EJERCICIO;GRUPO;FUNCION;SUBFUNCION;PROGRAMA;DESCRIPCION CORTA;DESCRIPCION LARGA
2008;2;25;;;;Desempleo
2008;2;25;251;251M;;Prestaciones a los desempleados
2008;2;26;;;;Acceso a la vivienda y fomento de la edificación
2008;2;26;261;261M;;Dirección y Servicios Generales de Vivienda
2008;2;26;261;261N;;Promoción, admón. y ayudas para rehabil. y acceso a vivienda
2008;2;26;261;261O;;Ordenación y fomento de la edificación
2008;2;26;261;261P;;Urbanismo y política del suelo
2008;2;29;;;;Gestión y administración de la Seguridad Social
2008;2;29;291;291A;;Inspección y control de Seguridad y Protección Social
2008;2;29;291;291M;;Direcc. y Serv. Grales de Seg. Social y Protección Social
2008;3;;;;;Bienes públicos de carácter preferente
2008;3;31;;;;Sanidad
2008;3;31;311;311M;;Dirección y Servicios Generales de Sanidad
2008;3;31;311;311O;;Cohesión y calidad del Sistema Nacional de Salud
2008;3;31;312;312A;;Asistencia hospitalaria en las Fuerzas Armadas
2008;3;31;312;312B;;Atención primaria de salud. Inst. Nac. de Gestión Sanitaria
2008;3;31;312;312C;;Atención especializada de salud. Inst. Nac. de Gest. Sanit.
2008;3;31;312;312D;;Medicina marítima
2008;3;31;312;312E;;Asistencia sanitaria del Mutualismo Administrativo
2008;3;31;312;312F;;Atención primaria de salud Mutuas Acc. Trabajo y E.P e I.S.M
2008;3;31;312;312G;;Atención especializ. salud Mutuas Acc. Trabajo y E.P e I.S.M
2008;3;31;312;312M;;Asistencia sanitaria de la Seg. Social gestionada por CC.AA.
2008;3;31;313;313A;;Oferta y uso racional de medicamentos y productos sanitarios
2008;3;31;313;313B;;Salud pública y sanidad exterior
2008;3;31;313;313C;;Seguridad alimentaria y nutrición
2008;3;31;313;313D;;Donación y trasplante de órganos, tejidos y células
2008;3;32;;;;Educación
2008;3;32;321;321M;;Dirección y Servicios Generales de la Educación
2008;3;32;321;321N;;Formación permanente del profesorado de Educación
2008;3;32;322;322A;;Educación infantil y primaria
2008;3;32;322;322B;;Educ. secundaria, formación profesional y EE.OO de Idiomas
2008;3;32;322;322C;;Enseñanzas universitarias
2008;3;32;322;322D;;Educación especial
2008;3;32;322;322E;;Enseñanzas artísticas
2008;3;32;322;322F;;Educación en el exterior
2008;3;32;322;322G;;Educación compensatoria
2008;3;32;322;322H;;Educación permanente y a distancia no universitaria
2008;3;32;322;322I;;Enseñanzas especiales
2008;3;32;322;322J;;Nuevas tecnologías aplicadas a la educación
2008;3;32;322;322K;;Deporte en edad escolar y en la Universidad
2008;3;32;323;323M;;Becas y ayudas a estudiantes
2008;3;32;324;324M;;Servicios complementarios de la enseñanza
2008;3;32;324;324N;;Apoyo a otras actividades escolares
2008;3;33;;;;Cultura
2008;3;33;331;331M;;Dirección y Servicios Generales de Cultura
2008;3;33;332;332A;;Archivos
2008;3;33;332;332B;;Bibliotecas
2008;3;33;333;333A;;Museos
2008;3;33;333;333B;;Exposiciones
2008;3;33;334;334A;;Promoción y cooperación cultural
2008;3;33;334;334B;;Promoción del libro y publicaciones culturales
2008;3;33;335;335A;;Música y danza
2008;3;33;335;335B;;Teatro
2008;3;33;335;335C;;Cinematografía
2008;3;33;336;336A;;Fomento y apoyo de las actividades deportivas
2008;3;33;337;337A;;Administración del Patrimonio Histórico-Nacional
2008;3;33;337;337B;;Conservación y restauración de bienes culturales
2008;3;33;337;337C;;Protección del Patrimonio Histórico
2008;4;;;;;Actuaciones de carácter económico
2008;4;41;;;;Agricultura, pesca y alimentación
2008;4;41;411;411M;;Direc. y Servicios Generales de Agricultura, Pesca y Alimen.
2008;4;41;412;412A;;Competitividad y calidad de la producción agrícola
2008;4;41;412;412B;;Competitividad y calidad de la producción ganadera
2008;4;41;412;412M;;Regulación de los mercados agrarios
2008;4;41;413;413A;;Competitividad industria agroalimentaria y calidad aliment.
2008;4;41;414;414A;;Gestión de Recursos Hídricos para el Regadío
2008;4;41;414;414B;;Desarrollo del medio rural
2008;4;41;414;414C;;Programa de Desarrollo Rural Sostenible
2008;4;41;415;415A;;Protección de los recursos pesqueros y desarrollo sostenible
2008;4;41;415;415B;;Mejora de estructuras y mercados pesqueros
2008;4;41;416;416A;;Previsión de riesgos en las producciones agrar. y pesqueras
2008;4;42;;;;Industria y energía
2008;4;42;421;421M;;Dirección y Servicios Generales de Industria y Energía
2008;4;42;421;421N;;Regulación y protección de la propiedad industrial
2008;4;42;421;421O;;Calidad y seguridad industrial
2008;4;42;422;422A;;Incentivos regionales a la localización industrial
2008;4;42;422;422B;;Desarrollo industrial
2008;4;42;422;422M;;Reconversión y reindustrialización
2008;4;42;423;423M;;Desarrollo alternativo de las comarcas mineras del carbón
2008;4;42;423;423N;;Explotación minera
2008;4;42;424;424M;;Seguridad nuclear y protección radiológica
2008;4;42;425;425A;;Normativa y desarrollo energético
2008;4;43;;;;Comercio, turismo y PYMES
2008;4;43;431;431A;;Promoción comercial e internacionalización de la empresa
2008;4;43;431;431M;;Dirección y Servicios Generales de Comercio y Turismo
2008;4;43;431;431N;;Ordenación del comercio exterior
2008;4;43;431;431O;;Ordenación y modernización de las estructuras comerciales
2008;4;43;432;432A;;Coordinación y promoción del turismo
2008;4;43;433;433M;;Apoyo a la pequeña y mediana empresa
2008;4;44;;;;Subvenciones al transporte
2008;4;44;441;441M;;Subvenciones y apoyo al transporte terrestre
2008;4;44;441;441N;;Subvenciones y apoyo al transporte marítimo
2008;4;44;441;441O;;Subvenciones y apoyo al transporte aéreo
2008;4;44;441;441P;;Subvenciones al transporte extrapeninsular de mercancías
2008;4;45;;;;Infraestructuras
2008;4;45;451;451M;;Estudios y serv. asist. técn. en Obras Públicas y Urbanismo
2008;4;45;451;451N;;Dirección y Servicios Generales de Fomento
2008;4;45;451;451O;;Dirección y Servicios Generales de Medio Ambiente
2008;4;45;452;452A;;Gestión e infraestructuras del agua
2008;4;45;452;452M;;Normativa y ordenación territorial de los recursos hídricos
2008;4;45;453;453A;;Infraestructura del transporte ferroviario
2008;4;45;453;453B;;Creación de infraestructura de carreteras
2008;4;45;453;453C;;Conservación y explotación de carreteras
2008;4;45;453;453M;;Ordenación e inspección del transporte terrestre
2008;4;45;454;454M;;Seguridad del tráfico marítimo y vigilancia costera
2008;4;45;455;455M;;Regulación y supervisión de la aviación civil
2008;4;45;456;456A;;Calidad del agua
2008;4;45;456;456B;;Protección y mejora del medio ambiente
2008;4;45;456;456C;;Protección y mejora del medio natural
2008;4;45;456;456D;;Actuación en la costa
2008;4;45;456;456M;;Act.para la preven.de la contaminación y el cambio climático
2008;4;45;457;457M;;Infraestructuras en comarcas mineras del carbón
2008;4;46;;;;Investigación, desarrollo e innovación
2008;4;46;462;462M;;Investigación y estudios sociológicos y constitucionales
2008;4;46;462;462N;;Investigación y estudios estadísticos y económicos
2008;4;46;463;463A;;Investigación científica
2008;4;46;463;463B;;Fomento y coord. de la investigación científica y técnica
2008;4;46;464;464A;;Investigación y estudios de las Fuerzas Armadas
2008;4;46;464;464B;;Apoyo a la innovación tecnológica en el sector de la defensa
2008;4;46;465;465A;;Investigación sanitaria
2008;4;46;466;466A;;Investigación y evaluación educativa
2008;4;46;467;467A;;Astronomía y astrofísica
2008;4;46;467;467B;;Investigación, desarrollo y experimentación en transporte e infraestructuras
2008;4;46;467;467C;;Investigación y desarrollo tecnológico-industrial
2008;4;46;467;467D;;Investigación y experimentación agraria
2008;4;46;467;467E;;Investigación oceanográfica y pesquera
2008;4;46;467;467F;;Investigación geológico-minera y medioambiental
2008;4;46;467;467G;;Investigación y desarrollo de la Sociedad de la Información
2008;4;46;467;467H;;Investigación energética, medioambiental y tecnológica
2008;4;46;467;467I;;Innovación tecnológica de las telecomunicaciones
2008;4;49;;;;Otras actuaciones de carácter económico
2008;4;49;491;491M;;Orden. y prom. de las telecom. y de la Sdad. de la Informac.
2008;4;49;491;491N;;Servicio postal universal
2008;4;49;492;492M;;Defensa de la competencia
2008;4;49;492;492N;;Regulac. y vigilancia de la compet. en el Mercado de Tabacos
2008;4;49;492;492O;;Defensa de los consumidores e inform.y atención al ciudadano
2008;4;49;493;493M;;Dirección, control y gestión de seguros
2008;4;49;493;493N;;Regulación de mercados financieros
2008;4;49;493;493O;;Regulación contable y de auditorias
2008;4;49;494;494M;;Admón. de las relaciones laborales y condiciones de trabajo
2008;4;49;495;495A;;Desarrollo y aplicac. de la información geográfica española
2008;4;49;495;495B;;Meteorología
2008;4;49;495;495C;;Metrología
2008;9;;;;;Actuaciones de carácter general
2008;9;91;;;;Alta dirección
2008;9;91;911;911M;;Jefatura del Estado
2008;9;91;911;911N;;Actividad legislativa
2008;9;91;911;911O;;Control externo del Sector Público
2008;9;91;911;911P;;Control Constitucional
2008;9;91;911;911Q;;Apoyo a la gestión administrativa de la Jefatura del Estado
2008;9;91;912;912M;;Presidencia del Gobierno
2008;9;91;912;912N;;Alto asesoramiento del Estado
2008;9;91;912;912O;;Relac. Cortes Grales, Secretariado del Gob.y apoyo Alta Dir.
2008;9;91;912;912P;;Asesor. del Gobierno en materia social, económica y laboral
2008;9;91;912;912Q;;Asesoramiento para la protección de los intereses nacionales
2008;9;92;;;;Servicios de carácter general
2008;9;92;921;921M;;Dirección y Servicios Generales de Administraciones Públicas
2008;9;92;921;921N;;Dirección y organización de la Administración Pública
2008;9;92;921;921O;;Formación del personal de las Administraciones Públicas
2008;9;92;921;921P;;Administración periférica del Estado
2008;9;92;921;921Q;;Cobertura informativa
2008;9;92;921;921R;;Publicidad de las normas legales
2008;9;92;921;921S;;Asesoramiento y defensa intereses del Estado
2008;9;92;921;921T;;Servicios de transportes de Ministerios
2008;9;92;921;921U;;Publicaciones
2008;9;92;921;921V;;Evaluación de políticas y programas públicos, calidad de los servicios e impacto normativo
2008;9;92;922;922M;;Organiz. territ. Estado y desarrollo de sus sist. de colab.
2008;9;92;922;922O;;Coordinación y Relaciones Financieras con las CC.AA.
2008;9;92;922;922P;;Coordinación y Relaciones Financieras con las EE.LL.
2008;9;92;923;923A;;Gestión del Patrimonio del Estado
2008;9;92;923;923C;;Elaboración y difusión estadística
2008;9;92;923;923M;;Dirección y Servicios Generales de Economía y Hacienda
2008;9;92;923;923N;;Formación del personal de Economía y Hacienda
2008;9;92;923;923O;;Gestión de la Deuda y de la Tesorería del Estado
2008;9;92;923;923P;;Relaciones con los Organismos Financieros Multilaterales
2008;9;92;924;924M;;Elecciones y Partidos Políticos
2008;9;92;929;929M;;Imprevistos y funciones no clasificadas
2008;9;92;929;929N;;Fondo de contingencia de ejecución presupuestaria
2008;9;93;;;;Administración financiera y tributaria
2008;9;93;931;931M;;Previsión y política económica
2008;9;93;931;931N;;Política presupuestaria
2008;9;93;931;931O;;Política tributaria
2008;9;93;931;931P;;Control interno y Contabilidad Pública
2008;9;93;932;932A;;Aplicación del sistema tributario estatal
2008;9;93;932;932M;;Gestión del catastro inmobiliario
2008;9;93;932;932N;;Resolución de reclamaciones económico-administrativas
2008;9;94;;;;Transferencias a otras admones. públicas
2008;9;94;941;941M;;Transferencias a CC.AA. por participación en ingresos Estado
2008;9;94;941;941N;;Transferencias a CC.AA. por los Fondos de Compens. Intert.
2008;9;94;941;941O;;Otras transferencias a Comunidades Autónomas
2008;9;94;942;942A;;Cooperación económica local del Estado
2008;9;94;942;942M;;Transferencias a EE.LL. por participación en ingresos Estado
2008;9;94;942;942N;;Otras aportaciones a Entidades Locales
2008;9;94;943;943M;;Transferencias al Presup. Gral. de las Comunidades Europeas
2008;9;94;943;943N;;Cooperación al des. a través del Fondo Europeo de Desarrollo
2008;9;95;;;;Deuda pública
2008;9;95;951;951M;;Amort.y gastos finan. de la deuda pública en moneda nacional
2008;9;95;951;951N;;Amort. y gtos. finan. de la deuda pública en moneda extranj.
