EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2008;G;1;14;145;;;Otro Personal del Defensor del Pueblo
2008;G;1;14;147;;;Contribuciones a Planes de Pensiones
2008;G;1;15;;;;Incentivos al rendimiento
2008;G;1;15;150;;;Productividad
2008;G;1;15;151;;;Gratificaciones
2008;G;1;15;152;;;Otros incentivos al rendimiento
2008;G;1;15;153;;;Complemento de dedicación especial
2008;G;1;15;154/25103;;;Otras gratificaciones por Actos de Estado
2008;G;1;15;154/26105;;;Productividad personal estatutario factor fijo
2008;G;1;15;155/26105;;;Productividad personal estatutario factor variable.
2008;G;1;15;155/31002;;;Participación  del  personal en  los  programas  de  calidad regulados en el Real Decreto 951/2005, de 29 de Julio
2008;G;1;16;;;;Cuotas, prestaciones y gastos sociales a cargo del empleador
2008;G;1;16;160;;;Cuotas sociales
2008;G;1;16;161;;;Prestaciones sociales
2008;G;1;16;162;;;Gastos sociales del personal
2008;G;1;16;164;;;Complemento familiar
2008;G;1;16;165/02001;;;Cuotas, prestaciones y gastos sociales a cargo del empleador
2008;G;1;16;165/02002;;;Cuotas, prestaciones y gastos sociales a cargo del empleador
2008;G;1;16;165/02003;;;Cuotas, prestaciones y gastos sociales a cargo del empleador
2008;G;1;16;165/02004;;;Cuotas, prestaciones y gastos sociales a cargo del empleador
2008;G;1;16;165/02005;;;Cuotas, prestaciones y gastos sociales a cargo del empleador
2008;G;1;16;165/21211;;;Pensiones de jubilación especial por convenio colectivo.
2008;G;2;;;;;Gastos corrientes en bienes y servicios
2008;G;2;20;;;;Arrendamientos y cánones
2008;G;2;20;200;;;Arrendamientos terrenos y bienes naturales
2008;G;2;20;201;;;Arrendamientos de edificios y otras construcciones.Obligaciones de ejercicios anteriores
2008;G;2;20;202;;;Arrendamientos edificios y otras construcciones
2008;G;2;20;203;;;Arrendamientos maquinaria, instalaciones y utillaje
2008;G;2;20;204;;;Arrendamientos material de transporte
2008;G;2;20;205;;;Arrendamientos mobiliario y enseres
2008;G;2;20;206;;;Arrendamientos equipos para procesos de información
2008;G;2;20;207/02002;;;Alquileres
2008;G;2;20;207/02003;;;Alquileres
2008;G;2;20;207/02005;;;Alquileres
2008;G;2;20;207/17001;;;Obligaciones de ejercicios anteriores, por arrendamiento de edificios y otras construcciones.
2008;G;2;20;208;;;Arrendamientos otro inmovilizado material
2008;G;2;20;209;;;Cánones
2008;G;2;21;;;;Reparaciones, mantenimiento y conservación
2008;G;2;21;210;;;Infraestructura y bienes naturales
2008;G;2;21;212;;;Edificios y otras construcciones
2008;G;2;21;213;;;Maquinaria, instalaciones y utillaje
2008;G;2;21;214;;;Elementos de transporte
2008;G;2;21;215;;;Mobiliario y enseres
2008;G;2;21;216;;;Equipos para procesos de la información
2008;G;2;21;217/02002;;;Gastos diversos de reparación y conservación
2008;G;2;21;217/02003;;;Gastos diversos de reparación y conservación
2008;G;2;21;217/02005;;;Gastos diversos de reparación y conservación
2008;G;2;21;217/16002;;;Obligaciones de ejercicios anteriores
2008;G;2;21;217/16005;;;Obligaciones de ejercicios anteriores
2008;G;2;21;218;;;Bienes situados en el exterior
2008;G;2;21;219;;;Otro inmovilizado material
2008;G;2;22;;;;Material, suministros y otros
2008;G;2;22;220;;;Material de oficina
2008;G;2;22;221;;;Suministros
2008;G;2;22;222;;;Comunicaciones
2008;G;2;22;223;;;Transportes
2008;G;2;22;224;;;Primas de seguros
2008;G;2;22;225;;;Tributos
2008;G;2;22;226;;;Gastos diversos
2008;G;2;22;227;;;Trabajos realizados por otras empresas y profesionales
2008;G;2;22;228;;;Gastos originados por participación de las Fuerzas Armadas en operaciones de mantenimiento de la paz
2008;G;2;22;229/12001;;;Obligaciones de ejercicios anteriores
2008;G;2;22;229/14001;;;Otros gastos de vida y funcionamiento
2008;G;2;22;229/14002;;;Otros gastos de vida y funcionamiento
2008;G;2;22;229/14003;;;Otros gastos de vida y funcionamiento
2008;G;2;22;229/14012;;;Otros gastos de vida y funcionamiento
2008;G;2;22;229/14017;;;Otros gastos de vida y funcionamiento
2008;G;2;22;229/14022;;;Otros gastos de vida y funcionamiento
2008;G;2;22;229/16001;;;Obligaciones de ejercicios anteriores
2008;G;2;22;229/16003;;;Obligaciones de ejercicios anteriores
2008;G;2;22;229/16004;;;Obligaciones de ejercicios anteriores
2008;G;2;22;229/16005;;;Obligaciones de ejercicios anteriores
2008;G;2;22;229/18002;;;Gastos de funcionamiento de los Centros Docentes no Universitarios
2008;G;2;22;229/18009;;;Gastos de funcionamiento de los Centros Docentes no Universitarios
2008;G;2;22;229/18010;;;Gastos de funcionamiento de los Centros Docentes no Universitarios
2008;G;2;22;229/18011;;;Gastos de funcionamiento de los Centros Docentes no Universitarios
2008;G;2;22;229/25003;;;Para los gastos de constitución y puesta en funcionamiento del nuevo Centro Internacional de Prensa
2008;G;2;23;;;;Indemnizaciones por razón del servicio
2008;G;2;23;230;;;Dietas
2008;G;2;23;231;;;Locomoción
2008;G;2;23;232;;;Traslado
2008;G;2;23;233;;;Otras indemnizaciones
2008;G;2;23;234;;;Dietas, locomoción y otras indemnizaciones
2008;G;2;23;239/16004;;;Obligaciones de ejercicios anteriores
2008;G;2;23;239/18009;;;Indemnizaciones por razón del servicio. Obligaciones de ejercicios anteriores.
2008;G;2;23;239/23001;;;Incidencias de ejercicios anteriores
2008;G;2;24;;;;Gastos de publicaciones
2008;G;2;24;240;;;Gastos de edición y distribución
2008;G;2;25;;;;Conciertos de asistencia sanitaria
2008;G;2;25;250;;;Con la Seguridad Social
2008;G;2;25;251;;;Con entidades de seguro libre
2008;G;2;25;258;;;Obligaciones de ejercicios anteriores
2008;G;2;25;259;;;Otros conciertos de asistencia sanitaria
2008;G;2;26;;;;Servicios sociales con medios ajenos
2008;G;3;;;;;Gastos financieros
2008;G;3;30;;;;De deuda pública en moneda nacional
2008;G;3;30;300;;;Intereses
2008;G;3;30;301;;;Gastos de emisión, modificación y cancelación
2008;G;3;30;302;;;Diferencias de cambio devengadas en Eurobonos emitidos en monedas del área euro
2008;G;3;30;309;;;Otros gastos financieros
2008;G;3;31;;;;De préstamos en moneda nacional
2008;G;3;31;310;;;Intereses
2008;G;3;31;311;;;Gastos de emisión, modificación y cancelación
2008;G;3;31;312;;;Diferencias de cambio devengadas en  préstamos concertados en monedas del área euro
2008;G;3;31;319;;;Otros gastos financieros
2008;G;3;32;;;;De deuda pública en moneda extranjera
2008;G;3;32;320;;;Intereses
2008;G;3;32;321;;;Gastos de emisión, modificación y cancelación
2008;G;3;32;322;;;Diferencias de cambio
2008;G;3;32;329;;;Otros gastos financieros
2008;G;3;33;;;;De préstamos en moneda extranjera
2008;G;3;33;330;;;Intereses
2008;G;3;33;331;;;Gastos de emision, modificacion y cancelacion
2008;G;3;33;332;;;Diferencias de cambio
2008;G;3;33;339;;;Otros gastos financieros
2008;G;3;34;;;;De depósitos y fianzas
2008;G;3;34;340;;;Intereses de depósitos
2008;G;3;35;;;;Intereses de demora y otros gastos financieros
2008;G;3;35;350;;;Intereses de demora y otros gastos financieros
2008;G;3;35;351;;;Cobertura de riesgos en avales prestados por el Tesoro, incluidos los riesgos de ejercicios anteriores
2008;G;3;35;352;;;Intereses de demora
2008;G;3;35;353;;;Intereses de demora por Sentencias, Recursos y Reclamaciones, incluidas obligaciones de ejercicios anteriores.
2008;G;3;35;357/15019;;;Gastos derivados de la acuñación del Euro
2008;G;3;35;357/19102;;;Intereses deudores en Entidades financieras correspondientes a ejercicios anteriores
2008;G;3;35;358/12103;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2008;G;3;35;358/16001;;;Intereses de demora correspondientes a liquidaciones de ejercicios anteriores
2008;G;3;35;358/17001;;;Obligaciones de ejercicios anteriores, por intereses de demora.
2008;G;3;35;358/17020;;;Obligaciones de ejercicios anteriores, por intereses de demora
2008;G;3;35;358/19001;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2008;G;3;35;358/23009;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2008;G;3;35;358/60001;;;Obligaciones de ejercicios anteriores pendientes de imputar
2008;G;3;35;359;;;Otros gastos financieros
2008;G;4;;;;;Transferencias corrientes
2008;G;4;40;;;;A la Administración del Estado
2008;G;4;40;400/14206;;;Al Estado, para generar crédito en el Ministerio de Defensa
2008;G;4;40;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior por acuerdo del Ministro de Economía y Hacienda
2008;G;4;40;400/19101;;;Planes de reinserción y de mejora de la capacidad de ocupación de demandantes de empleo
2008;G;4;40;400/25201;;;Al Estado
2008;G;4;40;400/60001;;;A la Administración del Estado
2008;G;4;40;401/16101;;;Al Estado
2008;G;4;40;401/19101;;;"Reserva gestión directa del SPEE ""Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a entidades colaboradoras de formación profesional para desempleados, a órganos de la Administración General del Estado"""
2008;G;4;40;401/20102;;;A la Administración del Estado.
2008;G;4;40;402;;;"Reserva gestión directa del SPEE ""Para gastos derivados de políticas activas de fomento del empleo"""
2008;G;4;40;409;;;Para equilibrar el coste asumido por el Estado por las transferencias a las Comunidades Autónomas en políticas activas de empleo
2008;G;4;41;;;;A Organismos Autónomos
2008;G;4;41;410/02003;;;A organismos autónomos
2008;G;4;41;410/14001;;;A organismos autónomos del Departamento
2008;G;4;41;410/14003;;;A organismos autónomos del Departamento
2008;G;4;41;410/15005;;;Al Instituto de Estudios Fiscales
2008;G;4;41;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado
2008;G;4;41;410/17020;;;Al Centro de Estudios y Experimentación de Obras Públicas. (C.E.D.E.X)
2008;G;4;41;410/17039;;;A la Jefatura de Tráfico para cursos de formación de la Agrupación de Tráfico de la Guardia Civil.
2008;G;4;41;410/18001;;;Al Consejo Superior de Deportes.
2008;G;4;41;410/18003;;;Al Instituto Geológico y Minero de España (IGME)
2008;G;4;41;410/18006;;;Al Consejo Superior de Investigaciones Científicas
2008;G;4;41;410/18007;;;A la Universidad Internacional Menéndez Pelayo
2008;G;4;41;410/18008;;;Al Instituto Geológico y Minero de España (IGME), para los gastos de la participación española en el Comité Polar
2008;G;4;41;410/19003;;;Al Servicio Público de Empleo Estatal para facilitar la reinserción laboral de los trabajadores que pierdan su empleo en determinados sectores productivos afectados por la apertura de mercados y la internacionalización de la economía
2008;G;4;41;410/20018;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas
2008;G;4;41;410/21009;;;Subvención al Fondo de Regulación y Organización del Mercado de Productos de la Pesca y Cultivos Marinos (FROM)
2008;G;4;41;410/22001;;;Al Instituto Nacional de Administración Pública
2008;G;4;41;410/23004;;;Subvención al Organismo Autónomo Parques Nacionales
2008;G;4;41;410/23005;;;A OO.AA. adscritos a la Dirección General del Agua.
2008;G;4;41;410/23228;;;Al Consejo Superior de Investigaciones Científicas
2008;G;4;41;410/23232;;;A la Confederación Hidrográfica del Tajo, gastos de explotación del trasvase Tajo-Segura.
2008;G;4;41;410/25002;;;Al Centro de Estudios Políticos y Constitucionales
2008;G;4;41;410/27001;;;Al Consejo de la Juventud de España
2008;G;4;41;410/31004;;;Al Parque Móvil del Estado
2008;G;4;41;411/13002;;;Al Centro de Estudios Jurídicos de la Administración de Justicia
2008;G;4;41;411/16005;;;A Trabajo Penitenciario y Formación para el Empleo
2008;G;4;41;411/18003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT)
2008;G;4;41;411/18007;;;A la Universidad Internacional Menéndez Pelayo, para definición y desarrollo del Espacio Europeo de la Educación Superior
2008;G;4;41;411/18202;;;Aportación al Instituto de Salud Carlos III para cofinanciar los gastos del convenio con el Instituto Salk de Estudios Biológicos.
2008;G;4;41;411/19003;;;Al SPEE para compensar el gasto incurrido de bonificaciones en las cotizaciones de Seguridad Social del personal investigador (art. 12 del RD 278/2007, de 23 de febrero)
2008;G;4;41;411/19101;;;Al Consejo de Administración del Patrimonio Nacional, para gastos derivados del programa de Escuelas Taller, Casas de Oficios y Talleres de Empleo
2008;G;4;41;411/20004;;;Al Instituto de Turismo de España
2008;G;4;41;411/23005;;;Para el pago del IBI de bienes de titularidad estatal
2008;G;4;41;411/24001;;;Al Museo Nacional Centro de Arte Reina Sofía.
2008;G;4;41;411/25002;;;Al Centro de Investigaciones Sociológicas.
2008;G;4;41;411/31002;;;"Aportación del Estado  a la Mutualidad General  de Funcionarios Civiles del Estado,  al Instituto Social de las Fuerzas Armadas y a la Mutualidad General Judicial, al amparo de las siguientes Disposiciones: artículo 30.3 del Real Decreto Legislativo 1/2000,  de 9 de junio;  artículo 24 y Disposición Adicional 3ª.3 del Real Decreto Legislativo 3/2000, de 23 de junio y  artículo 35.3 del Real Decreto Legislativo  4/2000, de 23 de junio"
2008;G;4;41;412/17001;;;Al Parque de Maquinaria para compensar las actividades de desarrollo de la Junta Administradora de vehículos y maquinaria.
2008;G;4;41;412/17018;;;Al Centro Nacional de Información Geográfica (CNIG)
2008;G;4;41;412/18003;;;Al Instituto Español de Oceanografía (IEO)
2008;G;4;41;412/18008;;;Al Instituto de Astrofísica de Canarias, para la contribución global del Programa del Grupo de Telescopios Isaac Newton
2008;G;4;41;412/18202;;;A la Universidad Internacional Menéndez Pelayo para el desarrollo de programas de postgrado
2008;G;4;41;412/19101;;;Reserva de gestión directa del SPEE. Trabajo penitenciario y formación para el empleo (Ministerio del Interior)
2008;G;4;41;412/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras
2008;G;4;41;412/21001;;;Subvención a la Agencia para el Aceite de Oliva (AAO)
2008;G;4;41;412/24001;;;A la Biblioteca Nacional.
2008;G;4;41;412/26004;;;Al Instituto Nacional del Consumo.
2008;G;4;41;413/15001;;;Al Instituto de Contabilidad y Auditoría de Cuentas
2008;G;4;41;413/18003;;;Al Consejo Superior de Investigaciones Científicas (CSIC)
2008;G;4;41;413/18202;;;Al Instituto Nacional de Técnicas Aeroespaciales
2008;G;4;41;413/19101;;;Reserva de gestión directa del SPEE. Dirección General de Tráfico -Jefatura de Tráfico- (Ministerio del Interior). Para gastos derivados de politicas activas de fomento del empleo
2008;G;4;41;413/21001;;;Subvención al Fondo Español de Garantía Agraria (FEGA)
2008;G;4;41;414/12003;;;A la Agencia Española de Cooperación Internacional, para atender los gastos derivados de proyectos de ayuda oficial al desarrollo, incluídos los propuestos o a ejecutar por Organizaciones No Gubernamentales, con destino a países en vías de desarrollo
2008;G;4;41;414/18003;;;Al Instituto de Astrofísica de Canarias (IAC)
2008;G;4;41;414/19101;;;Reserva de gestión directa del SPEE, Consejo Superior de Investigaciones Científicas (Ministerio de Educación y Ciencia). Para gastos derivados de políticas activas de fomento del empleo
2008;G;4;41;414/21001;;;Subvención a la Entidad Estatal de Seguros Agrarios (ENESA)
2008;G;4;41;414/24001;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales.
2008;G;4;41;414/26009;;;A la Agencia Española de Medicamentos y Productos Sanitarios
2008;G;4;41;414/26011;;;A la Organización Nacional de Trasplantes
2008;G;4;41;415/12003;;;A la Agencia Española de Cooperación Internacional, para los fines sociales que se realicen en el campo de la cooperación internacional (art.2.del Real Decreto 825/1988, de 15 de julio). Porcentaje IRPF
2008;G;4;41;415/15016;;;Al Instituto Nacional de Estadística
2008;G;4;41;415/18003;;;Al Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2008;G;4;41;415/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo para el cumplimiento de sus fines.
2008;G;4;41;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas
2008;G;4;41;415/24001;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales. Dotación del Fondo de Protección a la Cinematografía.
2008;G;4;41;415/26001;;;A la Agencia Española de Seguridad Alimentaria y Nutrición.
2008;G;4;41;416/19008;;;Al Instituto de la Mujer para el cumplimiento de sus fines
2008;G;4;41;416/19101;;;Reserva gestión directa SPEE. Instituto de la Cinematografía y de las Artes Audiovisuales (Ministerio de Cultura). Para gastos derivados de políticas activas de fomento del empleo.
2008;G;4;41;416/20015;;;Al Centro Español de Metrología
2008;G;4;41;416/24001;;;Al Instituto Nacional de las Artes Escénicas y de la Música
2008;G;4;41;416/26001;;;Al Instituto de Salud Carlos III.
2008;G;4;41;417/18003;;;Al Organismo Autónomo Programas Educativos Europeos
2008;G;4;41;417/19001;;;Al Instituto de la Juventud para el cumplimiento de sus fines
2008;G;4;41;417/19101;;;A la Agencia Española de Cooperación Internacional, para financiar los gastos derivados del programa de Escuelas Taller y Casas de Oficios a desarrollar en el exterior
2008;G;4;41;417/24001;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura
2008;G;4;41;417/25002;;;Al Consejo de Administración del Patrimonio Nacional
2008;G;4;41;418/19001;;;Al Consejo de la Juventud de España para el cumplimiento de sus fines
2008;G;4;41;418/19101;;;Reserva de gestión directa SPEE. Instituto Nacional de las Artes Escénicas y de la Música (Ministerio de Cultura). Para gastos derivados de políticas activas de fomento del empleo.
2008;G;4;41;418/24005;;;A la AECI para la convocatoria de becas de la Academia Española de Roma
2008;G;4;41;419;;;Al Real Patronato sobre Discapacidad para el cumplimiento de sus fines.
2008;G;4;42;;;;A la Seguridad Social
2008;G;4;42;420;;;Prestaciones socio-económicas de carácter no contributivo.
2008;G;4;42;421/26012;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar las operaciones corrientes del Instituto Nacional de Gestión Sanitaria.
2008;G;4;42;421/26013;;;Al Instituto Nacional de Gestión Sanitaria para el desarrollo del Plan de Calidad del Sistema Nacional de Salud, en las ciudades de Ceuta y Melilla (por incremento de la población protegida).
2008;G;4;42;421/60001;;;Aportaciones para el sostenimiento de servicios comunes
2008;G;4;42;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social.
2008;G;4;42;422/60001;;;Capitales renta
2008;G;4;42;423/19002;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.
2008;G;4;42;423/60001;;;Cuotas de reaseguro de accidentes de trabajo
2008;G;4;42;424;;;Al IMSERSO, para el cumplimiento de sus fines
2008;G;4;42;425/19007;;;Cuotas de seguridad social de emigrantes
2008;G;4;42;425/26012;;;Al Instituto Nacional de Gestión Sanitaria por la prestación de servicios sanitarios a terceros obligados al pago.
2008;G;4;42;426;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM
2008;G;4;42;427/19004;;;Al IMSERSO para mínimo garantizado en dependencia.
2008;G;4;42;427/26011;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina (ISM).
2008;G;4;42;428;;;Al IMSERSO. Nivel convenido en dependencia (SAAD).
2008;G;4;42;429/19002;;;Otras aportaciones a la Seguridad Social.
2008;G;4;42;429/19004;;;Al IMSERSO para otros gastos en dependencia.
2008;G;4;42;429/60001;;;Otras transferencias a entidades del sistema
2008;G;4;43;;;;A Agencias Estatales y otros Organismos Públicos
2008;G;4;43;430/02003;;;A Agencias Estatales y otros Organismos Públicos
2008;G;4;43;430/22001;;;A la Agencia de la Evaluación de políticas y programas públicos, calidad de los servicios e impacto normativo
2008;G;4;43;435/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.)
2008;G;4;43;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid
2008;G;4;43;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines
2008;G;4;43;436/15016;;;A la Comisión Nacional de la Competencia
2008;G;4;43;436/20018;;;Al Consejo de Seguridad Nuclear
2008;G;4;43;437/12003;;;Al Instituto Cervantes
2008;G;4;43;437/13002;;;A la Agencia Española de Protección de Datos
2008;G;4;43;437/14001;;;A Organismos Públicos
2008;G;4;43;437/20003;;;Transferencias a Entes Públicos
2008;G;4;43;437/24001;;;Al Museo Nacional del Prado.
2008;G;4;44;;;;A Sdades, Ent.Públ.Emp, Fundac. y resto entes Sect. Públ.
2008;G;4;44;440/12004;;;Subvenciones a Organismos
2008;G;4;44;440/12103;;;Instituciones adheridas en España
2008;G;4;44;440/14205;;;A sociedades mercantiles estatales, entidades empresariales y otros organismos
2008;G;4;44;440/17001;;;A la Sociedad Estatal Correos y Telégrafos, S.A., para la prestación del Servicio Postal Universal.
2008;G;4;44;440/17018;;;A la Universidad Politécnica de Madrid
2008;G;4;44;440/18001;;;A la Fundación Residencia de Estudiantes, para sus gastos de funcionamiento
2008;G;4;44;440/18005;;;A la Fundación Museo Nacional de Ciencia y Tecnología, para su funcionamiento
2008;G;4;44;440/18008;;;A la Fundación Española de Ciencia y Tecnología para la Oficina Eurociencia
2008;G;4;44;440/18204;;;Subvenciones a Universidades
2008;G;4;44;440/19003;;;A la Fundación del Sevicio Interconfederal de Mediación y Arbitraje (SIMA)
2008;G;4;44;440/19007;;;Acciones en el ámbito migratorio-ayudas a UNED
2008;G;4;44;440/19101;;;Planes de reinsercion y de mejora de la capacidad de ocupacion de demandantes de empleo
2008;G;4;44;440/19107;;;A la Universidad Carlos III de Madrid para el Centro Español de Subtitulado y Audiodescripción.
2008;G;4;44;440/20004;;;A la Sociedad Estatal de Gestión de la Información Turística, S.A. (SEGITTUR)
2008;G;4;44;440/20019;;;A ENRESA para la realización de una campaña para la recuperación de Fuentes Huérfanas
2008;G;4;44;440/20102;;;Subvención a la Fundación Escuela de Organización Industrial
2008;G;4;44;440/21001;;;Al Consorcio de Compensación de Seguros para cobertura de pérdidas del Seguro Agrario Combinado.
2008;G;4;44;440/21021;;;A la Asociación Española de Sociedades organizadoras de carreras de caballos y actividades hípicas
2008;G;4;44;440/23004;;;A la Fundación Biodiversidad
2008;G;4;44;440/23101;;;Al IDAE para atender obligaciones derivadas del Convenio para la rehabilitación del Salto del Olvido
2008;G;4;44;440/23225;;;Convenios con las Universidades Públicas de la cuenca del Duero
2008;G;4;44;440/23229;;;Aportacion a la Universidad de Extremadura
2008;G;4;44;440/23233;;;A la Universidad de Oviedo
2008;G;4;44;440/24003;;;A la Fundación Thyssen Bornemisza, en concepto de déficit dotable
2008;G;4;44;440/24101;;;Festival Internacional de Cine de San Sebastián, S.A.
2008;G;4;44;440/24201;;;A la Fundación Teatro Lírico, para el desarrollo de sus actividades musicales.
2008;G;4;44;440/25002;;;Al Consorcio para la conmemoración del Bicentenario de la Constitución de 1812
2008;G;4;44;441/12001;;;A la Universidad Nacional de Educación a Distancia
2008;G;4;44;441/12103;;;A la Fundación Carolina
2008;G;4;44;441/13001;;;A la Fundación Pluralismo y Convivencia
2008;G;4;44;441/15001;;;Al Ente Público Radio Televisión Española (en liquidación)
2008;G;4;44;441/15105;;;A la Fundación Internacional y para Iberoamérica de Administración y Políticas Públicas - FIIAPP
2008;G;4;44;441/16004;;;Colaboración con Universidades
2008;G;4;44;441/16005;;;A la Universidad Nacional de Educación a Distancia
2008;G;4;44;441/17018;;;Formación Geográfica internacional
2008;G;4;44;441/17032;;;A la Sociedad Estatal de Salvamento y Seguridad Marítima, (SASEMAR).
2008;G;4;44;441/18003;;;A la Fundación Agencia Nacional de Evaluación de la Calidad y Acreditación, para su funcionamiento y desarrollo de sus funciones
2008;G;4;44;441/18007;;;A la Universidad Nacional de Educación a Distancia.
2008;G;4;44;441/18009;;;A Universidades y otras instituciones de carácter público para programas de formación del profesorado
2008;G;4;44;441/18010;;;"A la Sociedad Mercantil Estatal Televisión Española, S. A. para la producción y emisión del espacio educativo ""La Aventura del Saber"""
2008;G;4;44;441/18101;;;A Universidades y Entidades Públicas para programas de apoyo científico al deporte y actividades afines.
2008;G;4;44;441/18137;;;Al Consorcio Universidad Internacional Menéndez Pelayo Barcelona
2008;G;4;44;441/18202;;;Al Centro de Supercomputación de Galicia S.A. (CESGA) para gastos de funcionamiento
2008;G;4;44;441/19107;;;Al Instituto de Tecnologías de la Comunicación (INTECO) en León para el Centro Nacional de Tecnologías de Accesibilidad.
2008;G;4;44;441/20001;;;A la Fundación Escuela de Organización Industrial
2008;G;4;44;441/20014;;;A la Fundación Residencia de Estudiantes, para gastos de funcionamiento relacionados con el desarrollo de la Sociedad de la información
2008;G;4;44;441/20016;;;Para compensar al Instituto de Crédito Oficial (ICO) de quebrantos por avales y préstamos de reconversión industrial
2008;G;4;44;441/20101;;;Ayudas a los costes de explotación para empresas productoras de carbón
2008;G;4;44;441/20102;;;Programa de fomento de las solicitudes de Patentes en el exterior a fundaciones estatales
2008;G;4;44;441/21207;;;Centro de Estudios e Investigación para la gestión de riesgos agrarios y medioambientales (CEIGRAM)
2008;G;4;44;441/23008;;;A la Fundación Genoma
2008;G;4;44;441/23229;;;Aportacion a la Universidad de Castilla-La Mancha
2008;G;4;44;441/24003;;;Al CSIC para realización de un estudio sobre el estado de conservación de las Cuevas de Altamira
2008;G;4;44;441/24005;;;A la Fundación Centro Nacional del Vidrio, para sus gastos de funcionamiento.
2008;G;4;44;441/24201;;;Transferencias para actividades musicales y coreográficas de ámbito nacional.
2008;G;4;44;441/26203;;;"A la ""Fundación Centro Nacional de Investigaciones Oncológicas Carlos III"". Operaciones corrientes."
2008;G;4;44;442/12003;;;A la Fundación Internacional y para Iberoamércia de Administración y Políticas Públicas
