EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2008;15006;;Secretaría General De Hacienda
2008;15007;;Dirección General De Tributos
2008;15008;;Dirección General Del Catastro
2008;15009;;Tribunal Económico-Administrativo Central
2008;15011;;Intervención General De La Administración Del Estado
2008;15012;;Secretaría General De Presupuestos Y Gastos
2008;15013;;Dirección General De Costes De Personal Y Pensiones Públicas
2008;15014;;Dirección General De Fondos Comunitarios
2008;15015;;Dirección General De Presupuestos
2008;15016;;Secretaría De Estado De Economía
2008;15017;;Dirección General De Política Económica
2008;15019;;Dirección General Del Tesoro Y Política Financiera
2008;15020;;Dirección General De Seguros Y Fondos De Pensiones
2008;15021;;Dirección General De Financiación Internacional
2008;15022;;Dirección General De Coordinación Financiera Con Las Cc.aa.
2008;15023;;Dirección General De Coordinación Financiera Con Las Ee.ll.
2008;15024;;Secret. Gral. De Política Económica Y Defensa De La Competencia
2008;15101;;Instituto De Estudios Fiscales
2008;15103;;Instituto De Contabilidad Y Auditoría De Cuentas
2008;15104;;Comisionado Para El Mercado De Tabacos
2008;15105;;Instituto Nacional De Estadística
2008;15202;;Parque Móvil Del Estado
2008;15302;;Agencia Estatal De Administración Tributaria
2008;15303;;Comisión Nacional De La Competencia
2008;16;;Ministerio Del Interior
2008;16001;;Ministerio, Subsecretaría Y Servicios Generales
2008;16002;;Secretaría De Estado De Seguridad
2008;16003;;Dirección General De La Policía Y De La Guardia Civil: Policía
2008;16004;;Dirección General De La Policía Y De La Guardia Civil: Guardia Civil
2008;16005;;Dirección General De Instituciones Penitenciarias
2008;16101;;Jefatura De Tráfico
2008;16102;;Gerencia De Infraestr. Y Equipam. De La Seguridad Del Estado
2008;16201;;Trabajo Penitenciario Y Formación Para El Empleo
2008;17;;Ministerio De Fomento
2008;17001;;Ministerio, Subsecretaría Y Servicios Generales
2008;17002;;Dirección General De Programación Económica
2008;17003;;Secretaría General Técnica
2008;17018;;Dirección General Del Instituto Geográfico Nacional
2008;17020;;Secretaría De Estado De Infraestructuras Y Planificación
2008;17031;;Secretaría General De Transportes
2008;17032;;Dirección General De Marina Mercante
2008;17034;;Dirección General De Aviación Civil
2008;17038;;Dirección General De Carreteras
2008;17039;;Dirección General De Transportes Por Carretera
2008;17040;;Dirección General De Ferrocarriles
2008;17238;;Centro De Estudios Y Experimentación De Obras Públicas
2008;17239;;Centro Nacional De Información Geográfica
2008;18;;Ministerio De Educación Y Ciencia
2008;18001;;Ministerio, Subsecretaría Y Servicios Generales
2008;18002;;Secretaría General Tecnica
2008;18003;;Secretaría De Estado De Universidades E Investigación
2008;18005;;Secretaría General De Política Científica Y Tecnológica
2008;18006;;Dirección General De Política Tecnológica
2008;18007;;Dirección General De Universidades
2008;18008;;Dirección General De Investigación
2008;18009;;Secretaría General De Educación
2008;18010;;D. G. De Educación, Form. Profesional E Innovación Educativa
2008;18011;;Dirección Gral. De Cooperación Territorial Y Alta Inspección
2008;18101;;Consejo Superior De Deportes
2008;18102;;Programas Educativos Europeos
2008;18137;;Universidad Internacional Menéndez Pelayo
2008;18201;;Instituto De Astrofísica De Canarias
2008;18202;;Consejo Superior De Investigaciones Científicas
2008;18203;;Centro De Investig.energéticas, Medioambientales Y Tecnológ.
2008;18204;;Inst. Nac. De Investigación Y Tecnolog.agraria Y Alimentaria
2008;18205;;Instituto Español De Oceanografía
2008;18206;;Instituto Geológico Y Minero De España
2008;19;;Ministerio De Trabajo Y Asuntos Sociales
2008;19001;;Ministerio Y Subsecretaría
2008;19002;;Secretaría De Estado De La Seguridad Social
2008;19003;;Secretaría General De Empleo
2008;19004;;Sec.de Estado De Servicios Sociales, Familias Y Discapacidad
2008;19007;;Secretaría De Estado De Inmigración Y Emigración
2008;19008;;Secretaría General De Políticas De Igualdad
2008;19101;;Servicio Público De Empleo Estatal
2008;19102;;Fondo De Garantía Salarial
2008;19104;;Instituto Nacional De Seguridad E Higiene En El Trabajo
2008;19105;;Instituto De La Mujer
2008;19106;;Consejo De La Juventud De España
2008;19107;;Real Patronato Sobre Discapacidad
2008;19201;;Instituto De La Juventud
2008;19301;;Consejo Económico Y Social
2008;20;;Ministerio De Industria, Turismo Y Comercio
2008;20001;;Ministerio, Subsecretaría Y Servicios Generales
2008;20002;;Secretaría General Técnica
2008;20003;;Secretaría De Estado De Turismo Y Comercio
2008;20004;;Secretaría General De Turismo
2008;20005;;Secretaría General De Comercio Exterior
2008;20006;;Dirección General De Comercio E Inversiones
2008;20007;;Dirección General De Política Comercial
2008;20012;;Secr. De Est. De Telecomun. Y Para La Soc. De La Información
2008;20013;;Dir. Gral. De Telecomunicac. Y Tecnologías De La Información
2008;20014;;Dir. Gral. Para El Desarrollo De La Sociedad De La Informac.
2008;20015;;Secretaría General De Industria
2008;20016;;Dirección General De Desarrollo Industrial
2008;20017;;Dirección Gener. De Política De La Pequeña Y Mediana Empresa
2008;20018;;Secretaría General De Energía
2008;20019;;Dirección General De Política Energética Y Minas
2008;20101;;Inst. Para La Reestruct. De La Minería Del Carbón Y D.a.c.m.
2008;20102;;Oficina Española De Patentes Y Marcas
2008;20207;;Centro Español De Metrología
2008;20208;;Instituto De Turismo De España
2008;20301;;Instituto Español De Comercio Exterior
2008;20302;;Consejo De Seguridad Nuclear
2008;21;;Ministerio De Agricultura, Pesca Y Alimentación
2008;21001;;Ministerio, Subsecretaría Y Servicios Generales
2008;21009;;Secretaría General De Pesca Marítima
2008;21021;;Secretaría General De Agricultura Y Alimentación
2008;21112;;Agencia Para El Aceite De Oliva
2008;21207;;Entidad Estatal De Seguros Agrarios
2008;21208;;Fondo Reg. Y Org. Del Mercado De Prod. De Pesca Y Cult. Mar.
2008;21211;;Fondo Español De Garantía Agraria
2008;22;;Ministerio De Administraciones Públicas
2008;22001;;Ministerio, Subsecretaría Y Servicios Generales
2008;22002;;Secretaría General Para La Administración Pública
2008;22003;;Secretaría De Estado De Cooperación Territorial
2008;22101;;Instituto Nacional De Administración Pública
2008;22102;;Mutualidad General De Funcionarios Civiles Del Estado
2008;22401;;Agencia Estatal De Evaluación De Las Políticas Públicas Y La Calidad De Los Servicios
2008;23;;Ministerio De Medio Ambiente
2008;23001;;Ministerio, Subsecretaría Y Servicios Generales
2008;23002;;Secretaría General Técnica
2008;23003;;Dirección General Del Instituto Nacional De Meteorología
2008;23004;;Secretaría General Para El Territorio Y La Biodiversidad
2008;23005;;Dirección General Del Agua
2008;23006;;Dirección General De Costas
2008;23007;;Sec.gral.para La Preven.de La Contamin.y El Cambio Climático
2008;23008;;Dirección General De Calidad Y Evaluación Ambiental
2008;23009;;Dirección General Para La Biodiversidad
2008;23010;;Dirección General De La Oficina Española Del Cambio Climático
2008;23101;;Parques Nacionales
2008;23225;;Confederación Hidrográfica Del Duero
2008;23226;;Confederación Hidrográfica Del Ebro
2008;23228;;Confederación Hidrográfica Del Guadalquivir
2008;23229;;Confederación Hidrográfica Del Guadiana
2008;23230;;Confederación Hidrográfica Del Júcar
2008;23232;;Confederación Hidrográfica Del Segura
2008;23233;;Confederación Hidrográfica Del Norte
2008;23234;;Confederación Hidrográfica Del Tajo
2008;23236;;Mancomunidad De Los Canales Del Taibilla
2008;23237;;Parque De Maquinaria
2008;24;;Ministerio De Cultura
2008;24001;;Ministerio, Subsecretaría Y Servicios Generales
2008;24002;;Secretaría General Técnica
2008;24003;;Dirección General De Bellas Artes Y Bienes Culturales
2008;24004;;Dirección General Del Libro, Archivos Y Bibliotecas
2008;24005;;Dirección General De Cooperación Y Comunicación Cultural
2008;24101;;Instituto De La Cinematografía Y De Las Artes Audiovisuales
2008;24102;;Biblioteca Nacional
2008;24103;;Gerencia De Infraestructuras Y Equipamientos De Cultura
2008;24104;;Museo Nacional Centro De Arte Reina Sofía
2008;24201;;Instituto Nacional De Las Artes Escénicas Y De La Música
2008;24301;;Museo Del Prado
2008;25;;Ministerio De La Presidencia
2008;25001;;Presidente Del Gobierno
2008;25002;;Ministerio Y Servicios Generales
2008;25003;;Portavoz Del Gobierno
2008;25101;;Centro De Estudios Políticos Y Constitucionales
2008;25102;;Centro De Investigaciones Sociológicas
2008;25103;;Consejo De Administración Del Patrimonio Nacional
2008;25201;;Boletín Oficial Del Estado
2008;26;;Ministerio De Sanidad Y Consumo
2008;26001;;Ministerio Y Subsecretaría
2008;26002;;Secretaría General Técnica
2008;26003;;D. G. Recursos Humanos Y Servicios Económico Presupuestarios
2008;26004;;Dirección General De Consumo Y Atención Al Ciudadano
2008;26007;;Dirección General De Salud Pública
2008;26009;;Dirección General De Farmacia Y Productos Sanitarios
2008;26011;;Secretaría General De Sanidad
2008;26012;;D. G. De Cohesión Del Sist. Nacional De Salud Y Alta Inspec.
2008;26013;;Agencia De Calidad Del Sistema Nacional De Salud
2008;26014;;Delegación Del Gobierno Para El Plan Nacional Sobre Drogas
2008;26102;;Instituto Nacional Del Consumo
2008;26103;;Agencia Española De Medicamentos Y Productos Sanitarios
2008;26104;;Agencia Española De Seguridad Alimentaria Y Nutrición
2008;26105;;Organización Nacional De Trasplantes
2008;26203;;Instituto De Salud Carlos Iii
2008;27;;Ministerio De Vivienda
2008;27001;;Ministerio, Subsecretaría Y Servicios Generales
2008;27009;;Dirección General De Arquitectura Y Política De Vivienda
2008;27010;;Dirección General De Urbanismo Y Política De Suelo
2008;31;;Gastos De Diversos Ministerios
2008;31002;;D.g. Presupuestos. Gastos De Los Departamentos Ministeriales
2008;31003;;Dirección General Del Patrimonio Del Estado
2008;31004;;Subsecretaría De Hacienda
2008;32;;Entes Territoriales
2008;32001;;D. G. De Coordinación Financiera Con Las Cc.aa. País Vasco
2008;32002;;D. G. De Coordinación Financiera Con Las Cc.aa. Cataluña
2008;32003;;D. G. De Coordinación Financiera Con Las Cc.aa. Galicia
2008;32004;;D. G. De Coordinación Financiera Con Las Cc.aa. Andalucia
2008;32005;;D. G. De Coordinación Financiera Con Las Cc.aa. Asturias
2008;32006;;D. G. De Coordinación Financiera Con Las Cc.aa. Cantabria
2008;32007;;D. G. De Coordinación Financiera Con Las Cc.aa. La Rioja
2008;32008;;D. G. De Coordinación Financiera Con Las Cc.aa. Murcia
2008;32009;;D. G. De Coordinación Financiera Con Las Cc.aa. Valencia
2008;32010;;D. G. De Coordinación Financiera Con Las Cc.aa. Aragón
2008;32011;;D. G. Coordinación Financ. Con Las Cc.aa. Castilla-La Mancha
2008;32012;;D. G. De Coordinación Financiera Con Las Cc.aa. Canarias
2008;32014;;D. G. De Coordinación Financiera Con Las Cc.aa. Extremadura
2008;32015;;D.g. Coordinación Financiera Con Las Cc.aa. Illes Balears
2008;32016;;D. G. De Coordinación Financiera Con Las Cc.aa. Madrid
2008;32017;;D. G. Coordinación Financiera Con Las Cc.aa. Castilla-León
2008;32018;;D. G. De Coordinación Financiera Con Las Cc.aa. Varias
2008;32019;;D. G. De Coordinación Financiera Con Las Cc.aa. Melilla
2008;32020;;D. G. De Coordinación Financiera Con Las Cc.aa. Ceuta
2008;32023;;Dir. Gen. Coordinación Financiera Con Las Entidades Locales
2008;33;;Fondos De Compensación Interterritorial
2008;33003;;D. G. De Coordinación Financiera Con Las Cc. Aa. Galicia
2008;33004;;D. G. De Coordinación Financiera Con Las Cc. Aa. Andalucía
2008;33005;;D. G. De Coordinación Financiera Con Las Cc. Aa. Asturias
2008;33006;;D. G. De Coordinación Financiera Con Las Cc. Aa. Cantabria
2008;33008;;D. G. De Coordinación Financiera Con Las Cc. Aa. Murcia
2008;33009;;D. G. De Coordinación Financiera Con Las Cc. Aa. Valencia
2008;33011;;D. G. De Coordinación Financiera Con Las Cc. Aa. Castilla-La Mancha
2008;33012;;D. G. De Coordinación Financiera Con Las Cc. Aa. Canarias
2008;33014;;D. G. De Coordinación Financiera Con Las Cc. Aa. Extremadura
2008;33017;;D. G. De Coordinación Financiera Con Las Cc. Aa. Castilla-León
2008;33019;;D. G. De Coordinación Financiera Con Las Cc. Aa. Melilla
2008;33020;;D. G. De Coordinación Financiera Con Las Cc. Aa. Ceuta
2008;34;;Relaciones Financieras Con La Unión Europea
2008;34001;;D. G. Presupuestos. Relaciones Financieras Con La U. Europea
2008;35;;Fondo De Contingencia
2008;35001;;Dirección General De Presupuestos. Fondo De Contingencia
2008;60;;Seguridad Social
2008;60001;;Entidades Gestoras
2008;98;;Ingresos Del Estado
2008;98001;;Ingresos Del Estado
