EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2022;G;2;22;228/16001;;;Fondo de prevención de emergencias derivado del artículo 11 de la Ley 17/2015, de 9 de julio, del Sistema Nacional de Protección Civil
2022;G;2;22;229/12001;;;Obligaciones de ejercicios anteriores
2022;G;2;22;229/16003;;;Obligaciones de ejercicios anteriores
2022;G;2;22;229/18004;;;Gastos de funcionamiento de los centros docentes no universitarios
2022;G;2;22;229/18005;;;Gastos de funcionamiento de los centros docentes no universitarios
2022;G;2;22;229/18008;;;Gastos de funcionamiento de los centros docentes no universitarios
2022;G;2;22;229/25001;;;Para los gastos del Centro Internacional de Prensa
2022;G;2;23;;;;Indemnizaciones por razón del servicio
2022;G;2;23;230;;;Dietas
2022;G;2;23;231;;;Locomoción
2022;G;2;23;232;;;Traslado
2022;G;2;23;233;;;Otras indemnizaciones
2022;G;2;23;234;;;Dietas, locomoción y otras indemnizaciones
2022;G;2;23;239/16003;;;Obligaciones de ejercicios anteriores
2022;G;2;23;239/24005;;;Indemnizaciones por razón del servicio, para obligaciones de ejercicios anteriores
2022;G;2;23;239/25001;;;Indemnizaciones por razón del servicio. Obligaciones de ejercicios anteriores
2022;G;2;23;239/25002;;;Indemnizaciones por razón de servicio. Obligaciones de ejercicios anteriores
2022;G;2;24;;;;Gastos de publicaciones
2022;G;2;24;240;;;Gastos de edición y distribución
2022;G;2;25;;;;Conciertos de asistencia sanitaria
2022;G;2;25;250;;;Con la Seguridad Social
2022;G;2;25;251;;;Con entidades de seguro libre
2022;G;2;25;259;;;Otros conciertos de asistencia sanitaria
2022;G;2;26;;;;Servicios sociales con medios ajenos
2022;G;2;27;;;;Compras, suministros y otros gastos relacionados con la actividad
2022;G;2;27;270;;;Suministros de materias primas y otros suministros
2022;G;2;27;271;;;Servicios prestados por empresas
2022;G;2;27;272;;;Otros gastos directamente relacionados con la actividad de la Agencia
2022;G;2;28;;;;Gastos relacionados con la actividad comercial
2022;G;2;28;280;;;Gastos relacionados con la actividad comercial
2022;G;2;29;;;;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia
2022;G;2;29;290;;;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia
2022;G;2;29;292;;;Digitalización de los procedimientos que permiten gestionar los recursos destinados a políticas de Asilo y labor humanitaria. Mecanismo de Recuperación y Resiliencia
2022;G;2;29;293;;;Política de inclusión. Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resilencia.
2022;G;2;29;294;;;Digitalización del análisis, evaluación y seguimiento de las políticas de inclusión. Mecanismo de Recuperación y Resiliencia
2022;G;2;29;295;;;Fomento del crecimiento inclusivo mediante la vinculación de las políticas de inclusión social al Ingreso Mínimo Vital. Mecanismo de Recuperación y Resiliencia
2022;G;2;29;296;;;Proyectos tractores de digitalización de la AGE. Mecanismo de Recuperación y Resiliencia
2022;G;3;;;;;Gastos financieros
2022;G;3;30;;;;De deuda pública en euros
2022;G;3;30;300;;;Intereses
2022;G;3;30;301;;;Gastos de emisión, modificación y cancelación
2022;G;3;30;303;;;Rendimientos implícitos
2022;G;3;31;;;;De préstamos en euros
2022;G;3;31;310;;;Intereses
2022;G;3;31;311;;;Gastos de emisión, modificación y cancelación
2022;G;3;31;319;;;Otros gastos financieros
2022;G;3;32;;;;De deuda pública en moneda extranjera
2022;G;3;32;320;;;Intereses
2022;G;3;32;321;;;Gastos de emisión, modificación y cancelación
2022;G;3;33;;;;De préstamos en moneda extranjera
2022;G;3;33;330;;;Intereses
2022;G;3;33;331;;;Gastos de emision, modificacion y cancelacion
2022;G;3;33;339;;;Otros gastos financieros
2022;G;3;34;;;;De depósitos y fianzas
2022;G;3;34;340;;;Intereses de depósitos
2022;G;3;34;341;;;Intereses de fianzas
2022;G;3;35;;;;Intereses de demora y otros gastos financieros
2022;G;3;35;350;;;Intereses de demora y otros gastos financieros
2022;G;3;35;351;;;Cobertura de riesgos en avales prestados por el Tesoro, incluidos los riesgos de ejercicios anteriores
2022;G;3;35;352;;;Intereses de demora
2022;G;3;35;353;;;Intereses de demora por Sentencias, Recursos y Reclamaciones, incluidas obligaciones de ejercicios anteriores
2022;G;3;35;354;;;Liquidación de intereses de demora correspondientes al reconocimiento de diferencias salariales por sentencias y autos
2022;G;3;35;355;;;Compensaciones derivadas de la ejecución de avales frente al Tesoro Público
2022;G;3;35;358/12302;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2022;G;3;35;358/34001;;;Intereses de demora a la Unión Europea, incluso obligaciones de ejercicios anteriores
2022;G;3;35;359;;;Otros gastos financieros
2022;G;4;;;;;Transferencias corrientes
2022;G;4;40;;;;A la Administración del Estado
2022;G;4;40;400/15104;;;A la Administración del Estado
2022;G;4;40;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior, según la DIsposición adicional segunda de la Ley Orgánica 6/2011
2022;G;4;40;400/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado
2022;G;4;40;400/26301;;;A la Administración del Estado
2022;G;4;40;400/60002;;;A la Administración del Estado, para compensar la gestión de las pensiones no contributivas por el País Vasco y Navarra.
2022;G;4;40;401/16101;;;Al Estado
2022;G;4;40;401/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado (EJE 2)
2022;G;4;40;402;;;Al Estado, para compensar gastos de gestión centralizada
2022;G;4;40;403/16101;;;Contribución al mantenimiento anual de la aplicación NEDAES
2022;G;4;40;403/17301;;;Al Estado, para la cofinanciación de gastos del Centro de Educación Infantil
2022;G;4;40;403/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3)
2022;G;4;40;403/20104;;;Contribución al sostenimiento de los gastos derivados de la integración de las Consejerías de Turismo en las Representaciones de España en el Exterior
2022;G;4;40;403/60003;;;Convenio de colaboración con el Ministerio del Interior para la persecución del fraude y la delincuencia
2022;G;4;40;404/14101;;;Transferencias del INTA al EA
2022;G;4;40;404/19101;;;Para financiar gastos derivados del uso de edificios compartidos
2022;G;4;40;404/19102;;;Para el pago de gastos comunes derivados del uso de un edificio compartido sito en Badajoz
2022;G;4;40;404/19103;;;Para el pago de gastos comunes derivados del uso de edificios compartidos
2022;G;4;40;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo
2022;G;4;41;;;;A Organismos Autónomos
2022;G;4;41;410/14003;;;A organismos autónomos del Departamento
2022;G;4;41;410/15005;;;Al Instituto de Estudios Fiscales
2022;G;4;41;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado
2022;G;4;41;410/16003;;;Al Centro Universitario de Formación de la Policía Nacional
2022;G;4;41;410/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX)
2022;G;4;41;410/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3)
2022;G;4;41;410/23003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas para el seguimiento de las Grandes Instalaciones de Combustión
2022;G;4;41;410/23004;;;A Parques Nacionales
2022;G;4;41;410/23005;;;Confederaciones Hidrográficas
2022;G;4;41;410/23109;;;Confederación Hidrográfica del Tajo, gastos de explotación del trasvase Tajo-Segura
2022;G;4;41;410/24001;;;Al Consejo Superior de Deportes
2022;G;4;41;410/25002;;;Al Centro de Estudios Políticos y Constitucionales
2022;G;4;41;410/29003;;;Al Instituto de la Juventud para el cumplimiento de sus fines
2022;G;4;41;410/30003;;;Al Centro de Investigaciones Sociológicas- Macroencuesta violencia de género
2022;G;4;41;410/33003;;;A la Universidad Internacional Menéndez Pelayo (UIMP)
2022;G;4;41;410/37001;;;A Entidad Estatal de Seguros Agrarios. Plan Estatal de Seguros Agrarios y liquidación de planes anteriores. Actuaciones en Canarias
2022;G;4;41;411/09001;;;"Aportación del Estado  a la Mutualidad General  de Funcionarios Civiles del Estado,  al Instituto Social de las Fuerzas Armadas y a la Mutualidad General Judicial, al amparo de las siguientes Disposiciones: artículo 30.3 del Real Decreto Legislativo 1/2000,  de 9 de junio;  artículo 24 y Disposición Adicional 3ª.3 del Real Decreto Legislativo 3/2000, de 23 de junio y  artículo 35.3 del Real Decreto Legislativo  4/2000, de 23 de junio, incluidas obligaciones de ejercicios anteriores"
2022;G;4;41;411/13002;;;Al Centro de Estudios Jurídicos de la Administración de Justicia
2022;G;4;41;411/13050;;;Al Centro de Estudios Jurídicos de la Administración de Justicia. Mecanismo de Recuperación y Resiliencia
2022;G;4;41;411/15001;;;Al Parque Móvil del Estado
2022;G;4;41;411/18008;;;A la Universidad Internacional Menéndez Pelayo (UIMP) para financiación de cursos de inmersión en inglés
2022;G;4;41;411/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Servicios y programas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (EJE 2)
2022;G;4;41;411/20004;;;Al Instituto de Turismo de España
2022;G;4;41;411/23109;;;Centro Nacional de Información Geográfica
2022;G;4;41;411/24001;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego, en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado
2022;G;4;41;411/25002;;;Al Centro de Investigaciones Sociológicas.
2022;G;4;41;411/26009;;;Al Instituto de Salud Carlos III para el desarrollo de las actividades de la Agencia de Evaluación de Tecnologías Sanitarias
2022;G;4;41;411/28006;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT)
2022;G;4;41;411/31003;;;A la Agencia Española de Seguridad Alimentaria y Nutrición
2022;G;4;41;411/33003;;;Al Servicio Español para la Internacionalización de la Educación (SEPIE)
2022;G;4;41;411/60003;;;Al Instituto Nacional de Seguridad  y Salud en el Trabajo, O.A.,M.P.
2022;G;4;41;412/17018;;;Centro Nacional de Información Geográfica (CNIG)
2022;G;4;41;412/21004;;;Agencia de Información y Control Alimentarios (AICA)
2022;G;4;41;412/23003;;;Al Instituto para la Transición Justa
2022;G;4;41;412/24001;;;A la Biblioteca Nacional de España
2022;G;4;41;412/28301;;;A la Universidad Internacional Menéndez Pelayo (UIMP)
2022;G;4;41;412/60003;;;Colaboración recíproca entre la Tesorería General de la Seguridad Social y la Inspección de Trabajo y Seguridad Social
2022;G;4;41;413/19003;;;Al Servicio Público de Empleo Estatal. Para financiar medidas de reinserción laboral para el colectivo de trabajadores de 50 ó más años.
2022;G;4;41;413/19050;;;Al SEPE. Mecanismo de Recuperación y Resiliencia
2022;G;4;41;413/21004;;;Fondo Español de Garantía Agraria (FEGA)
2022;G;4;41;413/28301;;;Al Instituto Nacional de Técnicas Aeroespaciales Esteban Terradas (INTA) para la financiación de los gastos corrientes del Centro de Astrobiología, centro mixto CSIC-INTA
2022;G;4;41;414/19003;;;Para financiar el presupuesto del SEPE.
2022;G;4;41;414/21001;;;Entidad Estatal de Seguros Agrarios (ENESA)
2022;G;4;41;414/21004;;;Al Fondo Español de Garantía Agraria (FEGA) para atender gastos de ayuda alimentaria
2022;G;4;41;414/24001;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales
2022;G;4;41;414/26004;;;A la Organización Nacional de Trasplantes
2022;G;4;41;414/26050;;;A la Organización Nacional de Trasplantes. Mecanismo de Recuperación y Resiliencia.
2022;G;4;41;414/28006;;;Al Instituto de Salud Carlos III (ISCIII)
2022;G;4;41;414/28050;;;Al Instituto de Salud Carlos III (ISCIII). Mecanismo de Recuperación y Resiliencia
2022;G;4;41;414/28107;;;A la Universidad Internacional Menéndez Pelayo (UIMP) para la realización y divulgación de actividades de investigación en salud
2022;G;4;41;415/19003;;;Al Instituto Nacional de Seguridad y Salud en el Trabajo, O.A., M.P.
2022;G;4;41;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2)
2022;G;4;41;415/21004;;;MAPA. Financiación Nacional subvenciones producción agraria
2022;G;4;41;415/24001;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales. Dotación del Fondo de Protección a la Cinematografía
2022;G;4;41;415/27003;;;Al Instituto Nacional de Estadística (INE)
2022;G;4;41;416/19050;;;Al FOGASA. Mecanismo de Recuperación y Resiliencia
2022;G;4;41;416/20008;;;Al Centro Español de Metrología
2022;G;4;41;416/24001;;;Al Instituto Nacional de las Artes Escénicas y de la Música
2022;G;4;41;416/30002;;;Al Instituto de las Mujeres, para el cumplimiento de sus fines
2022;G;4;41;417/19050;;;Al INSST. Mecanismo de Recuperación y Resiliencia
2022;G;4;41;417/23005;;;Al CEDEX para I+D en recursos e infraestructuras hidráulicas
2022;G;4;41;417/24001;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura
2022;G;4;41;417/25002;;;Al Consejo de Administración del Patrimonio Nacional
2022;G;4;41;418/15026;;;Al Instituto Nacional de Administración Pública (INAP)
2022;G;4;41;418/15050;;;Al Instituto Nacional de Administración Pública (INAP). Mecanismo de Recuperación y Resiliencia
2022;G;4;41;418/18001;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para gastos en Servicios Centrales de Educación
2022;G;4;41;418/18003;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para gastos corrientes en educación
2022;G;4;41;418/19003;;;Al O.E. Inspección de Trabajo y Seguridad Social. Para financiar su presupuesto
2022;G;4;41;418/19050;;;Al OEITSS. Mecanismo de Recuperación y Resiliencia
2022;G;4;41;419/24050;;;Mecanismo de Recuperación y Resiliencia
2022;G;4;41;419/29003;;;Al Real Patronato sobre Discapacidad para el cumplimiento de sus fines
2022;G;4;41;419/33003;;;A la Agencia Nacional de Evaluación de la Calidad y Acreditación (ANECA)
2022;G;4;42;;;;A la Seguridad Social
2022;G;4;42;420/07001;;;Aportación del Estado al Presupuesto de la Seguridad Social para dar cumplimiento a lo dispuesto en la disposición adicional tercera del Real Decreto Legislativo 8/2015, de 30 de octubre (Pensiones extraordinarias del personal de las Fuerzas Armadas y Fuerzas y Cuerpos de Seguridad del Estado)
2022;G;4;42;420/19101;;;"A la Seguridad Social (Gerencia de Informática) para mantenimiento de la aplicación ""RIVA"""
2022;G;4;42;420/32002;;;Prestaciones socio-económicas de carácter no contributivo.
2022;G;4;42;421/26009;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar las operaciones corrientes del Instituto Nacional de Gestión Sanitaria
2022;G;4;42;421/60001;;;Aportaciones para el sostenimiento de servicios comunes
2022;G;4;42;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores
2022;G;4;42;422/26009;;;Aportación al Instituto Nacional de Gestión Sanitaria para compensación de saldos y gastos por la atención a pacientes derivados a otras comunidades autonomas para asegurar la cohesión del SNS
2022;G;4;42;422/60001;;;Capitales renta
2022;G;4;42;423/26009;;;Aportación al Instituto Nacional de Gestión Sanitaria para el desarrollo del Plan de Calidad del Sistema Nacional de Salud, en las Ciudades de Ceuta y Melilla (por incremento de la población protegida)
2022;G;4;42;423/32002;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.
2022;G;4;42;423/60001;;;Cuotas de reaseguro de accidentes de trabajo
2022;G;4;42;424/29003;;;Al IMSERSO, para el cumplimiento de sus fines
2022;G;4;42;424/32002;;;Aportación del Estado a la Seguridad Social para financiar el Ingreso Mínimo Vital.
2022;G;4;42;425/26009;;;Al Instituto Nacional de Gestión Sanitaria por la prestación de servicios sanitarios a terceros obligados al pago
2022;G;4;42;425/29003;;;Al IMSERSO SAAD, para la cobertura de cuotas sociales de cuidadores no profesionales de las personas en situación de dependencia
2022;G;4;42;425/32002;;;Aportaciones del Estado al presupuesto de la Seguridad Social en cumplimiento de la recomendación primera del Pacto de Toledo 2020
2022;G;4;42;426/29003;;;Al IMSERSO, para ayudas sociales a los afectados por la Talidomida
2022;G;4;42;426/32002;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM
2022;G;4;42;427/26004;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina
2022;G;4;42;427/29003;;;Al IMSERSO para mínimo garantizado en dependencia
2022;G;4;42;428/29003;;;AL IMSERSO, nivel convenido en dependencia (SAAD)
2022;G;4;42;428/60003;;;Aplicaciones del Fondo de Prevención y Rehabilitación
2022;G;4;42;429/29003;;;Al IMSERSO para otros gastos en dependencia
2022;G;4;42;429/32002;;;Otras aportaciones a la Seguridad Social.
2022;G;4;42;429/32050;;;Aportación del Estado al presupuesto de la Seguridad Social procedente del Mecanismo de Recuperación y Resiliencia
2022;G;4;42;429/60001;;;Otras transferencias a entidades del sistema
2022;G;4;42;429/60002;;;Otras transferencias corrientes
2022;G;4;42;429/60003;;;Otras transferencias corrientes
2022;G;4;43;;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo
2022;G;4;43;430/02003;;;A Agencias Estatales y otros Organismos Públicos
2022;G;4;43;430/12003;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para atender los gastos derivados de proyectos de Ayuda Oficial al Desarrollo, incluidos los propuestos o a ejecutar por Organizaciones No Gubernamentales, con destino a países en vías de desarrrollo.
2022;G;4;43;430/19101;;;Servicios y programas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID) (EJE 2)
2022;G;4;43;430/23004;;;Agencia Estatal de Meteorología
2022;G;4;43;430/24001;;;A la Agencia Española de Protección de la Salud en el Deporte
2022;G;4;43;430/28006;;;Al Consejo Superior de Investigaciones Científicas (CSIC)
2022;G;4;43;430/28007;;;A la Agencia Estatal de Meteorología (AEMET)
2022;G;4;43;431/12003;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para actividades de interés general consideradas de interés social reguladas por el artículo 2 del Real Decreto-ley 7/2013, de 28 de junio
2022;G;4;43;431/17020;;;Agencia Estatal de Seguridad Ferroviaria
2022;G;4;43;431/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Consejo Superior de Investigaciones Científicas. Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3)
2022;G;4;43;431/26004;;;A la Agencia Española de Medicamentos y Productos Sanitarios
2022;G;4;43;431/26050;;;A la Agencia Española de Medicamentos y Productos Sanitarios. Mecanismo de Recuperación y Resiliencia.
2022;G;4;43;431/28006;;;A la Agencia Estatal de Investigación (AEI)
2022;G;4;43;432/12003;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para actividades de interés general consideradas de interés social procedentes del Impuesto sobre Sociedades
2022;G;4;43;432/17034;;;Agencia Estatal de Seguridad Aérea
2022;G;4;43;432/19101;;;Al Centro Nacional de Inteligencia. Mejora ciberseguridad
2022;G;4;43;435/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.)
2022;G;4;43;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid
2022;G;4;43;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines
2022;G;4;43;436;;;Al Consejo de Seguridad Nuclear
2022;G;4;43;437/12005;;;Al Instituto Cervantes
2022;G;4;43;437/14003;;;Al Centro Nacional de Inteligencia
2022;G;4;43;437/15026;;;Al Consejo de Transparencia y Buen Gobierno
2022;G;4;43;437/24001;;;Al Museo Nacional del Prado
2022;G;4;43;437/27003;;;A la Comisión Nacional de los Mercados y la Competencia (CNMC)
2022;G;4;43;438;;;Al Museo Nacional Centro de Arte Reina Sofía
2022;G;4;44;;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal
2022;G;4;44;440/02005;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de Entes del Sector Público
2022;G;4;44;440/12004;;;A organismos
2022;G;4;44;440/12005;;;A organismos
2022;G;4;44;440/14001;;;Centros Universitarios de la Defensa
2022;G;4;44;440/16001;;;A la Fundación Víctimas del Terrorismo para el desarrollo de sus actividades
2022;G;4;44;440/17003;;;Fondo de financiación del servicio postal universal, para la prestación del servicio postal universal
2022;G;4;44;440/17039;;;Fundación de los Ferrocarriles Españoles
2022;G;4;44;440/18003;;;A la Fundación Residencia de Estudiantes para sus gastos de funcionamiento
2022;G;4;44;440/19003;;;A la Fundación del Servicio Interconfederal de Mediación y Arbitraje (SIMA)
2022;G;4;44;440/20004;;;A la Sociedad Mercantil Estatal para la Gestión de la Innovación y las Tecnologías Turísticas, S.A.M.P. (SEGITTUR)
2022;G;4;44;440/20008;;;A la Fundación Escuela de Organización Industrial (EOI)
2022;G;4;44;440/20050;;;Ayudas para la apertura de mercados. Mecanismo de Recuperación y Resiliencia
2022;G;4;44;440/20102;;;Subvención a la Fundación Escuela de Organización Industrial (EOI)
2022;G;4;44;440/21001;;;Consorcio de Compensación de Seguros. Cobertura de pérdidas del Seguro Agrario Combinado
2022;G;4;44;440/21103;;;Financiación FEGA a entidades del Sector Público Estatal
2022;G;4;44;440/23011;;;A la Fundación Biodiversidad, F.S.P., para gastos corrientes
2022;G;4;44;440/24005;;;A la Fundación Colección Thyssen Bornemisza en concepto de déficit dotable y para gastos de funcionamiento
2022;G;4;44;440/28301;;;A D+T Microelectrónica A.I.E. para gastos de funcionamiento
2022;G;4;44;440/29005;;;A la Fundación Víctimas del terrorismo
2022;G;4;44;440/32001;;;Subvenciones a universidades públicas para la realización de prácticas
2022;G;4;44;440/32004;;;Subvenciones a universidades públicas para la realización de prácticas.
2022;G;4;44;440/33102;;;Ayudas a instituciones universitarias para participación en ferias y otras acciones de internacionalización
2022;G;4;44;441/14001;;;Al Consorcio Castillo de San Carlos
