EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2021;15006;;Dirección General De Racionalización Y Centralización De La Contratación
2021;15007;;Dirección General De Tributos
2021;15008;;Dirección General Del Catastro
2021;15009;;Tribunal Económico-Administrativo Central
2021;15011;;Intervención General De La Administración Del Estado
2021;15012;;Secretaría De Estado De Presupuestos Y Gastos
2021;15013;;Dirección General De Costes De Personal
2021;15014;;Dirección General De Fondos Europeos
2021;15015;;Dirección General De Presupuestos
2021;15022;;Secretaría General De Financiación Autonómica Y Local
2021;15101;;Instituto De Estudios Fiscales
2021;15104;;Comisionado Para El Mercado De Tabacos
2021;15107;;Parque Móvil Del Estado
2021;15301;;Autoridad Independiente De Responsabilidad Fiscal
2021;15302;;Agencia Estatal De Administración Tributaria
2021;16;;Ministerio Del Interior
2021;16001;;Ministerio, Subsecretaría Y Servicios Generales
2021;16002;;Secretaría De Estado De Seguridad
2021;16003;;Dirección General De La Policía
2021;16004;;Dirección General De La Guardia Civil
2021;16005;;Secretaría General De Instituciones Penitenciarias
2021;16050;;Mecanismo De Recuperación Y Resiliencia
2021;16101;;Jefatura Central De Tráfico
2021;16102;;Gerencia De Infraestructuras Y Equipamiento De La Seguridad Del Estado
2021;17;;Ministerio De Transportes, Movilidad Y Agenda Urbana
2021;17001;;Ministerio, Subsecretaría Y Servicios Generales
2021;17002;;Dirección General De Programación Económica Y Presupuestos
2021;17003;;Secretaría General Técnica
2021;17009;;Dirección General De Vivienda Y Suelo
2021;17010;;Dirección General De Agenda Urbana Y Arquitectura
2021;17018;;Dirección General Del Instituto Geográfico Nacional
2021;17020;;Secretaría De Estado De Transportes, Movilidad Y Agenda Urbana
2021;17032;;Dirección General De Marina Mercante
2021;17034;;Dirección General De Aviación Civil
2021;17038;;Dirección General De Carreteras
2021;17039;;Dirección General De Transporte Terrestre
2021;17040;;Dirección General De Planificación Y Evaluación De La Red Ferroviaria
2021;17050;;Mecanismo De Recuperación Y Resiliencia
2021;17101;;Centro De Estudios Y Experimentación De Obras Públicas
2021;17102;;Centro Nacional De Información Geográfica
2021;17301;;Agencia Estatal De Seguridad Aérea
2021;17302;;Agencia Estatal De Seguridad Ferroviaria
2021;18;;Ministerio De Educación Y Formación Profesional
2021;18001;;Ministerio, Subsecretaría Y Servicios Generales
2021;18002;;Secretaría General Técnica
2021;18003;;Secretaría De Estado De Educación
2021;18004;;Dirección General De Evaluación Y Cooperación Territorial
2021;18005;;Secretaría General De Formación Profesional
2021;18008;;Dirección General De Planificación Y Gestión Educativa
2021;18050;;Mecanismo De Recuperación Y Resiliencia
2021;19;;Ministerio De Trabajo Y Economía Social
2021;19001;;Ministerio Y Subsecretaría
2021;19003;;Secretaría De Estado De Empleo Y Economía Social
2021;19050;;Mecanismo De Recuperación Y Resiliencia
2021;19101;;Servicio Público De Empleo Estatal
2021;19102;;Fondo De Garantía Salarial
2021;19103;;Organismo Estatal Inspección De Trabajo Y Seguridad Social
2021;19104;;Instituto Nacional De Seguridad Y Salud En El Trabajo, O.a., M.p.
2021;19301;;Consejo Económico Y Social
2021;20;;Ministerio De Industria, Comercio Y Turismo
2021;20001;;Ministerio, Subsecretaría Y Servicios Generales
2021;20002;;Secretaría General Técnica
2021;20004;;Secretaría De Estado De Turismo
2021;20005;;Secretaría De Estado De Comercio
2021;20006;;Dirección General De Comercio Internacional E Inversiones
2021;20007;;Dirección General De Política Comercial
2021;20008;;Secretaría General De Industria Y De La Pequeña Y Mediana Empresa
2021;20009;;Dirección General De Industria Y De La Pequeña Y Mediana Empresa
2021;20050;;Mecanismo De Recuperación Y Resiliencia
2021;20102;;Oficina Española De Patentes Y Marcas
2021;20103;;Centro Español De Metrología
2021;20104;;Instituto De Turismo De España
2021;21;;Ministerio De Agricultura, Pesca Y Alimentación
2021;21001;;Ministerio, Subsecretaría Y Servicios Generales
2021;21002;;Secretaría General Técnica
2021;21003;;Dirección General De Servicios E Inspección
2021;21004;;Secretaría General De Agricultura Y Alimentación
2021;21005;;Dirección General De Producciones Y Mercados Agrarios
2021;21006;;Dirección General De Sanidad De La Producción Agraria
2021;21007;;Dirección General De La Industria Alimentaria
2021;21008;;Dirección General De Desarrollo Rural, Innovación Y Formación Agroalimentaria
2021;21009;;Secretaría General De Pesca
2021;21010;;Dirección General De Recursos Pesqueros
2021;21011;;Dirección General De Ordenación Pesquera Y Acuicultura
2021;21050;;Mecanismo De Recuperación Y Resiliencia
2021;21101;;Agencia De Información Y Control Alimentarios
2021;21102;;Entidad Estatal De Seguros Agrarios
2021;21103;;Fondo Español De Garantía Agraria
2021;22;;Ministerio De Política Territorial Y Función Pública
2021;22001;;Ministerio, Subsecretaría Y Servicios Generales
2021;22002;;Secretaría De Estado De Política Territorial Y Función Pública
2021;22003;;Secretaría General De Coordinación Territorial
2021;22050;;Mecanismo De Recuperación Y Resiliencia
2021;22101;;Instituto Nacional De Administración Pública
2021;22102;;Mutualidad General De Funcionarios Civiles Del Estado
2021;22301;;Consejo De Transparencia Y Buen Gobierno
2021;23;;Ministerio Para La Transición Ecológica Y El Reto Demográfico
2021;23001;;Ministerio, Subsecretaría Y Servicios Generales
2021;23002;;Secretaría General Técnica
2021;23003;;Secretaría De Estado De Energía
2021;23004;;Secretaría De Estado De Medio Ambiente
2021;23005;;Dirección General Del Agua
2021;23006;;Dirección General De La Costa Y Del Mar
2021;23008;;Dirección General De Calidad Y Evaluación Ambiental
2021;23009;;Dirección General De Política Energética Y Minas
2021;23010;;Oficina Española Del Cambio Climático
2021;23011;;Dirección General De Biodiversidad, Bosques Y Desertificación
2021;23012;;Dirección General De Servicios
2021;23013;;Secretaría General Para El Reto Demográfico
2021;23014;;Dirección General De Políticas Contra La Despoblación
2021;23050;;Mecanismo De Recuperación Y Resiliencia
2021;23101;;Parques Nacionales
2021;23102;;Confederación Hidrográfica Del Cantábrico
2021;23103;;Confederación Hidrográfica Del Duero
2021;23104;;Confederación Hidrográfica Del Ebro
2021;23105;;Confederación Hidrográfica Del Guadalquivir
2021;23106;;Confederación Hidrográfica Del Guadiana
2021;23107;;Confederación Hidrográfica Del Júcar
2021;23108;;Confederación Hidrográfica Del Miño-Sil
2021;23109;;Confederación Hidrográfica Del Segura
2021;23110;;Confederación Hidrográfica Del Tajo
2021;23111;;Mancomunidad De Los Canales Del Taibilla
2021;23112;;Instituto Para La Transición Justa
2021;23301;;Agencia Estatal De Meteorología
2021;23302;;Consejo De Seguridad Nuclear
2021;24;;Ministerio De Cultura Y Deporte
2021;24001;;Ministerio, Subsecretaría Y Servicios Generales
2021;24002;;Secretaría General Técnica
2021;24003;;Dirección General Del Libro Y Fomento De La Lectura
2021;24004;;Dirección General De Industrias Culturales, Propiedad Intelectual Y Cooperación
2021;24005;;Dirección General De Bellas Artes
2021;24006;;Secretaría General De Cultura
2021;24050;;Mecanismo De Recuperación Y Resiliencia
2021;24103;;Instituto De La Cinematografía Y De Las Artes Audiovisuales
2021;24104;;Biblioteca Nacional De España
2021;24105;;Gerencia De Infraestructuras Y Equipamientos De Cultura
2021;24106;;Consejo Superior De Deportes
2021;24107;;Instituto Nacional De Las Artes Escénicas Y De La Música
2021;24301;;Museo Nacional Del Prado
2021;24302;;Museo Nacional Centro De Arte Reina Sofía
2021;24303;;Agencia Española De Protección De La Salud En El Deporte
2021;25;;Ministerio De La Presidencia, Relaciones Con Las Cortes Y Memoria Democrática
2021;25001;;Presidente Del Gobierno
2021;25002;;Ministerio Y Servicios Generales
2021;25101;;Centro De Estudios Políticos Y Constitucionales
2021;25102;;Centro De Investigaciones Sociológicas
2021;25103;;Consejo De Administración Del Patrimonio Nacional
2021;25302;;Agencia Estatal Boletín Oficial Del Estado
2021;26;;Ministerio De Sanidad
2021;26001;;Ministerio Y Subsecretaría
2021;26002;;Secretaría General Técnica
2021;26003;;Secretaría General De Salud Digital, Información E Innovación Del Sistema Nacional De Salud
2021;26004;;Secretaría De Estado De Sanidad
2021;26005;;Dirección General De Salud Digital Y Sistemas De Información Para El Sistema Nacional De Salud
2021;26007;;Dirección General De Salud Pública
2021;26009;;Dirección General De Cartera Común De Servicios Del Sistema Nacional De Salud Y Farmacia
2021;26012;;Dirección General De Ordenación Profesional
2021;26018;;Delegación Del Gobierno Para El Plan Nacional Sobre Drogas
2021;26050;;Mecanismo De Recuperación Y Resiliencia
2021;26051;;Ayuda A La Recuperación Para La Cohesión Y Los Territorios De Europa (React-Eu)
2021;26105;;Organización Nacional De Trasplantes
2021;26301;;Agencia Española De Medicamentos Y Productos Sanitarios
2021;27;;Ministerio De Asuntos Económicos Y Transformación Digital
2021;27001;;Ministerio, Subsecretaría Y Servicios Generales
2021;27002;;Secretaría General Técnica
2021;27003;;Secretaría De Estado De Economía Y Apoyo A La Empresa
2021;27004;;Secretaría General Del Tesoro Y Financiación Internacional
2021;27005;;Dirección General De Política Económica
2021;27006;;Dirección General De Análisis Macroeconómico
2021;27007;;Dirección General De Seguros Y Fondos De Pensiones
2021;27008;;Secretaría De Estado De Digitalización E Inteligencia Artificial
2021;27009;;Secretaría General De Administración Digital
2021;27012;;Secretaría De Estado De Telecomunicaciones E Infraestructuras Digitales
2021;27050;;Mecanismo De Recuperación Y Resiliencia
2021;27101;;Instituto Nacional De Estadística
2021;27102;;Instituto De Contabilidad Y Auditoría De Cuentas
2021;27302;;Comisión Nacional De Los Mercados Y La Competencia
2021;28;;Ministerio De Ciencia E Innovación
2021;28001;;Ministerio, Subsecretaría Y Servicios Generales
2021;28002;;Secretaría General Técnica
2021;28006;;Secretaría General De Investigación
2021;28007;;Dirección General De Planificación De La Investigación
2021;28008;;Secretaría General De Innovación
2021;28050;;Mecanismo De Recuperación Y Resiliencia
2021;28103;;Centro De Investigaciones Energéticas, Medioambientales Y Tecnológicas
2021;28104;;Instituto Nacional De Investigación Y Tecnología Agraria Y Alimentaria
2021;28105;;Instituto Español De Oceanografía
2021;28106;;Instituto Geológico Y Minero De España
2021;28107;;Instituto De Salud Carlos Iii
2021;28301;;Consejo Superior De Investigaciones Científicas
2021;28303;;Agencia Estatal De Investigación
2021;29;;Ministerio De Derechos Sociales Y Agenda 2030
2021;29001;;Ministerio, Subsecretaría Y Servicios Generales
2021;29002;;Secretaría General Técnica
2021;29003;;Secretaría De Estado De Derechos Sociales
2021;29004;;Dirección General De Derechos De La Infancia Y De La Adolescencia
2021;29005;;Dirección General De Diversidad Familiar Y Servicios Sociales
2021;29006;;Dirección General De Políticas De Discapacidad
2021;29007;;Secretaría De Estado Para La Agenda 2030
2021;29009;;Dirección General De Derechos De Los Animales
2021;29050;;Mecanismo De Recuperación Y Resiliencia
2021;29101;;Instituto De La Juventud
2021;29102;;Real Patronato Sobre Discapacidad
2021;30;;Ministerio De Igualdad
2021;30001;;Ministerio, Subsecretaría Y Servicios Generales
2021;30002;;Secretaría De Estado De Igualdad Y Contra La Violencia De Género
2021;30003;;Delegación Del Gobierno Contra La Violencia De Género
2021;30050;;Mecanismo De Recuperación Y Resiliencia
2021;30101;;Instituto De Las Mujeres
2021;31;;Ministerio De Consumo
2021;31001;;Ministerio Y Subsecretaría
2021;31002;;Secretaría General Técnica
2021;31003;;Secretaría General De Consumo Y Juego
2021;31004;;Dirección General De Consumo
2021;31005;;Dirección General De Ordenación Del Juego
2021;31101;;Agencia Española De Seguridad Alimentaria Y Nutrición
2021;32;;Ministerio De Inclusión, Seguridad Social Y Migraciones
2021;32001;;Ministerio, Subsecretaría Y Servicios Generales
2021;32002;;Secretaría De Estado De Seguridad Social Y Pensiones
2021;32003;;Secretaría De Estado De Migraciones
2021;32004;;Secretaría General De Objetivos Y Políticas De Inclusión Y Previsión Social
2021;32050;;Mecanismo De Recuperación Y Resiliencia
2021;33;;Ministerio De Universidades
2021;33001;;Ministerio, Subsecretaría Y Servicios Generales
2021;33002;;Secretaría General Técnica
2021;33003;;Secretaría General De Universidades
2021;33050;;Mecanismo De Recuperación Y Resiliencia
2021;33101;;Universidad Internacional Menendez Pelayo
2021;33102;;Servicio Español Para La Internacionalización De La Educación
2021;33103;;Agencia Nacional De Evaluación De La Calidad Y Acreditación
2021;34;;Relaciones Financieras Con La Unión Europea
2021;34001;;Dirección General Fondos Comunitarios. Relaciones Financieras Con La Unión Europea
2021;35;;Fondo De Contingencia
2021;35001;;Dirección General De Presupuestos. Fondo De Contingencia
2021;36;;Fondos De Compensación Interterritorial
2021;36003;;Secretaría General De Financiación Autonómica Y Local. Galicia
2021;36004;;Secretaría General De Financiación Autonómica Y Local. Andalucía
2021;36005;;Secretaría General De Financiación Autonómica Y Local. Principado De Asturias
2021;36006;;Secretaría General De Financiación Autonómica Y Local. Cantabria
2021;36008;;Secretaría General De Financiación Autonómica Y Local. Región De Murcia
2021;36009;;Secretaría General De Financiación Autonómica Y Local. Comunidad Valenciana
2021;36011;;Secretaría General De Financiación Autonómica Y Local. Castilla-La Mancha
2021;36012;;Secretaría General De Financiación Autonómica Y Local. Canarias
2021;36014;;Secretaría General De Financiación Autonómica Y Local. Extremadura
2021;36017;;Secretaría General De Financiación Autonómica Y Local. Castilla Y León
2021;36018;;Secretaría General De Financiación Autonómica Y Local. Ceuta
2021;36019;;Secretaría General De Financiación Autonómica Y Local. Melilla
2021;36020;;Secretaría General De Financiación Autonómica Y Local. Varias Cc. Aa.
2021;37;;Otras Relaciones Financieras Con Entes Territoriales
2021;37001;;Secretaría General De Financiación Autonómica Y Local. Comunidades Autónomas
2021;37002;;Secretaría General De Financiación Autonómica Y Local. Entidades Locales
2021;38;;Sistemas De Financiación De Entes Territoriales
2021;38001;;Secretaría General De Financiación Autonómica Y Local. País Vasco
2021;38002;;Secretaría General De Financiación Autonómica Y Local. Cataluña
2021;38003;;Secretaría General De Financiación Autonómica Y Local. Galicia
2021;38004;;Secretaría General De Financiación Autonómica Y Local. Andalucía
2021;38005;;Secretaría General De Financiación Autonómica Y Local. Principado De Asturias
2021;38006;;Secretaría General De Financiación Autonómica Y Local. Cantabria
2021;38007;;Secretaría General De Financiación Autonómica Y Local. La Rioja
2021;38010;;Secretaría General De Financiación Autonómica Y Local. Aragón
2021;38011;;Secretaría General De Financiación Autonómica Y Local. Castilla-La Mancha
2021;38012;;Secretaría General De Financiación Autonómica Y Local. Canarias
2021;38014;;Secretaría General De Financiación Autonómica Y Local. Extremadura
2021;38017;;Secretaría General De Financiación Autonómica Y Local. Castilla Y León
2021;38018;;Secretaría General De Financiación Autonómica Y Local. Melilla
2021;38019;;Secretaría General De Financiación Autonómica Y Local. Ceuta
2021;38020;;Secretaría General De Financiación Autonómica Y Local. Varias Cc. Aa.
2021;38021;;Secretaría General De Financiación Autonómica Y Local. Entidades Locales
2021;60;;Seguridad Social
2021;60001;;Pensiones Y Prestaciones Económicas De La Seguridad Social
2021;60002;;Prestaciones  Asistenciales, Sanitarias Y Sociales Del Ingesa Y Del Imserso
2021;60003;;Dirección Y Servicios Generales De Seguridad Social Y Protección Social
2021;60004;;Ingresos De La Seguridad Social
2021;98;;Ingresos Del Estado
2021;98001;;Ingresos Del Estado
