EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2021;G;1;16;165;;;Cuotas, prestaciones y gastos sociales a cargo del empleador
2021;G;1;19;;;;Obligaciones de ejercicios anteriores
2021;G;2;;;;;Gastos corrientes en bienes y servicios
2021;G;2;20;;;;Arrendamientos y cánones
2021;G;2;20;200;;;Arrendamientos de terrenos y bienes naturales
2021;G;2;20;201;;;Arrendamientos para almacenamiento de productos de intervención
2021;G;2;20;202;;;Arrendamientos de edificios y otras construcciones
2021;G;2;20;203;;;Arrendamientos de maquinaria, instalaciones y utillaje
2021;G;2;20;204;;;Arrendamientos de medios de transporte
2021;G;2;20;205;;;Arrendamientos de mobiliario y enseres
2021;G;2;20;206;;;Arrendamientos de equipos para procesos de información
2021;G;2;20;207/02001;;;Alquileres
2021;G;2;20;207/02002;;;Alquileres
2021;G;2;20;207/02003;;;Alquileres
2021;G;2;20;207/02005;;;Alquileres
2021;G;2;20;207/19001;;;Arrendamientos de edificios PSA
2021;G;2;20;208;;;Arrendamientos de otro inmovilizado material
2021;G;2;20;209;;;Cánones
2021;G;2;21;;;;Reparaciones, mantenimiento y conservación
2021;G;2;21;210;;;Infraestructura y bienes naturales
2021;G;2;21;212;;;Edificios y otras construcciones
2021;G;2;21;213;;;Maquinaria, instalaciones y utillaje
2021;G;2;21;214;;;Elementos de transporte
2021;G;2;21;215;;;Mobiliario y enseres
2021;G;2;21;216;;;Equipos para procesos de la información
2021;G;2;21;217/02002;;;Gastos diversos de reparación y conservación
2021;G;2;21;217/02003;;;Gastos diversos de reparación y conservación
2021;G;2;21;217/02005;;;Gastos diversos de reparación y conservación
2021;G;2;21;217/17101;;;Instalaciones técnicas especializadas
2021;G;2;21;218;;;Bienes situados en el exterior
2021;G;2;21;219;;;Otro inmovilizado material
2021;G;2;22;;;;Material, suministros y otros
2021;G;2;22;220;;;Material de oficina
2021;G;2;22;221;;;Suministros
2021;G;2;22;222;;;Comunicaciones
2021;G;2;22;223;;;Transportes
2021;G;2;22;224;;;Primas de seguros
2021;G;2;22;225;;;Tributos
2021;G;2;22;226;;;Gastos diversos
2021;G;2;22;227;;;Trabajos realizados por otras empresas y profesionales
2021;G;2;22;228/14003;;;Gastos originados por participación de las Fuerzas Armadas en operaciones de mantenimiento de la paz
2021;G;2;22;228/16001;;;Fondo de prevención de emergencias derivado del artículo 11 de la Ley 17/2015, de 9 de julio, del Sistema Nacional de Protección Civil
2021;G;2;22;229/12001;;;Obligaciones de ejercicios anteriores
2021;G;2;22;229/12002;;;Obligaciones de ejercicios anteriores
2021;G;2;22;229/16004;;;Obligaciones de ejercicios anteriores
2021;G;2;22;229/18004;;;Gastos de funcionamiento de los centros docentes no universitarios
2021;G;2;22;229/18005;;;Gastos de funcionamiento de los centros docentes no universitarios
2021;G;2;22;229/18008;;;Gastos de funcionamiento de los centros docentes no universitarios
2021;G;2;22;229/25001;;;Para los gastos del Centro Internacional de Prensa
2021;G;2;23;;;;Indemnizaciones por razón del servicio
2021;G;2;23;230;;;Dietas
2021;G;2;23;231;;;Locomoción
2021;G;2;23;232;;;Traslado
2021;G;2;23;233;;;Otras indemnizaciones
2021;G;2;23;234;;;Dietas, locomoción y otras indemnizaciones
2021;G;2;23;239/16003;;;Obligaciones de ejercicios anteriores
2021;G;2;23;239/25001;;;Indemnizaciones por razón del servicio. Obligaciones de ejercicios anteriores
2021;G;2;24;;;;Gastos de publicaciones
2021;G;2;24;240;;;Gastos de edición y distribución
2021;G;2;25;;;;Conciertos de asistencia sanitaria
2021;G;2;25;250;;;Con la Seguridad Social
2021;G;2;25;251;;;Con entidades de seguro libre
2021;G;2;25;259;;;Otros conciertos de asistencia sanitaria
2021;G;2;26;;;;Servicios sociales con medios ajenos
2021;G;2;27;;;;Compras, suministros y otros gastos relacionados con la actividad
2021;G;2;27;270;;;Suministros de materias primas y otros suministros
2021;G;2;27;271;;;Servicios prestados por empresas
2021;G;2;27;272;;;Otros gastos directamente relacionados con la actividad de la Agencia
2021;G;2;28;;;;Gastos relacionados con la actividad comercial
2021;G;2;28;280;;;Gastos relacionados con la actividad comercial
2021;G;2;29;;;;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia
2021;G;2;29;290;;;Gastos corrientes en bienes y servicios. Mecanismo de Recuperación y Resiliencia
2021;G;3;;;;;Gastos financieros
2021;G;3;30;;;;De deuda pública en euros
2021;G;3;30;300;;;Intereses
2021;G;3;30;301;;;Gastos de emisión, modificación y cancelación
2021;G;3;30;303;;;Rendimientos implícitos
2021;G;3;31;;;;De préstamos en euros
2021;G;3;31;310;;;Intereses
2021;G;3;31;311;;;Gastos de emisión, modificación y cancelación
2021;G;3;31;319;;;Otros gastos financieros
2021;G;3;32;;;;De deuda pública en moneda extranjera
2021;G;3;32;320;;;Intereses
2021;G;3;32;321;;;Gastos de emisión, modificación y cancelación
2021;G;3;33;;;;De préstamos en moneda extranjera
2021;G;3;33;330;;;Intereses
2021;G;3;33;331;;;Gastos de emision, modificacion y cancelacion
2021;G;3;33;339;;;Otros gastos financieros
2021;G;3;34;;;;De depósitos y fianzas
2021;G;3;34;340;;;Intereses de depósitos
2021;G;3;34;341;;;Intereses de fianzas
2021;G;3;35;;;;Intereses de demora y otros gastos financieros
2021;G;3;35;350;;;Intereses de demora y otros gastos financieros
2021;G;3;35;351;;;Cobertura de riesgos en avales prestados por el Tesoro, incluidos los riesgos de ejercicios anteriores
2021;G;3;35;352;;;Intereses de demora
2021;G;3;35;353;;;Intereses de demora por Sentencias, Recursos y Reclamaciones, incluidas obligaciones de ejercicios anteriores
2021;G;3;35;354;;;Liquidación de intereses de demora correspondientes al reconocimiento de diferencias salariales por sentencias y autos
2021;G;3;35;355;;;Compensaciones derivadas de la ejecución de avales frente al Tesoro Público
2021;G;3;35;358/12302;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2021;G;3;35;358/23111;;;Otros gastos financieros, correspondientes a obligaciones de ejercicios anteriores
2021;G;3;35;358/34001;;;Intereses de demora a la Unión Europea, incluso obligaciones de ejercicios anteriores
2021;G;3;35;359;;;Otros gastos financieros
2021;G;4;;;;;Transferencias corrientes
2021;G;4;40;;;;A la Administración del Estado
2021;G;4;40;400/15104;;;A la Administración del Estado
2021;G;4;40;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior, según la DIsposición adicional segunda de la Ley Orgánica 6/2011
2021;G;4;40;400/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado
2021;G;4;40;400/23112;;;Al Estado, para el pago de gastos comunes del Complejo Cuzco
2021;G;4;40;400/26301;;;A la Administración del Estado
2021;G;4;40;400/60002;;;A la Administración del Estado, para compensar la gestión de las pensiones no contributivas por el País Vasco y Navarra.
2021;G;4;40;401/16101;;;Al Estado
2021;G;4;40;401/17301;;;Al Estado. Otras transferencias
2021;G;4;40;401/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado (EJE 2)
2021;G;4;40;402;;;Al Estado, para compensar gastos de gestión centralizada
2021;G;4;40;403/16101;;;Contribución al mantenimiento anual de la aplicación NEDAES
2021;G;4;40;403/17301;;;Al Estado, para la cofinanciación de gastos del Centro de Educación Infantil
2021;G;4;40;403/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Gestión de servicios y programas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3)
2021;G;4;40;403/20104;;;Contribución al sostenimiento de los gastos derivados de la integración de las Consejerías de Turismo en las Representaciones de España en el Exterior
2021;G;4;40;403/60003;;;Convenio de colaboración con el Ministerio del Interior para la persecución del fraude y la delincuencia
2021;G;4;40;404/14101;;;Transferencias del INTA al EA
2021;G;4;40;404/19101;;;Para financiar gastos derivados del uso de edificios compartidos
2021;G;4;40;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo
2021;G;4;41;;;;A Organismos Autónomos
2021;G;4;41;410/14003;;;A organismos autónomos del Departamento
2021;G;4;41;410/15005;;;Al Instituto de Estudios Fiscales
2021;G;4;41;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado
2021;G;4;41;410/17020;;;Centro de Estudios y Experimentación de Obras Públicas (CEDEX)
2021;G;4;41;410/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3)
2021;G;4;41;410/23003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas
2021;G;4;41;410/23005;;;Confederaciones Hidrográficas
2021;G;4;41;410/23011;;;Parques Nacionales
2021;G;4;41;410/23109;;;Confederación Hidrográfica del Tajo, gastos de explotación del trasvase Tajo-Segura
2021;G;4;41;410/24001;;;Al Consejo Superior de Deportes
2021;G;4;41;410/25002;;;Al Centro de Estudios Políticos y Constitucionales
2021;G;4;41;410/28006;;;Al Instituto Geológico y Minero de España (IGME)
2021;G;4;41;410/29003;;;Al Instituto de la Juventud para el cumplimiento de sus fines
2021;G;4;41;410/33003;;;A la Universidad Internacional Menéndez Pelayo (UIMP)
2021;G;4;41;411/09001;;;"Aportación del Estado  a la Mutualidad General  de Funcionarios Civiles del Estado,  al Instituto Social de las Fuerzas Armadas y a la Mutualidad General Judicial, al amparo de las siguientes Disposiciones: artículo 30.3 del Real Decreto Legislativo 1/2000,  de 9 de junio;  artículo 24 y Disposición Adicional 3ª.3 del Real Decreto Legislativo 3/2000, de 23 de junio y  artículo 35.3 del Real Decreto Legislativo  4/2000, de 23 de junio, incluidas obligaciones de ejercicios anteriores"
2021;G;4;41;411/13002;;;Al Centro de Estudios Jurídicos de la Administración de Justicia
2021;G;4;41;411/13050;;;Al Centro de Estudios Jurídicos de la Administración de Justicia. Mecanismo de Recuperación y Resiliencia
2021;G;4;41;411/15001;;;Al Parque Móvil del Estado
2021;G;4;41;411/18008;;;A la Universidad Internacional Menéndez Pelayo (UIMP) para financiación de cursos de inmersión en inglés
2021;G;4;41;411/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Servicios y programas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (Ministerio de la Presidencia, Relaciones con las Cortes y Memoria Democrática) (EJE 2)
2021;G;4;41;411/20004;;;Al Instituto de Turismo de España
2021;G;4;41;411/23005;;;Confederaciones Hidrográficas  para el pago del IBI de bienes de titularidad estatal
2021;G;4;41;411/23109;;;Centro Nacional de Información Geográfica
2021;G;4;41;411/24001;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego, en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado
2021;G;4;41;411/25002;;;Al Centro de Investigaciones Sociológicas.
2021;G;4;41;411/26009;;;Al Instituto de Salud Carlos III para el desarrollo de las actividades de la Agencia de Evaluación de Tecnologías Sanitarias
2021;G;4;41;411/26050;;;Al Instituto de Salud Carlos III para el desarrollo de las actividades de la Agencia de Evaluación de Tecnologías Sanitarias del ISCIII. Mecanismo de Recuperación y Resiliencia.
2021;G;4;41;411/28006;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT)
2021;G;4;41;411/31003;;;A la Agencia Española de Seguridad Alimentaria y Nutrición
2021;G;4;41;411/33003;;;Al Servicio Español para la Internacionalización de la Educación (SEPIE)
2021;G;4;41;411/60003;;;Al Instituto Nacional de Seguridad  y Salud en el Trabajo, O.A.,M.P.
2021;G;4;41;412/17018;;;Centro Nacional de Información Geográfica (CNIG)
2021;G;4;41;412/21004;;;Agencia de Información y Control Alimentarios (AICA)
2021;G;4;41;412/23003;;;Al Instituto para la Transición Justa
2021;G;4;41;412/24001;;;A la Biblioteca Nacional de España
2021;G;4;41;412/28006;;;Al Instituto Español de Oceanografía (IEO)
2021;G;4;41;412/28301;;;A la Universidad Internacional Menéndez Pelayo (UIMP) para el desarrollo de programas de postgrado
2021;G;4;41;412/60003;;;Colaboración recíproca entre la Tesorería General de la Seguridad Social y la Inspección de Trabajo y Seguridad Social
2021;G;4;41;413/19003;;;Al Servicio Público de Empleo Estatal. Para financiar medidas de reinserción laboral para el colectivo de trabajadores de 50 ó más años.
2021;G;4;41;413/19050;;;Al SEPE. Mecanismo de Recuperación y Resiliencia
2021;G;4;41;413/21004;;;Fondo Español de Garantía Agraria (FEGA)
2021;G;4;41;413/28006;;;Al Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2021;G;4;41;413/28301;;;Al Instituto Nacional de Técnicas Aeroespaciales Esteban Terradas (INTA) para la financiación de los gastos corrientes del Centro de Astrobiología, centro mixto CSIC-INTA
2021;G;4;41;414/19003;;;Para financiar el presupuesto del SEPE.
2021;G;4;41;414/21001;;;Entidad Estatal de Seguros Agrarios (ENESA)
2021;G;4;41;414/21004;;;Al Fondo Español de Garantía Agraria (FEGA) para atender gastos de ayuda alimentaria
2021;G;4;41;414/24001;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales
2021;G;4;41;414/26004;;;A la Organización Nacional de Trasplantes
2021;G;4;41;414/26050;;;A la Organización Nacional de Trasplantes. Mecanismo de Recuperación y Resiliencia.
2021;G;4;41;414/28006;;;Al Instituto de Salud Carlos III (ISCIII)
2021;G;4;41;414/28107;;;A la Universidad Internacional Menéndez Pelayo (UIMP) para la realización y divulgación de actividades de investigación en salud
2021;G;4;41;415/19003;;;Al Instituto Nacional de Seguridad y Salud en el Trabajo, O.A., M.P.
2021;G;4;41;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2)
2021;G;4;41;415/21004;;;MAPA. Financiación Nacional subvenciones producción agraria
2021;G;4;41;415/24001;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales. Dotación del Fondo de Protección a la Cinematografía
2021;G;4;41;415/27003;;;Al Instituto Nacional de Estadística (INE)
2021;G;4;41;416/19050;;;Al FOGASA. Mecanismo de Recuperación y Resiliencia
2021;G;4;41;416/20008;;;Al Centro Español de Metrología
2021;G;4;41;416/24001;;;Al Instituto Nacional de las Artes Escénicas y de la Música
2021;G;4;41;416/30002;;;Al Instituto de las Mujeres, para el cumplimiento de sus fines
2021;G;4;41;417/19050;;;Al INSST. Mecanismo de Recuperación y Resiliencia
2021;G;4;41;417/23005;;;Al CEDEX para I+D en recursos e infraestructuras hidráulicas
2021;G;4;41;417/24001;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura
2021;G;4;41;417/25002;;;Al Consejo de Administración del Patrimonio Nacional
2021;G;4;41;418/18001;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para gastos en Servicios Centrales de Educación
2021;G;4;41;418/18003;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura para gastos corrientes en educación
2021;G;4;41;418/19003;;;Al O.E. Inspección de Trabajo y Seguridad Social. Para financiar su presupuesto
2021;G;4;41;418/19050;;;Al OEITSS. Mecanismo de Recuperación y Resiliencia
2021;G;4;41;418/22002;;;Al Instituto Nacional de Administración Pública (INAP)
2021;G;4;41;418/22050;;;Al Instituto Nacional de Administración Pública (INAP).Mecanismo de Recuperación y Resiliencia
2021;G;4;41;419/24050;;;Mecanismo de Recuperación y Resiliencia
2021;G;4;41;419/29003;;;Al Real Patronato sobre Discapacidad para el cumplimiento de sus fines
2021;G;4;41;419/33003;;;A la Agencia Nacional de Evaluación de la Calidad y Acreditación (ANECA)
2021;G;4;42;;;;A la Seguridad Social
2021;G;4;42;420/07001;;;Aportación del Estado al Presupuesto de la Seguridad Social para dar cumplimiento a lo dispuesto en la disposición adicional tercera del Real Decreto Legislativo 8/2015, de 30 de octubre (Pensiones extraordinarias del personal de las Fuerzas Armadas y Fuerzas y Cuerpos de Seguridad del Estado)
2021;G;4;42;420/32002;;;Prestaciones socio-económicas de carácter no contributivo.
2021;G;4;42;421/26009;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar las operaciones corrientes del Instituto Nacional de Gestión Sanitaria
2021;G;4;42;421/26050;;;Aportación a la Tesorería General de la Seguridad Social para financiar las operaciones corrientes del Instituto Nacional de Gestión Sanitaria. Mecanismo de Recuperación y Resiliencia.
2021;G;4;42;421/60001;;;Aportaciones para el sostenimiento de servicios comunes
2021;G;4;42;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores
2021;G;4;42;422/26009;;;Aportación al Instituto Nacional de Gestión Sanitaria para compensación de saldos y gastos por la atención a pacientes derivados a otras comunidades autonomas para asegurar la cohesión del SNS
2021;G;4;42;422/60001;;;Capitales renta
2021;G;4;42;423/26009;;;Aportación al Instituto Nacional de Gestión Sanitaria para el desarrollo del Plan de Calidad del Sistema Nacional de Salud, en las Ciudades de Ceuta y Melilla (por incremento de la población protegida)
2021;G;4;42;423/32002;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.
2021;G;4;42;423/60001;;;Cuotas de reaseguro de accidentes de trabajo
2021;G;4;42;424/29003;;;Al IMSERSO, para el cumplimiento de sus fines
2021;G;4;42;424/32002;;;Aportación del Estado a la Seguridad Social para financiar el Ingreso Mínimo Vital.
2021;G;4;42;425/26009;;;Al Instituto Nacional de Gestión Sanitaria por la prestación de servicios sanitarios a terceros obligados al pago
2021;G;4;42;425/29003;;;Al IMSERSO SAAD, para la cobertura de cuotas sociales de cuidadores no profesionales de las personas en situación de dependencia
2021;G;4;42;425/32002;;;Aportaciones del Estado al presupuesto de la Seguridad Social en cumplimiento de la recomendación primera del Pacto de Toledo 2020
2021;G;4;42;426/29003;;;Al IMSERSO, para ayudas sociales a los afectados por la Talidomida
2021;G;4;42;426/32002;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM
2021;G;4;42;427/26004;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina
2021;G;4;42;427/29003;;;Al IMSERSO para mínimo garantizado en dependencia
2021;G;4;42;428/29003;;;AL IMSERSO, nivel convenido en dependencia (SAAD)
2021;G;4;42;428/60003;;;Aplicaciones del Fondo de Prevención y Rehabilitación
2021;G;4;42;429/29003;;;Al IMSERSO para otros gastos en dependencia
2021;G;4;42;429/32002;;;Otras aportaciones a la Seguridad Social.
2021;G;4;42;429/60001;;;Otras transferencias a entidades del sistema
2021;G;4;42;429/60002;;;Otras transferencias corrientes
2021;G;4;42;429/60003;;;Otras transferencias corrientes
2021;G;4;43;;;;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo
2021;G;4;43;430/02003;;;A Agencias Estatales y otros Organismos Públicos
2021;G;4;43;430/12003;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para atender los gastos derivados de proyectos de Ayuda Oficial al Desarrollo, incluidos los propuestos o a ejecutar por Organizaciones No Gubernamentales, con destino a países en vías de desarrrollo.
2021;G;4;43;430/19101;;;Servicios y programas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID) (EJE 2)
2021;G;4;43;430/23004;;;Agencia Estatal de Meteorología
2021;G;4;43;430/24001;;;A la Agencia Española de Protección de la Salud en el Deporte
2021;G;4;43;430/28006;;;Al Consejo Superior de Investigaciones Científicas (CSIC)
2021;G;4;43;431/12003;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para actividades de interés general consideradas de interés social reguladas por el artículo 2 del Real Decreto-ley 7/2013, de 28 de junio
2021;G;4;43;431/17020;;;Agencia Estatal de Seguridad Ferroviaria
2021;G;4;43;431/19101;;;Reserva de gestión directa Servicio Público de Empleo Estatal. Consejo Superior de Investigaciones Científicas (Ministerio de Ciencia e Innovación) Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3)
2021;G;4;43;431/26004;;;A la Agencia Española de Medicamentos y Productos Sanitarios
2021;G;4;43;431/26050;;;A la Agencia Española de Medicamentos y Productos Sanitarios. Mecanismo de Recuperación y Resiliencia.
2021;G;4;43;431/28006;;;A la Agencia Estatal de Investigación (AEI)
2021;G;4;43;432;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para actividades de interés general consideradas de interés social procedentes del Impuesto sobre Sociedades
2021;G;4;43;435/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.)
2021;G;4;43;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid
2021;G;4;43;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines
2021;G;4;43;436;;;Al Consejo de Seguridad Nuclear
2021;G;4;43;437/12003;;;Al Instituto Cervantes
2021;G;4;43;437/14001;;;Al Centro Nacional de Inteligencia
2021;G;4;43;437/22002;;;Al Consejo de Transparencia y Buen Gobierno
2021;G;4;43;437/24001;;;Al Museo Nacional del Prado
2021;G;4;43;437/27003;;;A la Comisión Nacional de los Mercados y la Competencia (CNMC)
2021;G;4;43;438;;;Al Museo Nacional Centro de Arte Reina Sofía
2021;G;4;43;439;;;Mecanismo de Recuperación y Resiliencia
2021;G;4;44;;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal
2021;G;4;44;440/02005;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de Entes del Sector Público
2021;G;4;44;440/12005;;;Subvenciones a organismos
2021;G;4;44;440/14001;;;Centros Universitarios de la Defensa
2021;G;4;44;440/16001;;;A la Fundación Víctimas del Terrorismo para el desarrollo de sus actividades
2021;G;4;44;440/17003;;;Sociedad Estatal Correos y Telégrafos S.A. para la prestación del Servicio Postal Universal. Pendiente de liquidación
2021;G;4;44;440/17020;;;Fundación de los Ferrocarriles Españoles
2021;G;4;44;440/17034;;;A la Fundación ENAIRE, para la organización de la II Cumbre Global de Género en Aviación (II Global Aviation Gender Summit)
2021;G;4;44;440/18003;;;A la Fundación Residencia de Estudiantes para sus gastos de funcionamiento
2021;G;4;44;440/19003;;;A la Fundación del Servicio Interconfederal de Mediación y Arbitraje (SIMA)
2021;G;4;44;440/20004;;;A la Sociedad Mercantil Estatal para la Gestión de la Innovación y las Tecnologías Turísticas, S.A.M.P. (SEGITTUR)
2021;G;4;44;440/20008;;;A la Fundación Escuela de Organización Industrial (EOI)
2021;G;4;44;440/20050;;;Ayudas para la apertura de mercados. Mecanismo de Recuperación y Resiliencia
2021;G;4;44;440/20102;;;Subvención a la Fundación Escuela de Organización Industrial (EOI)
2021;G;4;44;440/21001;;;Consorcio de Compensación de Seguros. Cobertura de pérdidas del Seguro Agrario Combinado
2021;G;4;44;440/21103;;;Financiación FEGA a entidades del Sector Público Estatal
2021;G;4;44;440/23011;;;A la Fundación Biodiversidad, F.S.P., para gastos corrientes
2021;G;4;44;440/24005;;;A la Fundación Thyssen Bornemisza en concepto de déficit dotable y para gastos de funcionamiento
2021;G;4;44;440/24107;;;Modernización de las infraestructuras de Artes Escénicas y Musicales. Mecanismo de Recuperación y Resiliencia
2021;G;4;44;440/28301;;;A AD+T Microelectrónica A.I.E. para gastos de funcionamiento
2021;G;4;44;440/29005;;;A la Fundación Víctimas del terrorismo
2021;G;4;44;440/32001;;;Subvenciones a universidades públicas para la realización de prácticas
2021;G;4;44;440/32004;;;Subvenciones a universidades públicas para la realización de prácticas.
2021;G;4;44;440/33102;;;Ayudas a instituciones universitarias para participación en ferias y otras acciones de internacionalización
2021;G;4;44;441/14001;;;Al Consorcio Castillo de San Carlos
2021;G;4;44;441/15001;;;Al Ente Público Radio Televisión Española (en liquidación)
2021;G;4;44;441/16001;;;A la Fundación Centro para la Memoria de las Víctimas del Terrorismo
2021;G;4;44;441/16005;;;A la Universidad Nacional de Educación a Distancia para estudios universitarios de los reclusos
2021;G;4;44;441/17020;;;A ENAIRE para compensar los costes de los vuelos exonerados
2021;G;4;44;441/17032;;;Sociedad Estatal de Salvamento y Seguridad Marítima (SASEMAR)
2021;G;4;44;441/17040;;;"Sociedad ""Línea Figueras-Perpiñan S.A"" para la explotación y mantenimiento de la sección internacional de la linea ferroviaria entre España y Francia"
2021;G;4;44;441/18004;;;"A la Corporación RTVE para la producción y emisión del espacio educativo ""La aventura del saber"""
2021;G;4;44;441/18005;;;Proyectos de mejora de calidad, transferencia de conocimiento, innovación, desarrollo y experimentación en orientación y Formación Profesional
2021;G;4;44;441/18050;;;Innovación y Formación Profesional. Mecanismo de Recuperación y Resiliencia
