EJERCICIO;CENTRO GESTOR;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2012;23236;302;;00;Dirección e inspección de obras;448000
2012;98001;303;;;Tasa por el ejercicio de la potestad jurisdiccional;372000000
2012;98001;304;;;Tasas de expedición de D.N.I. y Pasaportes;56000000
2012;98001;305;;;Tasas consulares;68000000
2012;16101;306;;;Tasas de la Jefatura de Tráfico;447216510
2012;98001;308;;;Tasas seguridad aeroportuaria;4000000
2012;14107;309;;;Otras tasas;100000
2012;15104;309;;;Otras tasas;19000000
2012;15302;309;;;Otras tasas;100220
2012;17401;309;;;Otras tasas;10700000
2012;18103;309;;;Otras tasas;250000
2012;18104;309;;;Otras tasas;15000
2012;18201;309;;;Otras tasas;1106000
2012;18301;309;;;Otras tasas;500000
2012;18302;309;;;Otras tasas;700000
2012;20102;309;;;Otras tasas;45250000
2012;20207;309;;;Otras tasas;5000
2012;20302;309;;;Otras tasas;43174800
2012;23225;309;;;Otras tasas;6800000
2012;23226;309;;;Otras tasas;9635000
2012;23228;309;;;Otras tasas;6904940
2012;23229;309;;;Otras tasas;2228240
2012;23230;309;;;Otras tasas;14350000
2012;23231;309;;;Otras tasas;5297700
2012;23232;309;;;Otras tasas;2334230
2012;23233;309;;;Otras tasas;5048900
2012;23234;309;;;Otras tasas;9631500
2012;23236;309;;;Otras tasas;5000
2012;23401;309;;;Otras tasas;60000
2012;25401;309;;;Otras tasas;50400000
2012;26104;309;;;Otras tasas;235820
2012;26401;309;;;Otras tasas;43117470
2012;27102;309;;;Otras tasas;5500000
2012;27301;309;;;Otras tasas;730000
2012;98001;309;;;Otras tasas;156000000
2012;98001;309;;00;Tasa por acreditación catastral;2000000
2012;98001;309;;01;Tasa de juego;17000000
2012;98001;309;;02;Reconocimientos, autorizaciones y concursos;68000000
2012;98001;309;;05;Tasa de Telecomunicaciones;13000000
2012;98001;309;;07;Control de sanidad exterior de carnes y productos de origen animal de países no comunitarios;8000000
2012;98001;309;;08;Derechos de examen;6000000
2012;98001;309;;09;Tasa por la gestión administrativa del juego (D.T. 1ª Ley 13/2011);13000000
2012;20102;309;;10;Tasas por determinadas actividades del Organismo (20.101);44100000
2012;20302;309;;10;Servicios generales. Desclasificación de materiales;21090
2012;23234;309;;10;Canon de utilización de bienes de D.P.H.;630000
2012;20302;309;;11;Serv.Grales.de empresas de ámbito de protec. radiológica;48940
2012;23225;309;;11;Canon utilización dominio público hidraúlico;150000
2012;23230;309;;11;Canon de control de vertidos;12400000
2012;20102;309;;12;Tasas derivadas del Arreglo de Madrid aportadas por la Organización Mundial de la Propiedad Intelectual (OMPI);1100000
2012;20302;309;;12;Inspección y control de instalaciones nucleares;35984420
2012;23225;309;;12;Tasa utilización bienes de dominio público;50000
2012;23230;309;;12;Informes;190000
2012;23232;309;;12;Navegación en embalses;2250
2012;20102;309;;13;Búsqueda de marcas a petición de la Oficina de Armonización del Mercado Interior (OAMI);30000
2012;20302;309;;13;Inpección,control y desmantelamiento de instal. nucleares;706320
2012;23232;309;;13;Confrontación de proyectos;3340
2012;20302;309;;14;Inspección y control de instalaciones nucleares;3421460
2012;23225;309;;14;Canon de control de vertidos;5600000
2012;23226;309;;14;Canon de vertidos;6625000
2012;23229;309;;14;Canon de ocupación y vertido;1264800
2012;23232;309;;14;Canon de oupación o utilización y canon de vertidos en aplicación de los art. 104 y 105 Ley de aguas;2183600
2012;23233;309;;14;Canon control de vertidos;4577600
2012;23234;309;;14;Canon de vertidos;8700000
2012;20102;309;;15;Tasas derivadas del arreglo de La Haya aportadas por la OMPI;20000
2012;20302;309;;15;Inpección,control y desmantelamiento instal. nucleares;33410
2012;23226;309;;15;Canon de ocupación;2850000
2012;23230;309;;15;Canon ocupación;460000
2012;20302;309;;16;Inspección,control y homologación de cursos;38600
2012;20302;309;;17;Inspección y control de transporte;42820
2012;23225;309;;17;Tasa por explotación de obras;900000
2012;23232;309;;17;Tasa explotación de obras y servicios;67010
2012;20302;309;;18;Inspección y control de fabricación y equipos exentos;630
2012;23225;309;;18;Tasa por confrontación y proyectos;25000
2012;23226;309;;18;Confrontación de proyectos;10000
2012;23229;309;;18;Tasa de informes y otras actuaciones;963440
2012;23232;309;;18;Canon de aprovechamiento de materiales;44600
2012;23234;309;;18;Tasa por redacción de proyectos, confrontación y tasación de obras y proyectos;1500
2012;20302;309;;19;Inpección y control de empresas de ámbito de Protec. Radiológicas;100830
2012;23225;309;;19;Tasa por informes y estudios;75000
2012;23226;309;;19;Informes y otras actuaciones;150000
2012;23232;309;;19;Tasas por informes y visitas;33430
2012;23234;309;;19;Tasa por informe y otras actuaciones;300000
2012;20302;309;;21;Servicios generales. Funcionamiento de instalaciones nucleares;612970
2012;20302;309;;22;Serv.Grales.seguimiento gestión residuos;160000
2012;23233;309;;23;Salto pie de presa;325000
2012;20302;309;;24;Serv.Grales de instalaciones radiactivas;920840
2012;20302;309;;25;Serv. Grales.desmantelamiento de instal. radiactivas;31640
2012;20302;309;;26;Serv.Grales.de licencias;909930
2012;20302;309;;27;Serv.Grales.de homologación de cursos;18560
2012;20302;309;;28;Serv.Grales.de transporte;8440
2012;23233;309;;28;Confrontación de obras y proyectos;4300
2012;23233;309;;29;Infracciones y otras actuaciones;142000
2012;14107;309;;99;Otras;100000
2012;15104;309;;99;Otras;19000000
2012;18103;309;;99;Otras;250000
2012;18104;309;;99;Otras;15000
2012;18201;309;;99;Otras;1106000
2012;18301;309;;99;Otras;500000
2012;18302;309;;99;Otras;700000
2012;20207;309;;99;Otras;5000
2012;20302;309;;99;Otras;113900
2012;23228;309;;99;Otras;6904940
2012;23230;309;;99;Otras;1300000
2012;23236;309;;99;Otras;5000
2012;25401;309;;99;Otras;50400000
2012;26104;309;;99;Otras;235820
2012;26401;309;;99;Otras;43117470
2012;27102;309;;99;Otras;5500000
2012;27301;309;;99;Otras;730000
2012;98001;309;;99;Otras;29000000
2012;14104;31;;;Precios Públicos;550000
2012;14111;31;;;Precios Públicos;850540
2012;15102;31;;;Precios Públicos;110000
2012;17238;31;;;Precios Públicos;500000
2012;17401;31;;;Precios Públicos;33823850
2012;18101;31;;;Precios Públicos;4156790
2012;18103;31;;;Precios Públicos;500000
2012;18104;31;;;Precios Públicos;374000
2012;18106;31;;;Precios Públicos;55000
2012;18201;31;;;Precios Públicos;12000
2012;18301;31;;;Precios Públicos;13962000
2012;18302;31;;;Precios Públicos;3200000
2012;20207;31;;;Precios Públicos;1000000
2012;20302;31;;;Precios Públicos;500000
2012;23401;31;;;Precios Públicos;1064440
2012;25102;31;;;Precios Públicos;32000
2012;25103;31;;;Precios Públicos;11800000
2012;26201;31;;;Precios Públicos;497840
2012;27401;31;;;Precios Públicos;1050000
2012;98001;31;;;Precios Públicos;3000000
2012;15102;310;;;Derechos de matrícula en cursos y seminarios;50000
2012;18101;310;;;Derechos de matrícula en cursos y seminarios;2941630
2012;18201;310;;;Derechos de matrícula en cursos y seminarios;12000
2012;18301;310;;;Derechos de matrícula en cursos y seminarios;152000
2012;25102;310;;;Derechos de matrícula en cursos y seminarios;32000
2012;27401;310;;;Derechos de matrícula en cursos y seminarios;225000
2012;98001;310;;;Derechos de matrícula en cursos y seminarios;1000000
2012;18103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;300000
2012;18301;311;;;Entradas a museos, exposiciones, espectáculos, etc.;13750000
2012;18302;311;;;Entradas a museos, exposiciones, espectáculos, etc.;3200000
2012;25103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;11800000
2012;27401;311;;;Entradas a museos, exposiciones, espectáculos, etc.;825000
2012;25103;311;;01;Entradas a museos;11798000
2012;25103;311;;02;Entradas a exposiciones temporales, espectáculos, etc.;2000
2012;15102;317;;;Cursos impartidos para otros Entes Públicos.;60000
2012;14104;319;;;Otros precios públicos;550000
2012;14111;319;;;Otros precios públicos;850540
2012;17238;319;;;Otros precios públicos;500000
2012;17401;319;;;Otros precios públicos;33823850
2012;18101;319;;;Otros precios públicos;1215160
2012;18103;319;;;Otros precios públicos;200000
2012;18104;319;;;Otros precios públicos;374000
2012;18106;319;;;Otros precios públicos;55000
2012;18301;319;;;Otros precios públicos;60000
2012;20207;319;;;Otros precios públicos;1000000
2012;20302;319;;;Otros precios públicos;500000
2012;23401;319;;;Otros precios públicos;1064440
2012;26201;319;;;Otros precios públicos;497840
2012;98001;319;;;Otros precios públicos;2000000
2012;13101;32;;;Otros ingresos procedentes de prestación de servicios;150000
2012;14113;32;;;Otros ingresos procedentes de prestación de servicios;1700000
2012;15101;32;;;Otros ingresos procedentes de prestación de servicios;150000
2012;15302;32;;;Otros ingresos procedentes de prestación de servicios;33820790
2012;15401;32;;;Otros ingresos procedentes de prestación de servicios;90500
2012;17401;32;;;Otros ingresos procedentes de prestación de servicios;200000
2012;18201;32;;;Otros ingresos procedentes de prestación de servicios;48000
2012;18301;32;;;Otros ingresos procedentes de prestación de servicios;2000
2012;18401;32;;;Otros ingresos procedentes de prestación de servicios;280000
2012;19101;32;;;Otros ingresos procedentes de prestación de servicios;3005060
2012;19104;32;;;Otros ingresos procedentes de prestación de servicios;2533000
2012;20207;32;;;Otros ingresos procedentes de prestación de servicios;8000
2012;20302;32;;;Otros ingresos procedentes de prestación de servicios;134920
2012;23207;32;;;Otros ingresos procedentes de prestación de servicios;6010
2012;23211;32;;;Otros ingresos procedentes de prestación de servicios;10000
2012;23401;32;;;Otros ingresos procedentes de prestación de servicios;15491550
2012;25102;32;;;Otros ingresos procedentes de prestación de servicios;450000
2012;25401;32;;;Otros ingresos procedentes de prestación de servicios;130000
2012;27204;32;;;Otros ingresos procedentes de prestación de servicios;1404120
2012;27205;32;;;Otros ingresos procedentes de prestación de servicios;1452000
2012;27401;32;;;Otros ingresos procedentes de prestación de servicios;19083830
2012;60001;32;;;Otros ingresos procedentes de prestación de servicios;76169110
2012;98001;32;;;Otros ingresos procedentes de prestación de servicios;1477164000
2012;98001;320;;;Comisiones por avales y seguros de operaciones financieras;1029334000
2012;15302;321;;;Renta de aduanas. Derechos menores;73570
2012;15302;322;;;De la Administración financiera;33425040
2012;25102;322;;;De la Administración financiera;450000
2012;98001;322;;;De la Administración financiera;403000000
2012;15302;322;;01;Administración y cobranza;26567560
2012;98001;322;;02;Compensación por gastos de percepción de recursos propios tradicionales de la Unión Europea;400000000
2012;15302;322;;03;Derivados de costas de procedimientos de apremio;2638720
2012;15302;322;;04;Derivados de la repercusión del coste de fabricación de efectos timbrados;4218760
2012;25102;322;;99;Otros;450000
2012;98001;322;;99;Otros;3000000
2012;60001;327;;;De asistencia sanitaria;65982170
2012;98001;327;;;De asistencia sanitaria;44830000
2012;98001;327;;01;Por Convenios Internacionales y Conciertos;20310000
2012;98001;327;;02;Otros conciertos de asistencia sanitaria;24520000
2012;60001;328;;;De servicios sociales;3580000
2012;13101;329;;;Otros ingresos procedentes de prestación de servicios;150000
2012;14113;329;;;Otros ingresos procedentes de prestación de servicios;1700000
2012;15101;329;;;Otros ingresos procedentes de prestación de servicios;150000
2012;15302;329;;;Otros ingresos procedentes de prestación de servicios;322180
2012;15401;329;;;Otros ingresos procedentes de prestación de servicios;90500
2012;17401;329;;;Otros ingresos procedentes de prestación de servicios;200000
2012;18201;329;;;Otros ingresos procedentes de prestación de servicios;48000
2012;18301;329;;;Otros ingresos procedentes de prestación de servicios;2000
2012;18401;329;;;Otros ingresos procedentes de prestación de servicios;280000
2012;19101;329;;;Otros ingresos procedentes de prestación de servicios;3005060
2012;19104;329;;;Otros ingresos procedentes de prestación de servicios;2533000
2012;20207;329;;;Otros ingresos procedentes de prestación de servicios;8000
2012;20302;329;;;Otros ingresos procedentes de prestación de servicios;134920
2012;23207;329;;;Otros ingresos procedentes de prestación de servicios;6010
2012;23211;329;;;Otros ingresos procedentes de prestación de servicios;10000
2012;23401;329;;;Otros ingresos procedentes de prestación de servicios;15491550
2012;25401;329;;;Otros ingresos procedentes de prestación de servicios;130000
2012;27204;329;;;Otros ingresos procedentes de prestación de servicios;1404120
2012;27205;329;;;Otros ingresos procedentes de prestación de servicios;1452000
2012;27401;329;;;Otros ingresos procedentes de prestación de servicios;19083830
2012;60001;329;;;Otros ingresos procedentes de prestación de servicios;6606940
2012;15302;329;;00;Servicios ajenos;306450
2012;15302;329;;01;Prestación de otros servicios;15730
2012;27401;329;;01;De investigación controlada;15083830
2012;27401;329;;02;De otras prestaciones de servicios;4000000
2012;12401;33;;;Venta de bienes;130430
2012;14104;33;;;Venta de bienes;926000
2012;14204;33;;;Venta de bienes;6000
2012;15101;33;;;Venta de bienes;99770
2012;15102;33;;;Venta de bienes;62000
2012;15202;33;;;Venta de bienes;1000
2012;15302;33;;;Venta de bienes;326850
2012;16101;33;;;Venta de bienes;9020
2012;17238;33;;;Venta de bienes;50000
2012;18103;33;;;Venta de bienes;12000
2012;18104;33;;;Venta de bienes;26500
2012;18301;33;;;Venta de bienes;1000
2012;18302;33;;;Venta de bienes;250000
2012;19101;33;;;Venta de bienes;10000
2012;19104;33;;;Venta de bienes;115000
2012;19301;33;;;Venta de bienes;8000
2012;20102;33;;;Venta de bienes;233000
2012;20207;33;;;Venta de bienes;3000
2012;23101;33;;;Venta de bienes;58500
2012;23228;33;;;Venta de bienes;79750
2012;23234;33;;;Venta de bienes;2150
2012;23401;33;;;Venta de bienes;1500
