EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2012;15102;;Instituto Nacional De Administración Pública
2012;15104;;Comisionado Para El Mercado De Tabacos
2012;15106;;Mutualidad General De Funcionarios Civiles Del Estado
2012;15202;;Parque Móvil Del Estado
2012;15302;;Agencia Estatal De Administración Tributaria
2012;15401;;Ag. Est. De Evaluación De Políticas Públicas Y Calidad De Los Servicios
2012;16;;Ministerio Del Interior
2012;16001;;Ministerio, Subsecretaría Y Servicios Generales
2012;16002;;Secretaría De Estado De Seguridad
2012;16003;;Dirección General De La Policía
2012;16004;;Dirección General De La Guardia Civil
2012;16005;;Secretaría General De Instituciones Penitenciarias
2012;16101;;Jefatura De Tráfico
2012;16102;;Gerencia De Infraestr. Y Equipam. De La Seguridad Del Estado
2012;16201;;Trabajo Penitenciario Y Formación Para El Empleo
2012;17;;Ministerio De Fomento
2012;17001;;Ministerio, Subsecretaría Y Servicios Generales
2012;17002;;Dirección General De Programación Económica Y Presupuestos
2012;17003;;Secretaría General Técnica
2012;17009;;Dirección General De Arquitectura, Vivienda Y Suelo
2012;17018;;Dirección General Del Instituto Geográfico Nacional
2012;17020;;Secretaría De Estado De Infraestructuras, Transporte Y Vivienda
2012;17032;;Dirección General De Marina Mercante
2012;17034;;Dirección General De Aviación Civil
2012;17038;;Dirección General De Carreteras
2012;17039;;Dirección General De Transporte Terrestre
2012;17040;;Dirección General De Ferrocarriles
2012;17238;;Centro De Estudios Y Experimentación De Obras Públicas
2012;17239;;Centro Nacional De Información Geográfica
2012;17401;;Agencia Estatal De Seguridad Aérea
2012;18;;Ministerio De Educación, Cultura Y Deporte
2012;18001;;Ministerio, Subsecretaría Y Servicios Generales
2012;18002;;Secretaría General Tecnica
2012;18003;;Secret. De Estado De Educación, Formación Profesional Y Universidades
2012;18004;;Dirección General De Evaluación Y Cooperación Territorial
2012;18005;;Dirección General De Formación Profesional
2012;18006;;Secretaría General De Universidades
2012;18007;;Dirección General De Política Universitaria
2012;18009;;Secretaría De Estado De Cultura
2012;18011;;D. G. De Bellas Artes Y Bienes Culturales Y De Archivos Y Bibliotecas
2012;18013;;Dirección General De Políticas E Industrias Culturales Y Del Libro
2012;18101;;Universidad Internacional Menéndez Pelayo
2012;18102;;Programas Educativos Europeos
2012;18103;;Instituto De La Cinematografía Y De Las Artes Audiovisuales
2012;18104;;Biblioteca Nacional
2012;18105;;Gerencia De Infraestructuras Y Equipamientos
2012;18106;;Consejo Superior De Deportes
2012;18201;;Instituto Nacional De Las Artes Escénicas Y De La Música
2012;18301;;Museo Nacional Del Prado
2012;18302;;Museo Nacional Centro De Arte Reina Sofía
2012;18401;;Agencia Estatal Antidopaje
2012;19;;Ministerio De Empleo Y Seguridad Social
2012;19001;;Ministerio Y Subsecretaría
2012;19002;;Secretaría De Estado De La Seguridad Social
2012;19003;;Secretaría De Estado De Empleo
2012;19007;;Secretaría General De Inmigración Y Emigración
2012;19101;;Servicio Público De Empleo Estatal
2012;19102;;Fondo De Garantía Salarial
2012;19104;;Instituto Nacional De Seguridad E Higiene En El Trabajo
2012;19301;;Consejo Económico Y Social
2012;20;;Ministerio De Industria, Energía Y Turismo
2012;20001;;Ministerio, Subsecretaría Y Servicios Generales
2012;20002;;Secretaría General Técnica
2012;20004;;Secretaría De Estado De Turismo
2012;20012;;Secr. De Est. De Telecomun. Y Para La Sociedad De La Información
2012;20015;;Secretaría General De Industria Y De La Pequeña Y Mediana Empresa
2012;20016;;Dirección General De Industria Y De La Pequeña Y Mediana Empresa
2012;20018;;Secretaría De Estado De Energía
2012;20019;;Dirección General De Política Energética Y Minas
2012;20101;;Inst. Para La Reestruct. De La Minería Del Carbón Y D.a.c.m.
2012;20102;;Oficina Española De Patentes Y Marcas
2012;20207;;Centro Español De Metrología
2012;20208;;Instituto De Turismo De España
2012;20302;;Consejo De Seguridad Nuclear
2012;23;;Ministerio De Agricultura, Alimentación Y Medio Ambiente
2012;23001;;Ministerio, Subsecretaría Y Servicios Generales
2012;23002;;Secretaría General Técnica
2012;23004;;Secretaría De Estado De Medio Ambiente
2012;23005;;Dirección General Del Agua
2012;23006;;Dirección General De Sostenibilidad De La Costa Y El Mar
2012;23008;;Dirección General De Calidad Y Evaluación Ambiental Y Medio Natural
2012;23010;;Oficina Española Del Cambio Climático
2012;23011;;Secretaría General De Agricultura Y Alimentación
2012;23012;;Dirección General De Producciones Y Mercados Agrarios
2012;23013;;Dirección General De Servicios
2012;23014;;Dirección General De La Industria Alimentaria
2012;23015;;Secretaría General De Pesca
2012;23016;;Dirección General De Ordenación Pesquera
2012;23017;;Dirección General De Recursos Pesqueros Y Acuicultura
2012;23018;;Dirección General De Desarrollo Rural Y Política Forestal
2012;23019;;Dirección General De Sanidad De La Producción Agraria
2012;23101;;Parques Nacionales
2012;23112;;Agencia Para El Aceite De Oliva
2012;23207;;Entidad Estatal De Seguros Agrarios
2012;23211;;Fondo Español De Garantía Agraria
2012;23225;;Confederación Hidrográfica Del Duero
2012;23226;;Confederación Hidrográfica Del Ebro
2012;23228;;Confederación Hidrográfica Del Guadalquivir
2012;23229;;Confederación Hidrográfica Del Guadiana
2012;23230;;Confederación Hidrográfica Del Júcar
2012;23231;;Confederación Hidrográfica Del Miño-Sil
2012;23232;;Confederación Hidrográfica Del Segura
2012;23233;;Confederación Hidrográfica Del Cantábrico
2012;23234;;Confederación Hidrográfica Del Tajo
2012;23236;;Mancomunidad De Los Canales Del Taibilla
2012;23401;;Agencia Estatal De Meteorología
2012;25;;Ministerio De La Presidencia
2012;25001;;Presidente Del Gobierno
2012;25002;;Ministerio Y Servicios Generales
2012;25003;;Portavoz Del Gobierno
2012;25101;;Centro De Estudios Políticos Y Constitucionales
2012;25102;;Centro De Investigaciones Sociológicas
2012;25103;;Consejo De Administración Del Patrimonio Nacional
2012;25301;;Centro Nacional De Inteligencia
2012;25401;;Agencia Estatal Boletín Oficial Del Estado
2012;26;;Ministerio De Sanidad, Servicios Sociales E Igualdad
2012;26001;;Ministerio Y Subsecretaría
2012;26002;;Secretaría General Técnica
2012;26004;;Secretaría General De Sanidad Y Consumo
2012;26007;;Dirección General De Salud Pública, Calidad E Innovación
2012;26009;;D. G. De Cartera Básica De Servicios Del Sistema Nacional De Salud Y Farmacia
2012;26012;;Dirección General De Ordenación Profesional
2012;26015;;Secretaría De Estado De Servicios Sociales E Igualdad
2012;26016;;Dirección General De Servicios Para La Familia Y La Infancia
2012;26017;;Dirección General De Políticas De Apoyo A La Discapacidad
2012;26018;;Delegación Del Gobierno Para El Plan Nacional Sobre Drogas
2012;26021;;Dirección General Para La Igualdad De Oportunidades
2012;26022;;Delegación Del Gobierno Para La Violencia De Género
2012;26102;;Instituto Nacional Del Consumo
2012;26104;;Agencia Española De Seguridad Alimentaria Y Nutrición
2012;26105;;Organización Nacional De Trasplantes
2012;26106;;Real Patronato Sobre Discapacidad
2012;26107;;Instituto De La Mujer
2012;26108;;Consejo De La Juventud De España
2012;26201;;Instituto De La Juventud
2012;26401;;Agencia Española De Medicamentos Y Productos Sanitarios
2012;27;;Ministerio De Economía Y Competitividad
2012;27001;;Ministerio, Subsecretaría Y Servicios Generales
2012;27002;;Secretaría General Técnica
2012;27003;;Secretaría De Estado De Economía Y Apoyo A La Empresa
2012;27004;;Secretaría General Del Tesoro Y Política Financiera
2012;27005;;Dirección General De Política Económica
2012;27006;;Dirección General De Análisis Macroeconómico Y Economía Internacional
2012;27007;;Dirección General De Seguros Y Fondos De Pensiones
2012;27008;;Secretaría De Estado De Comercio
2012;27009;;Dirección General De Comercio E Inversiones
2012;27010;;Dirección General De Comercio Interior
2012;27011;;Secretaría De Estado De Investigación, Desarrollo E Innovación
2012;27012;;Secretaría General De Ciencia, Tecnología E Innovación
2012;27013;;Dirección General De Investigación Científica Y Técnica
2012;27014;;Dirección General De Innovación Y Competitividad
2012;27101;;Instituto Nacional De Estadística
2012;27102;;Instituto De Contabilidad Y Auditoría De Cuentas
2012;27201;;Centro De Investigaciones Energéticas, Medioambientales Y Tecnológicas
2012;27202;;Instituto Nacional De Investigación Y Tecnología Agraria Y Alimentaria
2012;27203;;Instituto Español De Oceanografía
2012;27204;;Instituto Geológico Y Minero De España
2012;27205;;Instituto De Salud Carlos Iii
2012;27206;;Instituto De Astrofísica De Canarias
2012;27301;;Comisión Nacional De La Competencia
2012;27401;;Consejo Superior De Investigaciones Científicas
2012;31;;Gastos De Diversos Ministerios
2012;31002;;D.g. Presupuestos. Gastos De Los Departamentos Ministeriales
2012;31003;;Dirección General Del Patrimonio Del Estado
2012;31004;;Subsecretaría De Hacienda
2012;32;;Otras Relaciones Financieras Con Entes Territoriales
2012;32001;;Secretaría General De Coordinación Autonómica Y Local. Comunidades Autónomas
2012;32002;;Secretaría General De Coordinación Autonómica Y Local. Entidades Locales
2012;33;;Fondos De Compensación Interterritorial
2012;33003;;Secretaría General De Coordinación Autonómica Y Local. Galicia
2012;33004;;Secretaría General De Coordinación Autonómica Y Local. Andalucía
2012;33005;;Secretaría General De Coordinación Autonómica Y Local. Principado De Asturias
2012;33006;;Secretaría General De Coordinación Autonómica Y Local. Cantabria
2012;33008;;Secretaría General De Coordinación Autonómica Y Local. Región De Murcia
2012;33009;;Secretaría General De Coordinación Autonómica Y Local. Comunidad Valenciana
2012;33011;;Secretaría General De Coordinación Autonómica Y Local. Castilla-La Mancha
2012;33012;;Secretaría General De Coordinación Autonómica Y Local. Canarias
2012;33014;;Secretaría General De Coordinación Autonómica Y Local. Extremadura
2012;33017;;Secretaría General De Coordinación Autonómica Y Local. Castilla Y León
2012;33018;;Secretaría General De Coordinación Autonómica Y Local. Melilla
2012;33019;;Secretaría General De Coordinación Autonómica Y Local. Ceuta
2012;34;;Relaciones Financieras Con La Unión Europea
2012;34001;;D. G. Fondos Comunitarios. Relaciones Financieras Con La U. E.
2012;35;;Fondo De Contingencia
2012;35001;;Dirección General De Presupuestos. Fondo De Contingencia
2012;36;;Sistemas De Financiación De Entes Territoriales
2012;36002;;Secretaría General De Coordinación Autonómica Y Local. Cataluña
2012;36003;;Secretaría General De Coordinación Autonómica Y Local. Galicia
2012;36004;;Secretaría General De Coordinación Autonómica Y Local. Andalucía
2012;36005;;Secretaría General De Coordinación Autonómica Y Local. Principado De Asturias
2012;36006;;Secretaría General De Coordinación Autonómica Y Local. Cantabria
2012;36007;;Secretaría General De Coordinación Autonómica Y Local. La Rioja
2012;36008;;Secretaría General De Coordinación Autonómica Y Local. Región De Murcia
2012;36010;;Secretaría General De Coordinación Autonómica Y Local. Aragón
2012;36011;;Secretaría General De Coordinación Autonómica Y Local. Castilla-La Mancha
2012;36012;;Secretaría General De Coordinación Autonómica Y Local. Canarias
2012;36014;;Secretaría General De Coordinación Autonómica Y Local. Extremadura
2012;36016;;Secretaría General De Coordinación Autonómica Y Local. Madrid
2012;36017;;Secretaría General De Coordinación Autonómica Y Local. Castilla Y León
2012;36018;;Secretaría General De Coordinación Autonómica Y Local. Melilla
2012;36019;;Secretaría General De Coordinación Autonómica Y Local. Ceuta
2012;36020;;Secretaría General De Coordinación Autonómica Y Local. Varias Cc. Aa.
2012;36021;;Secretaría General De Coordinación Autonómica Y Local. Entidades Locales
2012;60;;Seguridad Social
2012;60001;;Entidades Gestoras
2012;98;;Ingresos Del Estado
2012;98001;;Ingresos Del Estado
