EJERCICIO;CENTRO GESTOR;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2018;18103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;519000
2018;18104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;482000
2018;18105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15000
2018;18106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;530950
2018;18107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10640000
2018;18108;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;200000
2018;18301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;19673460
2018;18302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;7051000
2018;18303;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;322180
2018;19101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;476979060
2018;19102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;115137610
2018;19104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;381000
2018;19301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;28000
2018;20102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;47706300
2018;20104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4600000
2018;20302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;46042130
2018;23101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;300000
2018;23102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8000400
2018;23103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;29426000
2018;23104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;71736610
2018;23105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;88705330
2018;23106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;29688250
2018;23107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;18100000
2018;23108;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8448290
2018;23109;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8346810
2018;23110;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;47151200
2018;23111;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;148499500
2018;23112;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;30000
2018;23113;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15140
2018;23114;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4295980
2018;23301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;45993140
2018;25101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;332000
2018;25102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;528140
2018;25103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;18300000
2018;25301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;138400
2018;25302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;44332000
2018;26101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;897450
2018;26106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;30000
2018;26107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;248200
2018;26109;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;300000
2018;26301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;44330640
2018;27101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4642170
2018;27102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8503090
2018;27103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3541540
2018;27104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3622000
2018;27105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2215000
2018;27106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1839000
2018;27107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3289210
2018;27109;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2396290
2018;27301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;33760000
2018;27303;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1200000
2018;60004;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;992938730
2018;98001;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10971230570
2018;14107;30;;;Tasas;6500000
2018;15104;30;;;Tasas;23554840
2018;15301;30;;;Tasas;4081830
2018;15302;30;;;Tasas;223400
2018;16101;30;;;Tasas;574599290
2018;17301;30;;;Tasas;75736200
2018;17302;30;;;Tasas;125070
2018;18103;30;;;Tasas;150000
2018;18104;30;;;Tasas;25000
2018;18107;30;;;Tasas;1750000
2018;18301;30;;;Tasas;725000
2018;18302;30;;;Tasas;1200000
2018;20102;30;;;Tasas;47525000
2018;20302;30;;;Tasas;45122090
2018;23102;30;;;Tasas;6073400
2018;23103;30;;;Tasas;26101000
2018;23104;30;;;Tasas;68606090
2018;23105;30;;;Tasas;80553230
2018;23106;30;;;Tasas;27305000
2018;23107;30;;;Tasas;17216000
2018;23108;30;;;Tasas;7298290
2018;23109;30;;;Tasas;6013730
2018;23110;30;;;Tasas;43600000
2018;23111;30;;;Tasas;205000
2018;23112;30;;;Tasas;30000
2018;23301;30;;;Tasas;135070
2018;25302;30;;;Tasas;42000000
2018;26109;30;;;Tasas;300000
2018;26301;30;;;Tasas;44330640
2018;27102;30;;;Tasas;8353090
2018;27109;30;;;Tasas;3300
2018;98001;30;;;Tasas;840000000
2018;98001;300;;;Derechos por expedición de tarjetas de identidad profesional a trabajadores extranjeros;9000000
2018;98001;301;;;Canon de ocupación y aprovechamiento del dominio público marítimo-terrestre;47000000
2018;23102;302;;;Tasa por dirección e inspección de obras;172000
2018;23103;302;;;Tasa por dirección e inspección de obras;1000000
2018;23104;302;;;Tasa por dirección e inspección de obras;3450000
2018;23105;302;;;Tasa por dirección e inspección de obras;2070200
2018;23106;302;;;Tasa por dirección e inspección de obras;1000000
2018;23107;302;;;Tasa por dirección e inspección de obras;800000
2018;23108;302;;;Tasa por dirección e inspección de obras;400000
2018;23109;302;;;Tasa por dirección e inspección de obras;1193870
2018;23110;302;;;Tasa por dirección e inspección de obras;1000000
2018;23111;302;;;Tasa por dirección e inspección de obras;200000
2018;98001;302;;;Tasa por dirección e inspección de obras;28000000
2018;23102;302;;00;Dirección e inspección de obras;172000
2018;23103;302;;00;Dirección e inspección de obras;1000000
2018;23104;302;;00;Dirección e inspección de obras;3450000
2018;23106;302;;00;Dirección e inspección de obras;1000000
2018;23107;302;;00;Dirección e inspección de obras;800000
2018;23109;302;;00;Dirección e inspección de obras;1193870
2018;23111;302;;00;Dirección e inspección de obras;200000
2018;98001;303;;;Tasa por el ejercicio de la potestad jurisdiccional en los órdenes civil, contencioso-administrativo y social;44000000
2018;98001;304;;;Tasas de expedición de D.N.I. y Pasaportes;112000000
2018;98001;304;;01;D.N.I.;52000000
2018;98001;304;;02;Pasaportes;60000000
2018;98001;305;;;Tasas consulares;100000000
2018;23102;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;182000
2018;23103;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;1200000
2018;23104;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;1000000
2018;23105;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;39420
2018;23106;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;30000
2018;23107;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;120000
2018;23110;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;1500000
2018;98001;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;220000000
2018;14107;309;;;Otras tasas;6500000
2018;15104;309;;;Otras tasas;23554840
2018;15301;309;;;Otras tasas;4081830
2018;15302;309;;;Otras tasas;223400
2018;16101;309;;;Otras tasas;574599290
2018;17301;309;;;Otras tasas;75736200
2018;17302;309;;;Otras tasas;125070
2018;18103;309;;;Otras tasas;150000
2018;18104;309;;;Otras tasas;25000
2018;18107;309;;;Otras tasas;1750000
2018;18301;309;;;Otras tasas;725000
2018;18302;309;;;Otras tasas;1200000
2018;20102;309;;;Otras tasas;47525000
2018;20302;309;;;Otras tasas;45122090
2018;23102;309;;;Otras tasas;5719400
2018;23103;309;;;Otras tasas;23901000
2018;23104;309;;;Otras tasas;64156090
2018;23105;309;;;Otras tasas;78443610
2018;23106;309;;;Otras tasas;26275000
2018;23107;309;;;Otras tasas;16296000
2018;23108;309;;;Otras tasas;6898290
2018;23109;309;;;Otras tasas;4819860
2018;23110;309;;;Otras tasas;41100000
2018;23111;309;;;Otras tasas;5000
2018;23112;309;;;Otras tasas;30000
2018;23301;309;;;Otras tasas;135070
2018;25302;309;;;Otras tasas;42000000
2018;26109;309;;;Otras tasas;300000
2018;26301;309;;;Otras tasas;44330640
2018;27102;309;;;Otras tasas;8353090
2018;27109;309;;;Otras tasas;3300
2018;98001;309;;;Otras tasas;280000000
2018;98001;309;;01;Tasa del juego;6000000
2018;98001;309;;02;Tasa por reconocimientos, autorizaciones y concursos;53000000
2018;98001;309;;05;Tasa General de Telecomunicaciones;22000000
2018;98001;309;;07;Tasas por controles de sanidad exterior realizadas a carnes y productos de origen animal de países no comunitarios;9000000
2018;20102;309;;10;Tasas por determinadas actividades del organismo (20.101);46200000
2018;20302;309;;10;Servicios generales. Desclasificación de materiales;13170
2018;23103;309;;10;Canon utilización dominio público hidráulico;100000
2018;23107;309;;10;Canon de control de vertidos;7000000
2018;23110;309;;10;Canon de utilización de bienes de D.P.H.;800000
2018;98001;309;;11;Tasa por la gestión administrativa del juego (artículo 49 Ley 13/2011);16000000
2018;15104;309;;12;Canon concesional de las Expendedurías de Tabaco y Timbre;11220000
2018;20102;309;;12;Tasas derivadas del arreglo de Madrid aportadas por la Organización Mundial de la Propiedad Intelectual (OMPI);1300000
2018;20302;309;;12;Inspección y control de instalaciones nucleares en funcionamiento;37477220
2018;23102;309;;12;Tasa utilización bienes de dominio público;350000
2018;23103;309;;12;Tasa utilización bienes de dominio público;50000
2018;23107;309;;12;Informes;189000
2018;23109;309;;12;Navegación en embalses;2250
2018;98001;309;;12;Comisión Nacional Mercados y Competencia;44000000
2018;15104;309;;13;Tasa para el otorgamiento de concesiones de expendedurías de tabaco y timbre;1000
2018;20102;309;;13;Búsqueda de marcas a petición de la Oficina de Armonización del Mercado Interior (OAMI);5000
2018;20302;309;;13;Inspección y control del desmantelamiento de instalaciones nucleares;742340
2018;23109;309;;13;Confrontación de proyectos;3340
2018;98001;309;;13;Reserva del dominio radioeléctrico;10000000
2018;15104;309;;14;Tasa por concesión y renovación de autorizaciones de punto de venta con recargo de labores del tabaco;12143840
2018;20302;309;;14;Inspección y control de instalaciones radiactivas en funcionamiento;3573660
2018;23102;309;;14;Canon control de vertidos;4890000
2018;23103;309;;14;Canon de control de vertidos;7000000
2018;23104;309;;14;Canon de vertidos;11500000
2018;23107;309;;14;Aprovechamientos agrícolas y forestales;460000
2018;23109;309;;14;Canon de oupación o utilización y canon de vertidos en aplicación de los art. 104 y 105 Ley de aguas;2183600
2018;23110;309;;14;Canon de vertidos;13000000
2018;15104;309;;15;Tasa por traslados, transmisiones, modificaciones, reconocimientos, revisiones y autorizaciones de o en expendedurías.;190000
2018;20102;309;;15;Tasas derivadas del arreglo de La Haya aportadas por la  Organización Mundial de la Propiedad Intelectual (OMPI);20000
2018;20302;309;;15;Inspección y control del desmantelamiento de instalaciones radiactivas del ciclo del combustible;35120
2018;23104;309;;15;Canon de ocupación;9000000
2018;23106;309;;15;Canon de ocupacion;200000
2018;20302;309;;16;Inspección y control de cursos homologados;55970
2018;23107;309;;16;Canón por aprovechamientos hidroeléctricos;160000
2018;20302;309;;17;Inspección y control de transportes de sustancias nucleares y radiactivos;54000
2018;23103;309;;17;Tasa por explotación de obras;800000
2018;23106;309;;17;Canon de control de vertido;2400000
2018;23107;309;;17;Tarifa de utilización del agua;4664900
2018;23109;309;;17;Tasa explotación de obras y servicios;67010
2018;20302;309;;18;Inspección y control de fabricación y equipos exentos;1320
2018;23103;309;;18;Tasa por confrontación y proyectos;1000
2018;23104;309;;18;Confrontación de proyectos;50000
2018;23106;309;;18;Tasa de informes y otras actuaciones;600000
2018;23107;309;;18;Canón de regulación;2856100
2018;23109;309;;18;Canon de aprovechamiento de materiales;44600
2018;20302;309;;19;Inpección y control de empresas de ámbito de la protección radiológica;120720
2018;23103;309;;19;Tasa por informes y estudios;450000
2018;23104;309;;19;Informes y otras actuaciones;250000
2018;23109;309;;19;Tasas por informes y visitas;33430
2018;23110;309;;19;Tasa por informe y otras actuaciones;300000
2018;16101;309;;20;Tasas de la Jefatura de Tráfico;574599290
2018;20302;309;;20;Inspección y control de empresas externas;310
2018;23102;309;;20;Canon de regulacion;300000
2018;23103;309;;20;Canon de regulacion aguasi;6000000
2018;23104;309;;20;Canon de regulación;13289530
2018;23106;309;;20;Canon de regulación;13250000
2018;23109;309;;20;Canon de regulación;1903160
2018;23110;309;;20;Canon de regulacion;27000000
2018;23103;309;;21;Tarifa de utilización de agua;6000000
2018;23104;309;;21;Tarifa utilización del Agua;24066560
2018;23106;309;;21;Tarifa de utilización del agua;8250000
2018;20302;309;;22;Evaluación e informes de seguimiento de residuos;692890
2018;23103;309;;22;Canon de produccion industrial;3500000
2018;23104;309;;22;Canon de produccion industrial;6000000
2018;23106;309;;22;Canón de aprovechamiento hidroeléctrico;1575000
2018;23109;309;;22;Canon de produccion industrial;582470
2018;23102;309;;23;Salto pie de presa;175000
2018;20302;309;;24;Servicios Generales de instalaciones radiactivas;914490
2018;20302;309;;25;Servicios Generales desmantelamiento de instalaciones radiactivas;45000
2018;20302;309;;26;Servicios Generales de licencias;1105700
2018;20302;309;;27;Servicios Generales de homologación de programas académicos;35120
2018;20302;309;;28;Servicios Generales de transportes;30730
2018;23102;309;;28;Confrontación de obras y proyectos;3000
2018;20302;309;;29;Servicios Generales de fabricación o exención de equipos;162430
2018;23102;309;;29;Infracciones y otras actuaciones;1400
2018;20302;309;;31;Servicios Generales de empresas del ámbito de la protección radiológica;61900
2018;15301;309;;32;Tasa de supervisión, análisis, asesoramiento y seguimiento de la política fiscal;4081830
2018;23105;309;;60;Canon de regulación industrial;41134410
2018;23105;309;;61;Canon de regulación: usos industriales;2406560
2018;23105;309;;62;Aprovechamientos Hidroeléctricos Centrales Propias;245570
2018;23105;309;;63;Canon de regulación: aprovechamientos hidroeléctricos a pie de presa;7258760
2018;23105;309;;64;Canon de regulación: aprovechamientos hidroeléctricos aguas fluyentes;376110
2018;23105;309;;66;Abastecimiento zona Jaen;1912850
2018;23105;309;;67;Otros abastecimientos;14431570
2018;23105;309;;70;Tasa de explotación de obras y servicios;2502880
2018;23105;309;;71;Canon de ocupación o utilizacion;115080
2018;23105;309;;72;Tasa redacción de proyectos y confrontación;21700
2018;23105;309;;73;Tasas de informes y estudios;492700
2018;23105;309;;74;Canon de control de vertidos;7545420
2018;27102;309;;91;Tasas Roac;110200
2018;14107;309;;99;Otras;6500000
2018;17302;309;;99;Otras;125070
2018;18103;309;;99;Otras;150000
2018;18104;309;;99;Otras;25000
2018;18107;309;;99;Otras;1750000
2018;18301;309;;99;Otras;725000
2018;18302;309;;99;Otras;1200000
2018;23107;309;;99;Otras;966000
2018;23111;309;;99;Otras;5000
2018;25302;309;;99;Otras;42000000
2018;26109;309;;99;Otras;300000
2018;26301;309;;99;Otras;44330640
2018;27102;309;;99;Otras;8242890
2018;27109;309;;99;Otras;3300
2018;98001;309;;99;Otras;120000000
2018;14101;31;;;Precios Públicos;32600000
2018;15101;31;;;Precios Públicos;60000
2018;15102;31;;;Precios Públicos;230000
2018;15301;31;;;Precios Públicos;50000
2018;17101;31;;;Precios Públicos;250000
2018;17301;31;;;Precios Públicos;50000
2018;18101;31;;;Precios Públicos;5138550
2018;18102;31;;;Precios Públicos;226650
2018;18103;31;;;Precios Públicos;353000
2018;18104;31;;;Precios Públicos;394000
2018;18106;31;;;Precios Públicos;74860
2018;18107;31;;;Precios Públicos;7360000
2018;18301;31;;;Precios Públicos;18754460
2018;18302;31;;;Precios Públicos;4700000
2018;20104;31;;;Precios Públicos;400000
2018;20302;31;;;Precios Públicos;760850
2018;23101;31;;;Precios Públicos;16000
2018;23111;31;;;Precios Públicos;146129500
2018;23114;31;;;Precios Públicos;25000
2018;23301;31;;;Precios Públicos;1377560
2018;25101;31;;;Precios Públicos;20000
2018;25103;31;;;Precios Públicos;18000000
2018;26101;31;;;Precios Públicos;497840
2018;26106;31;;;Precios Públicos;10000
2018;27104;31;;;Precios Públicos;340000
2018;27107;31;;;Precios Públicos;3000000
2018;27109;31;;;Precios Públicos;2372290
2018;27301;31;;;Precios Públicos;2500000
2018;27303;31;;;Precios Públicos;900000
2018;60004;31;;;Precios Públicos;4560
2018;98001;31;;;Precios Públicos;7000000
2018;15101;310;;;Derechos de matrícula en cursos y seminarios;33000
2018;15102;310;;;Derechos de matrícula en cursos y seminarios;200000
2018;18101;310;;;Derechos de matrícula en cursos y seminarios;3207230
2018;18106;310;;;Derechos de matrícula en cursos y seminarios;27100
2018;18107;310;;;Derechos de matrícula en cursos y seminarios;40000
2018;18301;310;;;Derechos de matrícula en cursos y seminarios;250000
2018;23101;310;;;Derechos de matrícula en cursos y seminarios;8000
2018;25101;310;;;Derechos de matrícula en cursos y seminarios;20000
2018;27104;310;;;Derechos de matrícula en cursos y seminarios;15000
2018;27301;310;;;Derechos de matrícula en cursos y seminarios;200000
2018;98001;310;;;Derechos de matrícula en cursos y seminarios;1000000
2018;18103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;234000
2018;18107;311;;;Entradas a museos, exposiciones, espectáculos, etc.;7200000
2018;18301;311;;;Entradas a museos, exposiciones, espectáculos, etc.;18494460
2018;18302;311;;;Entradas a museos, exposiciones, espectáculos, etc.;4700000
2018;23114;311;;;Entradas a museos, exposiciones, espectáculos, etc.;25000
2018;25103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;18000000
2018;27301;311;;;Entradas a museos, exposiciones, espectáculos, etc.;2300000
2018;98001;311;;;Entradas a museos, exposiciones, espectáculos, etc.;2000000
2018;15102;317;;;Cursos impartidos para otros Entes Públicos.;30000
2018;14101;319;;;Otros precios públicos;32600000
2018;15101;319;;;Otros precios públicos;27000
2018;15301;319;;;Otros precios públicos;50000
2018;17101;319;;;Otros precios públicos;250000
2018;17301;319;;;Otros precios públicos;50000
2018;18101;319;;;Otros precios públicos;1931320
2018;18102;319;;;Otros precios públicos;226650
2018;18103;319;;;Otros precios públicos;119000
2018;18104;319;;;Otros precios públicos;394000
2018;18106;319;;;Otros precios públicos;47760
2018;18107;319;;;Otros precios públicos;120000
2018;18301;319;;;Otros precios públicos;10000
2018;20104;319;;;Otros precios públicos;400000
2018;20302;319;;;Otros precios públicos;760850
2018;23101;319;;;Otros precios públicos;8000
2018;23111;319;;;Otros precios públicos;146129500
2018;23301;319;;;Otros precios públicos;1377560
2018;26101;319;;;Otros precios públicos;497840
2018;26106;319;;;Otros precios públicos;10000
2018;27104;319;;;Otros precios públicos;325000
2018;27107;319;;;Otros precios públicos;3000000
2018;27109;319;;;Otros precios públicos;2372290
2018;27303;319;;;Otros precios públicos;900000
2018;60004;319;;;Otros precios públicos;4560
2018;98001;319;;;Otros precios públicos;4000000
2018;15301;319;;01;Estudios realizados por la AIREF;50000
2018;12301;32;;;Otros ingresos procedentes de prestación de servicios;52145550
2018;14101;32;;;Otros ingresos procedentes de prestación de servicios;11500000
2018;14113;32;;;Otros ingresos procedentes de prestación de servicios;1452000
2018;15107;32;;;Otros ingresos procedentes de prestación de servicios;1255000
