EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2011;14107;;Instituto De Vivienda, Infraestructura Y Equipamiento De La Defensa
2011;14111;;Canal De Experiencias Hidrodinámicas De El Pardo
2011;14113;;Instituto Social De Las Fuerzas Armadas
2011;14204;;Servicio Militar De Construcciones
2011;14205;;Instituto Nacional De Técnica Aeroespacial Esteban Terradas
2011;14301;;Centro Nacional De Inteligencia
2011;15;;Ministerio De Economía Y Hacienda
2011;15001;;Ministerio, Subsecretaría Y Servicios Generales
2011;15002;;Secretaría General Técnica
2011;15003;;Inspección General Del Ministerio De Economía Y Hacienda
2011;15004;;Dirección General Del Patrimonio Del Estado
2011;15005;;Secretaría De Estado De Hacienda Y Presupuestos
2011;15006;;Secretaría General De Hacienda
2011;15007;;Dirección General De Tributos
2011;15008;;Dirección General Del Catastro
2011;15009;;Tribunal Económico-Administrativo Central
2011;15011;;Intervención General De La Administración Del Estado
2011;15012;;Secretaría General De Presupuestos Y Gastos
2011;15013;;Dirección General De Costes De Personal Y Pensiones Públicas
2011;15014;;Dirección General De Fondos Comunitarios
2011;15015;;Dirección General De Presupuestos
2011;15016;;Secretaría De Estado De Economía
2011;15017;;Dirección General De Política Económica
2011;15018;;D. G. De Análisis Macroeconómico Y Economía Internacional
2011;15019;;Dirección General Del Tesoro Y Política Financiera
2011;15020;;Dirección General De Seguros Y Fondos De Pensiones
2011;15021;;Dirección General De Financiación Internacional
2011;15022;;Dir. Gral. De Coordinación Financiera Con Las Cc. Aa. Y Con Las Ee.ll.
2011;15024;;Secret. Gral. De Política Económica Y Economía Internacional
2011;15101;;Instituto De Estudios Fiscales
2011;15103;;Instituto De Contabilidad Y Auditoría De Cuentas
2011;15104;;Comisionado Para El Mercado De Tabacos
2011;15105;;Instituto Nacional De Estadística
2011;15202;;Parque Móvil Del Estado
2011;15302;;Agencia Estatal De Administración Tributaria
2011;15303;;Comisión Nacional De La Competencia
2011;16;;Ministerio Del Interior
2011;16001;;Ministerio, Subsecretaría Y Servicios Generales
2011;16002;;Secretaría De Estado De Seguridad
2011;16003;;Dirección General De La Policía Y De La Guardia Civil: Policía
2011;16004;;Dirección General De La Policía Y De La Guardia Civil: Guardia Civil
2011;16005;;Secretaría General De Instituciones Penitenciarias
2011;16101;;Jefatura De Tráfico
2011;16102;;Gerencia De Infraestr. Y Equipam. De La Seguridad Del Estado
2011;16201;;Trabajo Penitenciario Y Formación Para El Empleo
2011;17;;Ministerio De Fomento
2011;17001;;Ministerio, Subsecretaría Y Servicios Generales
2011;17002;;Dirección General De Programación Económica Y Presupuestos
2011;17003;;Secretaría General Técnica
2011;17008;;Ministerio, Subsecretaría Y Servicios Generales
2011;17009;;Dirección General De Arquitectura Y Política De Vivienda
2011;17010;;Dirección General De Suelo Y Políticas Urbanas
2011;17018;;Dirección General Del Instituto Geográfico Nacional
2011;17020;;Secretaría De Estado De Planificación E Infraestructuras
2011;17031;;Secretaría De Estado De Transportes
2011;17032;;Dirección General De Marina Mercante
2011;17034;;Dirección General De Aviación Civil
2011;17038;;Dirección General De Carreteras
2011;17039;;Dirección General De Transporte Terrestre
2011;17040;;Dirección General De Infraestructuras Ferroviarias
2011;17238;;Centro De Estudios Y Experimentación De Obras Públicas
2011;17239;;Centro Nacional De Información Geográfica
2011;17401;;Agencia Estatal De Seguridad Aérea
2011;18;;Ministerio De Educación
2011;18001;;Ministerio, Subsecretaría Y Servicios Generales
2011;18002;;Secretaría General Tecnica
2011;18003;;Secretaría De Estado De Educación Y Formación Profesional
2011;18004;;Dirección General De Evaluación Y Cooperación Territorial
2011;18005;;Dirección General De Formación Profesional
2011;18006;;Secretaría General De Universidades
2011;18007;;Dirección General De Política Universitaria
2011;18008;;Dirección General De Formación Y Orientación Universitaria
2011;18101;;Universidad Internacional Menéndez Pelayo
2011;18102;;Programas Educativos Europeos
2011;19;;Ministerio De Trabajo E Inmigración
2011;19001;;Ministerio Y Subsecretaría
2011;19002;;Secretaría De Estado De La Seguridad Social
2011;19003;;Secretaría General De Empleo
2011;19007;;Secretaría De Estado De Inmigración Y Emigración
2011;19101;;Servicio Público De Empleo Estatal
2011;19102;;Fondo De Garantía Salarial
2011;19104;;Instituto Nacional De Seguridad E Higiene En El Trabajo
2011;19301;;Consejo Económico Y Social
2011;20;;Ministerio De Industria, Turismo Y Comercio
2011;20001;;Ministerio, Subsecretaría Y Servicios Generales
2011;20002;;Secretaría General Técnica
2011;20003;;Secretaría De Estado De Comercio Exterior
2011;20004;;Secretaría General De Turismo Y Comercio Interior
2011;20006;;Dirección General De Comercio E Inversiones
2011;20007;;Dirección General De Comercio Interior
2011;20012;;Secr. De Est. De Telecomun. Y Para La Sociedad De La Información
2011;20015;;Secretaría General De Industria
2011;20016;;Dirección General De Industria
2011;20017;;Dirección Gener. De Política De La Pequeña Y Mediana Empresa
2011;20018;;Secretaría De Estado De Energía
2011;20019;;Dirección General De Política Energética Y Minas
2011;20101;;Inst. Para La Reestruct. De La Minería Del Carbón Y D.a.c.m.
2011;20102;;Oficina Española De Patentes Y Marcas
2011;20207;;Centro Español De Metrología
2011;20208;;Instituto De Turismo De España
2011;20301;;Instituto Español De Comercio Exterior
2011;20302;;Consejo De Seguridad Nuclear
2011;21;;Ministerio De Ciencia E Innovación
2011;21001;;Ministerio, Subsecretaría Y Servicios Generales
2011;21002;;Secretaría General Técnica
2011;21003;;Secretaría De Estado De Investigación
2011;21004;;Dirección General De Investigación Y Gestión Del Plan Nacional I+D+I
2011;21005;;Dir. Gral. Cooperación Internacional Y Relaciones Institucionales
2011;21006;;Secretaría General De Innovación
2011;21007;;D. Gral. De Transferencia De Tecnología Y Desarrollo Empresarial
2011;21201;;Instituto De Astrofísica De Canarias
2011;21203;;Centro De Invest. Energéticas, Medioambientales Y Tecnológicas
2011;21204;;Instituto Nacional De Investig. Y Tecnología Agraria Y Alimentaria
2011;21205;;Instituto Español De Oceanografía
2011;21206;;Instituto Geológico Y Minero De España
2011;21207;;Instituto De Salud Carlos Iii
2011;21401;;Consejo Superior De Investigaciones Científicas
2011;22;;Ministerio De Política Territorial Y Administración Pública
2011;22001;;Ministerio, Subsecretaría Y Servicios Generales
2011;22003;;Secretaría De Estado De Cooperación Territorial
2011;23;;Ministerio De Medio Ambiente, Y Medio Rural Y Marino
2011;23001;;Ministerio, Subsecretaría Y Servicios Generales
2011;23002;;Secretaría General Técnica
2011;23004;;Secretaría De Estado De Medio Rural Y Agua
2011;23005;;Dirección General Del Agua
2011;23006;;Dirección General De Sostenibilidad De La Costa Y El Mar
2011;23007;;Secretaría De Estado De Cambio Climático
2011;23008;;Dirección General De Calidad Y Evaluación Ambiental
2011;23009;;Dirección General De Medio Natural Y Política Forestal
2011;23010;;Oficina Española Del Cambio Climático
2011;23011;;Secretaría General De Medio Rural
2011;23012;;Dirección General De Recursos Agrícolas Y Ganaderos
2011;23013;;Dirección General De Servicios
2011;23014;;Dirección General De Industria Y Mercados Alimentarios
2011;23015;;Secretaría General Del Mar
2011;23016;;Dirección General De Ordenación Pesquera
2011;23017;;Dirección General De Recursos Pesqueros Y Acuicultura
2011;23018;;Dirección General De Desarrollo Sostenible Del Medio Rural
2011;23101;;Parques Nacionales
2011;23112;;Agencia Para El Aceite De Oliva
2011;23207;;Entidad Estatal De Seguros Agrarios
2011;23208;;Fondo Reg. Y Org. Del Mercado De Prod. De Pesca Y Cult. Mar.
2011;23211;;Fondo Español De Garantía Agraria
2011;23225;;Confederación Hidrográfica Del Duero
2011;23226;;Confederación Hidrográfica Del Ebro
2011;23228;;Confederación Hidrográfica Del Guadalquivir
2011;23229;;Confederación Hidrográfica Del Guadiana
2011;23230;;Confederación Hidrográfica Del Júcar
2011;23231;;Confederación Hidrográfica Del Miño-Sil
2011;23232;;Confederación Hidrográfica Del Segura
2011;23233;;Confederación Hidrográfica Del Cantábrico
2011;23234;;Confederación Hidrográfica Del Tajo
2011;23236;;Mancomunidad De Los Canales Del Taibilla
2011;23237;;Parque De Maquinaria
2011;23401;;Agencia Estatal De Meteorología
2011;24;;Ministerio De Cultura
2011;24001;;Ministerio, Subsecretaría Y Servicios Generales
2011;24002;;Secretaría General Técnica
2011;24003;;Dirección General De Bellas Artes Y Bienes Culturales
2011;24004;;Dirección General Del Libro, Archivos Y Bibliotecas
2011;24006;;Dirección General De Políticas E Industrias Culturales
2011;24101;;Instituto De La Cinematografía Y De Las Artes Audiovisuales
2011;24102;;Biblioteca Nacional
2011;24103;;Gerencia De Infraestructuras Y Equipamientos De Cultura
2011;24104;;Museo Nacional Centro De Arte Reina Sofía
2011;24201;;Instituto Nacional De Las Artes Escénicas Y De La Música
2011;24301;;Museo Del Prado
2011;25;;Ministerio De La Presidencia
2011;25001;;Presidente Del Gobierno
2011;25002;;Ministerio Y Servicios Generales
2011;25003;;Portavoz Del Gobierno
2011;25004;;Secretaría De Estado Para La Función Pública
2011;25005;;D. G. De Coordinación Y Administración De Los Servicios Periféricos
2011;25101;;Centro De Estudios Políticos Y Constitucionales
2011;25102;;Centro De Investigaciones Sociológicas
2011;25103;;Consejo De Administración Del Patrimonio Nacional
2011;25104;;Instituto Nacional De Administración Pública
2011;25105;;Mutualidad General De Funcionarios Civiles Del Estado
2011;25106;;Consejo Superior De Deportes
2011;25401;;Agencia Estatal Boletín Oficial Del Estado
2011;25402;;A. E. De Evaluación De Políticas Públicas Y Calidad De Los Servicios
2011;25403;;Agencia Estatal Antidopaje
2011;26;;Ministerio De Sanidad, Política Social E Igualdad
2011;26001;;Ministerio Y Subsecretaría
2011;26002;;Secretaría General Técnica
2011;26004;;Secretaría General De Sanidad
2011;26007;;Dirección General De Salud Pública Y Sanidad Exterior
2011;26009;;Dirección General De Farmacia Y Productos Sanitarios
2011;26012;;D.g.ordenac. Profes., Cohesión Del Sist.nac. De Salud Y Alta Inspec.
2011;26013;;Agencia De Calidad Del Sistema Nacional De Salud
2011;26015;;Secretaría General De Politica Social Y Consumo
2011;26016;;Dirección General De Política Social, De Las Familias Y De La Infancia
2011;26017;;D.g. De Coordinación De Políticas Sectoriales Sobre Discapacidad
2011;26018;;Delegación Del Gobierno Para El Plan Nacional Sobre Drogas
2011;26019;;Dirección General De Consumo
2011;26020;;Ministerio, Subsecretaría Y Servicios Generales
2011;26021;;Secretaría General De Políticas De Igualdad
2011;26022;;Delegación Del Gobierno Para La Violencia De Género
2011;26102;;Instituto Nacional Del Consumo
2011;26103;;Agencia Española De Medicamentos Y Productos Sanitarios
2011;26104;;Agencia Española De Seguridad Alimentaria Y Nutrición
2011;26105;;Organización Nacional De Trasplantes
2011;26106;;Real Patronato Sobre Discapacidad
2011;26107;;Instituto De La Mujer
2011;26108;;Consejo De La Juventud De España
2011;26201;;Instituto De La Juventud
2011;31;;Gastos De Diversos Ministerios
2011;31002;;D.g. Presupuestos. Gastos De Los Departamentos Ministeriales
2011;31003;;Dirección General Del Patrimonio Del Estado
2011;31004;;Subsecretaría De Hacienda
2011;32;;Otras Relaciones Financieras Con Entes Territoriales
2011;32001;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Comunidades Autónomas
2011;32002;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  Entidades Locales
2011;33;;Fondos De Compensación Interterritorial
2011;33003;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Galicia
2011;33004;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Andalucía
2011;33005;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. P. De Asturias
2011;33006;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Cantabria
2011;33008;;D.g. De Coordinación Financiera Con Cc.aa. Y Ee.ll. Región De Murcia
2011;33009;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. C. Valenciana
2011;33011;;D. G. De Coordin. Financiera Con Cc. Aa. Y Ee. Ll. Castilla-La Mancha
2011;33012;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Canarias
2011;33014;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Extremadura
2011;33017;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Castilla Y León
2011;33018;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Melilla
2011;33019;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Ceuta
2011;33020;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Varias Cc. Aa.
2011;34;;Relaciones Financieras Con La Unión Europea
2011;34001;;D. G. Fondos Comunitarios. Relaciones Financieras Con La U. E.
2011;35;;Fondo De Contingencia
2011;35001;;Dirección General De Presupuestos. Fondo De Contingencia
2011;36;;Sistemas De Financiación De Entes Territoriales
2011;36002;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Cataluña
2011;36003;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Galicia
2011;36004;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Andalucía
2011;36005;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Asturias
2011;36006;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Cantabria
2011;36007;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. La Rioja
2011;36008;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Región De Murcia
2011;36010;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Aragón
2011;36011;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Castilla-La Mancha
2011;36012;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Canarias
2011;36014;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Extremadura
2011;36016;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Madrid
2011;36017;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Castilla Y León
2011;36018;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Melilla
2011;36019;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Ceuta
2011;36020;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Varias Cc.aa.
2011;36021;;D. G. De Coordinación Financiera Con Cc. Aa. Y Ee.ll. Entidades Locales
2011;60;;Seguridad Social
2011;60001;;Entidades Gestoras
2011;98;;Ingresos Del Estado
2011;98001;;Ingresos Del Estado
