EJERCICIO;CENTRO GESTOR;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2011;25105;120;;;Cotizaciones de los regímenes especiales de funcionarios;1475639370
2011;98001;120;;;Cotizaciones de los regímenes especiales de funcionarios;1123231000
2011;98001;120;;00;Cuotas de Derechos Pasivos;1123231000
2011;13102;120;;01;Cuotas de funcionarios a Mutualidades;22966600
2011;14113;120;;01;Cuotas de funcionarios a Mutualidades;106696870
2011;25105;120;;01;Cuotas de funcionarios a Mutualidades;373888110
2011;13102;120;;02;Aportación obligatoria del Estado a las Mutualidades de funcionarios;64388750
2011;14113;120;;02;Aportación obligatoria del Estado a las Mutualidades de funcionarios;624890540
2011;25105;120;;02;Aportación obligatoria del Estado a las Mutualidades de funcionarios;1101751260
2011;13102;120;;03;Cuotas sociales Mutualidad Benéfica de Funcionarios de la Justicia Municipal;19000
2011;13102;120;;04;Cuotas sociales de Previsión de Funcionarios de la Administración de Justicia;19000
2011;13102;120;;05;Cuotas sociales Mutualidad Benéfica de Funcionarios del Cuerpo Auxiliar de la Administración de Justicia;24000
2011;60001;121;;;Cotizaciones del Regimen General;79714610000
2011;60001;122;;;Cotizaciones del R.E.T. Autonomos;10651980000
2011;60001;123;;;Cotizaciones R.E. Agrario;951670000
2011;60001;124;;;Cotizaciones R.E. Trabajadores del Mar;295280000
2011;60001;125;;;Cotizaciones R.E. Mineria del Carbon;193670000
2011;60001;126;;;Cotizaciones del R.E. Empleados de Hogar;579300000
2011;60001;127;;;Cotizaciones de acctes. trabajo y e. p.;7590660000
2011;60001;128;;;Cotizaciones de desempleados, cese de actividad de trabajadores autónomos y bonificaciones para el fomento del empleo;10384300000
2011;19101;129;;;Otras cotizaciones;21246501800
2011;19102;129;;;Otras cotizaciones;500000000
2011;60001;129;;;Otras cotizaciones;85650000
2011;19101;129;;00;Cuota de desempleo;19251000000
2011;19101;129;;01;Cuota de formación profesional;1979778300
2011;19102;129;;02;Cuotas empresariales al Fondo de Garantía Salarial;500000000
2011;19101;129;;03;Cuota de protección por cese de actividad;15723500
2011;98001;2;;;IMPUESTOS INDIRECTOS;36142000000
2011;98001;21;;;Sobre el Valor Añadido;24968000000
2011;98001;210;;;Impuesto sobre el Valor Añadido;24968000000
2011;98001;210;;00;IVA sobre importaciones;7186000000
2011;98001;210;;01;IVA sobre operaciones interiores;17782000000
2011;98001;22;;;Sobre consumos específicos;8179000000
2011;98001;220;;;Impuestos especiales;8179000000
2011;98001;220;;00;Sobre el alcohol y bebidas derivadas;370000000
2011;98001;220;;01;Sobre cerveza;124000000
2011;98001;220;;03;Sobre labores de tabaco;3478000000
2011;98001;220;;04;Sobre hidrocarburos;4206000000
2011;98001;220;;06;Sobre productos intermedios;8000000
2011;98001;220;;07;Sobre la electricidad;-7000000
2011;98001;23;;;Sobre tráfico exterior;1465000000
2011;98001;230;;;Derechos de aduana y exacciones de efecto equivalente establecidos para la importación o exportación de mercancías;1421000000
2011;98001;231;;;Exacciones reguladoras y otros gravámenes agrícolas;44000000
2011;98001;28;;;Otros impuestos indirectos;1530000000
2011;98001;280;;;Cotización, producción y almacenamiento de azúcar e isoglucosa;8000000
2011;98001;281;;;Impuesto sobre las Primas de Seguros;1515000000
2011;98001;282;;;Sobre transmisiones patrimoniales intervivos;6000000
2011;98001;289;;;Otros impuestos indirectos;1000000
2011;12401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3376550
2011;13101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;150000
2011;13102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;35000
2011;13301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9000000
2011;14104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1825000
2011;14107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1480610
2011;14111;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;800540
2011;14113;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2709000
2011;14204;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9000
2011;14301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;138400
2011;15101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;258230
2011;15103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5621550
2011;15104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9374490
2011;15105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;6600000
2011;15202;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;74930
2011;15302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;32731610
2011;15303;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;730000
2011;16101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;880487290
2011;17238;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1040250
2011;17401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;17455140
2011;18101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4156790
2011;19101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;337195750
2011;19102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;22466500
2011;19104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;808000
2011;19301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;35800
2011;20102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;47064710
2011;20207;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1020000
2011;20208;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1350000
2011;20301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10499990
2011;20302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;43183400
2011;21201;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5820
2011;21204;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2992000
2011;21205;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;49000
2011;21206;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;112000
2011;21207;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1500000
2011;21401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;33289040
2011;23101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;212250
2011;23207;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;72120
2011;23208;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;18030
2011;23211;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8230000
2011;23225;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10505000
2011;23226;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15296590
2011;23228;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10063830
2011;23229;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;23595900
2011;23230;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;18362000
2011;23231;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3897490
2011;23232;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5831180
2011;23233;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;11793570
2011;23234;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;17109650
2011;23236;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;498000
2011;23401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;759000
2011;24101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1710000
2011;24102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;425500
2011;24103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15000
2011;24104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4210000
2011;24201;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1214000
2011;24301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9563000
2011;25101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;320000
2011;25102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;532000
2011;25103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10282000
2011;25104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;956420
2011;25105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1687850
2011;25106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1193750
2011;25401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;62385270
2011;25402;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;90500
2011;25403;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;280000
2011;26102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;20000
2011;26103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;43836460
2011;26104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;200000
2011;26106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;20000
2011;26107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;454170
2011;26108;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;87660
2011;26201;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;897450
2011;60001;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1604525500
2011;98001;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3384432000
2011;15103;30;;;Tasas;5291550
2011;15104;30;;;Tasas;8903500
2011;15302;30;;;Tasas;152000
2011;15303;30;;;Tasas;730000
2011;16101;30;;;Tasas;471098710
2011;17401;30;;;Tasas;15255140
2011;20102;30;;;Tasas;46759710
2011;20207;30;;;Tasas;5000
2011;20302;30;;;Tasas;42595200
2011;23211;30;;;Tasas;20000
2011;23225;30;;;Tasas;8200000
2011;23226;30;;;Tasas;12839590
2011;23228;30;;;Tasas;4806160
2011;23229;30;;;Tasas;4928240
2011;23230;30;;;Tasas;15237000
2011;23231;30;;;Tasas;2942490
2011;23232;30;;;Tasas;3528100
2011;23233;30;;;Tasas;8532800
2011;23234;30;;;Tasas;11607500
2011;23236;30;;;Tasas;453000
2011;23401;30;;;Tasas;54000
2011;24101;30;;;Tasas;1190000
2011;24102;30;;;Tasas;15000
2011;24104;30;;;Tasas;700000
2011;24201;30;;;Tasas;1106000
2011;24301;30;;;Tasas;350000
2011;25103;30;;;Tasas;2000
2011;25401;30;;;Tasas;56066680
2011;26103;30;;;Tasas;43836460
2011;26104;30;;;Tasas;200000
2011;98001;30;;;Tasas;730368000
2011;98001;300;;;Derechos por expedición de tarjetas de identidad profesional a trabajadores extranjeros;32000000
2011;98001;301;;;Canon de ocupación y aprovechamiento del dominio público marítimo-terrestre;16000000
2011;23211;302;;;Tasa por dirección e inspección de obras;20000
2011;23225;302;;;Tasa por dirección e inspección de obras;1400000
2011;23226;302;;;Tasa por dirección e inspección de obras;4000000
2011;23228;302;;;Tasa por dirección e inspección de obras;4261560
2011;23229;302;;;Tasa por dirección e inspección de obras;3060000
2011;23230;302;;;Tasa por dirección e inspección de obras;1500000
2011;23231;302;;;Tasa por dirección e inspección de obras;865490
2011;23232;302;;;Tasa por dirección e inspección de obras;1193870
2011;23233;302;;;Tasa por dirección e inspección de obras;2400000
2011;23236;302;;;Tasa por dirección e inspección de obras;448000
2011;98001;302;;;Tasa por dirección e inspección de obras;218000000
2011;23225;302;;00;Dirección e inspección de obras;1400000
2011;23226;302;;00;Dirección e inspección de obras;4000000
2011;23229;302;;00;Dirección e inspección de obras;3060000
2011;23230;302;;00;Dirección e inspección de obras;1500000
2011;23232;302;;00;Dirección e inspección de obras;1193870
2011;23233;302;;00;Dirección e inspección de obras;2400000
2011;23236;302;;00;Dirección e inspección de obras;448000
2011;98001;303;;;Tasa por el ejercicio de la potestad jurisdiccional;202000000
2011;98001;304;;;Tasas de expedición de D.N.I. y Pasaportes;16368000
2011;98001;305;;;Tasas consulares;61000000
2011;16101;306;;;Tasas de la Jefatura de Tráfico;471098710
2011;98001;308;;;Tasas seguridad aeroportuaria;8000000
2011;15103;309;;;Otras tasas;5291550
2011;15104;309;;;Otras tasas;8903500
2011;15302;309;;;Otras tasas;152000
2011;15303;309;;;Otras tasas;730000
2011;17401;309;;;Otras tasas;15255140
2011;20102;309;;;Otras tasas;46759710
2011;20207;309;;;Otras tasas;5000
2011;20302;309;;;Otras tasas;42595200
2011;23225;309;;;Otras tasas;6800000
2011;23226;309;;;Otras tasas;8839590
2011;23228;309;;;Otras tasas;544600
2011;23229;309;;;Otras tasas;1868240
2011;23230;309;;;Otras tasas;13737000
2011;23231;309;;;Otras tasas;2077000
2011;23232;309;;;Otras tasas;2334230
2011;23233;309;;;Otras tasas;6132800
2011;23234;309;;;Otras tasas;11607500
2011;23236;309;;;Otras tasas;5000
2011;23401;309;;;Otras tasas;54000
2011;24101;309;;;Otras tasas;1190000
2011;24102;309;;;Otras tasas;15000
2011;24104;309;;;Otras tasas;700000
2011;24201;309;;;Otras tasas;1106000
2011;24301;309;;;Otras tasas;350000
2011;25103;309;;;Otras tasas;2000
2011;25401;309;;;Otras tasas;56066680
2011;26103;309;;;Otras tasas;43836460
2011;26104;309;;;Otras tasas;200000
2011;98001;309;;;Otras tasas;177000000
2011;98001;309;;00;Tasa por acreditación catastral;4000000
2011;98001;309;;01;Tasa de juego;24000000
2011;98001;309;;02;Reconocimientos, autorizaciones y concursos;81000000
2011;98001;309;;05;Tasa de Telecomunicaciones;12000000
2011;98001;309;;07;Control de sanidad exterior de carnes y productos de origen animal de países no comunitarios;8000000
2011;15103;309;;09;Otras;5291550
2011;15104;309;;09;Otras;8903500
2011;15303;309;;09;Otras;730000
2011;20207;309;;09;Otras;5000
2011;20302;309;;09;Otras;113730
2011;23228;309;;09;Otras;544600
2011;23230;309;;09;Otras;1800000
2011;23233;309;;09;Otras;90000
2011;23234;309;;09;Otras;1400000
2011;23236;309;;09;Otras;5000
2011;24101;309;;09;Otras;1190000
2011;24102;309;;09;Otras;15000
2011;24104;309;;09;Otras;700000
2011;24201;309;;09;Otras;1106000
2011;24301;309;;09;Otras;350000
2011;25103;309;;09;Otras;2000
2011;25401;309;;09;Otras;56066680
2011;26103;309;;09;Otras;43836460
2011;26104;309;;09;Otras;200000
2011;98001;309;;09;Otras;48000000
2011;20102;309;;10;Tasas por determinadas actividades del Organismo (20.101);45604710
2011;23234;309;;10;Canon de utilización de bienes de D.P.H.;555000
2011;20302;309;;11;Serv.Grales.de empresas de ámbito de protec. radiológica;51280
2011;23225;309;;11;Canon utilización dominio público hidraúlico;150000
2011;23230;309;;11;Canon de control de vertidos;11000000
2011;20102;309;;12;Tasas derivadas del Arreglo de Madrid aportadas por la Organización Mundial de la Propiedad Intelectual (OMPI);1100000
2011;20302;309;;12;Inspección y control de instalaciones nucleares;35505590
2011;23225;309;;12;Tasa utilización bienes de dominio público;50000
2011;23230;309;;12;Informes;87000
2011;23232;309;;12;Navegación en embalses;2250
2011;20102;309;;13;Búsqueda de marcas a petición de la Oficina de Armonización del Mercado Interior (OAMI);40000
2011;20302;309;;13;Inpección,control y desmantelamiento de instal. nucleares;623210
2011;23232;309;;13;Confrontación de proyectos;3340
2011;20302;309;;14;Inspección y control de instalaciones nucleares;3330330
2011;23225;309;;14;Canon de control de vertidos;5600000
2011;23226;309;;14;Canon de vertidos;6119090
2011;23229;309;;14;Canon de ocupación y vertido;1264800
2011;23232;309;;14;Canon de oupación o utilización y canon de vertidos en aplicación de los art. 104 y 105 Ley de aguas;2183600
2011;23233;309;;14;Canon control de vertidos;5506800
2011;23234;309;;14;Canon de vertidos;9500000
2011;20102;309;;15;Tasas derivadas del arreglo de La Haya aportadas por la OMPI;15000
2011;20302;309;;15;Inpección,control y desmantelamiento instal. nucleares;33080
2011;23226;309;;15;Canon de ocupación;2510000
2011;23230;309;;15;Canon ocupación;850000
2011;20302;309;;16;Inspección,control y homologación de cursos;43420
2011;20302;309;;17;Inspección y control de transporte;38870
2011;23225;309;;17;Tasa por explotación de obras;900000
2011;23226;309;;17;Tasas de explotación de obras;500
2011;23232;309;;17;Tasa explotación de obras y servicios;67010
2011;20302;309;;18;Inspección y control de fabricación y equipos exentos;5580
2011;23225;309;;18;Tasa por confrontación y proyectos;25000
2011;23226;309;;18;Confrontación de proyectos;60000
2011;23229;309;;18;Tasa de informes y otras actuaciones;603440
2011;23232;309;;18;Canon de aprovechamiento de materiales;44600
2011;23234;309;;18;Tasa por redacción de proyectos, confrontación y tasación de obras y proyectos;1500
2011;20302;309;;19;Inpección y control de empresas de ámbito de Protec. Radiológicas;98430
2011;23225;309;;19;Tasa por informes y estudios;75000
2011;23226;309;;19;Informes y otras actuaciones;150000
2011;23232;309;;19;Tasas por informes y visitas;33430
2011;23234;309;;19;Tasa por informe y otras actuaciones;151000
2011;20302;309;;21;Servicios generales. Funcionamiento de instalaciones nucleares;500000
2011;20302;309;;22;Serv.Grales.seguimiento gestión residuos;35000
2011;23233;309;;23;Salto pie de presa;400000
2011;20302;309;;24;Serv.Grales de instalaciones radiactivas;1008500
2011;20302;309;;25;Serv. Grales.desmantelamiento de instal. radiactivas;37840
2011;20302;309;;26;Serv.Grales.de licencias;1148010
2011;20302;309;;27;Serv.Grales.de homologación de cursos;14060
2011;20302;309;;28;Serv.Grales.de transporte;8270
2011;23233;309;;28;Confrontación de obras y proyectos;6000
2011;23233;309;;29;Infracciones y otras actuaciones;130000
2011;14104;31;;;Precios Públicos;800000
2011;14111;31;;;Precios Públicos;800540
2011;17238;31;;;Precios Públicos;500000
2011;18101;31;;;Precios Públicos;4156790
2011;20207;31;;;Precios Públicos;1000000
2011;20302;31;;;Precios Públicos;500000
2011;21204;31;;;Precios Públicos;401250
2011;21401;31;;;Precios Públicos;1100000
2011;23401;31;;;Precios Públicos;703000
2011;24101;31;;;Precios Públicos;500000
2011;24102;31;;;Precios Públicos;374000
2011;24104;31;;;Precios Públicos;3200000
2011;24201;31;;;Precios Públicos;12000
2011;24301;31;;;Precios Públicos;9155000
2011;25102;31;;;Precios Públicos;32000
2011;25103;31;;;Precios Públicos;9500000
2011;25104;31;;;Precios Públicos;260100
2011;26201;31;;;Precios Públicos;497840
2011;98001;31;;;Precios Públicos;3000000
2011;18101;310;;;Derechos de matrícula en cursos y seminarios;2941630
2011;21204;310;;;Derechos de matrícula en cursos y seminarios;1250
2011;21401;310;;;Derechos de matrícula en cursos y seminarios;300000
2011;24201;310;;;Derechos de matrícula en cursos y seminarios;12000
2011;24301;310;;;Derechos de matrícula en cursos y seminarios;120000
2011;25102;310;;;Derechos de matrícula en cursos y seminarios;32000
2011;25104;310;;;Derechos de matrícula en cursos y seminarios;200000
2011;98001;310;;;Derechos de matrícula en cursos y seminarios;1000000
2011;21401;311;;;Entradas a museos, exposiciones, espectáculos, etc.;800000
2011;24101;311;;;Entradas a museos, exposiciones, espectáculos, etc.;300000
2011;24104;311;;;Entradas a museos, exposiciones, espectáculos, etc.;3200000
2011;24301;311;;;Entradas a museos, exposiciones, espectáculos, etc.;8975000
2011;25103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;9500000
2011;25104;317;;;Cursos impartidos para otros Entes Públicos.;60100
2011;14104;319;;;Otros precios públicos;800000
2011;14111;319;;;Otros precios públicos;800540
2011;17238;319;;;Otros precios públicos;500000
2011;18101;319;;;Otros precios públicos;1215160
2011;20207;319;;;Otros precios públicos;1000000
2011;20302;319;;;Otros precios públicos;500000
2011;21204;319;;;Otros precios públicos;400000
2011;23401;319;;;Otros precios públicos;703000
2011;24101;319;;;Otros precios públicos;200000
2011;24102;319;;;Otros precios públicos;374000
2011;24301;319;;;Otros precios públicos;60000
2011;26201;319;;;Otros precios públicos;497840
2011;98001;319;;;Otros precios públicos;2000000
2011;13101;32;;;Otros ingresos procedentes de prestación de servicios;150000
2011;14113;32;;;Otros ingresos procedentes de prestación de servicios;1700000
2011;15101;32;;;Otros ingresos procedentes de prestación de servicios;131830
2011;15302;32;;;Otros ingresos procedentes de prestación de servicios;30376610
2011;17401;32;;;Otros ingresos procedentes de prestación de servicios;200000
2011;19101;32;;;Otros ingresos procedentes de prestación de servicios;3005060
2011;19104;32;;;Otros ingresos procedentes de prestación de servicios;25000
2011;20207;32;;;Otros ingresos procedentes de prestación de servicios;8000
2011;20301;32;;;Otros ingresos procedentes de prestación de servicios;9275060
2011;21204;32;;;Otros ingresos procedentes de prestación de servicios;2500000
2011;21207;32;;;Otros ingresos procedentes de prestación de servicios;1452000
2011;21401;32;;;Otros ingresos procedentes de prestación de servicios;29834040
2011;23207;32;;;Otros ingresos procedentes de prestación de servicios;6010
2011;23211;32;;;Otros ingresos procedentes de prestación de servicios;10000
2011;24201;32;;;Otros ingresos procedentes de prestación de servicios;48000
2011;24301;32;;;Otros ingresos procedentes de prestación de servicios;2000
2011;25102;32;;;Otros ingresos procedentes de prestación de servicios;450000
2011;25105;32;;;Otros ingresos procedentes de prestación de servicios;267280
2011;25106;32;;;Otros ingresos procedentes de prestación de servicios;8250
2011;25401;32;;;Otros ingresos procedentes de prestación de servicios;140590
2011;25402;32;;;Otros ingresos procedentes de prestación de servicios;90500
2011;25403;32;;;Otros ingresos procedentes de prestación de servicios;280000
2011;60001;32;;;Otros ingresos procedentes de prestación de servicios;74322930
2011;98001;32;;;Otros ingresos procedentes de prestación de servicios;525450000
2011;98001;320;;;Comisiones por avales y seguros de operaciones financieras;9450000
2011;15302;321;;;Renta de aduanas. Derechos menores;82000
2011;15302;322;;;De la Administración financiera;30036610
2011;25102;322;;;De la Administración financiera;450000
2011;98001;322;;;De la Administración financiera;436000000
2011;15302;322;;01;Administración y cobranza;23672610
2011;98001;322;;02;Compensación por gastos de percepción de recursos propios tradicionales de la Unión Europea;430000000
2011;15302;322;;03;Derivados de costas de procedimientos de apremio;1664000
2011;15302;322;;04;Derivados de la repercusión del coste de fabricación de efectos timbrados;4700000
2011;25102;322;;99;Otros;450000
2011;98001;322;;99;Otros;6000000
2011;60001;327;;;De asistencia sanitaria;63360160
2011;98001;327;;;De asistencia sanitaria;80000000
2011;98001;327;;01;Por Convenios Internacionales y Conciertos;80000000
2011;60001;328;;;De servicios sociales;3613150
2011;13101;329;;;Otros ingresos procedentes de prestación de servicios;150000
2011;14113;329;;;Otros ingresos procedentes de prestación de servicios;1700000
2011;15101;329;;;Otros ingresos procedentes de prestación de servicios;131830
2011;15302;329;;;Otros ingresos procedentes de prestación de servicios;258000
2011;17401;329;;;Otros ingresos procedentes de prestación de servicios;200000
2011;19101;329;;;Otros ingresos procedentes de prestación de servicios;3005060
2011;19104;329;;;Otros ingresos procedentes de prestación de servicios;25000
2011;20207;329;;;Otros ingresos procedentes de prestación de servicios;8000
2011;20301;329;;;Otros ingresos procedentes de prestación de servicios;9275060
2011;21204;329;;;Otros ingresos procedentes de prestación de servicios;2500000
2011;21207;329;;;Otros ingresos procedentes de prestación de servicios;1452000
2011;21401;329;;;Otros ingresos procedentes de prestación de servicios;29834040
2011;23207;329;;;Otros ingresos procedentes de prestación de servicios;6010
2011;23211;329;;;Otros ingresos procedentes de prestación de servicios;10000
2011;24201;329;;;Otros ingresos procedentes de prestación de servicios;48000
2011;24301;329;;;Otros ingresos procedentes de prestación de servicios;2000
2011;25105;329;;;Otros ingresos procedentes de prestación de servicios;267280
2011;25106;329;;;Otros ingresos procedentes de prestación de servicios;8250
2011;25401;329;;;Otros ingresos procedentes de prestación de servicios;140590
2011;25402;329;;;Otros ingresos procedentes de prestación de servicios;90500
2011;25403;329;;;Otros ingresos procedentes de prestación de servicios;280000
2011;60001;329;;;Otros ingresos procedentes de prestación de servicios;7349620
2011;15302;329;;00;Servicios ajenos;229000
2011;15302;329;;01;Prestación de otros servicios;29000
2011;20301;329;;01;Cuotas asistencia a ferias;8528800
2011;21401;329;;01;De investigación controlada;25834040
2011;20301;329;;02;Otros servicios;746260
2011;21401;329;;02;De otras prestaciones de servicios;4000000
2011;12401;33;;;Venta de bienes;130450
2011;14104;33;;;Venta de bienes;956000
2011;14204;33;;;Venta de bienes;6000
2011;14301;33;;;Venta de bienes;138400
2011;15101;33;;;Venta de bienes;126400
2011;15103;33;;;Venta de bienes;330000
2011;15105;33;;;Venta de bienes;231580
2011;15202;33;;;Venta de bienes;9930
2011;15302;33;;;Venta de bienes;388000
2011;16101;33;;;Venta de bienes;9020
2011;17238;33;;;Venta de bienes;70250
2011;19101;33;;;Venta de bienes;10000
2011;19104;33;;;Venta de bienes;303000
2011;19301;33;;;Venta de bienes;10000
2011;20102;33;;;Venta de bienes;305000
2011;20207;33;;;Venta de bienes;3000
2011;20301;33;;;Venta de bienes;255850
2011;21204;33;;;Venta de bienes;8200
2011;21205;33;;;Venta de bienes;5000
2011;21206;33;;;Venta de bienes;2000
2011;21207;33;;;Venta de bienes;24000
2011;21401;33;;;Venta de bienes;1480000
2011;23101;33;;;Venta de bienes;72250
2011;23228;33;;;Venta de bienes;2340
2011;23234;33;;;Venta de bienes;2150
2011;23401;33;;;Venta de bienes;2000
2011;24101;33;;;Venta de bienes;12000
2011;24102;33;;;Venta de bienes;26500
2011;24104;33;;;Venta de bienes;250000
2011;24301;33;;;Venta de bienes;1000
