EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2011;G;3;30;303;;;Rendimientos implícitos
2011;G;3;31;;;;De préstamos en moneda nacional
2011;G;3;31;310;;;Intereses
2011;G;3;31;311;;;Gastos de emisión, modificación y cancelación
2011;G;3;31;319;;;Otros gastos financieros
2011;G;3;32;;;;De deuda pública en moneda extranjera
2011;G;3;32;320;;;Intereses
2011;G;3;32;321;;;Gastos de emisión, modificación y cancelación
2011;G;3;32;322;;;Diferencias de cambio
2011;G;3;32;323;;;Rendimientos implícitos
2011;G;3;33;;;;De préstamos en moneda extranjera
2011;G;3;33;330;;;Intereses
2011;G;3;33;331;;;Gastos de emision, modificacion y cancelacion
2011;G;3;33;339;;;Otros gastos financieros
2011;G;3;34;;;;De depósitos y fianzas
2011;G;3;34;340;;;Intereses de depósitos
2011;G;3;35;;;;Intereses de demora y otros gastos financieros
2011;G;3;35;350;;;Intereses de demora y otros gastos financieros
2011;G;3;35;351;;;Cobertura de riesgos en avales prestados por el Tesoro, incluidos los riesgos de ejercicios anteriores
2011;G;3;35;352;;;Intereses de demora
2011;G;3;35;353;;;Intereses de demora por Sentencias, Recursos y Reclamaciones, incluidas obligaciones de ejercicios anteriores.
2011;G;3;35;355;;;Compensaciones derivadas de la ejecución de avales frente al Tesoro Público
2011;G;3;35;357/15019;;;Gastos derivados de la acuñación y de la puesta en circulación de las monedas euros
2011;G;3;35;357/19102;;;Intereses deudores en Entidades financieras correspondientes a ejercicios anteriores
2011;G;3;35;358/12401;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2011;G;3;35;358/16001;;;Intereses de demora correspondientes a liquidaciones de ejercicios anteriores
2011;G;3;35;358/17001;;;Obligaciones de ejercicios anteriores, por intereses de demora.
2011;G;3;35;358/17020;;;Obligaciones de ejercicios anteriores, por intereses de demora
2011;G;3;35;358/17034;;;Comisión de gestión a favor del ICO derivado del Convenio de Colaboración entre el Ministerio de Fomento y el ICO
2011;G;3;35;358/19001;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2011;G;3;35;358/23009;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2011;G;3;35;359;;;Otros gastos financieros
2011;G;3;39;;;;Obligaciones de ejercicios anteriores pendientes de imputar
2011;G;3;39;399;;;Obligaciones de ejercicios anteriores pendientes de imputar
2011;G;4;;;;;Transferencias corrientes
2011;G;4;40;;;;A la Administración del Estado
2011;G;4;40;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior por acuerdo del Ministro de Economía y Hacienda
2011;G;4;40;400/19101;;;Planes de reinserción y de mejora de la capacidad de ocupación de demandantes de empleo
2011;G;4;40;400/25401;;;Al Estado
2011;G;4;40;400/60001;;;A la Administración del Estado
2011;G;4;40;401/16101;;;Al Estado
2011;G;4;40;401/19101;;;"Reserva gestión directa del SPEE ""Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo para desempleados, a órganos de la Administración General del Estado"""
2011;G;4;40;401/20102;;;A la Administración del Estado.
2011;G;4;40;402;;;"Reserva gestión directa del SPEE ""Para gastos derivados de políticas activas de fomento del empleo"""
2011;G;4;41;;;;A organismos autónomos
2011;G;4;41;410/14001;;;A organismos autónomos del Departamento
2011;G;4;41;410/14003;;;A organismos autónomos del Departamento
2011;G;4;41;410/15005;;;Al Instituto de Estudios Fiscales
2011;G;4;41;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado
2011;G;4;41;410/17008;;;Al Consejo de la Juventud de España
2011;G;4;41;410/17020;;;Al Centro de Estudios y Experimentación de Obras Públicas. (C.E.D.E.X)
2011;G;4;41;410/17039;;;A la Jefatura de Tráfico para cursos de formación de la Agrupación de Tráfico de la Guardia Civil.
2011;G;4;41;410/18007;;;A la Universidad Internacional Menéndez Pelayo
2011;G;4;41;410/19003;;;Al Servicio Público de Empleo Estatal para facilitar la reinserción laboral de los trabajadores que pierdan su empleo en determinados sectores productivos afectados por la apertura de mercados y la internacionalización de la economía
2011;G;4;41;410/19101;;;Reserva de gestión directa del SPEE, contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado
2011;G;4;41;410/20018;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas
2011;G;4;41;410/21003;;;Al Instituto Geológico y Minero de España (IGME)
2011;G;4;41;410/21005;;;Al Instituto Geológico y Minero de España (IGME), para los gastos de la participación española en el Comité Polar
2011;G;4;41;410/23004;;;Subvención al Organismo Autónomo Parques Nacionales
2011;G;4;41;410/23005;;;A las Confederaciones Hidrográficas, para sufragar gastos corrientes
2011;G;4;41;410/23015;;;Subvención al Fondo de Regulación y Organización del Mercado de Productos de la Pesca y Cultivos Marinos (FROM)
2011;G;4;41;410/23232;;;A la Confederación Hidrográfica del Tajo, gastos de explotación del trasvase Tajo-Segura.
2011;G;4;41;410/25001;;;Al Consejo Superior de Deportes
2011;G;4;41;410/25002;;;Al Centro de Estudios Políticos y Constitucionales
2011;G;4;41;410/26020;;;Al Instituto de la Juventud para el cumplimiento de sus fines
2011;G;4;41;410/31004;;;Al Parque Móvil del Estado
2011;G;4;41;411/13002;;;Al Centro de Estudios Jurídicos de la Administración de Justicia
2011;G;4;41;411/16005;;;A Trabajo Penitenciario y Formación para el Empleo
2011;G;4;41;411/18007;;;A la Universidad Internacional Menéndez Pelayo, para definición y desarrollo del Espacio Europeo de la Educación Superior
2011;G;4;41;411/19003;;;Al SPEE para compensar el gasto incurrido de bonificaciones en las cotizaciones de Seguridad Social del personal investigador (art. 12 del RD 278/2007, de 23 de febrero)
2011;G;4;41;411/19101;;;Reserva gestión directa SPEE. Para ayudas salariales a alumnos-trabajadores, subvenciones a entidades promotoras y otros gastos, de los programas de Escuelas Taller, Casas de Oficios y Talleres de Empleo. Consejo de Administración del Patrimonio Nacional
2011;G;4;41;411/20004;;;Al Instituto de Turismo de España
2011;G;4;41;411/21003;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT)
2011;G;4;41;411/23005;;;A las Confederaciones Hidrográficas, para el pago del IBI de bienes de titularidad estatal
2011;G;4;41;411/24001;;;Al Museo Nacional Centro de Arte Reina Sofía.
2011;G;4;41;411/25002;;;Al Centro de Investigaciones Sociológicas.
2011;G;4;41;411/26020;;;Al Consejo de la Juventud de España para el cumplimiento de sus fines
2011;G;4;41;411/31002;;;"Aportación del Estado  a la Mutualidad General  de Funcionarios Civiles del Estado,  al Instituto Social de las Fuerzas Armadas y a la Mutualidad General Judicial, al amparo de las siguientes Disposiciones: artículo 30.3 del Real Decreto Legislativo 1/2000,  de 9 de junio;  artículo 24 y Disposición Adicional 3ª.3 del Real Decreto Legislativo 3/2000, de 23 de junio y  artículo 35.3 del Real Decreto Legislativo  4/2000, de 23 de junio, incluidas obligaciones de ejercicios anteriores"
2011;G;4;41;412/17001;;;Al Parque de Maquinaria para compensar las actividades de desarrollo de la Junta Administradora de vehículos y maquinaria.
2011;G;4;41;412/17018;;;Al Centro Nacional de Información Geográfica (CNIG)
2011;G;4;41;412/19003;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal
2011;G;4;41;412/19101;;;Reserva de gestión directa  SPEE. Para cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo para desempleados, a Organismos Autónomos de la Administración General del Estado
2011;G;4;41;412/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras
2011;G;4;41;412/21003;;;Al Instituto Español de Oceanografía (IEO)
2011;G;4;41;412/21401;;;A la Universidad Internacional Menéndez Pelayo para el desarrollo de programas de postgrado
2011;G;4;41;412/23001;;;Subvención a la Agencia para el Aceite de Oliva (AAO)
2011;G;4;41;412/24001;;;A la Biblioteca Nacional.
2011;G;4;41;412/26019;;;Al Instituto Nacional del Consumo.
2011;G;4;41;413/21401;;;Al Instituto Nacional de Técnicas Aeroespaciales
2011;G;4;41;413/23001;;;Subvención al Fondo Español de Garantía Agraria (FEGA)
2011;G;4;41;413/26019;;;Al Instituto Nacional del Consumo, para compensar al I.C.O. los gastos derivados de los costes del margen de intermediación de las entidades de crédito y el quebranto en la cesión de fondos, derivados de la línea de mediación de anticipos a cuenta a los afectados de FORUM FILATÉLICO-AFINSA
2011;G;4;41;414/21003;;;Al Instituto de Astrofísica de Canarias (IAC)
2011;G;4;41;414/23001;;;Subvención a la Entidad Estatal de Seguros Agrarios (ENESA)
2011;G;4;41;414/24001;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales.
2011;G;4;41;414/26004;;;A la Organización Nacional de Trasplantes.
2011;G;4;41;415/15016;;;Al Instituto Nacional de Estadística
2011;G;4;41;415/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo para el cumplimiento de sus fines.
2011;G;4;41;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas
2011;G;4;41;415/21003;;;Al Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2011;G;4;41;415/23005;;;Parque de Maquinaria, para sufragar gastos corrientes
2011;G;4;41;415/24001;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales. Dotación del Fondo de Protección a la Cinematografía.
2011;G;4;41;415/26001;;;A la Agencia Española de Seguridad Alimentaria y Nutrición.
2011;G;4;41;416/20015;;;Al Centro Español de Metrología
2011;G;4;41;416/21003;;;Al Instituto de Salud Carlos III
2011;G;4;41;416/24001;;;Al Instituto Nacional de las Artes Escénicas y de la Música
2011;G;4;41;416/26021;;;Al Instituto de la Mujer para el cumplimiento de sus fines
2011;G;4;41;417/18006;;;Al Organismo Autónomo Programas Educativos Europeos
2011;G;4;41;417/24001;;;A la Gerencia de Infraestructuras y Equipamientos de Cultura
2011;G;4;41;417/25002;;;Al Consejo de Administración del Patrimonio Nacional
2011;G;4;41;417/26004;;;A la Agencia Española de Medicamentos y Productos Sanitarios.
2011;G;4;41;418;;;Al Instituto Nacional de Administración Pública
2011;G;4;41;419/26015;;;Al Real Patronato sobre Discapacidad para el cumplimiento de sus fines
2011;G;4;41;419/60001;;;Otras transferencias
2011;G;4;42;;;;A la Seguridad Social
2011;G;4;42;420;;;Prestaciones socio-económicas de carácter no contributivo.
2011;G;4;42;421/26004;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar las operaciones corrientes del Instituto Nacional de Gestión Sanitaria.
2011;G;4;42;421/26013;;;Al Instituto Nacional de Gestión Sanitaria para el desarrollo del Plan de Calidad del Sistema Nacional de Salud, en las ciudades de Ceuta y Melilla (por incremento de la población protegida).
2011;G;4;42;421/60001;;;Aportaciones para el sostenimiento de servicios comunes
2011;G;4;42;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social.
2011;G;4;42;422/60001;;;Capitales renta
2011;G;4;42;423/19002;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.
2011;G;4;42;423/60001;;;Cuotas de reaseguro de accidentes de trabajo
2011;G;4;42;424;;;Al IMSERSO, para el cumplimiento de sus fines
2011;G;4;42;425/19007;;;Cuotas de seguridad social de emigrantes
2011;G;4;42;425/26004;;;Al Instituto Nacional de Gestión Sanitaria por la prestación de servicios sanitarios a terceros obligados al pago.
2011;G;4;42;425/26015;;;Al IMSERSO para ayudas sociales a los afectados por la Talidomida
2011;G;4;42;426/19002;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM
2011;G;4;42;426/26015;;;Al IMSERSO para la cobertura de cuotas sociales de cuidadores no profesionales en dependencia (SAAD)
2011;G;4;42;427/26004;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina (ISM).
2011;G;4;42;427/26015;;;Al IMSERSO para mínimo garantizado en dependencia.
2011;G;4;42;428/26015;;;Al IMSERSO. Nivel convenido en dependencia (SAAD).
2011;G;4;42;428/60001;;;Aplicaciones del Fondo de Prevención y Rehabilitación
2011;G;4;42;429/19002;;;Otras aportaciones a la Seguridad Social.
2011;G;4;42;429/26015;;;Al IMSERSO para otros gastos en dependencia.
2011;G;4;42;429/60001;;;Otras transferencias a entidades del sistema
2011;G;4;43;;;;A agencias estatales y otros organismos públicos
2011;G;4;43;430/02003;;;A Agencias Estatales y otros Organismos Públicos
2011;G;4;43;430/12003;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para atender los gastos derivados de proyectos de Ayuda Oficial al Desarrollo, incluidos los propuestos o a ejecutar por Organizaciones No Gubernamentales, con destino a países en vías de desarrrollo.
2011;G;4;43;430/17034;;;A la Agencia Estatal de Seguridad Aérea. ( AESA )
2011;G;4;43;430/19101;;;A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID). Para financiar los gastos derivados del programa de Escuelas Taller y Casas de Oficios a desarrollar en el exterior
2011;G;4;43;430/21003;;;Al Consejo Superior de Investigaciones Científicas (CSIC)
2011;G;4;43;430/21005;;;Al CSIC, líneas e instalaciones
2011;G;4;43;430/23007;;;A la Agencia Estatal de Meteorología
2011;G;4;43;430/25002;;;A la Agencia de la Evaluación de políticas y programas públicos, calidad de los servicios e impacto normativo
2011;G;4;43;430/25106;;;A la Agencia Estatal Antidopaje para cumplimiento de sus fines
2011;G;4;43;431/12003;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para los fines sociales que se realicen en el campo de la cooperación internacional (art. 2 del Real Decreto 825/1988, de 15 de julio). Porcentaje IRPF.
2011;G;4;43;431/19101;;;Reserva de gestión directa del SPEE. Al Consejo Superior de Investigaciones Científicas. Para contratación de desempleados en obras y servicios de interés general y social por órganos de la Administración General del Estado
2011;G;4;43;432;;;Al CSIC para gastos de funcionamiento operativo de la flota oceanográfica española y las bases antárticas
2011;G;4;43;435/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.)
2011;G;4;43;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid
2011;G;4;43;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines
2011;G;4;43;436/15016;;;A la Comisión Nacional de la Competencia
2011;G;4;43;436/19007;;;Al Instituto Cervantes
2011;G;4;43;436/20018;;;Al Consejo de Seguridad Nuclear
2011;G;4;43;437/12003;;;Al Instituto Cervantes
2011;G;4;43;437/14001;;;A Organismos Públicos
2011;G;4;43;437/20003;;;Transferencias a Entes Públicos
2011;G;4;43;437/24001;;;Al Museo Nacional del Prado.
2011;G;4;43;439;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid. Obligaciones de ejercicios anteriores
2011;G;4;44;;;;A sdades, ent.públ.emp, fundac. y resto entes Sect. Públ.
2011;G;4;44;440/12004;;;Subvenciones a Organismos
2011;G;4;44;440/12401;;;Instituciones adheridas en España
2011;G;4;44;440/14001;;;Centros Universitarios de la Defensa
2011;G;4;44;440/17001;;;A la Sociedad Estatal Correos y Telégrafos, S.A., para la prestación del Servicio Postal Universal.
2011;G;4;44;440/17018;;;A la Universidad Politécnica de Madrid
2011;G;4;44;440/17031;;;A AENA por compensación vuelos exonerados según Reglamento CE Nº 1794/2006
2011;G;4;44;440/17039;;;A  Fundación para la formación en el transporte por carretera
2011;G;4;44;440/18001;;;A la Fundación Residencia de Estudiantes, para sus gastos de funcionamiento
2011;G;4;44;440/18004;;;A Universidades públicas para actividades relacionadas con las evaluaciones de diagnóstico
2011;G;4;44;440/18005;;;Para programas de cooperación en materia de desarrollo de competencias básicas y profundización de conocimientos
2011;G;4;44;440/19003;;;A la Fundación del Sevicio Interconfederal de Mediación y Arbitraje (SIMA)
2011;G;4;44;440/19007;;;Acciones en el ámbito migratorio-ayudas a UNED
2011;G;4;44;440/19101;;;Planes de reinsercion y de mejora de la capacidad de ocupacion de demandantes de empleo
2011;G;4;44;440/20018;;;A la Fundación Pública Ciudad de la Energía
2011;G;4;44;440/20102;;;Subvención a la Fundación Escuela de Organización Industrial
2011;G;4;44;440/20208;;;A la Sociedad Estatal para la Gestión de la Innovación y las Tecnologías Turísticas, S.A. (SEGITTUR). Eje Nueva Economía Turística
2011;G;4;44;440/22001;;;Al Consorcio para la conmemoración del primer Milenio de la Fundación Reino de Granada, según convenio colaboración
2011;G;4;44;440/23001;;;Al Consorcio de Compensación de Seguros para cobertura de pérdidas del Seguro Agrario Combinado.
2011;G;4;44;440/23004;;;A la Fundación Biodiversidad
2011;G;4;44;440/23012;;;A la Asociación Española de Sociedades organizadoras de carreras de caballos y actividades hípicas.
2011;G;4;44;440/24003;;;A la Fundación Thyssen Bornemisza, en concepto de déficit dotable
2011;G;4;44;440/24201;;;A la Fundación Teatro Real, para el desarrollo de sus actividades musicales.
2011;G;4;44;440/25002;;;Al Consorcio para la conmemoración del Bicentenario de la Constitución de 1812
2011;G;4;44;440/26102;;;Al Instituto de Crédito Oficial, para atender los gastos derivados de los costes del margen de intermediación de las entidades de crédito y el quebranto en la cesión de fondos, derivados de la línea de mediación de anticipos a cuenta a los afectados de FORUM FILATÉLICO-AFINSA.
2011;G;4;44;440/26201;;;Al Consorcio para la conmemoración del bicentenario de la Constitución de 1812.
2011;G;4;44;440/60001;;;A la Fundación Públlica para I+D de la autonomía personal y atención a las personas en situación de dependencia
2011;G;4;44;441/12001;;;A la Universidad Nacional de Educación a Distancia
2011;G;4;44;441/13001;;;A la Fundación Pluralismo y Convivencia
2011;G;4;44;441/15001;;;Al Ente Público Radio Televisión Española (en liquidación)
2011;G;4;44;441/15105;;;A la Fundación Internacional y para Iberoamérica de Administración y Políticas Públicas - FIIAPP
2011;G;4;44;441/16004;;;Colaboración con Universidades
2011;G;4;44;441/16005;;;A la Universidad Nacional de Educación a Distancia
2011;G;4;44;441/17001;;;A la  Sociedad  Estatal Correos y Telégrafos, S.A., para la prestación del Servicio Postal Universal. Liquidación 2007.
2011;G;4;44;441/17018;;;Formación Geográfica internacional
2011;G;4;44;441/17032;;;A la Sociedad Estatal de Salvamento y Seguridad Marítima, (SASEMAR).
2011;G;4;44;441/18001;;;Para desarrollar Programas de Promoción y Difusión del Español
2011;G;4;44;441/18005;;;"A la Sociedad Mercantil Estatal Televisión Española, S. A. para la producción y emisión del espacio educativo ""La Aventura del Saber"""
2011;G;4;44;441/18006;;;A la Fundación Agencia Nacional de Evaluación de la Calidad y Acreditación, para su funcionamiento y desarrollo de sus funciones
2011;G;4;44;441/18007;;;A la UNED
2011;G;4;44;441/18101;;;Al Consorcio Universidad Internacional Menéndez Pelayo Barcelona
