EJERCICIO;CENTRO GESTOR;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2014;20207;30;;;Tasas;3300
2014;20302;30;;;Tasas;45251610
2014;23211;30;;;Tasas;20000
2014;23225;30;;;Tasas;38079430
2014;23226;30;;;Tasas;55835550
2014;23228;30;;;Tasas;68864900
2014;23229;30;;;Tasas;34030000
2014;23230;30;;;Tasas;22300000
2014;23231;30;;;Tasas;8726560
2014;23232;30;;;Tasas;6013720
2014;23233;30;;;Tasas;6889590
2014;23234;30;;;Tasas;52070000
2014;23236;30;;;Tasas;1614000
2014;23401;30;;;Tasas;10060000
2014;25401;30;;;Tasas;28000000
2014;26104;30;;;Tasas;300000
2014;26401;30;;;Tasas;42452120
2014;27102;30;;;Tasas;8310000
2014;98001;30;;;Tasas;901267000
2014;98001;300;;;Derechos por expedición de tarjetas de identidad profesional a trabajadores extranjeros;17000000
2014;98001;301;;;Canon de ocupación y aprovechamiento del dominio público marítimo-terrestre;34000000
2014;23211;302;;;Tasa por dirección e inspección de obras;20000
2014;23225;302;;;Tasa por dirección e inspección de obras;1800000
2014;23226;302;;;Tasa por dirección e inspección de obras;2750000
2014;23228;302;;;Tasa por dirección e inspección de obras;3837990
2014;23229;302;;;Tasa por dirección e inspección de obras;1650000
2014;23230;302;;;Tasa por dirección e inspección de obras;1300000
2014;23231;302;;;Tasa por dirección e inspección de obras;600000
2014;23232;302;;;Tasa por dirección e inspección de obras;1193870
2014;23233;302;;;Tasa por dirección e inspección de obras;707570
2014;23234;302;;;Tasa por dirección e inspección de obras;2000000
2014;23236;302;;;Tasa por dirección e inspección de obras;1609000
2014;98001;302;;;Tasa por dirección e inspección de obras;110000000
2014;23225;302;;00;Dirección e inspección de obras;1800000
2014;23226;302;;00;Dirección e inspección de obras;2750000
2014;23229;302;;00;Dirección e inspección de obras;1650000
2014;23230;302;;00;Dirección e inspección de obras;1300000
2014;23232;302;;00;Dirección e inspección de obras;1193870
2014;23233;302;;00;Dirección e inspección de obras;707570
2014;23236;302;;00;Dirección e inspección de obras;1609000
2014;98001;303;;;Tasa por el ejercicio de la potestad jurisdiccional;365000000
2014;98001;304;;;Tasas de expedición de D.N.I. y Pasaportes;122000000
2014;98001;304;;01;D.N.I.;53000000
2014;98001;304;;02;Pasaportes;69000000
2014;98001;305;;;Tasas consulares;93000000
2014;23225;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;1000000
2014;23226;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;150000
2014;23229;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;2000000
2014;23230;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;1000
2014;23233;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;200000
2014;23234;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;2900000
2014;98001;308;;;Tasas seguridad aeroportuaria;4000000
2014;14107;309;;;Otras tasas;1000000
2014;15104;309;;;Otras tasas;19500000
2014;15302;309;;;Otras tasas;114000
2014;16101;309;;;Otras tasas;460008410
2014;17401;309;;;Otras tasas;58600000
2014;18103;309;;;Otras tasas;155000
2014;18104;309;;;Otras tasas;25000
2014;18201;309;;;Otras tasas;1106000
2014;18301;309;;;Otras tasas;500000
2014;18302;309;;;Otras tasas;700000
2014;20102;309;;;Otras tasas;43752000
2014;20207;309;;;Otras tasas;3300
2014;20302;309;;;Otras tasas;45251610
2014;23225;309;;;Otras tasas;35279430
2014;23226;309;;;Otras tasas;52935550
2014;23228;309;;;Otras tasas;65026910
2014;23229;309;;;Otras tasas;30380000
2014;23230;309;;;Otras tasas;20999000
2014;23231;309;;;Otras tasas;8126560
2014;23232;309;;;Otras tasas;4819850
2014;23233;309;;;Otras tasas;5982020
2014;23234;309;;;Otras tasas;47170000
2014;23236;309;;;Otras tasas;5000
2014;23401;309;;;Otras tasas;10060000
2014;25401;309;;;Otras tasas;28000000
2014;26104;309;;;Otras tasas;300000
2014;26401;309;;;Otras tasas;42452120
2014;27102;309;;;Otras tasas;8310000
2014;98001;309;;;Otras tasas;156267000
2014;98001;309;;00;Tasa por acreditación catastral;2000000
2014;98001;309;;01;Tasa de juego;13000000
2014;98001;309;;02;Reconocimientos, autorizaciones y concursos;51000000
2014;98001;309;;05;Tasa de Telecomunicaciones;8000000
2014;23228;309;;06;Tasa de regularización catastral;48310
2014;98001;309;;07;Control de sanidad exterior de carnes y productos de origen animal de países no comunitarios;8000000
2014;20102;309;;10;Tasas por determinadas actividades del Organismo (20.101);42622000
2014;20302;309;;10;Servicios generales. Desclasificación de materiales;23670
2014;23225;309;;10;Canon utilización dominio público hidráulico;100000
2014;23230;309;;10;Canon de control de vertidos;9000000
2014;23234;309;;10;Canon de utilización de bienes de D.P.H.;850000
2014;98001;309;;11;Tasa por la gestión administrativa del juego (D. T. 1ª Ley 13/2011);17000000
2014;20102;309;;12;Tasas derivadas del Arreglo de Madrid aportadas por la Organización Mundial de la Propiedad Intelectual (OMPI);1100000
2014;20302;309;;12;Inspección y control de instalaciones nucleares en funcionamiento;36707120
2014;23225;309;;12;Tasa utilización bienes de dominio público;50000
2014;23230;309;;12;Informes;189000
2014;23232;309;;12;Navegación en embalses;2250
2014;20102;309;;13;Búsqueda de marcas a petición de la Oficina de Armonización del Mercado Interior (OAMI);10000
2014;20302;309;;13;Inspección y control del desmantelamiento de instalaciones nucleares;720510
2014;23232;309;;13;Confrontación de proyectos;3340
2014;20302;309;;14;Inspección y control de instalaciones radiactivas en funcionamiento;3461930
2014;23225;309;;14;Canon de control de vertidos;5800000
2014;23226;309;;14;Canon de vertidos;9350000
2014;23232;309;;14;Canon de oupación o utilización y canon de vertidos en aplicación de los art. 104 y 105 Ley de aguas;2183600
2014;23233;309;;14;Canon control de vertidos;5108780
2014;23234;309;;14;Canon de vertidos;9000000
2014;20102;309;;15;Tasas derivadas del arreglo de La Haya aportadas por la OMPI;20000
2014;20302;309;;15;Inspección y control del desmantelamiento de instalaciones radiactivas del ciclo del combustible;34090
2014;23226;309;;15;Canon de ocupación;700000
2014;23229;309;;15;Canon de ocupacion;280000
2014;23230;309;;15;Canon ocupación;460000
2014;20302;309;;16;Inspección,control y homologación de cursos;43900
2014;20302;309;;17;Inspección y control de transporte;41960
2014;23225;309;;17;Tasa por explotación de obras;1189780
2014;23229;309;;17;Canon de control de vertido;1500000
2014;23232;309;;17;Tasa explotación de obras y servicios;67010
2014;23225;309;;18;Tasa por confrontación y proyectos;10000
2014;23226;309;;18;Confrontación de proyectos;60000
2014;23229;309;;18;Tasa de informes y otras actuaciones;500000
2014;23232;309;;18;Canon de aprovechamiento de materiales;44600
2014;20302;309;;19;Inpección y control de empresas de ámbito de Protec. Radiológicas;116190
2014;23225;309;;19;Tasa por informes y estudios;75000
2014;23226;309;;19;Informes y otras actuaciones;150000
2014;23232;309;;19;Tasas por informes y visitas;33430
2014;23234;309;;19;Tasa por informe y otras actuaciones;320000
2014;16101;309;;20;Tasas de la Jefatura de Tráfico;460008410
2014;23225;309;;20;Canon de regulacion aguasi;13146260
2014;23226;309;;20;Canon de regulación;13319850
2014;23228;309;;20;Canon de regulacion;53455130
2014;23229;309;;20;Canon de regulación;16700000
2014;23230;309;;20;Canon de regulacion;3935100
2014;23232;309;;20;Canon de regulación;1903150
2014;23233;309;;20;Canon de regulacion;542520
2014;23234;309;;20;Canon de regulacion;37000000
2014;20302;309;;21;Servicios generales. Funcionamiento de instalaciones nucleares;680000
2014;23225;309;;21;Tarifa de utilización de agua;12108390
2014;23226;309;;21;Tarifa utilización del Agua;24855700
2014;23228;309;;21;Tarifa utilización del agua;2567230
2014;23229;309;;21;Tarifa de utilización del agua;11400000
2014;23230;309;;21;Tarifa utilizacion de agua;6264900
2014;20302;309;;22;Serv.Grales.seguimiento gestión residuos;160000
2014;23225;309;;22;Canon de produccion industrial;2800000
2014;23226;309;;22;Canon de produccion industrial;4500000
2014;23228;309;;22;Canon de produccion industrial;1986050
2014;23232;309;;22;Canon de produccion industrial;582470
2014;23233;309;;23;Salto pie de presa;325000
2014;20302;309;;24;Serv.Grales de instalaciones radiactivas;959240
2014;20302;309;;25;Serv. Grales.desmantelamiento de instal. radiactivas;38520
2014;20302;309;;26;Serv.Grales.de licencias;917350
2014;20302;309;;27;Serv.Grales.de homologación de cursos;26680
2014;20302;309;;28;Serv.Grales.de transporte;21520
2014;23233;309;;28;Confrontación de obras y proyectos;4300
2014;20302;309;;29;Serv. Grales. de fabricación o exención de equipos;145240
2014;23233;309;;29;Infracciones y otras actuaciones;1420
2014;20302;309;;30;Serv. Grales. de desmantelamiento de instalaciones nucleares;1087420
2014;20302;309;;31;Serv. Grales. de empresas del ámbito de la protección radiológica;66270
2014;14107;309;;99;Otras;1000000
2014;15104;309;;99;Otras;19500000
2014;18103;309;;99;Otras;155000
2014;18104;309;;99;Otras;25000
2014;18201;309;;99;Otras;1106000
2014;18301;309;;99;Otras;500000
2014;18302;309;;99;Otras;700000
2014;20207;309;;99;Otras;3300
2014;23228;309;;99;Otras;6970190
2014;23230;309;;99;Otras;1150000
2014;23236;309;;99;Otras;5000
2014;25401;309;;99;Otras;28000000
2014;26104;309;;99;Otras;300000
2014;26401;309;;99;Otras;42452120
2014;27102;309;;99;Otras;8310000
2014;98001;309;;99;Otras;57267000
2014;14111;31;;;Precios Públicos;750000
2014;14205;31;;;Precios Públicos;28769590
2014;15102;31;;;Precios Públicos;80000
2014;17238;31;;;Precios Públicos;425000
2014;17239;31;;;Precios Públicos;1800000
2014;18101;31;;;Precios Públicos;4650060
2014;18103;31;;;Precios Públicos;340000
2014;18104;31;;;Precios Públicos;394000
2014;18106;31;;;Precios Públicos;40000
2014;18201;31;;;Precios Públicos;6012000
2014;18301;31;;;Precios Públicos;12899000
2014;18302;31;;;Precios Públicos;3779520
2014;20207;31;;;Precios Públicos;1330000
2014;20208;31;;;Precios Públicos;375000
2014;20302;31;;;Precios Públicos;500000
2014;23236;31;;;Precios Públicos;133168500
2014;23401;31;;;Precios Públicos;1064440
2014;25102;31;;;Precios Públicos;32000
2014;25103;31;;;Precios Públicos;14500000
2014;26201;31;;;Precios Públicos;497840
2014;27202;31;;;Precios Públicos;245000
2014;27205;31;;;Precios Públicos;1400000
2014;27401;31;;;Precios Públicos;1609000
2014;98001;31;;;Precios Públicos;2000000
2014;15102;310;;;Derechos de matrícula en cursos y seminarios;50000
2014;18101;310;;;Derechos de matrícula en cursos y seminarios;3037520
2014;18201;310;;;Derechos de matrícula en cursos y seminarios;6012000
2014;18301;310;;;Derechos de matrícula en cursos y seminarios;566000
2014;25102;310;;;Derechos de matrícula en cursos y seminarios;32000
2014;27202;310;;;Derechos de matrícula en cursos y seminarios;20000
2014;27401;310;;;Derechos de matrícula en cursos y seminarios;164000
2014;98001;310;;;Derechos de matrícula en cursos y seminarios;1000000
2014;18103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;210000
2014;18301;311;;;Entradas a museos, exposiciones, espectáculos, etc.;12328000
2014;18302;311;;;Entradas a museos, exposiciones, espectáculos, etc.;3779520
2014;25103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;14500000
2014;27401;311;;;Entradas a museos, exposiciones, espectáculos, etc.;1445000
2014;25103;311;;01;Entradas a museos;14470000
2014;25103;311;;02;Entradas a exposiciones temporales, espectáculos, etc.;30000
2014;15102;317;;;Cursos impartidos para otros Entes Públicos.;30000
2014;14111;319;;;Otros precios públicos;750000
2014;14205;319;;;Otros precios públicos;28769590
2014;17238;319;;;Otros precios públicos;425000
2014;17239;319;;;Otros precios públicos;1800000
2014;18101;319;;;Otros precios públicos;1612540
2014;18103;319;;;Otros precios públicos;130000
2014;18104;319;;;Otros precios públicos;394000
2014;18106;319;;;Otros precios públicos;40000
2014;18301;319;;;Otros precios públicos;5000
2014;20207;319;;;Otros precios públicos;1330000
2014;20208;319;;;Otros precios públicos;375000
2014;20302;319;;;Otros precios públicos;500000
2014;23236;319;;;Otros precios públicos;133168500
2014;23401;319;;;Otros precios públicos;1064440
2014;26201;319;;;Otros precios públicos;497840
2014;27202;319;;;Otros precios públicos;225000
2014;27205;319;;;Otros precios públicos;1400000
2014;98001;319;;;Otros precios públicos;1000000
2014;12301;32;;;Otros ingresos procedentes de prestación de servicios;44800000
2014;13101;32;;;Otros ingresos procedentes de prestación de servicios;150000
2014;14113;32;;;Otros ingresos procedentes de prestación de servicios;1700000
2014;14205;32;;;Otros ingresos procedentes de prestación de servicios;11792980
2014;15101;32;;;Otros ingresos procedentes de prestación de servicios;142500
2014;15202;32;;;Otros ingresos procedentes de prestación de servicios;950000
2014;15302;32;;;Otros ingresos procedentes de prestación de servicios;36403400
2014;15401;32;;;Otros ingresos procedentes de prestación de servicios;30000
2014;17238;32;;;Otros ingresos procedentes de prestación de servicios;13971550
2014;17401;32;;;Otros ingresos procedentes de prestación de servicios;347000
2014;18201;32;;;Otros ingresos procedentes de prestación de servicios;2048000
2014;18301;32;;;Otros ingresos procedentes de prestación de servicios;2000
2014;18401;32;;;Otros ingresos procedentes de prestación de servicios;280000
2014;19101;32;;;Otros ingresos procedentes de prestación de servicios;179200
2014;19104;32;;;Otros ingresos procedentes de prestación de servicios;1520000
2014;20207;32;;;Otros ingresos procedentes de prestación de servicios;62000
2014;20208;32;;;Otros ingresos procedentes de prestación de servicios;2415000
2014;20302;32;;;Otros ingresos procedentes de prestación de servicios;53000
2014;23207;32;;;Otros ingresos procedentes de prestación de servicios;6010
2014;23211;32;;;Otros ingresos procedentes de prestación de servicios;10000
2014;23236;32;;;Otros ingresos procedentes de prestación de servicios;1400000
2014;23401;32;;;Otros ingresos procedentes de prestación de servicios;15491550
2014;25102;32;;;Otros ingresos procedentes de prestación de servicios;624910
2014;25401;32;;;Otros ingresos procedentes de prestación de servicios;300000
2014;27201;32;;;Otros ingresos procedentes de prestación de servicios;1285460
2014;27202;32;;;Otros ingresos procedentes de prestación de servicios;4860000
2014;27203;32;;;Otros ingresos procedentes de prestación de servicios;4995000
2014;27204;32;;;Otros ingresos procedentes de prestación de servicios;1827620
2014;27205;32;;;Otros ingresos procedentes de prestación de servicios;1454920
2014;27401;32;;;Otros ingresos procedentes de prestación de servicios;18314000
2014;60004;32;;;Otros ingresos procedentes de prestación de servicios;62255930
2014;98001;32;;;Otros ingresos procedentes de prestación de servicios;376568270
2014;98001;320;;;Comisiones por avales y seguros de operaciones financieras;454510
2014;15302;321;;;Renta de aduanas. Derechos menores;96000
2014;15302;322;;;De la Administración financiera;36182400
2014;25102;322;;;De la Administración financiera;624910
2014;98001;322;;;De la Administración financiera;340500000
2014;15302;322;;01;Administración y cobranza;28224400
2014;98001;322;;02;Compensación por gastos de percepción de recursos propios tradicionales de la Unión Europea;337500000
2014;15302;322;;03;Derivados de costas de procedimientos de apremio;3362000
2014;15302;322;;04;Derivados de la repercusión del coste de fabricación de efectos timbrados;4596000
2014;25102;322;;99;Otros;624910
2014;98001;322;;99;Otros;3000000
2014;60004;327;;;De asistencia sanitaria;52340700
2014;98001;327;;;De asistencia sanitaria;35613760
