EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2014;G;1;10;100/931P;;;Retribuciones básicas y otras remuneraciones
2014;G;1;10;100/932A;;;Retribuciones básicas y otras remuneraciones
2014;G;1;10;100/932M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;10;100/932N;;;Retribuciones básicas y otras remuneraciones
2014;G;1;10;101/911N;;;Retribuciones básicas y otras remuneraciones de Altos Cargos
2014;G;1;11;;;;Personal eventual
2014;G;1;11;110/111M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/111N;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/111O;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/121M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/131M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/132A;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/141M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/142A;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/142B;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/143A;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/231F;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/291M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/311M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/321M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/336A;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/337A;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/421M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/424M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/432A;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/451N;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/451O;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/452M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/463B;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/492M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/911O;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/911P;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/911Q;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/912M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/912N;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/912O;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/921N;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/921P;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/921Q;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/923M;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/923Q;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;110/931N;;;Retribuciones básicas y otras remuneraciones
2014;G;1;11;111/911N;;;Personal eventual de las Cortes
2014;G;1;12;;;;Funcionarios
2014;G;1;12;120/111M;;;Retribuciones básicas
2014;G;1;12;120/111N;;;Retribuciones básicas
2014;G;1;12;120/111O;;;Retribuciones básicas
2014;G;1;12;120/111P;;;Retribuciones básicas
2014;G;1;12;120/111Q;;;Retribuciones básicas
2014;G;1;12;120/112A;;;Retribuciones básicas
2014;G;1;12;120/113M;;;Retribuciones básicas
2014;G;1;12;120/121M;;;Retribuciones básicas
2014;G;1;12;120/121N;;;Retribuciones básicas
2014;G;1;12;120/121O;;;Retribuciones básicas
2014;G;1;12;120/122M;;;Retribuciones básicas
2014;G;1;12;120/122N;;;Retribuciones básicas
2014;G;1;12;120/131M;;;Retribuciones básicas
2014;G;1;12;120/131N;;;Retribuciones básicas
2014;G;1;12;120/131O;;;Retribuciones básicas
2014;G;1;12;120/131P;;;Retribuciones básicas
2014;G;1;12;120/132A;;;Retribuciones básicas
2014;G;1;12;120/132B;;;Retribuciones básicas
2014;G;1;12;120/132C;;;Retribuciones básicas
2014;G;1;12;120/133A;;;Retribuciones básicas
2014;G;1;12;120/134M;;;Retribuciones básicas
2014;G;1;12;120/135M;;;Retribuciones básicas
2014;G;1;12;120/141M;;;Retribuciones básicas
2014;G;1;12;120/142A;;;Retribuciones básicas
2014;G;1;12;120/142B;;;Retribuciones básicas
2014;G;1;12;120/143A;;;Retribuciones básicas
2014;G;1;12;120/144A;;;Retribuciones básicas
2014;G;1;12;120/219N;;;Retribuciones básicas
2014;G;1;12;120/222M;;;Retribuciones básicas
2014;G;1;12;120/223M;;;Retribuciones básicas
2014;G;1;12;120/231A;;;Retribuciones básicas
2014;G;1;12;120/231B;;;Retribuciones básicas
2014;G;1;12;120/231F;;;Retribuciones básicas
2014;G;1;12;120/231G;;;Retribuciones básicas
2014;G;1;12;120/231H;;;Retribuciones básicas
2014;G;1;12;120/232A;;;Retribuciones básicas
2014;G;1;12;120/232B;;;Retribuciones básicas
2014;G;1;12;120/232C;;;Retribuciones básicas
2014;G;1;12;120/241A;;;Retribuciones básicas
2014;G;1;12;120/241N;;;Retribuciones básicas
2014;G;1;12;120/251M;;;Retribuciones básicas
2014;G;1;12;120/261N;;;Retribuciones básicas
2014;G;1;12;120/261O;;;Retribuciones básicas
2014;G;1;12;120/261P;;;Retribuciones básicas
2014;G;1;12;120/291A;;;Retribuciones básicas
2014;G;1;12;120/291M;;;Retribuciones básicas
2014;G;1;12;120/311M;;;Retribuciones básicas
2014;G;1;12;120/311O;;;Retribuciones básicas
2014;G;1;12;120/312A;;;Retribuciones básicas
2014;G;1;12;120/313A;;;Retribuciones básicas
2014;G;1;12;120/313B;;;Retribuciones básicas
2014;G;1;12;120/313C;;;Retribuciones básicas
2014;G;1;12;120/313D;;;Retribuciones básicas
2014;G;1;12;120/321M;;;Retribuciones básicas
2014;G;1;12;120/321N;;;Retribuciones básicas
2014;G;1;12;120/322A;;;Retribuciones básicas
2014;G;1;12;120/322B;;;Retribuciones básicas
2014;G;1;12;120/322C;;;Retribuciones básicas
2014;G;1;12;120/322E;;;Retribuciones básicas
2014;G;1;12;120/322F;;;Retribuciones básicas
2014;G;1;12;120/322G;;;Retribuciones básicas
2014;G;1;12;120/322L;;;Retribuciones básicas
2014;G;1;12;120/323M;;;Retribuciones básicas
2014;G;1;12;120/332A;;;Retribuciones básicas
2014;G;1;12;120/332B;;;Retribuciones básicas
2014;G;1;12;120/333A;;;Retribuciones básicas
2014;G;1;12;120/333B;;;Retribuciones básicas
2014;G;1;12;120/334A;;;Retribuciones básicas
2014;G;1;12;120/334B;;;Retribuciones básicas
2014;G;1;12;120/334C;;;Retribuciones básicas
2014;G;1;12;120/335A;;;Retribuciones básicas
2014;G;1;12;120/335B;;;Retribuciones básicas
2014;G;1;12;120/335C;;;Retribuciones básicas
2014;G;1;12;120/336A;;;Retribuciones básicas
2014;G;1;12;120/337A;;;Retribuciones básicas
2014;G;1;12;120/337B;;;Retribuciones básicas
2014;G;1;12;120/337C;;;Retribuciones básicas
2014;G;1;12;120/412C;;;Retribuciones básicas
2014;G;1;12;120/412D;;;Retribuciones básicas
2014;G;1;12;120/412M;;;Retribuciones básicas
2014;G;1;12;120/413A;;;Retribuciones básicas
2014;G;1;12;120/414A;;;Retribuciones básicas
2014;G;1;12;120/414B;;;Retribuciones básicas
2014;G;1;12;120/415A;;;Retribuciones básicas
2014;G;1;12;120/415B;;;Retribuciones básicas
2014;G;1;12;120/416A;;;Retribuciones básicas
2014;G;1;12;120/421M;;;Retribuciones básicas
2014;G;1;12;120/421N;;;Retribuciones básicas
2014;G;1;12;120/421O;;;Retribuciones básicas
2014;G;1;12;120/422A;;;Retribuciones básicas
2014;G;1;12;120/422B;;;Retribuciones básicas
2014;G;1;12;120/422M;;;Retribuciones básicas
2014;G;1;12;120/423N;;;Retribuciones básicas
2014;G;1;12;120/424M;;;Retribuciones básicas
2014;G;1;12;120/425A;;;Retribuciones básicas
2014;G;1;12;120/431A;;;Retribuciones básicas
2014;G;1;12;120/431N;;;Retribuciones básicas
2014;G;1;12;120/431O;;;Retribuciones básicas
2014;G;1;12;120/432A;;;Retribuciones básicas
2014;G;1;12;120/433M;;;Retribuciones básicas
2014;G;1;12;120/451M;;;Retribuciones básicas
2014;G;1;12;120/451N;;;Retribuciones básicas
2014;G;1;12;120/451O;;;Retribuciones básicas
2014;G;1;12;120/452A;;;Retribuciones básicas
2014;G;1;12;120/452M;;;Retribuciones básicas
2014;G;1;12;120/453A;;;Retribuciones básicas
2014;G;1;12;120/453B;;;Retribuciones básicas
2014;G;1;12;120/453C;;;Retribuciones básicas
2014;G;1;12;120/453M;;;Retribuciones básicas
2014;G;1;12;120/454M;;;Retribuciones básicas
2014;G;1;12;120/455M;;;Retribuciones básicas
2014;G;1;12;120/456A;;;Retribuciones básicas
2014;G;1;12;120/456B;;;Retribuciones básicas
2014;G;1;12;120/456C;;;Retribuciones básicas
2014;G;1;12;120/456D;;;Retribuciones básicas
2014;G;1;12;120/456M;;;Retribuciones básicas
2014;G;1;12;120/462M;;;Retribuciones básicas
2014;G;1;12;120/462N;;;Retribuciones básicas
2014;G;1;12;120/463A;;;Retribuciones básicas
2014;G;1;12;120/463B;;;Retribuciones básicas
2014;G;1;12;120/464A;;;Retribuciones básicas
2014;G;1;12;120/465A;;;Retribuciones básicas
2014;G;1;12;120/467C;;;Retribuciones básicas
2014;G;1;12;120/467D;;;Retribuciones básicas
2014;G;1;12;120/467E;;;Retribuciones básicas
2014;G;1;12;120/467F;;;Retribuciones básicas
2014;G;1;12;120/467G;;;Retribuciones básicas
2014;G;1;12;120/467H;;;Retribuciones básicas
2014;G;1;12;120/467I;;;Retribuciones básicas
2014;G;1;12;120/491M;;;Retribuciones básicas
2014;G;1;12;120/492M;;;Retribuciones básicas
2014;G;1;12;120/492N;;;Retribuciones básicas
2014;G;1;12;120/492O;;;Retribuciones básicas
2014;G;1;12;120/493M;;;Retribuciones básicas
2014;G;1;12;120/493O;;;Retribuciones básicas
2014;G;1;12;120/494M;;;Retribuciones básicas
2014;G;1;12;120/495A;;;Retribuciones básicas
2014;G;1;12;120/495B;;;Retribuciones básicas
2014;G;1;12;120/495C;;;Retribuciones básicas
2014;G;1;12;120/496M;;;Retribuciones básicas
2014;G;1;12;120/911O;;;Retribuciones básicas
2014;G;1;12;120/911P;;;Retribuciones básicas
2014;G;1;12;120/911Q;;;Retribuciones básicas
2014;G;1;12;120/912M;;;Retribuciones básicas
2014;G;1;12;120/912N;;;Retribuciones básicas
2014;G;1;12;120/912O;;;Retribuciones básicas
2014;G;1;12;120/921N;;;Retribuciones básicas
2014;G;1;12;120/921O;;;Retribuciones básicas
2014;G;1;12;120/921P;;;Retribuciones básicas
2014;G;1;12;120/921Q;;;Retribuciones básicas
2014;G;1;12;120/921R;;;Retribuciones básicas
2014;G;1;12;120/921S;;;Retribuciones básicas
2014;G;1;12;120/921T;;;Retribuciones básicas
2014;G;1;12;120/921V;;;Retribuciones básicas
2014;G;1;12;120/922M;;;Retribuciones básicas
2014;G;1;12;120/922N;;;Retribuciones básicas
2014;G;1;12;120/923A;;;Retribuciones básicas
2014;G;1;12;120/923C;;;Retribuciones básicas
2014;G;1;12;120/923M;;;Retribuciones básicas
2014;G;1;12;120/923N;;;Retribuciones básicas
2014;G;1;12;120/923O;;;Retribuciones básicas
2014;G;1;12;120/923P;;;Retribuciones básicas
2014;G;1;12;120/923Q;;;Retribuciones básicas
2014;G;1;12;120/924M;;;Retribuciones básicas
2014;G;1;12;120/931M;;;Retribuciones básicas
2014;G;1;12;120/931N;;;Retribuciones básicas
2014;G;1;12;120/931O;;;Retribuciones básicas
2014;G;1;12;120/931P;;;Retribuciones básicas
2014;G;1;12;120/932A;;;Retribuciones básicas
2014;G;1;12;120/932M;;;Retribuciones básicas
2014;G;1;12;120/932N;;;Retribuciones básicas
2014;G;1;12;120/942A;;;Retribuciones básicas
2014;G;1;12;121/111M;;;Retribuciones complementarias
2014;G;1;12;121/111N;;;Retribuciones complementarias
2014;G;1;12;121/111O;;;Retribuciones complementarias
2014;G;1;12;121/111P;;;Retribuciones complementarias
2014;G;1;12;121/111Q;;;Retribuciones complementarias
2014;G;1;12;121/112A;;;Retribuciones complementarias
2014;G;1;12;121/113M;;;Retribuciones complementarias
2014;G;1;12;121/121M;;;Retribuciones complementarias
2014;G;1;12;121/121N;;;Retribuciones complementarias
2014;G;1;12;121/121O;;;Retribuciones complementarias
2014;G;1;12;121/122M;;;Retribuciones complementarias
2014;G;1;12;121/122N;;;Retribuciones complementarias
2014;G;1;12;121/131M;;;Retribuciones complementarias
2014;G;1;12;121/131N;;;Retribuciones complementarias
2014;G;1;12;121/131O;;;Retribuciones complementarias
2014;G;1;12;121/131P;;;Retribuciones complementarias
2014;G;1;12;121/132A;;;Retribuciones complementarias
2014;G;1;12;121/132B;;;Retribuciones complementarias
2014;G;1;12;121/132C;;;Retribuciones complementarias
2014;G;1;12;121/133A;;;Retribuciones complementarias
2014;G;1;12;121/134M;;;Retribuciones complementarias
2014;G;1;12;121/135M;;;Retribuciones complementarias
2014;G;1;12;121/141M;;;Retribuciones complementarias
2014;G;1;12;121/142A;;;Retribuciones complementarias
2014;G;1;12;121/142B;;;Retribuciones complementarias
2014;G;1;12;121/143A;;;Retribuciones complementarias
2014;G;1;12;121/144A;;;Retribuciones complementarias
2014;G;1;12;121/219N;;;Retribuciones complementarias
2014;G;1;12;121/222M;;;Retribuciones complementarias
2014;G;1;12;121/223M;;;Retribuciones complementarias
2014;G;1;12;121/231A;;;Retribuciones complementarias
2014;G;1;12;121/231B;;;Retribuciones complementarias
2014;G;1;12;121/231F;;;Retribuciones complementarias
2014;G;1;12;121/231G;;;Retribuciones complementarias
2014;G;1;12;121/231H;;;Retribuciones complementarias
2014;G;1;12;121/232A;;;Retribuciones complementarias
2014;G;1;12;121/232B;;;Retribuciones complementarias
2014;G;1;12;121/232C;;;Retribuciones complementarias
2014;G;1;12;121/241A;;;Retribuciones complementarias
2014;G;1;12;121/241N;;;Retribuciones complementarias
2014;G;1;12;121/251M;;;Retribuciones complementarias
2014;G;1;12;121/261N;;;Retribuciones complementarias
2014;G;1;12;121/261O;;;Retribuciones complementarias
2014;G;1;12;121/261P;;;Retribuciones complementarias
2014;G;1;12;121/291A;;;Retribuciones complementarias
2014;G;1;12;121/291M;;;Retribuciones complementarias
2014;G;1;12;121/311M;;;Retribuciones complementarias
2014;G;1;12;121/311O;;;Retribuciones complementarias
2014;G;1;12;121/312A;;;Retribuciones complementarias
2014;G;1;12;121/313A;;;Retribuciones complementarias
2014;G;1;12;121/313B;;;Retribuciones complementarias
2014;G;1;12;121/313C;;;Retribuciones complementarias
2014;G;1;12;121/313D;;;Retribuciones complementarias
2014;G;1;12;121/321M;;;Retribuciones complementarias
2014;G;1;12;121/321N;;;Retribuciones complementarias
2014;G;1;12;121/322A;;;Retribuciones complementarias
2014;G;1;12;121/322B;;;Retribuciones complementarias
2014;G;1;12;121/322C;;;Retribuciones complementarias
2014;G;1;12;121/322E;;;Retribuciones complementarias
2014;G;1;12;121/322F;;;Retribuciones complementarias
2014;G;1;12;121/322G;;;Retribuciones complementarias
2014;G;1;12;121/322L;;;Retribuciones complementarias
2014;G;1;12;121/323M;;;Retribuciones complementarias
2014;G;1;12;121/332A;;;Retribuciones complementarias
2014;G;1;12;121/332B;;;Retribuciones complementarias
2014;G;1;12;121/333A;;;Retribuciones complementarias
2014;G;1;12;121/333B;;;Retribuciones complementarias
2014;G;1;12;121/334A;;;Retribuciones complementarias
2014;G;1;12;121/334B;;;Retribuciones complementarias
2014;G;1;12;121/334C;;;Retribuciones complementarias
2014;G;1;12;121/335A;;;Retribuciones complementarias
2014;G;1;12;121/335B;;;Retribuciones complementarias
2014;G;1;12;121/335C;;;Retribuciones complementarias
2014;G;1;12;121/336A;;;Retribuciones complementarias
2014;G;1;12;121/337A;;;Retribuciones complementarias
2014;G;1;12;121/337B;;;Retribuciones complementarias
2014;G;1;12;121/337C;;;Retribuciones complementarias
2014;G;1;12;121/412C;;;Retribuciones complementarias
2014;G;1;12;121/412D;;;Retribuciones complementarias
2014;G;1;12;121/412M;;;Retribuciones complementarias
2014;G;1;12;121/413A;;;Retribuciones complementarias
2014;G;1;12;121/414A;;;Retribuciones complementarias
2014;G;1;12;121/414B;;;Retribuciones complementarias
2014;G;1;12;121/415A;;;Retribuciones complementarias
2014;G;1;12;121/415B;;;Retribuciones complementarias
2014;G;1;12;121/416A;;;Retribuciones complementarias
2014;G;1;12;121/421M;;;Retribuciones complementarias
2014;G;1;12;121/421N;;;Retribuciones complementarias
2014;G;1;12;121/421O;;;Retribuciones complementarias
2014;G;1;12;121/422A;;;Retribuciones complementarias
2014;G;1;12;121/422B;;;Retribuciones complementarias
2014;G;1;12;121/422M;;;Retribuciones complementarias
2014;G;1;12;121/423N;;;Retribuciones complementarias
2014;G;1;12;121/424M;;;Retribuciones complementarias
2014;G;1;12;121/425A;;;Retribuciones complementarias
2014;G;1;12;121/431A;;;Retribuciones complementarias
2014;G;1;12;121/431N;;;Retribuciones complementarias
2014;G;1;12;121/431O;;;Retribuciones complementarias
2014;G;1;12;121/432A;;;Retribuciones complementarias
2014;G;1;12;121/433M;;;Retribuciones complementarias
2014;G;1;12;121/451M;;;Retribuciones complementarias
2014;G;1;12;121/451N;;;Retribuciones complementarias
2014;G;1;12;121/451O;;;Retribuciones complementarias
2014;G;1;12;121/452A;;;Retribuciones complementarias
2014;G;1;12;121/452M;;;Retribuciones complementarias
2014;G;1;12;121/453A;;;Retribuciones complementarias
2014;G;1;12;121/453B;;;Retribuciones complementarias
2014;G;1;12;121/453C;;;Retribuciones complementarias
2014;G;1;12;121/453M;;;Retribuciones complementarias
2014;G;1;12;121/454M;;;Retribuciones complementarias
2014;G;1;12;121/455M;;;Retribuciones complementarias
2014;G;1;12;121/456A;;;Retribuciones complementarias
2014;G;1;12;121/456B;;;Retribuciones complementarias
2014;G;1;12;121/456C;;;Retribuciones complementarias
2014;G;1;12;121/456D;;;Retribuciones complementarias
2014;G;1;12;121/456M;;;Retribuciones complementarias
2014;G;1;12;121/462M;;;Retribuciones complementarias
2014;G;1;12;121/462N;;;Retribuciones complementarias
2014;G;1;12;121/463A;;;Retribuciones complementarias
2014;G;1;12;121/463B;;;Retribuciones complementarias
2014;G;1;12;121/464A;;;Retribuciones complementarias
2014;G;1;12;121/465A;;;Retribuciones complementarias
2014;G;1;12;121/467C;;;Retribuciones complementarias
2014;G;1;12;121/467D;;;Retribuciones complementarias
2014;G;1;12;121/467E;;;Retribuciones complementarias
2014;G;1;12;121/467F;;;Retribuciones complementarias
2014;G;1;12;121/467G;;;Retribuciones complementarias
2014;G;1;12;121/467H;;;Retribuciones complementarias
2014;G;1;12;121/467I;;;Retribuciones complementarias
2014;G;1;12;121/491M;;;Retribuciones complementarias
2014;G;1;12;121/492M;;;Retribuciones complementarias
2014;G;1;12;121/492N;;;Retribuciones complementarias
2014;G;1;12;121/492O;;;Retribuciones complementarias
2014;G;1;12;121/493M;;;Retribuciones complementarias
2014;G;1;12;121/493O;;;Retribuciones complementarias
2014;G;1;12;121/494M;;;Retribuciones complementarias
2014;G;1;12;121/495A;;;Retribuciones complementarias
2014;G;1;12;121/495B;;;Retribuciones complementarias
2014;G;1;12;121/495C;;;Retribuciones complementarias
2014;G;1;12;121/496M;;;Retribuciones complementarias
2014;G;1;12;121/911O;;;Retribuciones complementarias
2014;G;1;12;121/911P;;;Retribuciones complementarias
2014;G;1;12;121/911Q;;;Retribuciones complementarias
2014;G;1;12;121/912M;;;Retribuciones complementarias
2014;G;1;12;121/912N;;;Retribuciones complementarias
2014;G;1;12;121/912O;;;Retribuciones complementarias
2014;G;1;12;121/921N;;;Retribuciones complementarias
2014;G;1;12;121/921O;;;Retribuciones complementarias
2014;G;1;12;121/921P;;;Retribuciones complementarias
2014;G;1;12;121/921Q;;;Retribuciones complementarias
