EJERCICIO;CENTRO GESTOR;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2021;60004;128;;;Cotizaciones de desempleados, cese de actividad de trabajadores autónomos y bonificaciones para el fomento del empleo;8794476630
2021;19101;129;;;Otras cotizaciones;23466148350
2021;19102;129;;;Otras cotizaciones;513400000
2021;60004;129;;;Otras cotizaciones;323910000
2021;98001;129;;;Otras cotizaciones;920542710
2021;19101;129;;00;Cuota de desempleo;22123230050
2021;19101;129;;01;Cuota de formación profesional;1340918300
2021;98001;129;;01;Cuota de formación profesional;920542710
2021;19102;129;;02;Cuotas empresariales al Fondo de Garantía Salarial;513400000
2021;19101;129;;03;Cuota de protección por cese de actividad;2000000
2021;98001;13;;;Sobre la producción y almacenamiento de energía eléctrica y combustible;1545102870
2021;98001;130;;;Sobre el valor de la producción de la energía eléctrica;1245102870
2021;98001;131;;;Sobre la producción de combustible nuclear gastado y residuos radioactivos resultantes de la generación de energía nucleoeléctrica;290381000
2021;98001;132;;;Sobre el almacenamiento de combustible nuclear gastado y residuos radiactivos en instalaciones centralizadas;9619000
2021;98001;2;;;IMPUESTOS INDIRECTOS;51479784600
2021;98001;21;;;Sobre el Valor Añadido;36033981000
2021;98001;210;;;Impuesto sobre el Valor Añadido;36033981000
2021;98001;210;;00;Importaciones;18065997920
2021;98001;210;;01;Operaciones interiores;17967983080
2021;98001;22;;;Sobre consumos específicos;8683650820
2021;98001;220;;;Impuestos especiales;8683650820
2021;98001;220;;00;Sobre el alcohol y bebidas derivadas;359162500
2021;98001;220;;01;Sobre cerveza;135280110
2021;98001;220;;03;Sobre labores de tabaco;2854113220
2021;98001;220;;04;Sobre hidrocarburos;4813698590
2021;98001;220;;06;Sobre productos intermedios;9451740
2021;98001;220;;07;Sobre la electricidad;-20745440
2021;98001;220;;08;Sobre carbón;41690100
2021;98001;220;;09;Impuesto especial sobre los productos de plásticos de un solo uso;491000000
2021;98001;23;;;Sobre tráfico exterior;1787404700
2021;98001;230;;;Derechos de aduana y exacciones de efecto equivalente establecidos para la importación o exportación de mercancías;1783775170
2021;98001;231;;;Exacciones reguladoras y otros gravámenes agrícolas;3629530
2021;98001;28;;;Otros impuestos indirectos;4974748080
2021;98001;281;;;Impuesto sobre las Primas de Seguros;2172054100
2021;98001;282;;;Impuesto sobre Transmisiones Patrimoniales y Actos Jurídicos Documentados;3693980
2021;98001;283;;;Impuesto sobre actividades del juego;50000000
2021;98001;283;;00;De apuestas mutuas deportivas;50000000
2021;98001;285;;;Impuesto sobre los Gases Fluorados de Efecto Invernadero;70000000
2021;98001;286;;;Impuesto sobre transacciones financieras;850000000
2021;98001;287;;;Impuesto sobre determinados Servicios Digitales;968000000
2021;98001;288;;;Impuesto sobre la eliminación de residuos;861000000
2021;12301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;44502000
2021;12302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15160490
2021;13101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;13000
2021;13102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;85000
2021;13301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9983850
2021;14101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;40300000
2021;14107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;16050000
2021;14113;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2946000
2021;14301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;138400
2021;15101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;52000
2021;15104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;23476820
2021;15107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2429000
2021;15301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9702200
2021;15302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;24687000
2021;16101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;930524950
2021;17101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;12912330
2021;17102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3044000
2021;17301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;48039480
2021;17302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;7296940
2021;19101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;408310000
2021;19102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;115475170
2021;19104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;511000
2021;19301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;28000
2021;20102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;50287960
2021;20103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2746000
2021;20104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5155530
2021;21101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;30000
2021;21102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15130
2021;21103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;6345000
2021;22101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;172000
2021;22102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;99700
2021;23101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;300000
2021;23102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;6163640
2021;23103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;44353490
2021;23104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;69822890
2021;23105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;96270420
2021;23106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;28876000
2021;23107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;19100000
2021;23108;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;11262520
2021;23109;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8346810
2021;23110;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;43833160
2021;23111;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;149755000
2021;23301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;46621110
2021;23302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;46437270
2021;24103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;519000
2021;24104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;482000
2021;24105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15000
2021;24106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2030950
2021;24107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5877000
2021;24301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;11535580
2021;24302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5184250
2021;24303;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;322180
2021;25101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;320000
2021;25102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;92000
2021;25103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;18320000
2021;25302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;24005000
2021;26301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;47212130
2021;27101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4221960
2021;27102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10599790
2021;28103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4878850
2021;28104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3622000
2021;28105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10382670
2021;28106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2735000
2021;28107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;6972950
2021;28301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;34110000
2021;28303;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1200000
2021;29101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;719200
2021;29102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;30000
2021;30101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;248200
2021;31101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;300000
2021;33101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5023570
2021;33102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;107560
2021;33103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;502200
2021;60004;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1157786420
2021;98001;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10544319160
2021;14107;30;;;Tasas;15000000
2021;15104;30;;;Tasas;22276820
2021;15301;30;;;Tasas;7386200
2021;15302;30;;;Tasas;270000
2021;16101;30;;;Tasas;574599290
2021;17301;30;;;Tasas;45987790
2021;17302;30;;;Tasas;6917520
2021;20102;30;;;Tasas;50106660
2021;20103;30;;;Tasas;3300
2021;21101;30;;;Tasas;30000
2021;23102;30;;;Tasas;5576000
2021;23103;30;;;Tasas;39838490
2021;23104;30;;;Tasas;66951080
2021;23105;30;;;Tasas;87868210
2021;23106;30;;;Tasas;26125000
2021;23107;30;;;Tasas;18216000
2021;23108;30;;;Tasas;10212520
2021;23109;30;;;Tasas;6013730
2021;23110;30;;;Tasas;40828160
2021;23111;30;;;Tasas;1010000
2021;23301;30;;;Tasas;153070
2021;23302;30;;;Tasas;45858080
2021;24103;30;;;Tasas;150000
2021;24104;30;;;Tasas;25000
2021;24107;30;;;Tasas;1367000
2021;24301;30;;;Tasas;500000
2021;24302;30;;;Tasas;500000
2021;25302;30;;;Tasas;23500000
2021;26301;30;;;Tasas;47212130
2021;27102;30;;;Tasas;9579790
2021;31101;30;;;Tasas;300000
2021;98001;30;;;Tasas;756533870
2021;98001;300;;;Derechos por expedición de tarjetas de identidad profesional a trabajadores extranjeros;10930680
2021;98001;301;;;Canon de ocupación y aprovechamiento del dominio público marítimo-terrestre;43722710
2021;23102;302;;;Tasa por dirección e inspección de obras;10000
2021;23103;302;;;Tasa por dirección e inspección de obras;1000000
2021;23104;302;;;Tasa por dirección e inspección de obras;3450000
2021;23105;302;;;Tasa por dirección e inspección de obras;696620
2021;23106;302;;;Tasa por dirección e inspección de obras;500000
2021;23107;302;;;Tasa por dirección e inspección de obras;800000
2021;23108;302;;;Tasa por dirección e inspección de obras;550000
2021;23109;302;;;Tasa por dirección e inspección de obras;1193870
2021;23110;302;;;Tasa por dirección e inspección de obras;500000
2021;23111;302;;;Tasa por dirección e inspección de obras;1000000
2021;98001;302;;;Tasa por dirección e inspección de obras;24594020
2021;23102;302;;00;Dirección e inspección de obras;10000
2021;23103;302;;00;Dirección e inspección de obras;1000000
2021;23104;302;;00;Dirección e inspección de obras;3450000
2021;23106;302;;00;Dirección e inspección de obras;500000
2021;23107;302;;00;Dirección e inspección de obras;800000
2021;23109;302;;00;Dirección e inspección de obras;1193870
2021;23111;302;;00;Dirección e inspección de obras;1000000
2021;98001;303;;;Tasa por el ejercicio de la potestad jurisdiccional en los órdenes civil, contencioso-administrativo y social;40990040
2021;98001;304;;;Tasas de expedición de D.N.I. y Pasaportes;114772110
2021;98001;304;;01;D.N.I.;58000000
2021;98001;304;;02;Pasaportes;56772110
2021;98001;305;;;Tasas consulares;103841430
2021;23102;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;680000
2021;23103;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;1500000
2021;23104;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;1000000
2021;23105;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;319460
2021;23106;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;25000
2021;23107;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;120000
2021;23110;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;1000000
2021;98001;306;;;Canon por utilización de aguas continentales para producción de energía eléctrica;200000000
2021;14107;309;;;Otras tasas;15000000
2021;15104;309;;;Otras tasas;22276820
2021;15301;309;;;Otras tasas;7386200
2021;15302;309;;;Otras tasas;270000
2021;16101;309;;;Otras tasas;574599290
2021;17301;309;;;Otras tasas;45987790
2021;17302;309;;;Otras tasas;6917520
2021;20102;309;;;Otras tasas;50106660
2021;20103;309;;;Otras tasas;3300
2021;21101;309;;;Otras tasas;30000
2021;23102;309;;;Otras tasas;4886000
2021;23103;309;;;Otras tasas;37338490
2021;23104;309;;;Otras tasas;62501080
2021;23105;309;;;Otras tasas;86852130
2021;23106;309;;;Otras tasas;25600000
2021;23107;309;;;Otras tasas;17296000
2021;23108;309;;;Otras tasas;9662520
2021;23109;309;;;Otras tasas;4819860
2021;23110;309;;;Otras tasas;39328160
2021;23111;309;;;Otras tasas;10000
2021;23301;309;;;Otras tasas;153070
2021;23302;309;;;Otras tasas;45858080
2021;24103;309;;;Otras tasas;150000
2021;24104;309;;;Otras tasas;25000
2021;24107;309;;;Otras tasas;1367000
2021;24301;309;;;Otras tasas;500000
2021;24302;309;;;Otras tasas;500000
2021;25302;309;;;Otras tasas;23500000
2021;26301;309;;;Otras tasas;47212130
2021;27102;309;;;Otras tasas;9579790
2021;31101;309;;;Otras tasas;300000
2021;98001;309;;;Otras tasas;217682880
2021;98001;309;;01;Tasa del juego;5465340
2021;98001;309;;02;Tasa por reconocimientos, autorizaciones y concursos;49188050
2021;98001;309;;05;Tasa General de Telecomunicaciones;16396020
2021;98001;309;;07;Tasas por controles de sanidad exterior realizadas a carnes y productos de origen animal de países no comunitarios;10930680
2021;20102;309;;08;Tasa por derechos de examen;9000
2021;98001;309;;08;Tasa por derechos de examen;5000000
2021;20102;309;;10;Tasas por determinadas actividades del organismo (20.101);48777660
2021;23103;309;;10;Canon utilización dominio público hidráulico;100000
2021;23107;309;;10;Canon de control de vertidos;7000000
2021;23110;309;;10;Canon de utilización de bienes de D.P.H.;1000000
2021;23302;309;;10;Servicios generales. Desclasificación de materiales;13440
2021;98001;309;;11;Tasa por la gestión administrativa del juego;21861350
2021;15104;309;;12;Canon concesional de las Expendedurías de Tabaco y Timbre;12250000
2021;20102;309;;12;Tasas derivadas del arreglo de Madrid aportadas por la Organización Mundial de la Propiedad Intelectual (OMPI);1300000
2021;23102;309;;12;Tasa utilización bienes de dominio público;570000
2021;23103;309;;12;Tasa utilización bienes de dominio público;50000
2021;23107;309;;12;Informes;189000
2021;23109;309;;12;Navegación en embalses;2250
2021;23302;309;;12;Inspección y control de instalaciones nucleares en funcionamiento;38198640
2021;98001;309;;12;Comisión Nacional Mercados y Competencia;49188050
2021;98001;309;;13;Tasa por reserva del dominio radioeléctrico;10000000
2021;15104;309;;14;Tasa por concesión y renovación de autorizaciones de punto de venta con recargo de labores del tabaco;9835820
2021;23102;309;;14;Canon control de vertidos;3755000
2021;23103;309;;14;Canon de control de vertidos;7504160
2021;23104;309;;14;Canon de vertidos;10500000
2021;23107;309;;14;Aprovechamientos agrícolas y forestales;460000
2021;23109;309;;14;Canon de ocupación o utilización y canon de vertidos en aplicación de los art. 104 y 105 Ley de aguas;2183600
2021;23110;309;;14;Canon de vertidos;14000000
2021;23302;309;;14;Inspección y control de instalaciones radiactivas en funcionamiento;3620790
2021;15104;309;;15;Tasa por traslados, transmisiones, modificaciones, reconocimientos, revisiones y autorizaciones de o en expendedurías.;190000
2021;20102;309;;15;Tasas derivadas del arreglo de La Haya aportadas por la  Organización Mundial de la Propiedad Intelectual (OMPI);20000
2021;23104;309;;15;Canon de ocupación;8500000
2021;23106;309;;15;Canon de ocupación;275000
2021;23302;309;;15;Inspección y control del desmantelamiento de instalaciones radiactivas del ciclo del combustible;35470
2021;15104;309;;16;Tasa para el otorgamiento de concesiones de expendedurías de tabaco y timbre;1000
2021;23107;309;;16;Canon por aprovechamientos hidroeléctricos;160000
2021;23109;309;;16;Confrontación de proyectos;3340
2021;23302;309;;16;Inspección y control de cursos homologados;60460
2021;23103;309;;17;Tasa por explotación de obras;1200000
2021;23106;309;;17;Canon de control de vertido;2400000
2021;23107;309;;17;Tarifa de utilización del agua;5000000
2021;23109;309;;17;Tasa explotación de obras y servicios;67010
2021;23302;309;;17;Inspección y control de transportes de sustancias nucleares y radiactivos;55080
2021;23103;309;;18;Tasa por confrontación y proyectos;1000
2021;23104;309;;18;Confrontación de proyectos;50000
2021;23106;309;;18;Tasa de informes y otras actuaciones;600000
2021;23107;309;;18;Canon de regulación;3521000
2021;23109;309;;18;Canon de aprovechamiento de materiales;44600
2021;23302;309;;18;Inspección y control de fabricación y equipos exentos;1340
2021;23103;309;;19;Tasa por informes y estudios;450000
2021;23104;309;;19;Informes y otras actuaciones;250000
2021;23109;309;;19;Tasas por informes y visitas;33430
2021;23110;309;;19;Tasa por informe y otras actuaciones;500000
2021;23302;309;;19;Inspección y control de empresas de ámbito de la protección radiológica;121810
2021;16101;309;;20;Tasas de la Jefatura de Tráfico;574599290
2021;23102;309;;20;Canon de regulación;100000
2021;23103;309;;20;Canon de regulación agua;12504170
2021;23104;309;;20;Canon de regulación;12753820
2021;23106;309;;20;Canon de regulación;13250000
2021;23109;309;;20;Canon de regulación;1903160
2021;23110;309;;20;Canon de regulación;23828160
2021;23302;309;;20;Inspección y control de empresas externas;310
2021;23103;309;;21;Tarifa de utilización de agua;11529160
2021;23104;309;;21;Tarifa utilización del Agua;23947260
2021;23106;309;;21;Tarifa de utilización del agua;7500000
2021;23103;309;;22;Canon de producción industrial;4000000
2021;23104;309;;22;Canon de producción industrial;6500000
2021;23106;309;;22;Canon de aprovechamiento hidroeléctrico;1575000
2021;23109;309;;22;Canon de producción industrial;582470
2021;23302;309;;22;Evaluación e informes de seguimiento de residuos;95710
2021;23102;309;;23;Salto pie de presa;250000
2021;23302;309;;24;Servicios Generales de instalaciones radiactivas;1014290
2021;23302;309;;25;Servicios Generales desmantelamiento de instalaciones radiactivas;45900
2021;23302;309;;26;Servicios Generales de licencias;1187360
2021;23302;309;;27;Servicios Generales de homologación de programas académicos;60010
2021;23102;309;;28;Confrontación de obras y proyectos;1000
2021;23302;309;;28;Servicios Generales de transportes;31350
2021;23102;309;;29;Infracciones y otras actuaciones;210000
2021;23302;309;;29;Servicios Generales de fabricación o exención de equipos;171130
2021;23302;309;;30;S.G. de desmantelamiento de II.NN.;332080
2021;23302;309;;31;Servicios Generales de empresas del ámbito de la protección radiológica;63140
2021;15301;309;;32;Tasa de supervisión, análisis, asesoramiento y seguimiento de la política fiscal;7386200
2021;23302;309;;33;Inspección y control desmantelamiento II.NN.;749770
2021;23105;309;;60;Canon de regulación industrial;49876710
2021;23105;309;;61;Canon de regulación: usos industriales;2114550
2021;23105;309;;62;Aprovechamientos Hidroeléctricos Centrales Propias;414330
2021;23105;309;;63;Canon de regulación: aprovechamientos hidroeléctricos a pie de presa;5474980
2021;23105;309;;64;Canon de regulación: aprovechamientos hidroeléctricos aguas fluyentes;358580
2021;23105;309;;66;Abastecimiento zona Jaén;3108520
2021;23105;309;;67;Otros abastecimientos;14309860
2021;23105;309;;70;Tasa de explotación de obras y servicios;2274710
2021;23105;309;;71;Canon de ocupación o utilización;107250
2021;23105;309;;72;Tasa redacción de proyectos y confrontación;14010
2021;23105;309;;73;Tasas de informes y estudios;581760
2021;23105;309;;74;Canon de control de vertidos;8216870
2021;27102;309;;91;Tasas Roac;110200
2021;14107;309;;99;Otras;15000000
2021;17302;309;;99;Otras;6917520
2021;20103;309;;99;Otras;3300
2021;23107;309;;99;Otras;966000
2021;23111;309;;99;Otras;10000
2021;24103;309;;99;Otras;150000
2021;24104;309;;99;Otras;25000
2021;24107;309;;99;Otras;1367000
2021;24301;309;;99;Otras;500000
2021;24302;309;;99;Otras;500000
2021;25302;309;;99;Otras;23500000
2021;26301;309;;99;Otras;47212130
2021;27102;309;;99;Otras;9469590
2021;31101;309;;99;Otras;300000
2021;98001;309;;99;Otras;49653390
2021;14101;31;;;Precios Públicos;30000000
2021;15101;31;;;Precios Públicos;38000
2021;15301;31;;;Precios Públicos;2310000
2021;17101;31;;;Precios Públicos;248330
2021;20103;31;;;Precios Públicos;2722000
2021;20104;31;;;Precios Públicos;600000
2021;21103;31;;;Precios Públicos;25000
2021;22101;31;;;Precios Públicos;45000
2021;23101;31;;;Precios Públicos;16000
2021;23111;31;;;Precios Públicos;146830000
2021;23301;31;;;Precios Públicos;38936990
2021;23302;31;;;Precios Públicos;415000
2021;24103;31;;;Precios Públicos;353000
2021;24104;31;;;Precios Públicos;394000
2021;24106;31;;;Precios Públicos;74860
2021;24107;31;;;Precios Públicos;3680000
2021;24301;31;;;Precios Públicos;11030580
2021;24302;31;;;Precios Públicos;4000000
2021;25101;31;;;Precios Públicos;35000
2021;25103;31;;;Precios Públicos;18000000
2021;28104;31;;;Precios Públicos;340000
2021;28107;31;;;Precios Públicos;4224970
2021;28301;31;;;Precios Públicos;2200000
2021;28303;31;;;Precios Públicos;900000
2021;29101;31;;;Precios Públicos;400000
2021;29102;31;;;Precios Públicos;10000
2021;33101;31;;;Precios Públicos;5023570
2021;33102;31;;;Precios Públicos;2360
2021;98001;31;;;Precios Públicos;202000
2021;15101;310;;;Derechos de matrícula en cursos y seminarios;11000
2021;22101;310;;;Derechos de matrícula en cursos y seminarios;15000
2021;23101;310;;;Derechos de matrícula en cursos y seminarios;8000
2021;24106;310;;;Derechos de matrícula en cursos y seminarios;27100
2021;24107;310;;;Derechos de matrícula en cursos y seminarios;60000
2021;25101;310;;;Derechos de matrícula en cursos y seminarios;30000
2021;28104;310;;;Derechos de matrícula en cursos y seminarios;15000
2021;28301;310;;;Derechos de matrícula en cursos y seminarios;200000
2021;33101;310;;;Derechos de matrícula en cursos y seminarios;3157150
2021;98001;310;;;Derechos de matrícula en cursos y seminarios;200000
2021;21103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;25000
2021;24103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;234000
2021;24107;311;;;Entradas a museos, exposiciones, espectáculos, etc.;3550000
2021;24301;311;;;Entradas a museos, exposiciones, espectáculos, etc.;11030580
2021;24302;311;;;Entradas a museos, exposiciones, espectáculos, etc.;4000000
2021;25103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;18000000
2021;28301;311;;;Entradas a museos, exposiciones, espectáculos, etc.;2000000
2021;98001;311;;;Entradas a museos, exposiciones, espectáculos, etc.;1000
2021;25103;311;;00;Consejo de Administración del Patrimonio Nacional;17400000
2021;25103;311;;01;Reales Patronatos;600000
2021;22101;317;;;Cursos impartidos para otros Entes Públicos.;30000
2021;14101;319;;;Otros precios públicos;30000000
2021;15101;319;;;Otros precios públicos;27000
2021;15301;319;;;Otros precios públicos;2310000
2021;17101;319;;;Otros precios públicos;248330
2021;20103;319;;;Otros precios públicos;2722000
2021;20104;319;;;Otros precios públicos;600000
2021;23101;319;;;Otros precios públicos;8000
2021;23111;319;;;Otros precios públicos;146830000
2021;23301;319;;;Otros precios públicos;38936990
2021;23302;319;;;Otros precios públicos;415000
2021;24103;319;;;Otros precios públicos;119000
2021;24104;319;;;Otros precios públicos;394000
2021;24106;319;;;Otros precios públicos;47760
2021;24107;319;;;Otros precios públicos;70000
2021;25101;319;;;Otros precios públicos;5000
2021;28104;319;;;Otros precios públicos;325000
2021;28107;319;;;Otros precios públicos;4224970
2021;28303;319;;;Otros precios públicos;900000
2021;29101;319;;;Otros precios públicos;400000
2021;29102;319;;;Otros precios públicos;10000
2021;33101;319;;;Otros precios públicos;1866420
2021;33102;319;;;Otros precios públicos;2360
2021;98001;319;;;Otros precios públicos;1000
2021;15301;319;;01;Estudios realizados por la AIREF;2310000
