EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2023;15005;;Secretaría De Estado De Hacienda
2023;15006;;Dirección General De Racionalización Y Centralización De La Contratación
2023;15007;;Dirección General De Tributos
2023;15008;;Dirección General Del Catastro
2023;15009;;Tribunal Económico-Administrativo Central
2023;15011;;Intervención General De La Administración Del Estado
2023;15012;;Secretaría De Estado De Presupuestos Y Gastos
2023;15013;;Dirección General De Costes De Personal
2023;15014;;Secretaría General De Fondos Europeos
2023;15015;;Dirección General De Presupuestos
2023;15022;;Secretaría General De Financiación Autonómica Y Local
2023;15026;;Secretaría De Estado De Función Pública
2023;15050;;Mecanismo De Recuperación Y Resiliencia
2023;15101;;Instituto De Estudios Fiscales
2023;15102;;Instituto Nacional De Administración Pública
2023;15104;;Comisionado Para El Mercado De Tabacos
2023;15106;;Mutualidad General De Funcionarios Civiles Del Estado
2023;15107;;Parque Móvil Del Estado
2023;15301;;Autoridad Independiente De Responsabilidad Fiscal
2023;15302;;Agencia Estatal De Administración Tributaria
2023;15304;;Consejo De Transparencia Y Buen Gobierno
2023;16;;Ministerio Del Interior
2023;16001;;Ministerio, Subsecretaría Y Servicios Generales
2023;16002;;Secretaría De Estado De Seguridad
2023;16003;;Dirección General De La Policía
2023;16004;;Dirección General De La Guardia Civil
2023;16005;;Secretaría General De Instituciones Penitenciarias
2023;16050;;Mecanismo De Recuperación Y Resiliencia
2023;16101;;Jefatura Central De Tráfico
2023;16102;;Gerencia De Infraestructuras Y Equipamiento De La Seguridad Del Estado
2023;16103;;Centro Universitario De Formación De La Policía Nacional
2023;17;;Ministerio De Transportes, Movilidad Y Agenda Urbana
2023;17001;;Ministerio, Subsecretaría Y Servicios Generales
2023;17002;;Dirección General De Programación Económica Y Presupuestos
2023;17003;;Secretaría General Técnica
2023;17009;;Dirección General De Vivienda Y Suelo
2023;17010;;Dirección General De Agenda Urbana Y Arquitectura
2023;17018;;Dirección General Del Instituto Geográfico Nacional
2023;17020;;Secretaría De Estado De Transportes, Movilidad Y Agenda Urbana
2023;17032;;Dirección General De Marina Mercante
2023;17034;;Dirección General De Aviación Civil
2023;17038;;Dirección General De Carreteras
2023;17039;;Dirección General De Transporte Terrestre
2023;17040;;Dirección General De Planificación Y Evaluación De La Red Ferroviaria
2023;17050;;Mecanismo De Recuperación Y Resiliencia
2023;17101;;Centro De Estudios Y Experimentación De Obras Públicas
2023;17102;;Centro Nacional De Información Geográfica
2023;17301;;Agencia Estatal De Seguridad Aérea
2023;17302;;Agencia Estatal De Seguridad Ferroviaria
2023;18;;Ministerio De Educación Y Formación Profesional
2023;18001;;Ministerio, Subsecretaría Y Servicios Generales
2023;18002;;Secretaría General Técnica
2023;18003;;Secretaría De Estado De Educación
2023;18004;;Dirección General De Evaluación Y Cooperación Territorial
2023;18005;;Secretaría General De Formación Profesional
2023;18008;;Dirección General De Planificación Y Gestión Educativa
2023;18050;;Mecanismo De Recuperación Y Resiliencia
2023;19;;Ministerio De Trabajo Y Economía Social
2023;19001;;Ministerio Y Subsecretaría
2023;19003;;Secretaría De Estado De Empleo Y Economía Social
2023;19050;;Mecanismo De Recuperación Y Resiliencia
2023;19101;;Servicio Público De Empleo Estatal
2023;19102;;Fondo De Garantía Salarial
2023;19103;;Organismo Estatal Inspección De Trabajo Y Seguridad Social
2023;19104;;Instituto Nacional De Seguridad Y Salud En El Trabajo, O.a., M.p.
2023;19301;;Consejo Económico Y Social
2023;20;;Ministerio De Industria, Comercio Y Turismo
2023;20001;;Ministerio, Subsecretaría Y Servicios Generales
2023;20002;;Secretaría General Técnica
2023;20004;;Secretaría De Estado De Turismo
2023;20005;;Secretaría De Estado De Comercio
2023;20006;;Dirección General De Comercio Internacional E Inversiones
2023;20007;;Dirección General De Política Comercial
2023;20008;;Secretaría General De Industria Y De La Pequeña Y Mediana Empresa
2023;20009;;Dirección General De Industria Y De La Pequeña Y Mediana Empresa
2023;20050;;Mecanismo De Recuperación Y Resiliencia
2023;20102;;Oficina Española De Patentes Y Marcas
2023;20103;;Centro Español De Metrología
2023;20104;;Instituto De Turismo De España
2023;21;;Ministerio De Agricultura, Pesca Y Alimentación
2023;21001;;Ministerio, Subsecretaría Y Servicios Generales
2023;21002;;Secretaría General Técnica
2023;21003;;Dirección General De Servicios E Inspección
2023;21004;;Secretaría General De Agricultura Y Alimentación
2023;21005;;Dirección General De Producciones Y Mercados Agrarios
2023;21006;;Dirección General De Sanidad De La Producción Agraria
2023;21007;;Dirección General De La Industria Alimentaria
2023;21008;;Dirección General De Desarrollo Rural, Innovación Y Formación Agroalimentaria
2023;21009;;Secretaría General De Pesca
2023;21010;;Dirección General De Pesca Sostenible
2023;21011;;Dirección General De Ordenación Pesquera Y Acuicultura
2023;21050;;Mecanismo De Recuperación Y Resiliencia
2023;21101;;Agencia De Información Y Control Alimentarios
2023;21102;;Entidad Estatal De Seguros Agrarios
2023;21103;;Fondo Español De Garantía Agraria
2023;22;;Ministerio De Política Territorial
2023;22001;;Ministerio, Subsecretaría Y Servicios Generales
2023;22002;;Secretaría De Estado De Política Territorial
2023;22050;;Mecanismo De Recuperación Y Resiliencia
2023;23;;Ministerio Para La Transición Ecológica Y El Reto Demográfico
2023;23001;;Ministerio, Subsecretaría Y Servicios Generales
2023;23002;;Secretaría General Técnica
2023;23003;;Secretaría De Estado De Energía
2023;23004;;Secretaría De Estado De Medio Ambiente
2023;23005;;Dirección General Del Agua
2023;23006;;Dirección General De La Costa Y Del Mar
2023;23008;;Dirección General De Calidad Y Evaluación Ambiental
2023;23009;;Dirección General De Política Energética Y Minas
2023;23010;;Oficina Española Del Cambio Climático
2023;23011;;Dirección General De Biodiversidad, Bosques Y Desertificación
2023;23012;;Dirección General De Servicios
2023;23013;;Secretaría General Para El Reto Demográfico
2023;23014;;Dirección General De Políticas Contra La Despoblación
2023;23050;;Mecanismo De Recuperación Y Resiliencia
2023;23101;;Parques Nacionales
2023;23102;;Confederación Hidrográfica Del Cantábrico
2023;23103;;Confederación Hidrográfica Del Duero
2023;23104;;Confederación Hidrográfica Del Ebro
2023;23105;;Confederación Hidrográfica Del Guadalquivir
2023;23106;;Confederación Hidrográfica Del Guadiana
2023;23107;;Confederación Hidrográfica Del Júcar
2023;23108;;Confederación Hidrográfica Del Miño-Sil
2023;23109;;Confederación Hidrográfica Del Segura
2023;23110;;Confederación Hidrográfica Del Tajo
2023;23111;;Mancomunidad De Los Canales Del Taibilla
2023;23112;;Instituto Para La Transición Justa
2023;23301;;Agencia Estatal De Meteorología
2023;23302;;Consejo De Seguridad Nuclear
2023;24;;Ministerio De Cultura Y Deporte
2023;24001;;Ministerio, Subsecretaría Y Servicios Generales
2023;24002;;Secretaría General Técnica
2023;24003;;Dirección General Del Libro Y Fomento De La Lectura
2023;24004;;Dirección General De Industrias Culturales, Propiedad Intelectual Y Cooperación
2023;24005;;Dirección General De Patrimonio Cultural Y Bellas Artes
2023;24006;;Secretaría General De Cultura Y Deporte
2023;24050;;Mecanismo De Recuperación Y Resiliencia
2023;24103;;Instituto De La Cinematografía Y De Las Artes Audiovisuales
2023;24104;;Biblioteca Nacional De España
2023;24105;;Gerencia De Infraestructuras Y Equipamientos De Cultura
2023;24106;;Consejo Superior De Deportes
2023;24107;;Instituto Nacional De Las Artes Escénicas Y De La Música
2023;24301;;Museo Nacional Del Prado
2023;24302;;Museo Nacional Centro De Arte Reina Sofía
2023;24303;;Agencia Estatal Comisión Española Para La Lucha Antidopaje En El Deporte
2023;25;;Ministerio De La Presidencia, Relaciones Con Las Cortes Y Memoria Democrática
2023;25001;;Presidente Del Gobierno
2023;25002;;Ministerio Y Servicios Generales
2023;25101;;Centro De Estudios Políticos Y Constitucionales
2023;25102;;Centro De Investigaciones Sociológicas
2023;25103;;Consejo De Administración Del Patrimonio Nacional
2023;25302;;Agencia Estatal Boletín Oficial Del Estado
2023;26;;Ministerio De Sanidad
2023;26001;;Ministerio Y Subsecretaría
2023;26002;;Secretaría General Técnica
2023;26003;;Secretaría General De Salud Digital, Información E Innovación Del Sistema Nacional De Salud
2023;26004;;Secretaría De Estado De Sanidad
2023;26005;;Dirección General De Salud Digital Y Sistemas De Información Para El Sistema Nacional De Salud
2023;26007;;Dirección General De Salud Pública
2023;26009;;Dirección General De Cartera Común De Servicios Del Sistema Nacional De Salud Y Farmacia
2023;26012;;Dirección General De Ordenación Profesional
2023;26018;;Delegación Del Gobierno Para El Plan Nacional Sobre Drogas
2023;26050;;Mecanismo De Recuperación Y Resiliencia
2023;26051;;Ayuda A La Recuperación Para La Cohesión Y Los Territorios De Europa (React-Eu)
2023;26105;;Organización Nacional De Trasplantes
2023;26301;;Agencia Española De Medicamentos Y Productos Sanitarios
2023;27;;Ministerio De Asuntos Económicos Y Transformación Digital
2023;27001;;Ministerio, Subsecretaría Y Servicios Generales
2023;27002;;Secretaría General Técnica
2023;27003;;Secretaría De Estado De Economía Y Apoyo A La Empresa
2023;27004;;Secretaría General Del Tesoro Y Financiación Internacional
2023;27005;;Dirección General De Política Económica
2023;27006;;Dirección General De Análisis Macroeconómico
2023;27007;;Dirección General De Seguros Y Fondos De Pensiones
2023;27008;;Secretaría De Estado De Digitalización E Inteligencia Artificial
2023;27009;;Secretaría General De Administración Digital
2023;27012;;Secretaría De Estado De Telecomunicaciones E Infraestructuras Digitales
2023;27050;;Mecanismo De Recuperación Y Resiliencia
2023;27101;;Instituto Nacional De Estadística
2023;27102;;Instituto De Contabilidad Y Auditoría De Cuentas
2023;27302;;Comisión Nacional De Los Mercados Y La Competencia
2023;28;;Ministerio De Ciencia E Innovación
2023;28001;;Ministerio, Subsecretaría Y Servicios Generales
2023;28002;;Secretaría General Técnica
2023;28006;;Secretaría General De Investigación
2023;28007;;Dirección General De Planificación De La Investigación
2023;28008;;Secretaría General De Innovación
2023;28050;;Mecanismo De Recuperación Y Resiliencia
2023;28103;;Centro De Investigaciones Energéticas, Medioambientales Y Tecnológicas
2023;28107;;Instituto De Salud Carlos Iii
2023;28301;;Consejo Superior De Investigaciones Científicas
2023;28303;;Agencia Estatal De Investigación
2023;29;;Ministerio De Derechos Sociales Y Agenda 2030
2023;29001;;Ministerio, Subsecretaría Y Servicios Generales
2023;29002;;Secretaría General Técnica
2023;29003;;Secretaría De Estado De Derechos Sociales
2023;29004;;Dirección General De Derechos De La Infancia Y De La Adolescencia
2023;29005;;Dirección General De Diversidad Familiar Y Servicios Sociales
2023;29006;;Dirección General De Derechos De Las Personas Con Discapacidad
2023;29007;;Secretaría De Estado Para La Agenda 2030
2023;29009;;Dirección General De Derechos De Los Animales
2023;29050;;Mecanismo De Recuperación Y Resiliencia
2023;29101;;Instituto De La Juventud
2023;29102;;Real Patronato Sobre Discapacidad
2023;30;;Ministerio De Igualdad
2023;30001;;Ministerio, Subsecretaría Y Servicios Generales
2023;30002;;Secretaría De Estado De Igualdad Y Contra La Violencia De Género
2023;30003;;Delegación Del Gobierno Contra La Violencia De Género
2023;30050;;Mecanismo De Recuperación Y Resiliencia
2023;30101;;Instituto De Las Mujeres
2023;31;;Ministerio De Consumo
2023;31001;;Ministerio Y Subsecretaría
2023;31002;;Secretaría General Técnica
2023;31003;;Secretaría General De Consumo Y Juego
2023;31004;;Dirección General De Consumo
2023;31005;;Dirección General De Ordenación Del Juego
2023;31050;;Mecanismo De Recuperación Y Resiliencia
2023;31101;;Agencia Española De Seguridad Alimentaria Y Nutrición
2023;32;;Ministerio De Inclusión, Seguridad Social Y Migraciones
2023;32001;;Ministerio, Subsecretaría Y Servicios Generales
2023;32002;;Secretaría De Estado De Seguridad Social Y Pensiones
2023;32003;;Secretaría De Estado De Migraciones
2023;32004;;Secretaría General De Objetivos Y Políticas De Inclusión Y Previsión Social
2023;32050;;Mecanismo De Recuperación Y Resiliencia
2023;33;;Ministerio De Universidades
2023;33001;;Ministerio, Subsecretaría Y Servicios Generales
2023;33002;;Secretaría General Técnica
2023;33003;;Secretaría General De Universidades
2023;33050;;Mecanismo De Recuperación Y Resiliencia
2023;33101;;Universidad Internacional Menendez Pelayo
2023;33102;;Servicio Español Para La Internacionalización De La Educación
2023;33103;;Agencia Nacional De Evaluación De La Calidad Y Acreditación
2023;34;;Relaciones Financieras Con La Unión Europea
2023;34001;;Dirección General Fondos Comunitarios. Relaciones Financieras Con La Unión Europea
2023;35;;Fondo De Contingencia
2023;35001;;Dirección General De Presupuestos. Fondo De Contingencia
2023;36;;Fondos De Compensación Interterritorial
2023;36003;;Secretaría General De Financiación Autonómica Y Local. Galicia
2023;36004;;Secretaría General De Financiación Autonómica Y Local. Andalucía
2023;36005;;Secretaría General De Financiación Autonómica Y Local. Principado De Asturias
2023;36006;;Secretaría General De Financiación Autonómica Y Local. Cantabria
2023;36008;;Secretaría General De Financiación Autonómica Y Local. Región De Murcia
2023;36009;;Secretaría General De Financiación Autonómica Y Local. Comunidad Valenciana
2023;36011;;Secretaría General De Financiación Autonómica Y Local. Castilla-La Mancha
2023;36012;;Secretaría General De Financiación Autonómica Y Local. Canarias
2023;36014;;Secretaría General De Financiación Autonómica Y Local. Extremadura
2023;36017;;Secretaría General De Financiación Autonómica Y Local. Castilla Y León
2023;36018;;Secretaría General De Financiación Autonómica Y Local. Ceuta
2023;36019;;Secretaría General De Financiación Autonómica Y Local. Melilla
2023;36020;;Secretaría General De Financiación Autonómica Y Local. Varias Cc. Aa.
2023;37;;Otras Relaciones Financieras Con Entes Territoriales
2023;37001;;Secretaría General De Financiación Autonómica Y Local. Comunidades Autónomas
2023;37002;;Secretaría General De Financiación Autonómica Y Local. Entidades Locales
2023;38;;Sistemas De Financiación De Entes Territoriales
2023;38001;;Secretaría General De Financiación Autonómica Y Local. País Vasco
2023;38002;;Secretaría General De Financiación Autonómica Y Local. Cataluña
2023;38003;;Secretaría General De Financiación Autonómica Y Local. Galicia
2023;38004;;Secretaría General De Financiación Autonómica Y Local. Andalucía
2023;38005;;Secretaría General De Financiación Autonómica Y Local. Principado De Asturias
2023;38006;;Secretaría General De Financiación Autonómica Y Local. Cantabria
2023;38007;;Secretaría General De Financiación Autonómica Y Local. La Rioja
2023;38010;;Secretaría General De Financiación Autonómica Y Local. Aragón
2023;38011;;Secretaría General De Financiación Autonómica Y Local. Castilla-La Mancha
2023;38012;;Secretaría General De Financiación Autonómica Y Local. Canarias
2023;38013;;Secretaría General De Financiación Autonómica Y Local. Navarra
2023;38014;;Secretaría General De Financiación Autonómica Y Local. Extremadura
2023;38017;;Secretaría General De Financiación Autonómica Y Local. Castilla Y León
2023;38018;;Secretaría General De Financiación Autonómica Y Local. Melilla
2023;38019;;Secretaría General De Financiación Autonómica Y Local. Ceuta
2023;38020;;Secretaría General De Financiación Autonómica Y Local. Varias Cc. Aa.
2023;38021;;Secretaría General De Financiación Autonómica Y Local. Entidades Locales
2023;60;;Seguridad Social
2023;60001;;Pensiones Y Prestaciones Económicas De La Seguridad Social
2023;60002;;Prestaciones  Asistenciales, Sanitarias Y Sociales Del Ingesa Y Del Imserso
2023;60003;;Dirección Y Servicios Generales De Seguridad Social Y Protección Social
2023;60004;;Ingresos De La Seguridad Social
2023;98;;Ingresos Del Estado
2023;98001;;Ingresos Del Estado
