EJERCICIO;CENTRO GESTOR;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2010;12401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3376550
2010;13101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;150000
2010;13102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;50000
2010;13301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9000000
2010;14104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2074000
2010;14107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;265300
2010;14111;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;786540
2010;14113;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3097320
2010;14204;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9000
2010;14206;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;410000
2010;14301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;138400
2010;15101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;299020
2010;15103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5830000
2010;15104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10256680
2010;15105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3746400
2010;15202;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;53050
2010;15302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;28728790
2010;15303;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;780000
2010;16101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;929096150
2010;17238;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1099000
2010;17401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;19585600
2010;18101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4300120
2010;19101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;317704630
2010;19102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;22466500
2010;19104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;808000
2010;19301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;35800
2010;20102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;45191000
2010;20207;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1020000
2010;20208;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1350000
2010;20301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9849000
2010;20302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;42342110
2010;21201;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5820
2010;21204;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;357970
2010;21205;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;49000
2010;21206;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;148240
2010;21207;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1500000
2010;21401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;48196010
2010;23101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;276100
2010;23207;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;72120
2010;23208;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;18030
2010;23211;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8405000
2010;23225;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;11281940
2010;23226;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15697480
2010;23228;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2498960
2010;23229;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;23227230
2010;23230;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;18648290
2010;23231;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8299200
2010;23232;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5831180
2010;23233;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;12480000
2010;23234;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15440870
2010;23236;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;685000
2010;23401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;752560
2010;24101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1820000
2010;24102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;546000
2010;24103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15000
2010;24104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4210000
2010;24201;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1214000
2010;24301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8706300
2010;25101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;345000
2010;25102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;532000
2010;25103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10782000
2010;25104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;956420
2010;25105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3297300
2010;25106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1063750
2010;25401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;64749200
2010;25402;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;90500
2010;25403;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;280000
2010;26102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;20000
2010;26103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;46879410
2010;26104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;200000
2010;26106;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;20000
2010;28101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;416670
2010;28102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;91980
2010;28201;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;879840
2010;60001;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1236550120
2010;98001;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3147451000
2010;15103;30;;;Tasas;5500000
2010;15104;30;;;Tasas;9764530
2010;15302;30;;;Tasas;200000
2010;15303;30;;;Tasas;780000
2010;16101;30;;;Tasas;497099310
2010;17401;30;;;Tasas;17435600
2010;20102;30;;;Tasas;44830000
2010;20207;30;;;Tasas;5000
2010;20302;30;;;Tasas;41729910
2010;23225;30;;;Tasas;8676940
2010;23226;30;;;Tasas;12517480
2010;23228;30;;;Tasas;1400450
2010;23229;30;;;Tasas;4762000
2010;23230;30;;;Tasas;17175290
2010;23231;30;;;Tasas;6529900
2010;23232;30;;;Tasas;3528100
2010;23233;30;;;Tasas;9395000
2010;23234;30;;;Tasas;10089500
2010;23236;30;;;Tasas;640000
2010;23401;30;;;Tasas;52000
2010;24101;30;;;Tasas;1190000
2010;24102;30;;;Tasas;30000
2010;24104;30;;;Tasas;700000
2010;24201;30;;;Tasas;1106000
2010;24301;30;;;Tasas;504360
2010;25103;30;;;Tasas;2000
2010;25401;30;;;Tasas;58000000
2010;26103;30;;;Tasas;46879410
2010;26104;30;;;Tasas;200000
2010;98001;30;;;Tasas;828000000
2010;98001;300;;;Derechos por expedición de tarjetas de identidad profesional a trabajadores extranjeros;76000000
2010;98001;301;;;Canon de ocupación y aprovechamiento del dominio público marítimo-terrestre;27000000
2010;23225;302;;;Tasa por dirección e inspección de obras;1761940
2010;23226;302;;;Tasa por dirección e inspección de obras;3500000
2010;23229;302;;;Tasa por dirección e inspección de obras;3000000
2010;23230;302;;;Tasa por dirección e inspección de obras;2285000
2010;23231;302;;;Tasa por dirección e inspección de obras;3150000
2010;23232;302;;;Tasa por dirección e inspección de obras;1193870
2010;23233;302;;;Tasa por dirección e inspección de obras;2500000
2010;23236;302;;;Tasa por dirección e inspección de obras;635000
2010;98001;302;;;Tasa por dirección e inspección de obras;212000000
2010;23225;302;;00;Dirección e inspección de obras;1761940
2010;23226;302;;00;Dirección e inspección de obras;3500000
2010;23229;302;;00;Dirección e inspección de obras;3000000
2010;23230;302;;00;Dirección e inspección de obras;2285000
2010;23232;302;;00;Dirección e inspección de obras;1193870
2010;23233;302;;00;Dirección e inspección de obras;2500000
2010;23236;302;;00;Dirección e inspección de obras;635000
2010;98001;303;;;Tasa por el ejercicio de la potestad jurisdiccional;145000000
2010;98001;304;;;Tasas de expedición de D.N.I. y Pasaportes;86000000
2010;98001;305;;;Tasas consulares;72000000
2010;16101;306;;;Tasas de la Jefatura de Tráfico;497099310
2010;98001;307;;;Tasa por reserva del dominio radioeléctrico;64000000
2010;98001;308;;;Tasas seguridad aeroportuaria;13000000
2010;15103;309;;;Otras tasas;5500000
2010;15104;309;;;Otras tasas;9764530
2010;15302;309;;;Otras tasas;200000
2010;15303;309;;;Otras tasas;780000
2010;17401;309;;;Otras tasas;17435600
2010;20102;309;;;Otras tasas;44830000
2010;20207;309;;;Otras tasas;5000
2010;20302;309;;;Otras tasas;41729910
2010;23225;309;;;Otras tasas;6915000
2010;23226;309;;;Otras tasas;9017480
2010;23228;309;;;Otras tasas;1400450
2010;23229;309;;;Otras tasas;1762000
2010;23230;309;;;Otras tasas;14890290
2010;23231;309;;;Otras tasas;3379900
2010;23232;309;;;Otras tasas;2334230
2010;23233;309;;;Otras tasas;6895000
2010;23234;309;;;Otras tasas;10089500
2010;23236;309;;;Otras tasas;5000
2010;23401;309;;;Otras tasas;52000
2010;24101;309;;;Otras tasas;1190000
2010;24102;309;;;Otras tasas;30000
2010;24104;309;;;Otras tasas;700000
2010;24201;309;;;Otras tasas;1106000
2010;24301;309;;;Otras tasas;504360
2010;25103;309;;;Otras tasas;2000
2010;25401;309;;;Otras tasas;58000000
2010;26103;309;;;Otras tasas;46879410
2010;26104;309;;;Otras tasas;200000
2010;98001;309;;;Otras tasas;133000000
2010;98001;309;;00;Tasa por acreditación catastral;4000000
2010;98001;309;;01;Tasa de juego;21000000
2010;98001;309;;02;Reconocimientos, autorizaciones y concursos;72000000
2010;98001;309;;05;Tasa de Telecomunicaciones;13000000
2010;98001;309;;07;Control de sanidad exterior de carnes y productos de origen animal de países no comunitarios;8000000
2010;15103;309;;09;Otras;5500000
2010;15104;309;;09;Otras;9764530
2010;15303;309;;09;Otras;780000
2010;20207;309;;09;Otras;5000
2010;20302;309;;09;Otras;150480
2010;23228;309;;09;Otras;1400450
2010;23230;309;;09;Otras;902290
2010;23233;309;;09;Otras;83000
2010;23234;309;;09;Otras;1536000
2010;23236;309;;09;Otras;5000
2010;24101;309;;09;Otras;1190000
2010;24102;309;;09;Otras;30000
2010;24104;309;;09;Otras;700000
2010;24201;309;;09;Otras;1106000
2010;24301;309;;09;Otras;504360
2010;25103;309;;09;Otras;2000
2010;25401;309;;09;Otras;58000000
2010;26103;309;;09;Otras;46879410
2010;26104;309;;09;Otras;200000
2010;98001;309;;09;Otras;15000000
2010;20102;309;;10;Tasas por determinadas actividades del Organismo (20.101);43780000
2010;20302;309;;10;Servicios generales. Desclasificación de materiales;204730
2010;23234;309;;10;Canon de utilización de bienes de D.P.H.;400000
2010;20302;309;;11;Serv.Grales.de empresas de ámbito de protec. radiológica;53640
2010;23225;309;;11;Canon utilización dominio público hidraúlico;150000
2010;23230;309;;11;Canon de ocupación o utilización;13000000
2010;20102;309;;12;Tasas derivadas del Arreglo de Madrid aportadas por la Organización Mundial de la Propiedad Intelectual (OMPI);820000
2010;20302;309;;12;Inspección y control de instalaciones nucleares;34832330
2010;23225;309;;12;Tasa utilización bienes de dominio público;50000
2010;23230;309;;12;Informes;420000
2010;23232;309;;12;Navegación en embalses;2250
2010;20102;309;;13;Búsqueda de marcas a petición de la Oficina de Armonización del Mercado Interior (OAMI);200000
2010;20302;309;;13;Inpección,control y desmantelamiento de instal. nucleares;692400
2010;23230;309;;13;Confrontación de proyectos;5000
2010;23232;309;;13;Confrontación de proyectos;3340
2010;20102;309;;14;Acuerdo sobre armonía en las búsquedas realizadas entre OEP, OEPM y PRV;20000
2010;20302;309;;14;Inspección y control de instalaciones nucleares;3257270
2010;23225;309;;14;Canon de control de vertidos;5600000
2010;23226;309;;14;Canon de vertidos;6200000
2010;23229;309;;14;Canon de ocupación y vertido;1240000
2010;23230;309;;14;Canon vertidos;13000
2010;23232;309;;14;Canon de oupación o utilización y canon de vertidos en aplicación de los art. 104 y 105 Ley de aguas;2183600
2010;23233;309;;14;Canon control de vertidos;6000000
2010;23234;309;;14;Canon de vertidos;8000000
2010;20102;309;;15;Tasas derivadas del arreglo de La Haya aportadas por la OMPI;10000
2010;20302;309;;15;Inpección,control y desmantelamiento instal. nucleares;32760
2010;23226;309;;15;Canon de ocupación;2600000
2010;23230;309;;15;Canon ocupación;550000
2010;20302;309;;16;Inspección,control y homologación de cursos;41770
2010;20302;309;;17;Inspección y control de transporte;35210
2010;23225;309;;17;Tasa por explotación de obras;1000000
2010;23226;309;;17;Tasas de explotación de obras;7480
2010;23232;309;;17;Tasa explotación de obras y servicios;67010
2010;23225;309;;18;Tasa por confrontación y proyectos;25000
2010;23226;309;;18;Confrontación de proyectos;10000
2010;23229;309;;18;Tasa de informes y otras actuaciones;522000
2010;23232;309;;18;Canon de aprovechamiento de materiales;44600
2010;23234;309;;18;Tasa por redacción de proyectos, confrontación y tasación de obras y proyectos;1500
2010;20302;309;;19;Inpección y control de empresas de ámbito de Protec. Radiológicas;93760
2010;23225;309;;19;Tasa por informes y estudios;90000
2010;23226;309;;19;Informes y otras actuaciones;200000
2010;23232;309;;19;Tasas por informes y visitas;33430
2010;23234;309;;19;Tasa por informe y otras actuaciones;152000
2010;20302;309;;21;Servicios generales. Funcionamiento de instalaciones nucleares;2500
2010;20302;309;;22;Serv.Grales.seguimiento gestión residuos;48500
2010;23233;309;;23;Salto pie de presa;660000
2010;20302;309;;24;Serv.Grales de instalaciones radiactivas;1172050
2010;20302;309;;25;Serv. Grales.desmantelamiento de instal. radiactivas;27430
2010;20302;309;;26;Serv.Grales.de licencias;1049870
2010;20302;309;;27;Serv.Grales.de homologación de cursos;18830
2010;20302;309;;28;Serv.Grales.de transporte;16380
2010;23233;309;;28;Confrontación de obras y proyectos;20000
2010;23233;309;;29;Infracciones y otras actuaciones;132000
2010;14104;31;;;Precios Públicos;1030000
2010;14111;31;;;Precios Públicos;786540
2010;17238;31;;;Precios Públicos;570000
2010;18101;31;;;Precios Públicos;4300120
2010;20207;31;;;Precios Públicos;1000000
2010;20302;31;;;Precios Públicos;500000
2010;21204;31;;;Precios Públicos;267220
2010;21401;31;;;Precios Públicos;1100000
2010;23401;31;;;Precios Públicos;690560
2010;24101;31;;;Precios Públicos;610000
2010;24102;31;;;Precios Públicos;436000
2010;24104;31;;;Precios Públicos;3200000
2010;24201;31;;;Precios Públicos;12000
2010;24301;31;;;Precios Públicos;8176900
2010;25102;31;;;Precios Públicos;32000
2010;25103;31;;;Precios Públicos;10000000
2010;25104;31;;;Precios Públicos;260100
2010;28201;31;;;Precios Públicos;488040
2010;98001;31;;;Precios Públicos;3000000
2010;18101;310;;;Derechos de matrícula en cursos y seminarios;2045840
2010;21204;310;;;Derechos de matrícula en cursos y seminarios;7220
2010;21401;310;;;Derechos de matrícula en cursos y seminarios;300000
2010;24201;310;;;Derechos de matrícula en cursos y seminarios;12000
2010;25102;310;;;Derechos de matrícula en cursos y seminarios;32000
2010;25104;310;;;Derechos de matrícula en cursos y seminarios;200000
2010;98001;310;;;Derechos de matrícula en cursos y seminarios;1000000
2010;21401;311;;;Entradas a museos, exposiciones, espectáculos, etc.;800000
2010;24101;311;;;Entradas a museos, exposiciones, espectáculos, etc.;310000
2010;24104;311;;;Entradas a museos, exposiciones, espectáculos, etc.;3200000
2010;24301;311;;;Entradas a museos, exposiciones, espectáculos, etc.;8176900
2010;25103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;10000000
2010;25104;317;;;Cursos impartidos para otros Entes Públicos.;60100
2010;14104;319;;;Otros precios públicos;1030000
2010;14111;319;;;Otros precios públicos;786540
2010;17238;319;;;Otros precios públicos;570000
2010;18101;319;;;Otros precios públicos;2254280
2010;20207;319;;;Otros precios públicos;1000000
2010;20302;319;;;Otros precios públicos;500000
2010;21204;319;;;Otros precios públicos;260000
2010;23401;319;;;Otros precios públicos;690560
2010;24101;319;;;Otros precios públicos;300000
2010;24102;319;;;Otros precios públicos;436000
2010;28201;319;;;Otros precios públicos;488040
2010;98001;319;;;Otros precios públicos;2000000
2010;13101;32;;;Otros ingresos procedentes de prestación de servicios;150000
2010;14113;32;;;Otros ingresos procedentes de prestación de servicios;1827320
2010;15101;32;;;Otros ingresos procedentes de prestación de servicios;158570
2010;15302;32;;;Otros ingresos procedentes de prestación de servicios;26487790
2010;17401;32;;;Otros ingresos procedentes de prestación de servicios;150000
2010;19101;32;;;Otros ingresos procedentes de prestación de servicios;3005060
2010;19104;32;;;Otros ingresos procedentes de prestación de servicios;25000
2010;20207;32;;;Otros ingresos procedentes de prestación de servicios;8000
2010;20301;32;;;Otros ingresos procedentes de prestación de servicios;8700000
2010;21207;32;;;Otros ingresos procedentes de prestación de servicios;1452000
2010;21401;32;;;Otros ingresos procedentes de prestación de servicios;28584040
2010;23207;32;;;Otros ingresos procedentes de prestación de servicios;6010
2010;23211;32;;;Otros ingresos procedentes de prestación de servicios;10000
2010;24201;32;;;Otros ingresos procedentes de prestación de servicios;48000
2010;24301;32;;;Otros ingresos procedentes de prestación de servicios;4000
2010;25102;32;;;Otros ingresos procedentes de prestación de servicios;450000
2010;25105;32;;;Otros ingresos procedentes de prestación de servicios;267280
2010;25106;32;;;Otros ingresos procedentes de prestación de servicios;8250
2010;25401;32;;;Otros ingresos procedentes de prestación de servicios;139200
2010;25402;32;;;Otros ingresos procedentes de prestación de servicios;90500
2010;25403;32;;;Otros ingresos procedentes de prestación de servicios;280000
2010;60001;32;;;Otros ingresos procedentes de prestación de servicios;96256100
2010;98001;32;;;Otros ingresos procedentes de prestación de servicios;495450000
2010;98001;320;;;Comisiones por avales y seguros de operaciones financieras;9450000
2010;15302;321;;;Renta de aduanas. Derechos menores;140000
2010;15302;322;;;De la Administración financiera;26026790
2010;25102;322;;;De la Administración financiera;450000
2010;98001;322;;;De la Administración financiera;406000000
2010;15302;322;;01;Administración y cobranza;20536790
2010;98001;322;;02;Compensación por gastos de percepción de recursos propios tradicionales de la Unión Europea;400000000
2010;15302;322;;03;Derivados de costas de procedimientos de apremio;1630000
2010;15302;322;;04;Derivados de la repercusión del coste de fabricación de efectos timbrados;3860000
2010;25102;322;;99;Otros;450000
2010;98001;322;;99;Otros;6000000
2010;60001;327;;;De asistencia sanitaria;86511320
2010;98001;327;;;De asistencia sanitaria;80000000
2010;98001;327;;01;Por Convenios Internacionales y Conciertos;80000000
2010;60001;328;;;De servicios sociales;3613350
2010;13101;329;;;Otros ingresos procedentes de prestación de servicios;150000
2010;14113;329;;;Otros ingresos procedentes de prestación de servicios;1827320
2010;15101;329;;;Otros ingresos procedentes de prestación de servicios;158570
2010;15302;329;;;Otros ingresos procedentes de prestación de servicios;321000
2010;17401;329;;;Otros ingresos procedentes de prestación de servicios;150000
2010;19101;329;;;Otros ingresos procedentes de prestación de servicios;3005060
2010;19104;329;;;Otros ingresos procedentes de prestación de servicios;25000
2010;20207;329;;;Otros ingresos procedentes de prestación de servicios;8000
2010;20301;329;;;Otros ingresos procedentes de prestación de servicios;8700000
2010;21207;329;;;Otros ingresos procedentes de prestación de servicios;1452000
2010;21401;329;;;Otros ingresos procedentes de prestación de servicios;28584040
2010;23207;329;;;Otros ingresos procedentes de prestación de servicios;6010
2010;23211;329;;;Otros ingresos procedentes de prestación de servicios;10000
2010;24201;329;;;Otros ingresos procedentes de prestación de servicios;48000
2010;24301;329;;;Otros ingresos procedentes de prestación de servicios;4000
2010;25105;329;;;Otros ingresos procedentes de prestación de servicios;267280
2010;25106;329;;;Otros ingresos procedentes de prestación de servicios;8250
2010;25401;329;;;Otros ingresos procedentes de prestación de servicios;139200
2010;25402;329;;;Otros ingresos procedentes de prestación de servicios;90500
2010;25403;329;;;Otros ingresos procedentes de prestación de servicios;280000
2010;60001;329;;;Otros ingresos procedentes de prestación de servicios;6131430
2010;15302;329;;00;Servicios ajenos;192000
2010;15302;329;;01;Prestación de otros servicios;129000
2010;20301;329;;01;Cuotas asistencia a ferias;8000000
2010;21401;329;;01;De investigación controlada;25834040
2010;20301;329;;02;Otros servicios;700000
2010;21401;329;;02;De otras prestaciones de servicios;2750000
2010;12401;33;;;Venta de bienes;130450
2010;14104;33;;;Venta de bienes;1003000
2010;14204;33;;;Venta de bienes;6000
2010;14301;33;;;Venta de bienes;138400
2010;15101;33;;;Venta de bienes;140450
2010;15103;33;;;Venta de bienes;330000
2010;15105;33;;;Venta de bienes;204050
2010;15202;33;;;Venta de bienes;6750
2010;15302;33;;;Venta de bienes;610000
2010;16101;33;;;Venta de bienes;9020
2010;17238;33;;;Venta de bienes;71000
2010;19101;33;;;Venta de bienes;10000
2010;19104;33;;;Venta de bienes;303000
2010;19301;33;;;Venta de bienes;10000
2010;20102;33;;;Venta de bienes;361000
2010;20207;33;;;Venta de bienes;3000
2010;20301;33;;;Venta de bienes;240000
2010;21204;33;;;Venta de bienes;8200
2010;21205;33;;;Venta de bienes;5000
2010;21206;33;;;Venta de bienes;13830
2010;21207;33;;;Venta de bienes;24000
2010;21401;33;;;Venta de bienes;1444570
2010;23101;33;;;Venta de bienes;106100
2010;23228;33;;;Venta de bienes;17680
2010;23234;33;;;Venta de bienes;1370
2010;23401;33;;;Venta de bienes;10000
2010;24101;33;;;Venta de bienes;12000
2010;24102;33;;;Venta de bienes;55000
2010;24104;33;;;Venta de bienes;250000
2010;24301;33;;;Venta de bienes;1030
2010;25101;33;;;Venta de bienes;345000
2010;25102;33;;;Venta de bienes;50000
2010;25103;33;;;Venta de bienes;580000
2010;25104;33;;;Venta de bienes;126000
2010;25106;33;;;Venta de bienes;2000
