EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2016;15401;;Agencia Estatal De Evaluación De Políticas Públicas Y Calidad De Los Servicios
2016;16;;Ministerio Del Interior
2016;16001;;Ministerio, Subsecretaría Y Servicios Generales
2016;16002;;Secretaría De Estado De Seguridad
2016;16003;;Dirección General De La Policía
2016;16004;;Dirección General De La Guardia Civil
2016;16005;;Secretaría General De Instituciones Penitenciarias
2016;16101;;Jefatura De Tráfico
2016;16102;;Gerencia De Infraestructuras Y Equipamiento De La Seguridad Del Estado
2016;17;;Ministerio De Fomento
2016;17001;;Ministerio, Subsecretaría Y Servicios Generales
2016;17002;;Dirección General De Programación Económica Y Presupuestos
2016;17003;;Secretaría General Técnica
2016;17009;;Dirección General De Arquitectura, Vivienda Y Suelo
2016;17018;;Dirección General Del Instituto Geográfico Nacional
2016;17020;;Secretaría De Estado De Infraestructuras, Transporte Y Vivienda
2016;17032;;Dirección General De Marina Mercante
2016;17034;;Dirección General De Aviación Civil
2016;17038;;Dirección General De Carreteras
2016;17039;;Dirección General De Transporte Terrestre
2016;17101;;Centro De Estudios Y Experimentación De Obras Públicas
2016;17102;;Centro Nacional De Información Geográfica
2016;17401;;Agencia Estatal De Seguridad Aérea
2016;17402;;Agencia Estatal De Seguridad Ferroviaria
2016;18;;Ministerio De Educación, Cultura Y Deporte
2016;18001;;Ministerio, Subsecretaría Y Servicios Generales
2016;18002;;Secretaría General Tecnica
2016;18003;;Secretaría De Estado De Educación, Formación Profesional Y Universidades
2016;18004;;Dirección General De Evaluación Y Cooperación Territorial
2016;18005;;Dirección General De Formación Profesional
2016;18006;;Secretaría General De Universidades
2016;18007;;Dirección General De Política Universitaria
2016;18009;;Secretaría De Estado De Cultura
2016;18011;;Dirección General De Bellas Artes Y Bienes Culturales Y De Archivos Y Bibliotecas
2016;18013;;Dirección General De Políticas E Industrias Culturales Y Del Libro
2016;18101;;Universidad Internacional Menéndez Pelayo
2016;18102;;Servicio Español Para La Internacionalización De La Educación
2016;18103;;Instituto De La Cinematografía Y De Las Artes Audiovisuales
2016;18104;;Biblioteca Nacional
2016;18105;;Gerencia De Infraestructuras Y Equipamientos
2016;18106;;Consejo Superior De Deportes
2016;18107;;Instituto Nacional De Las Artes Escénicas Y De La Música
2016;18108;;Agencia Nacional De Evaluación De La Calidad Y Acreditación
2016;18301;;Museo Nacional Del Prado
2016;18302;;Museo Nacional Centro De Arte Reina Sofía
2016;18401;;Agencia Española De Protección De La Salud En El Deporte
2016;19;;Ministerio De Empleo Y Seguridad Social
2016;19001;;Ministerio Y Subsecretaría
2016;19002;;Secretaría De Estado De La Seguridad Social
2016;19003;;Secretaría De Estado De Empleo
2016;19007;;Secretaría General De Inmigración Y Emigración
2016;19101;;Servicio Público De Empleo Estatal
2016;19102;;Fondo De Garantía Salarial
2016;19104;;Instituto Nacional De Seguridad E Higiene En El Trabajo
2016;19301;;Consejo Económico Y Social
2016;20;;Ministerio De Industria, Energía Y Turismo
2016;20001;;Ministerio, Subsecretaría Y Servicios Generales
2016;20002;;Secretaría General Técnica
2016;20004;;Secretaría De Estado De Turismo
2016;20012;;Secretaría De Estado De Telecomunicaciones Y Para La Sociedad De La Información
2016;20015;;Secretaría General De Industria Y De La Pequeña Y Mediana Empresa
2016;20016;;Dirección General De Industria Y De La Pequeña Y Mediana Empresa
2016;20018;;Secretaría De Estado De Energía
2016;20019;;Dirección General De Política Energética Y Minas
2016;20101;;Instituto Para La Reestructuración De La Minería Del Carbón Y Desarrollo Alternativo De Las Comarcas Mineras
2016;20102;;Oficina Española De Patentes Y Marcas
2016;20103;;Centro Español De Metrología
2016;20104;;Instituto De Turismo De España
2016;20302;;Consejo De Seguridad Nuclear
2016;23;;Ministerio De Agricultura, Alimentación Y Medio Ambiente
2016;23001;;Ministerio, Subsecretaría Y Servicios Generales
2016;23002;;Secretaría General Técnica
2016;23004;;Secretaría De Estado De Medio Ambiente
2016;23005;;Dirección General Del Agua
2016;23006;;Dirección General De Sostenibilidad De La Costa Y El Mar
2016;23008;;Dirección General De Calidad Y Evaluación Ambiental Y Medio Natural
2016;23010;;Oficina Española Del Cambio Climático
2016;23011;;Secretaría General De Agricultura Y Alimentación
2016;23012;;Dirección General De Producciones Y Mercados Agrarios
2016;23013;;Dirección General De Servicios
2016;23014;;Dirección General De La Industria Alimentaria
2016;23015;;Secretaría General De Pesca
2016;23016;;Dirección General De Ordenación Pesquera
2016;23017;;Dirección General De Recursos Pesqueros Y Acuicultura
2016;23018;;Dirección General De Desarrollo Rural Y Política Forestal
2016;23019;;Dirección General De Sanidad De La Producción Agraria
2016;23101;;Parques Nacionales
2016;23102;;Confederación Hidrográfica Del Cantábrico
2016;23103;;Confederación Hidrográfica Del Duero
2016;23104;;Confederación Hidrográfica Del Ebro
2016;23105;;Confederación Hidrográfica Del Guadalquivir
2016;23106;;Confederación Hidrográfica Del Guadiana
2016;23107;;Confederación Hidrográfica Del Júcar
2016;23108;;Confederación Hidrográfica Del Miño-Sil
2016;23109;;Confederación Hidrográfica Del Segura
2016;23110;;Confederación Hidrográfica Del Tajo
2016;23111;;Mancomunidad De Los Canales Del Taibilla
2016;23112;;Agencia De Información Y Control Alimentarios
2016;23113;;Entidad Estatal De Seguros Agrarios
2016;23114;;Fondo Español De Garantía Agraria
2016;23401;;Agencia Estatal De Meteorología
2016;25;;Ministerio De La Presidencia
2016;25001;;Presidente Del Gobierno
2016;25002;;Ministerio Y Servicios Generales
2016;25003;;Portavoz Del Gobierno
2016;25101;;Centro De Estudios Políticos Y Constitucionales
2016;25102;;Centro De Investigaciones Sociológicas
2016;25103;;Consejo De Administración Del Patrimonio Nacional
2016;25301;;Centro Nacional De Inteligencia
2016;25401;;Agencia Estatal Boletín Oficial Del Estado
2016;26;;Ministerio De Sanidad, Servicios Sociales E Igualdad
2016;26001;;Ministerio Y Subsecretaría
2016;26002;;Secretaría General Técnica
2016;26004;;Secretaría General De Sanidad Y Consumo
2016;26007;;Dirección General De Salud Pública, Calidad E Innovación
2016;26009;;Dirección General De Cartera Básica De Servicios Del Sistema Nacional De Salud Y Farmacia
2016;26012;;Dirección General De Ordenación Profesional
2016;26015;;Secretaría De Estado De Servicios Sociales E Igualdad
2016;26016;;Dirección General De Servicios Para La Familia Y La Infancia
2016;26017;;Dirección General De Políticas De Apoyo A La Discapacidad
2016;26018;;Delegación Del Gobierno Para El Plan Nacional Sobre Drogas
2016;26022;;Delegación Del Gobierno Para La Violencia De Género
2016;26101;;Instituto De La Juventud
2016;26105;;Organización Nacional De Trasplantes
2016;26106;;Real Patronato Sobre Discapacidad
2016;26107;;Instituto De La Mujer Y Para La Igualdad De Oportunidades
2016;26108;;Consejo De La Juventud De España
2016;26109;;Agencia Española De Consumo, Seguridad Alimentaria Y Nutrición
2016;26401;;Agencia Española De Medicamentos Y Productos Sanitarios
2016;27;;Ministerio De Economía Y Competitividad
2016;27001;;Ministerio, Subsecretaría Y Servicios Generales
2016;27002;;Secretaría General Técnica
2016;27003;;Secretaría De Estado De Economía Y Apoyo A La Empresa
2016;27004;;Secretaría General Del Tesoro Y Política Financiera
2016;27005;;Dirección General De Política Económica
2016;27006;;Dirección General De Análisis Macroeconómico Y Economía Internacional
2016;27007;;Dirección General De Seguros Y Fondos De Pensiones
2016;27008;;Secretaría De Estado De Comercio
2016;27009;;Dirección General De Comercio Internacional E Inversiones
2016;27010;;Dirección General De Comercio Interior
2016;27011;;Secretaría De Estado De Investigación, Desarrollo E Innovación
2016;27012;;Secretaría General De Ciencia, Tecnología E Innovación
2016;27013;;Dirección General De Investigación Científica Y Técnica
2016;27014;;Dirección General De Innovación Y Competitividad
2016;27101;;Instituto Nacional De Estadística
2016;27102;;Instituto De Contabilidad Y Auditoría De Cuentas
2016;27103;;Centro De Investigaciones Energéticas, Medioambientales Y Tecnológicas
2016;27104;;Instituto Nacional De Investigación Y Tecnología Agraria Y Alimentaria
2016;27105;;Instituto Español De Oceanografía
2016;27106;;Instituto Geológico Y Minero De España
2016;27107;;Instituto De Salud Carlos Iii
2016;27302;;Comisión Nacional De Los Mercados Y La Competencia
2016;27401;;Consejo Superior De Investigaciones Científicas
2016;31;;Gastos De Diversos Ministerios
2016;31002;;Dirección General De Presupuestos. Gastos De Los Departamentos Ministeriales
2016;31003;;Dirección General Del Patrimonio Del Estado
2016;31004;;Subsecretaría De Hacienda
2016;31005;;Dirección General De Racionalización Y Centralización De La Contratación
2016;32;;Otras Relaciones Financieras Con Entes Territoriales
2016;32001;;Secretaría General De Coordinación Autonómica Y Local. Comunidades Autónomas
2016;32002;;Secretaría General De Coordinación Autonómica Y Local. Entidades Locales
2016;33;;Fondos De Compensación Interterritorial
2016;33003;;Secretaría General De Coordinación Autonómica Y Local. Galicia
2016;33004;;Secretaría General De Coordinación Autonómica Y Local. Andalucía
2016;33005;;Secretaría General De Coordinación Autonómica Y Local. Principado De Asturias
2016;33006;;Secretaría General De Coordinación Autonómica Y Local. Cantabria
2016;33008;;Secretaría General De Coordinación Autonómica Y Local. Región De Murcia
2016;33009;;Secretaría General De Coordinación Autonómica Y Local. Comunidad Valenciana
2016;33011;;Secretaría General De Coordinación Autonómica Y Local. Castilla-La Mancha
2016;33012;;Secretaría General De Coordinación Autonómica Y Local. Canarias
2016;33014;;Secretaría General De Coordinación Autonómica Y Local. Extremadura
2016;33017;;Secretaría General De Coordinación Autonómica Y Local. Castilla Y León
2016;33018;;Secretaría General De Coordinación Autonómica Y Local. Melilla
2016;33019;;Secretaría General De Coordinación Autonómica Y Local. Ceuta
2016;33020;;Secretaría General De Coordinación Autonómica Y Local. Varias Cc.aa
2016;34;;Relaciones Financieras Con La Unión Europea
2016;34001;;Dirección General Fondos Comunitarios. Relaciones Financieras Con La Unión Europea
2016;35;;Fondo De Contingencia
2016;35001;;Dirección General De Presupuestos. Fondo De Contingencia
2016;36;;Sistemas De Financiación De Entes Territoriales
2016;36002;;Secretaría General De Coordinación Autonómica Y Local. Cataluña
2016;36003;;Secretaría General De Coordinación Autonómica Y Local. Galicia
2016;36004;;Secretaría General De Coordinación Autonómica Y Local. Andalucía
2016;36005;;Secretaría General De Coordinación Autonómica Y Local. Principado De Asturias
2016;36006;;Secretaría General De Coordinación Autonómica Y Local. Cantabria
2016;36007;;Secretaría General De Coordinación Autonómica Y Local. La Rioja
2016;36010;;Secretaría General De Coordinación Autonómica Y Local. Aragón
2016;36011;;Secretaría General De Coordinación Autonómica Y Local. Castilla-La Mancha
2016;36012;;Secretaría General De Coordinación Autonómica Y Local. Canarias
2016;36014;;Secretaría General De Coordinación Autonómica Y Local. Extremadura
2016;36017;;Secretaría General De Coordinación Autonómica Y Local. Castilla Y León
2016;36018;;Secretaría General De Coordinación Autonómica Y Local. Melilla
2016;36019;;Secretaría General De Coordinación Autonómica Y Local. Ceuta
2016;36020;;Secretaría General De Coordinación Autonómica Y Local. Varias Cc. Aa.
2016;36021;;Secretaría General De Coordinación Autonómica Y Local. Entidades Locales
2016;60;;Seguridad Social
2016;60001;;Pensiones Y Prestaciones Económicas De La Seguridad Social
2016;60002;;Prestaciones  Asistenciales, Sanitarias Y Sociales Del Ingesa Y Del Imserso
2016;60003;;Dirección Y Servicios Generales De Seguridad Social Y Protección Social
2016;60004;;Ingresos De La Seguridad Social
2016;98;;Ingresos Del Estado
2016;98001;;Ingresos Del Estado
