EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2013;18006;;Secretaría General De Universidades
2013;18007;;Dirección General De Política Universitaria
2013;18009;;Secretaría De Estado De Cultura
2013;18011;;D. G. De Bellas Artes Y Bienes Culturales Y De Archivos Y Bibliotecas
2013;18013;;Dirección General De Políticas E Industrias Culturales Y Del Libro
2013;18101;;Universidad Internacional Menéndez Pelayo
2013;18102;;Programas Educativos Europeos
2013;18103;;Instituto De La Cinematografía Y De Las Artes Audiovisuales
2013;18104;;Biblioteca Nacional
2013;18105;;Gerencia De Infraestructuras Y Equipamientos
2013;18106;;Consejo Superior De Deportes
2013;18201;;Instituto Nacional De Las Artes Escénicas Y De La Música
2013;18301;;Museo Nacional Del Prado
2013;18302;;Museo Nacional Centro De Arte Reina Sofía
2013;18401;;Agencia Estatal Antidopaje
2013;19;;Ministerio De Empleo Y Seguridad Social
2013;19001;;Ministerio Y Subsecretaría
2013;19002;;Secretaría De Estado De La Seguridad Social
2013;19003;;Secretaría De Estado De Empleo
2013;19007;;Secretaría General De Inmigración Y Emigración
2013;19101;;Servicio Público De Empleo Estatal
2013;19102;;Fondo De Garantía Salarial
2013;19104;;Instituto Nacional De Seguridad E Higiene En El Trabajo
2013;19301;;Consejo Económico Y Social
2013;20;;Ministerio De Industria, Energía Y Turismo
2013;20001;;Ministerio, Subsecretaría Y Servicios Generales
2013;20002;;Secretaría General Técnica
2013;20004;;Secretaría De Estado De Turismo
2013;20012;;Secr. De Est. De Telecomun. Y Para La Sociedad De La Información
2013;20015;;Secretaría General De Industria Y De La Pequeña Y Mediana Empresa
2013;20016;;Dirección General De Industria Y De La Pequeña Y Mediana Empresa
2013;20018;;Secretaría De Estado De Energía
2013;20019;;Dirección General De Política Energética Y Minas
2013;20101;;Inst. Para La Reestruct. De La Minería Del Carbón Y D.a.c.m.
2013;20102;;Oficina Española De Patentes Y Marcas
2013;20207;;Centro Español De Metrología
2013;20208;;Instituto De Turismo De España
2013;20302;;Consejo De Seguridad Nuclear
2013;23;;Ministerio De Agricultura, Alimentación Y Medio Ambiente
2013;23001;;Ministerio, Subsecretaría Y Servicios Generales
2013;23002;;Secretaría General Técnica
2013;23004;;Secretaría De Estado De Medio Ambiente
2013;23005;;Dirección General Del Agua
2013;23006;;Dirección General De Sostenibilidad De La Costa Y El Mar
2013;23008;;Dirección General De Calidad Y Evaluación Ambiental Y Medio Natural
2013;23010;;Oficina Española Del Cambio Climático
2013;23011;;Secretaría General De Agricultura Y Alimentación
2013;23012;;Dirección General De Producciones Y Mercados Agrarios
2013;23013;;Dirección General De Servicios
2013;23014;;Dirección General De La Industria Alimentaria
2013;23015;;Secretaría General De Pesca
2013;23016;;Dirección General De Ordenación Pesquera
2013;23017;;Dirección General De Recursos Pesqueros Y Acuicultura
2013;23018;;Dirección General De Desarrollo Rural Y Política Forestal
2013;23019;;Dirección General De Sanidad De La Producción Agraria
2013;23101;;Parques Nacionales
2013;23112;;Agencia Para El Aceite De Oliva
2013;23207;;Entidad Estatal De Seguros Agrarios
2013;23211;;Fondo Español De Garantía Agraria
2013;23225;;Confederación Hidrográfica Del Duero
2013;23226;;Confederación Hidrográfica Del Ebro
2013;23228;;Confederación Hidrográfica Del Guadalquivir
2013;23229;;Confederación Hidrográfica Del Guadiana
2013;23230;;Confederación Hidrográfica Del Júcar
2013;23231;;Confederación Hidrográfica Del Miño-Sil
2013;23232;;Confederación Hidrográfica Del Segura
2013;23233;;Confederación Hidrográfica Del Cantábrico
2013;23234;;Confederación Hidrográfica Del Tajo
2013;23236;;Mancomunidad De Los Canales Del Taibilla
2013;23401;;Agencia Estatal De Meteorología
2013;25;;Ministerio De La Presidencia
2013;25001;;Presidente Del Gobierno
2013;25002;;Ministerio Y Servicios Generales
2013;25003;;Portavoz Del Gobierno
2013;25101;;Centro De Estudios Políticos Y Constitucionales
2013;25102;;Centro De Investigaciones Sociológicas
2013;25103;;Consejo De Administración Del Patrimonio Nacional
2013;25301;;Centro Nacional De Inteligencia
2013;25401;;Agencia Estatal Boletín Oficial Del Estado
2013;26;;Ministerio De Sanidad, Servicios Sociales E Igualdad
2013;26001;;Ministerio Y Subsecretaría
2013;26002;;Secretaría General Técnica
2013;26004;;Secretaría General De Sanidad Y Consumo
2013;26007;;Dirección General De Salud Pública, Calidad E Innovación
2013;26009;;D. G. De Cartera Básica De Servicios Del Sistema Nacional De Salud Y Farmacia
2013;26012;;Dirección General De Ordenación Profesional
2013;26015;;Secretaría De Estado De Servicios Sociales E Igualdad
2013;26016;;Dirección General De Servicios Para La Familia Y La Infancia
2013;26017;;Dirección General De Políticas De Apoyo A La Discapacidad
2013;26018;;Delegación Del Gobierno Para El Plan Nacional Sobre Drogas
2013;26021;;Dirección General Para La Igualdad De Oportunidades
2013;26022;;Delegación Del Gobierno Para La Violencia De Género
2013;26102;;Instituto Nacional Del Consumo
2013;26104;;Agencia Española De Seguridad Alimentaria Y Nutrición
2013;26105;;Organización Nacional De Trasplantes
2013;26106;;Real Patronato Sobre Discapacidad
2013;26107;;Instituto De La Mujer
2013;26108;;Consejo De La Juventud De España
2013;26201;;Instituto De La Juventud
2013;26401;;Agencia Española De Medicamentos Y Productos Sanitarios
2013;27;;Ministerio De Economía Y Competitividad
2013;27001;;Ministerio, Subsecretaría Y Servicios Generales
2013;27002;;Secretaría General Técnica
2013;27003;;Secretaría De Estado De Economía Y Apoyo A La Empresa
2013;27004;;Secretaría General Del Tesoro Y Política Financiera
2013;27005;;Dirección General De Política Económica
2013;27006;;Dirección General De Análisis Macroeconómico Y Economía Internacional
2013;27007;;Dirección General De Seguros Y Fondos De Pensiones
2013;27008;;Secretaría De Estado De Comercio
2013;27009;;Dirección General De Comercio E Inversiones
2013;27010;;Dirección General De Comercio Interior
2013;27011;;Secretaría De Estado De Investigación, Desarrollo E Innovación
2013;27012;;Secretaría General De Ciencia, Tecnología E Innovación
2013;27013;;Dirección General De Investigación Científica Y Técnica
2013;27014;;Dirección General De Innovación Y Competitividad
2013;27101;;Instituto Nacional De Estadística
2013;27102;;Instituto De Contabilidad Y Auditoría De Cuentas
2013;27201;;Centro De Investigaciones Energéticas, Medioambientales Y Tecnológicas
2013;27202;;Instituto Nacional De Investigación Y Tecnología Agraria Y Alimentaria
2013;27203;;Instituto Español De Oceanografía
2013;27204;;Instituto Geológico Y Minero De España
2013;27205;;Instituto De Salud Carlos Iii
2013;27206;;Instituto De Astrofísica De Canarias
2013;27301;;Comisión Nacional De La Competencia
2013;27401;;Consejo Superior De Investigaciones Científicas
2013;31;;Gastos De Diversos Ministerios
2013;31002;;D.g. Presupuestos. Gastos De Los Departamentos Ministeriales
2013;31003;;Dirección General Del Patrimonio Del Estado
2013;31004;;Subsecretaría De Hacienda
2013;32;;Otras Relaciones Financieras Con Entes Territoriales
2013;32001;;Secretaría General De Coordinación Autonómica Y Local. Comunidades Autónomas
2013;32002;;Secretaría General De Coordinación Autonómica Y Local. Entidades Locales
2013;33;;Fondos De Compensación Interterritorial
2013;33003;;Secretaría General De Coordinación Autonómica Y Local. Galicia
2013;33004;;Secretaría General De Coordinación Autonómica Y Local. Andalucía
2013;33005;;Secretaría General De Coordinación Autonómica Y Local. Principado De Asturias
2013;33006;;Secretaría General De Coordinación Autonómica Y Local. Cantabria
2013;33008;;Secretaría General De Coordinación Autonómica Y Local. Región De Murcia
2013;33009;;Secretaría General De Coordinación Autonómica Y Local. Comunidad Valenciana
2013;33011;;Secretaría General De Coordinación Autonómica Y Local. Castilla-La Mancha
2013;33012;;Secretaría General De Coordinación Autonómica Y Local. Canarias
2013;33014;;Secretaría General De Coordinación Autonómica Y Local. Extremadura
2013;33017;;Secretaría General De Coordinación Autonómica Y Local. Castilla Y León
2013;33018;;Secretaría General De Coordinación Autonómica Y Local. Melilla
2013;33019;;Secretaría General De Coordinación Autonómica Y Local. Ceuta
2013;33020;;Secretaría General De Coordinación Autonómica Y Local. Varias Cc.aa
2013;34;;Relaciones Financieras Con La Unión Europea
2013;34001;;D. G. Fondos Comunitarios. Relaciones Financieras Con La U. E.
2013;35;;Fondo De Contingencia
2013;35001;;Dirección General De Presupuestos. Fondo De Contingencia
2013;36;;Sistemas De Financiación De Entes Territoriales
2013;36002;;Secretaría General De Coordinación Autonómica Y Local. Cataluña
2013;36003;;Secretaría General De Coordinación Autonómica Y Local. Galicia
2013;36004;;Secretaría General De Coordinación Autonómica Y Local. Andalucía
2013;36005;;Secretaría General De Coordinación Autonómica Y Local. Principado De Asturias
2013;36006;;Secretaría General De Coordinación Autonómica Y Local. Cantabria
2013;36007;;Secretaría General De Coordinación Autonómica Y Local. La Rioja
2013;36010;;Secretaría General De Coordinación Autonómica Y Local. Aragón
2013;36011;;Secretaría General De Coordinación Autonómica Y Local. Castilla-La Mancha
2013;36012;;Secretaría General De Coordinación Autonómica Y Local. Canarias
2013;36014;;Secretaría General De Coordinación Autonómica Y Local. Extremadura
2013;36017;;Secretaría General De Coordinación Autonómica Y Local. Castilla Y León
2013;36018;;Secretaría General De Coordinación Autonómica Y Local. Melilla
2013;36019;;Secretaría General De Coordinación Autonómica Y Local. Ceuta
2013;36020;;Secretaría General De Coordinación Autonómica Y Local. Varias Cc. Aa.
2013;36021;;Secretaría General De Coordinación Autonómica Y Local. Entidades Locales
2013;60;;Seguridad Social
2013;60001;;Pensiones Y Prestaciones Económicas De La Seguridad Social
2013;60002;;Prest.  Asistenciales, Sanitarias Y Sociales Del Ingesa Y Del Inserso
2013;60003;;Dirección Y Serv. Generales De Seguridad Social Y Protección Social
2013;60004;;Ingresos De La Seguridad Social
2013;98;;Ingresos Del Estado
2013;98001;;Ingresos Del Estado
