EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2015;G;2;23;231;;;Locomoción
2015;G;2;23;232;;;Traslado
2015;G;2;23;233;;;Otras indemnizaciones
2015;G;2;23;234;;;Dietas, locomoción y otras indemnizaciones
2015;G;2;24;;;;Gastos de publicaciones
2015;G;2;24;240;;;Gastos de edición y distribución
2015;G;2;25;;;;Conciertos de asistencia sanitaria
2015;G;2;25;250;;;Con la Seguridad Social
2015;G;2;25;251;;;Con entidades de seguro libre
2015;G;2;25;259;;;Otros conciertos de asistencia sanitaria
2015;G;2;26;;;;Servicios sociales con medios ajenos
2015;G;2;27;;;;Compras, suministros y otros gastos relacionados con la actividad
2015;G;2;27;270;;;Suministros de materias primas y otros suministros
2015;G;2;27;271;;;Servicios prestados por empresas
2015;G;2;27;272;;;Otros gastos directamente relacionados con la actividad de la Agencia
2015;G;2;28;;;;Gastos relacionados con la actividad comercial
2015;G;2;28;280;;;Gastos relacionados con la actividad comercial
2015;G;2;29;;;;Obligaciones de ejercicios anteriores pendientes de imputar
2015;G;3;;;;;Gastos financieros
2015;G;3;30;;;;De deuda pública en euros
2015;G;3;30;300;;;Intereses
2015;G;3;30;301;;;Gastos de emisión, modificación y cancelación
2015;G;3;30;303;;;Rendimientos implícitos
2015;G;3;31;;;;De préstamos en euros
2015;G;3;31;310;;;Intereses
2015;G;3;31;311;;;Gastos de emisión, modificación y cancelación
2015;G;3;31;319;;;Otros gastos financieros
2015;G;3;32;;;;De deuda pública en moneda extranjera
2015;G;3;32;320;;;Intereses
2015;G;3;32;321;;;Gastos de emisión, modificación y cancelación
2015;G;3;32;322;;;Diferencias de cambio
2015;G;3;33;;;;De préstamos en moneda extranjera
2015;G;3;33;330;;;Intereses
2015;G;3;33;331;;;Gastos de emision, modificacion y cancelacion
2015;G;3;33;339;;;Otros gastos financieros
2015;G;3;34;;;;De depósitos y fianzas
2015;G;3;34;340;;;Intereses de depósitos
2015;G;3;35;;;;Intereses de demora y otros gastos financieros
2015;G;3;35;350;;;Intereses de demora y otros gastos financieros
2015;G;3;35;351;;;Cobertura de riesgos en avales prestados por el Tesoro, incluidos los riesgos de ejercicios anteriores
2015;G;3;35;352;;;Intereses de demora
2015;G;3;35;353;;;Intereses de demora por Sentencias, Recursos y Reclamaciones, incluidas obligaciones de ejercicios anteriores
2015;G;3;35;355;;;Compensaciones derivadas de la ejecución de avales frente al Tesoro Público
2015;G;3;35;357;;;Gastos derivados de la acuñación, retirada y desmonetización de moneda metálica
2015;G;3;35;358/12401;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2015;G;3;35;358/19001;;;Intereses  de  demora  correspondientes  a liquidaciones  de ejercicios anteriores
2015;G;3;35;358/23018;;;Intereses de demora correspondientes a liquidaciones de ejercicios anteriores.
2015;G;3;35;358/27004;;;Remuneración negativa de fondos del Tesoro Público
2015;G;3;35;359;;;Otros gastos financieros
2015;G;4;;;;;Transferencias corrientes
2015;G;4;40;;;;A la Administración del Estado
2015;G;4;40;400/15104;;;A la Administración del Estado
2015;G;4;40;400/16101;;;Al Estado, para generar crédito en el Ministerio del Interior, según la DIsposición adicional segunda de la Ley Orgánica 6/2011
2015;G;4;40;400/19101;;;Reserva de gestión directa SEPE. Gestión de acciones y medidas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado
2015;G;4;40;400/25401;;;Al Estado
2015;G;4;40;400/26401;;;A la Administración del Estado
2015;G;4;40;400/60002;;;A la Administración del Estado
2015;G;4;40;401/16101;;;Al Estado
2015;G;4;40;401/19101;;;"Reserva gestión directa SEPE ""Cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados, a órganos de la Administración General del Estado"" (EJE 2)"
2015;G;4;40;401/20102;;;A la Administración del Estado.
2015;G;4;40;402;;;Reserva gestión directa SEPE. Gestión de acciones y medidas de políticas activas de empleo en colaboración con órganos de la Administración General del Estado (EJE 3)
2015;G;4;40;409;;;Por las transferencias a las Comunidades Autónomas en políticas activas de empleo
2015;G;4;41;;;;A organismos autónomos
2015;G;4;41;410/14003;;;A organismos autónomos del Departamento
2015;G;4;41;410/15005;;;Al Instituto de Estudios Fiscales
2015;G;4;41;410/16002;;;A la Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado
2015;G;4;41;410/17009;;;Centro de Investigaciones Sociológicas para la realización del estudio Barómetro de la Vivienda
2015;G;4;41;410/17020;;;Centro de Estudios y Experimentación de Obras Públicas. (C.E.D.E.X)
2015;G;4;41;410/18001;;;Al Consejo Superior de Deportes
2015;G;4;41;410/18007;;;A la Universidad Internacional Menéndez Pelayo
2015;G;4;41;410/19101;;;Reserva de gestión directa SEPE. Oportunidades de empleo y fomento de la contratación de desempleados en obras y servicios de interés general y social por organismos autónomos de la Administración General del Estado (EJE 3)
2015;G;4;41;410/20018;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas
2015;G;4;41;410/23004;;;Parques Nacionales
2015;G;4;41;410/23005;;;Confederaciones Hidrográficas
2015;G;4;41;410/23109;;;Confederación Hidrográfica del Tajo, gastos de explotación del trasvase Tajo-Segura.
2015;G;4;41;410/25002;;;Al Centro de Estudios Políticos y Constitucionales
2015;G;4;41;410/26015;;;Al Instituto de la Juventud para el cumplimiento de sus fines
2015;G;4;41;410/27011;;;Al Instituto Geológico y Minero de España (IGME)
2015;G;4;41;410/31004;;;Al Parque Móvil del Estado
2015;G;4;41;411/13002;;;Al Centro de Estudios Jurídicos de la Administración de Justicia
2015;G;4;41;411/18001;;;Al Consejo Superior de Deportes para el cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991, de 27 de marzo, por el que se regula la distribución de la recaudación y premios de las apuestas deportivas del Estado
2015;G;4;41;411/19101;;;Reserva gestión directa SEPE. Acciones y medidas de políticas activas de empleo. Oportunidades de empleo y formación. Consejo de Administración del Patrimonio Nacional (Ministerio de Presidencia). (EJE 2)
2015;G;4;41;411/20004;;;Al Instituto de Turismo de España
2015;G;4;41;411/23005;;;Confederaciones Hidrográficas  para el pago del IBI de bienes de titularidad estatal
2015;G;4;41;411/23109;;;Centro Nacional de Información Geográfica
2015;G;4;41;411/25002;;;Al Centro de Investigaciones Sociológicas.
2015;G;4;41;411/26007;;;Al Instituto de Salud Carlos III para el desarrollo de las actividades de la Agencia de Evaluación de Tecnologías Sanitarias
2015;G;4;41;411/26015;;;Al Consejo de la Juventud de España para el cumplimiento de sus fines
2015;G;4;41;411/27011;;;Al Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas (CIEMAT)
2015;G;4;41;411/31002;;;"Aportación del Estado  a la Mutualidad General  de Funcionarios Civiles del Estado,  al Instituto Social de las Fuerzas Armadas y a la Mutualidad General Judicial, al amparo de las siguientes Disposiciones: artículo 30.3 del Real Decreto Legislativo 1/2000,  de 9 de junio;  artículo 24 y Disposición Adicional 3ª.3 del Real Decreto Legislativo 3/2000, de 23 de junio y  artículo 35.3 del Real Decreto Legislativo  4/2000, de 23 de junio, incluidas obligaciones de ejercicios anteriores"
2015;G;4;41;412/17018;;;Centro Nacional de Información Geográfica (CNIG)
2015;G;4;41;412/18007;;;A la Universidad Internacional Menéndez Pelayo para el Proyecto Aula de Verano
2015;G;4;41;412/18009;;;A la Biblioteca Nacional
2015;G;4;41;412/19003;;;Para financiar el presupuesto del Servicio Público de Empleo Estatal
2015;G;4;41;412/20018;;;Al Instituto para la Reestructuración de la Minería del Carbón y Desarrollo Alternativo de las Comarcas Mineras
2015;G;4;41;412/23011;;;Agencia de Información y Control Alimentario (AICA)
2015;G;4;41;412/26004;;;A la Agencia Española de Consumo, Seguridad Alimentaria y Nutrición
2015;G;4;41;412/27011;;;Al Instituto Español de Oceanografía (IEO)
2015;G;4;41;412/27401;;;A la Universidad Internacional Menéndez Pelayo (UIMP) para el desarrollo de programas de postgrado
2015;G;4;41;413/18007;;;A la Universidad Internacional Menéndez Pelayo para Cursos Institucionales de Verano
2015;G;4;41;413/23011;;;Fondo Español de Garantía Agraria (FEGA)
2015;G;4;41;413/27011;;;Al Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2015;G;4;41;413/27401;;;Al Instituto Nacional de Técnicas Aeroespaciales Esteban Terradas (INTA)
2015;G;4;41;414/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales
2015;G;4;41;414/23001;;;Entidad Estatal de Seguros Agrarios (ENESA)
2015;G;4;41;414/26009;;;A la Organización Nacional de Trasplantes
2015;G;4;41;414/27011;;;Al Instituto de Salud Carlos III (ISCIII)
2015;G;4;41;415/18009;;;Al Instituto de la Cinematografía y de las Artes Audiovisuales. Dotación del Fondo de Protección a la Cinematografía
2015;G;4;41;415/19003;;;Al Instituto Nacional de Seguridad e Higiene en el Trabajo para el cumplimiento de sus fines.
2015;G;4;41;415/19101;;;Al Instituto Nacional de Administración Pública, para la formación del personal al servicio de las Administraciones Públicas (EJE 2)
2015;G;4;41;415/27003;;;Al Instituto Nacional de Estadística (INE)
2015;G;4;41;416/18009;;;Al Instituto Nacional de las Artes Escénicas y de la Música
2015;G;4;41;416/19003;;;Para financiar el presupuesto de FOGASA
2015;G;4;41;416/20015;;;Al Centro Español de Metrología
2015;G;4;41;416/26015;;;Al Instituto de la Mujer y para la Igualdad de Oportunidades, para el cumplimiento de sus fines
2015;G;4;41;417/18006;;;Al Servicio Español para la Internacionalización de la Educación
2015;G;4;41;417/18009;;;A la Gerencia de Infraestructuras y Equipamientos
2015;G;4;41;417/25002;;;Al Consejo de Administración del Patrimonio Nacional
2015;G;4;41;418/15026;;;Al Instituto Nacional de Administración Pública (INAP)
2015;G;4;41;418/18006;;;Al Servicio Español para la Internacionalización de la Educación, para potenciar la proyección internacional del Sistema Universitario Español y su oferta, así como la movilidad interuniversitaria
2015;G;4;41;419/26015;;;Al Real Patronato sobre Discapacidad para el cumplimiento de sus fines
2015;G;4;41;419/60001;;;Otras transferencias
2015;G;4;42;;;;A la Seguridad Social
2015;G;4;42;420;;;Prestaciones socio-económicas de carácter no contributivo.
2015;G;4;42;421/26007;;;Al Instituto Nacional de Gestión Sanitaria para el desarrollo del Plan de Calidad del Sistema Nacional de Salud, en las ciudades de Ceuta y Melilla (por incremento de la población protegida)
2015;G;4;42;421/26009;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar las operaciones corrientes del Instituto Nacional de Gestión Sanitaria
2015;G;4;42;421/60001;;;Aportaciones para el sostenimiento de servicios comunes
2015;G;4;42;422/19003;;;Ayudas previas a la jubilación ordinaria a trabajadores mayores de 60 años en el sistema de la Seguridad Social.
2015;G;4;42;422/26009;;;Aportación al Instituto Nacional de Gestión Sanitaria para compensación de saldos y gastos por la atención a pacientes derivados a otras comunidades autonomas para asegurar la cohesión del SNS
2015;G;4;42;422/60001;;;Capitales renta
2015;G;4;42;423/19002;;;Aportación del Estado para financiar los complementos  de pensiones mínimas del Sistema de la Seguridad Social.
2015;G;4;42;423/60001;;;Cuotas de reaseguro de accidentes de trabajo
2015;G;4;42;424;;;Al IMSERSO, para el cumplimiento de sus fines
2015;G;4;42;425/26009;;;Al Instituto Nacional de Gestión Sanitaria por la prestación de servicios sanitarios a terceros obligados al pago
2015;G;4;42;425/26015;;;Al IMSERSO para la cobertura de obligaciones de ejercicios anteriores por cuotas sociales de cuidadores no profesionales en dependencia (SAAD)
2015;G;4;42;426/19002;;;Aportación del Estado a la Seguridad Social para financiar los servicios sociales del ISM
2015;G;4;42;426/26015;;;Al IMSERSO para ayudas sociales a los afectados por la Talidomida.
2015;G;4;42;427/26004;;;Aportación del Estado a la Tesorería General de la Seguridad Social para financiar la asistencia sanitaria del Instituto Social de la Marina
2015;G;4;42;427/26015;;;Al IMSERSO para mínimo garantizado en dependencia
2015;G;4;42;428/19101;;;Regularización de deuda de ejercicios anteriores con la Tesorería General de la Seguridad Social correspondiente a operaciones del extinguido Fondo Nacional de Protección al Trabajo y Fondo de Solidaridad
2015;G;4;42;428/60003;;;Aplicaciones del Fondo de Prevención y Rehabilitación
2015;G;4;42;429/19002;;;Otras aportaciones a la Seguridad Social.
2015;G;4;42;429/26015;;;Al IMSERSO para otros gastos en dependencia
2015;G;4;42;429/60001;;;Otras transferencias a entidades del sistema
2015;G;4;43;;;;A agencias estatales y otros organismos públicos
2015;G;4;43;430/02003;;;A Agencias Estatales y otros Organismos Públicos
2015;G;4;43;430/12003;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para atender los gastos derivados de proyectos de Ayuda Oficial al Desarrollo, incluidos los propuestos o a ejecutar por Organizaciones No Gubernamentales, con destino a países en vías de desarrrollo.
2015;G;4;43;430/15026;;;A la Agencia Estatal de Evaluación de las Políticas Públicas y la Calidad de los Servicios (AEVAL)
2015;G;4;43;430/18001;;;A la Agencia Española de Protección de la Salud en el Deporte
2015;G;4;43;430/19101;;;Acciones y medidas de políticas activas de empleo a desarrollar en el exterior. Oportunidades de empleo y formación. A la Agencia Española de Cooperación Internacional para el Desarrollo (AECID). (EJE 2)
2015;G;4;43;430/23004;;;Agencia Estatal de Meteorología
2015;G;4;43;430/27011;;;Al Consejo Superior de Investigaciones Científicas (CSIC)
2015;G;4;43;431/12003;;;A la Agencia Española de Cooperación Internacional para el Desarrollo, para actividades de interés general consideradas de interés social reguladas por el artículo 2 del Real Decreto Ley 7/2013, de 28 de junio
2015;G;4;43;431/19101;;;Reserva gestión directa SEPE. Consejo Superior de Investigaciones Científicas (Mº de Economía y Competitividad) Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3)
2015;G;4;43;431/26004;;;A la Agencia Española de Medicamentos y Productos Sanitarios
2015;G;4;43;435/15005;;;A la Agencia Estatal de Administración Tributaria (A.E.A.T.)
2015;G;4;43;435/16001;;;A la Agencia Estatal de Administración Tributaria, por los gastos comunes del edificio de la calle del Plomo en Madrid
2015;G;4;43;435/19001;;;Al Consejo Económico y Social para el cumplimiento de sus fines
2015;G;4;43;436;;;Al Consejo de Seguridad Nuclear
2015;G;4;43;437/12003;;;Al Instituto Cervantes
2015;G;4;43;437/15026;;;Al Consejo de Transparencia y Buen Gobierno
2015;G;4;43;437/18009;;;Al Museo Nacional del Prado
2015;G;4;43;437/25002;;;Al Centro Nacional de Inteligencia
2015;G;4;43;437/27003;;;A la Comisión Nacional de los Mercados y la Competencia (CNMC)
2015;G;4;43;438;;;Al Museo Nacional Centro de Arte Reina Sofía
2015;G;4;44;;;;A sociedades, entidades públicas empresariales, fundaciones y resto de entes del Sector Público
2015;G;4;44;440/02005;;;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de Entes del Sector Público
2015;G;4;44;440/12004;;;Subvenciones a Organismos
2015;G;4;44;440/12401;;;Instituciones adheridas en España
2015;G;4;44;440/14001;;;Centros Universitarios de la Defensa
2015;G;4;44;440/16001;;;A la Fundación Víctimas del Terrorismo para el desarrollo de sus actividades
2015;G;4;44;440/17003;;;Sociedad Estatal Correos y Telégrafos S.A. para la prestación del Servicio Postal Universal. Pendiente de liquidación
2015;G;4;44;440/17018;;;Universidad Politécnica de Madrid
2015;G;4;44;440/17401;;;SENASA.Financiación déficit por acuerdo económico
2015;G;4;44;440/18003;;;A la Fundación Residencia de Estudiantes para sus gastos de funcionamiento
2015;G;4;44;440/18011;;;A la Fundación Thyssen Bornemisza, en concepto de déficit dotable
2015;G;4;44;440/18107;;;A la Fundación Teatro Real para el desarrollo de sus actividades musicales
2015;G;4;44;440/19003;;;A la Fundación del Servicio Interconfederal de Mediación y Arbitraje (SIMA)
2015;G;4;44;440/20001;;;A la Fundación Escuela de Organización Industrial
2015;G;4;44;440/20004;;;A la Sociedad Estatal para la Gestión de la Innovación y las Tecnologías Turísticas, S.A. (SEGITTUR)
2015;G;4;44;440/20102;;;Subvención a la Fundación Escuela de Organización Industrial
2015;G;4;44;440/23001;;;Consorcio de Compensación de Seguros. Cobertura de pérdidas del Seguro Agrario Combinado.
2015;G;4;44;440/23004;;;Convenio con la Fundación Biodiversidad para gastos corrientes de funcionamiento
2015;G;4;44;440/23012;;;Asociación Española de Sociedades Españolas organizadoras de carreras de caballos y actividades hípicas, para subvencionar carreras nacionales de caballos españoles, premios y otras actividades relacionadas con las carreras
2015;G;4;44;440/23017;;;Ayudas a la fundación Biodiversidad para el mantenimiento de las actividades del Observatorio Español de Acuicultura (OESA)
2015;G;4;44;440/23401;;;ENAIRE,  para compensar los costes de los vuelos exonerados
2015;G;4;44;440/26107;;;A la Compañía Española de Reafianzamiento S.A. CERSA para realizar actuaciones de apoyo a mujeres emprendedoras
2015;G;4;44;441/13001;;;A la Fundación Pluralismo y Convivencia
2015;G;4;44;441/15001;;;Al Ente Público Radio Televisión Española (en liquidación)
2015;G;4;44;441/16001;;;Para la creación y funcionamiento del Centro Nacional para la Memoria de las Víctimas del Terrorismo, según artículo 57 de la Ley 29/2011, de 22 de septiembre, de Reconocimiento y Protección Integral a las Víctimas del Terrorismo
2015;G;4;44;441/16005;;;A la Universidad Nacional de Educación a Distancia para estudios universitarios de los reclusos
2015;G;4;44;441/17032;;;Sociedad Estatal de Salvamento y Seguridad Marítima, (SASEMAR)
2015;G;4;44;441/17401;;;ENAIRE. Financiación de vuelos exonerados
2015;G;4;44;441/18004;;;"A la Corporación RTVE para la producción y emisión del espacio educativo ""La aventura del saber"""
2015;G;4;44;441/18006;;;A la Fundación Agencia Nacional de Evaluación de la Calidad y Acreditación para su funcionamiento y desarrollo de sus funciones
2015;G;4;44;441/18007;;;A la Universidad Nacional de Educación a Distancia (UNED)
2015;G;4;44;441/18013;;;A la Fundación Centro Nacional del Vidrio para sus gastos de funcionamiento
2015;G;4;44;441/18101;;;Al Consorcio Universidad Internacional Menéndez Pelayo Barcelona
2015;G;4;44;441/18107;;;Ayudas para actividades musicales y coreográficas de ámbito nacional
2015;G;4;44;441/19003;;;Subvenciones a universidades y otras instituciones de carácter público para acciones de formación, difusión y fomento del trabajo autónmo, de la economía social y de la responsabilidad social de las empresas, de ámbito estatal
2015;G;4;44;441/19101;;;Reserva de gestión directa SEPE. Trabajo penitenciario y formación para el empleo. Oportunidades de empleo para desempleados en obras y servicios de interés general y social (EJE 3)
2015;G;4;44;441/20001;;;A la Fundación Escuela de Organización Industrial para actuaciones financiadas con fondos comunitarios
2015;G;4;44;441/20012;;;A la Fundación Residencia de Estudiantes gastos  funcionamiento desarrollo Sociedad de la Información
2015;G;4;44;441/20101;;;Ayudas a los costes de explotación para empresas mineras productoras de carbón
2015;G;4;44;441/20104;;;A la Fundación Escuela de Organización Industrial
2015;G;4;44;441/23004;;;"Convenio para la creación del Consorcio ""Centro de Actividades Regionales para el Consumo y la Producción Sostenible"""
2015;G;4;44;441/23113;;;Centro de Estudios e Investigación para la gestión de riesgos agrarios y medioambientales (CEIGRAM), para atender gastos que aseguren y den continuidad a su funcionamiento.
2015;G;4;44;441/27107;;;A la Fundación Centro Nacional de Investigaciones Oncológicas Carlos III. Operaciones corrientes
2015;G;4;44;442/12003;;;A la Fundación Internacional y para IberoamérIca de Administración y Políticas Públicas
2015;G;4;44;442/12401;;;Fundación Internacional y para Iberoamérica de Administración y Políticas Públicas, para funcionamiento y actividades
2015;G;4;44;442/15001;;;A la Corporación R.T.V.E.
2015;G;4;44;442/16004;;;Al Centro Universitario de la Guardia Civil
2015;G;4;44;442/16005;;;A Trabajo Penitenciario y Formación para el Empleo
2015;G;4;44;442/17032;;;Compensación económica a Empresas Públicas o privadas de transporte marítimo por la prestación del servicio de navegaciones de interés público
2015;G;4;44;442/17039;;;Renfe Viajeros, S.A, para la compensación de las Obligaciones de Servicio Público, pendiente de liquidación
2015;G;4;44;442/18101;;;Al Consorcio Universidad Internacional Menéndez Pelayo en Cartagena
2015;G;4;44;442/19101;;;Reserva de gestión directa SEPE. Trabajo penitenciario y formación para el empleo. Para cuotas de seguros de accidentes de alumnos, becas y/o ayudas a alumnos y subvenciones a centros y entidades de formación profesional para el empleo a parados (EJE 2)
2015;G;4;44;442/20001;;;A la Fundación Escuela de Organización Industrial para promoción de los sectores creativos
2015;G;4;44;442/20012;;;Al Centro Nacional de Referencia de Aplicación de Tecnologías de la Información y Comunicación (CENATIC) (Plan Extremadura)
2015;G;4;44;442/23101;;;Convenio Fundación UAM
2015;G;4;44;442/23106;;;Aportación al Consorcio para la Gestión del Plan Especial Alto Guadiana (fase de liquidación del consorcio)
2015;G;4;44;442/27107;;;A la Fundación Centro Nacional de Investigaciones Cardiovasculares Carlos III. Operaciones corrientes
2015;G;4;44;442/27401;;;Aportación patronal y complementaria a la Fundación Residencia de Estudiantes
2015;G;4;44;443/15001;;;"Al Consorcio ""Ciudad de Santiago de Compostela"""
2015;G;4;44;443/16004;;;Al Centro Universitario de la Defensa en la Academia General Militar de Zaragoza
2015;G;4;44;443/18011;;;A la Fundación Lázaro Galdiano para gastos de funcionamiento
2015;G;4;44;443/19101;;;A la Fundación Tripartita para la Formación en el Empleo, para gastos corrientes
2015;G;4;44;443/20001;;;A la Fundación Centro Nacional del Vidrio. Real Fábrica de Cristales de La Granja.
2015;G;4;44;443/26002;;;"A la ""Fundación Española para la Cooperación Internacional, Salud y Política Social"""
2015;G;4;44;444/15001;;;Al Consorcio de la Ciudad de Toledo
