EJERCICIO;CENTRO GESTOR;ECONOMICA;FINANCIACION;ITEM;DESCRIPCION;IMPORTE
2009;60001;122;;;Cotizaciones del R.E.T. Autonomos;10799890000
2009;60001;123;;;Cotizaciones R.E. Agrario;1001420000
2009;60001;124;;;Cotizaciones R.E. Trabajadores del Mar;324750000
2009;60001;125;;;Cotizaciones R.E. Mineria del Carbon;208240000
2009;60001;126;;;Cotizaciones del R.E. Empleados de Hogar;537330000
2009;60001;127;;;Cotizaciones de acctes. trabajo y e. p.;8829700000
2009;60001;128;;;Cotizaciones de desempleados;8370480000
2009;19101;129;;;Otras cotizaciones;23881000000
2009;19102;129;;;Otras cotizaciones;526590000
2009;19101;129;;00;Cuota de desempleo;21708000000
2009;19101;129;;01;Cuota de formación profesional;2173000000
2009;19102;129;;02;Cuotas empresariales al Fondo de Garantía Salarial;526590000
2009;98001;2;;;IMPUESTOS INDIRECTOS;50202000000
2009;98001;21;;;Sobre el Valor Añadido;35531000000
2009;98001;210;;;Impuesto sobre el Valor Añadido;35531000000
2009;98001;210;;00;IVA sobre importaciones;9922000000
2009;98001;210;;01;IVA sobre operaciones interiores;25609000000
2009;98001;22;;;Sobre consumos específicos;11253000000
2009;98001;220;;;Impuestos especiales;11253000000
2009;98001;220;;00;Sobre el alcohol y bebidas derivadas;609000000
2009;98001;220;;01;Sobre cerveza;171000000
2009;98001;220;;03;Sobre labores de tabaco;4226000000
2009;98001;220;;04;Sobre hidrocarburos;6271000000
2009;98001;220;;06;Sobre productos intermedios;13000000
2009;98001;220;;07;Sobre la electricidad;-37000000
2009;98001;23;;;Sobre tráfico exterior;1737000000
2009;98001;230;;;Derechos de aduana y exacciones de efecto equivalente establecidos para la importación o exportación de mercancías;1702000000
2009;98001;231;;;Exacciones reguladoras y otros gravámenes agrícolas;35000000
2009;98001;28;;;Otros impuestos indirectos;1681000000
2009;98001;280;;;Cotización, producción y almacenamiento de azúcar e isoglucosa;9000000
2009;98001;281;;;Impuesto sobre las Primas de Seguros;1662000000
2009;98001;282;;;Sobre transmisiones patrimoniales intervivos;9000000
2009;98001;283;;;Sobre Actos Jurídicos Documentados;1000000
2009;12401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2990320
2009;13101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;150000
2009;13102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15000
2009;13301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9000000
2009;14104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2541000
2009;14107;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;260100
2009;14111;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;775460
2009;14113;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3000000
2009;14204;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9000
2009;14206;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;300000
2009;14301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;135690
2009;15101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;299020
2009;15103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5830000
2009;15104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10691260
2009;15105;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3672950
2009;15202;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;63500
2009;15302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;27839000
2009;15303;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;730000
2009;16101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;963705380
2009;17238;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1023000
2009;17401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;19588600
2009;18101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1063750
2009;18103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;20000
2009;18401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;280000
2009;19101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;275871890
2009;19102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;22466500
2009;19104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;935000
2009;19301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;35800
2009;20102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;52319120
2009;20207;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;850000
2009;20208;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1200000
2009;20301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;9034580
2009;20302;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;45045030
2009;21137;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4175020
2009;21201;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;6010
2009;21204;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;820700
2009;21205;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;42000
2009;21206;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;519640
2009;21207;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1500000
2009;21401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;47911010
2009;22101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1356420
2009;22102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1661070
2009;22401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;240050
2009;23101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;190330
2009;23207;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;72120
2009;23208;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;18030
2009;23211;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;2110000
2009;23225;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;10122810
2009;23226;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15027000
2009;23228;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;12486010
2009;23229;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;12370590
2009;23230;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;14755500
2009;23231;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8251410
2009;23232;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;5831180
2009;23233;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;18514400
2009;23234;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;13883840
2009;23236;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;872000
2009;23401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;742380
2009;24101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1800000
2009;24102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;518000
2009;24103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;15000
2009;24104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;4110000
2009;24201;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1214000
2009;24301;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;8542520
2009;25101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;345000
2009;25102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;490000
2009;25103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;13835420
2009;25401;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;70048780
2009;26102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;20000
2009;26103;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;44634570
2009;26104;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;200000
2009;28101;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;223440
2009;28102;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;91980
2009;28201;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;879840
2009;60001;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;1055700550
2009;98001;3;;;TASAS, PRECIOS PUBLICOS Y OTROS INGRESOS;3731792190
2009;15103;30;;;Tasas;5500000
2009;15104;30;;;Tasas;10178260
2009;15302;30;;;Tasas;160000
2009;15303;30;;;Tasas;730000
2009;16101;30;;;Tasas;547656050
2009;17401;30;;;Tasas;18388600
2009;20102;30;;;Tasas;51505120
2009;20207;30;;;Tasas;10000
2009;20302;30;;;Tasas;43629670
2009;23225;30;;;Tasas;8012810
2009;23226;30;;;Tasas;12097000
2009;23228;30;;;Tasas;7002480
2009;23229;30;;;Tasas;5254990
2009;23230;30;;;Tasas;13730500
2009;23231;30;;;Tasas;6485000
2009;23232;30;;;Tasas;3528100
2009;23233;30;;;Tasas;13150000
2009;23234;30;;;Tasas;10627000
2009;23236;30;;;Tasas;827000
2009;23401;30;;;Tasas;50450
2009;24101;30;;;Tasas;1105000
2009;24102;30;;;Tasas;20000
2009;24104;30;;;Tasas;700000
2009;24201;30;;;Tasas;1106000
2009;24301;30;;;Tasas;494520
2009;25103;30;;;Tasas;2000
2009;25401;30;;;Tasas;63572780
2009;26103;30;;;Tasas;44634570
2009;26104;30;;;Tasas;200000
2009;98001;30;;;Tasas;1210000000
2009;98001;300;;;Derechos por expedición de tarjetas de identidad profesional a trabajadores extranjeros;73000000
2009;98001;301;;;Canon de ocupación y aprovechamiento del dominio público marítimo-terrestre;28000000
2009;23225;302;;;Tasa por dirección e inspección de obras;1300000
2009;23226;302;;;Tasa por dirección e inspección de obras;3000000
2009;23229;302;;;Tasa por dirección e inspección de obras;3278150
2009;23230;302;;;Tasa por dirección e inspección de obras;2500000
2009;23231;302;;;Tasa por dirección e inspección de obras;3111000
2009;23232;302;;;Tasa por dirección e inspección de obras;1193870
2009;23233;302;;;Tasa por dirección e inspección de obras;3007000
2009;23236;302;;;Tasa por dirección e inspección de obras;822000
2009;98001;302;;;Tasa por dirección e inspección de obras;219000000
2009;23225;302;;00;Dirección e inspección de obras;1300000
2009;23226;302;;00;Dirección e inspección de obras;3000000
2009;23229;302;;00;Dirección e inspección de obras;3278150
2009;23230;302;;00;Dirección e inspección de obras;2500000
2009;23232;302;;00;Dirección e inspección de obras;1193870
2009;23233;302;;00;Dirección e inspección de obras;3007000
2009;23236;302;;00;Dirección e inspección de obras;822000
2009;98001;303;;;Tasa por el ejercicio de la potestad jurisdiccional;89000000
2009;98001;304;;;Tasas de expedición de D.N.I. y Pasaportes;97000000
2009;98001;305;;;Tasas consulares;57000000
2009;16101;306;;;Tasas de la Jefatura de Tráfico;547656050
2009;98001;307;;;Tasa por reserva del dominio radioeléctrico;400000000
2009;98001;308;;;Tasas seguridad aeroportuaria;49000000
2009;15103;309;;;Otras tasas;5500000
2009;15104;309;;;Otras tasas;10178260
2009;15302;309;;;Otras tasas;160000
2009;15303;309;;;Otras tasas;730000
2009;17401;309;;;Otras tasas;18388600
2009;20102;309;;;Otras tasas;51505120
2009;20207;309;;;Otras tasas;10000
2009;20302;309;;;Otras tasas;43629670
2009;23225;309;;;Otras tasas;6712810
2009;23226;309;;;Otras tasas;9097000
2009;23228;309;;;Otras tasas;7002480
2009;23229;309;;;Otras tasas;1976840
2009;23230;309;;;Otras tasas;11230500
2009;23231;309;;;Otras tasas;3374000
2009;23232;309;;;Otras tasas;2334230
2009;23233;309;;;Otras tasas;10143000
2009;23234;309;;;Otras tasas;10627000
2009;23236;309;;;Otras tasas;5000
2009;23401;309;;;Otras tasas;50450
2009;24101;309;;;Otras tasas;1105000
2009;24102;309;;;Otras tasas;20000
2009;24104;309;;;Otras tasas;700000
2009;24201;309;;;Otras tasas;1106000
2009;24301;309;;;Otras tasas;494520
2009;25103;309;;;Otras tasas;2000
2009;25401;309;;;Otras tasas;63572780
2009;26103;309;;;Otras tasas;44634570
2009;26104;309;;;Otras tasas;200000
2009;98001;309;;;Otras tasas;198000000
2009;98001;309;;00;Tasa por acreditación catastral;4000000
2009;98001;309;;01;Tasa de juego;32000000
2009;98001;309;;02;Reconocimientos, autorizaciones y concursos;49000000
2009;98001;309;;05;Tasa de Telecomunicaciones;16000000
2009;98001;309;;07;Control de sanidad exterior de carnes y productos de origen animal de países no comunitarios;8000000
2009;20302;309;;09;Serv.Grales.fabricación o exención de equipos;149450
2009;20102;309;;10;Tasas por determinadas actividades del Organismo (20.101);49779790
2009;20302;309;;10;Servicios generales. Desclasificación de materiales;204730
2009;23234;309;;10;Canon de utilización de bienes de D.P.H.;400000
2009;20302;309;;11;Serv.Grales.de empresas de ámbito de protec. radiológica;57320
2009;23225;309;;11;Canon utilización dominio público hidraúlico;200000
2009;23230;309;;11;Canon de ocupación o utilización;10000000
2009;20102;309;;12;Tasas derivadas del Arreglo de Madrid aportadas por la Organización Mundial de la Propiedad Intelectual (OMPI);836000
2009;20302;309;;12;Inspección y control de instalaciones nucleares;36523390
2009;23225;309;;12;Tasa utilización bienes de dominio público;50000
2009;23230;309;;12;Informes;400000
2009;23232;309;;12;Navegación en embalses;2250
2009;20102;309;;13;Búsqueda de marcas a petición de la Oficina de Armonización del Mercado Interior (OAMI);863330
2009;20302;309;;13;Inpección,control y desmantelamiento de instal. nucleares;280410
2009;23230;309;;13;Confrontación de proyectos;5000
2009;23232;309;;13;Confrontación de proyectos;3340
2009;20102;309;;14;Acuerdo sobre armonía en las búsquedas realizadas entre OEP, OEPM y PRV;20000
2009;20302;309;;14;Inspección y control de instalaciones nucleares;3288590
2009;23225;309;;14;Canon de control de vertidos;5500000
2009;23226;309;;14;Canon de vertidos;6200000
2009;23229;309;;14;Canon de ocupación y vertido;1685030
2009;23230;309;;14;Canon vertidos;25500
2009;23232;309;;14;Canon de oupación o utilización y canon de vertidos en aplicación de los art. 104 y 105 Ley de aguas;2183600
2009;23233;309;;14;Canon control de vertidos;9720000
2009;23234;309;;14;Canon de vertidos;7000000
2009;20102;309;;15;Tasas derivadas del arreglo de La Haya aportadas por la OMPI;6000
2009;20302;309;;15;Inpección,control y desmantelamiento instal. nucleares;32110
2009;23226;309;;15;Canon de ocupación;2600000
2009;23230;309;;15;Canon ocupación;600000
2009;20302;309;;16;Inspección,control y homologación de cursos;18430
2009;20302;309;;17;Inspección y control de transporte;31530
2009;23225;309;;17;Tasa por explotación de obras;825000
2009;23226;309;;17;Tasas de explotación de obras;72000
2009;23232;309;;17;Tasa explotación de obras y servicios;67010
2009;23225;309;;18;Tasa por confrontación y proyectos;30000
2009;23226;309;;18;Confrontación de proyectos;25000
2009;23229;309;;18;Tasa de informes y otras actuaciones;291810
2009;23232;309;;18;Canon de aprovechamiento de materiales;44600
2009;23234;309;;18;Tasa por redacción de proyectos, confrontación y tasación de obras y proyectos;3000
2009;20302;309;;19;Inpección y control de empresas de ámbito de Protec. Radiológicas;119970
2009;23225;309;;19;Tasa por informes y estudios;107810
2009;23226;309;;19;Informes y otras actuaciones;200000
2009;23232;309;;19;Tasas por informes y visitas;33430
2009;23234;309;;19;Tasa por informe y otras actuaciones;152000
2009;20302;309;;20;Inspección y control de registro de empresas externas;1150
2009;20302;309;;21;Servicios generales. Funcionamiento de instalaciones nucleares;200000
2009;20302;309;;22;Serv.Grales.seguimiento gestión residuos;160000
2009;20302;309;;23;Servicios generales. Minas de uranio;24570
2009;23233;309;;23;Salto pie de presa;110000
2009;20302;309;;24;Serv.Grales de instalaciones radiactivas;1436970
2009;20302;309;;25;Serv. Grales.desmantelamiento de instal. radiactivas;33580
2009;20302;309;;26;Serv.Grales.de licencias;1026520
2009;20302;309;;27;Serv.Grales.de homologación de cursos;24570
2009;20302;309;;28;Serv.Grales.de transporte;16380
2009;23233;309;;28;Confrontación de obras y proyectos;80000
2009;23233;309;;29;Infracciones y otras actuaciones;153000
2009;15103;309;;99;Otras;5500000
2009;15104;309;;99;Otras;10178260
2009;15303;309;;99;Otras;730000
2009;20207;309;;99;Otras;10000
2009;23228;309;;99;Otras;7002480
2009;23230;309;;99;Otras;200000
2009;23233;309;;99;Otras;80000
2009;23234;309;;99;Otras;3072000
2009;23236;309;;99;Otras;5000
2009;24101;309;;99;Otras;1105000
2009;24102;309;;99;Otras;20000
2009;24104;309;;99;Otras;700000
2009;24201;309;;99;Otras;1106000
2009;24301;309;;99;Otras;494520
2009;25103;309;;99;Otras;2000
2009;25401;309;;99;Otras;63572780
2009;26103;309;;99;Otras;44634570
2009;26104;309;;99;Otras;200000
2009;98001;309;;99;Otras;89000000
2009;14104;31;;;Precios Públicos;1300000
2009;14111;31;;;Precios Públicos;775460
2009;17238;31;;;Precios Públicos;600000
2009;20207;31;;;Precios Públicos;825000
2009;20302;31;;;Precios Públicos;1300000
2009;21137;31;;;Precios Públicos;4175020
2009;21204;31;;;Precios Públicos;165940
2009;21401;31;;;Precios Públicos;1100000
2009;22101;31;;;Precios Públicos;260100
2009;22401;31;;;Precios Públicos;18020
2009;23401;31;;;Precios Públicos;681930
2009;24101;31;;;Precios Públicos;675000
2009;24102;31;;;Precios Públicos;400000
2009;24104;31;;;Precios Públicos;3100000
2009;24201;31;;;Precios Públicos;12000
2009;24301;31;;;Precios Públicos;8025000
2009;25102;31;;;Precios Públicos;32000
2009;25103;31;;;Precios Públicos;12733420
2009;28201;31;;;Precios Públicos;488040
2009;98001;31;;;Precios Públicos;5500000
2009;21137;310;;;Derechos de matrícula en cursos y seminarios;1986400
2009;21204;310;;;Derechos de matrícula en cursos y seminarios;7220
2009;21401;310;;;Derechos de matrícula en cursos y seminarios;300000
2009;22101;310;;;Derechos de matrícula en cursos y seminarios;200000
2009;22401;310;;;Derechos de matrícula en cursos y seminarios;18020
2009;24201;310;;;Derechos de matrícula en cursos y seminarios;12000
2009;25102;310;;;Derechos de matrícula en cursos y seminarios;32000
2009;98001;310;;;Derechos de matrícula en cursos y seminarios;1500000
2009;21401;311;;;Entradas a museos, exposiciones, espectáculos, etc.;800000
2009;24101;311;;;Entradas a museos, exposiciones, espectáculos, etc.;375000
2009;24104;311;;;Entradas a museos, exposiciones, espectáculos, etc.;3100000
2009;24301;311;;;Entradas a museos, exposiciones, espectáculos, etc.;8025000
2009;25103;311;;;Entradas a museos, exposiciones, espectáculos, etc.;12733420
2009;22101;317;;;Cursos impartidos para otros Entes Públicos.;60100
2009;14104;319;;;Otros precios públicos;1300000
2009;14111;319;;;Otros precios públicos;775460
2009;17238;319;;;Otros precios públicos;600000
2009;20207;319;;;Otros precios públicos;825000
2009;20302;319;;;Otros precios públicos;1300000
2009;21137;319;;;Otros precios públicos;2188620
2009;21204;319;;;Otros precios públicos;158720
2009;23401;319;;;Otros precios públicos;681930
2009;24101;319;;;Otros precios públicos;300000
2009;24102;319;;;Otros precios públicos;400000
2009;28201;319;;;Otros precios públicos;488040
2009;98001;319;;;Otros precios públicos;4000000
2009;13101;32;;;Otros ingresos procedentes de prestación de servicios;150000
2009;14113;32;;;Otros ingresos procedentes de prestación de servicios;2587500
2009;15101;32;;;Otros ingresos procedentes de prestación de servicios;101000
2009;15302;32;;;Otros ingresos procedentes de prestación de servicios;25665000
2009;17401;32;;;Otros ingresos procedentes de prestación de servicios;200000
2009;18101;32;;;Otros ingresos procedentes de prestación de servicios;8250
2009;18401;32;;;Otros ingresos procedentes de prestación de servicios;280000
2009;19101;32;;;Otros ingresos procedentes de prestación de servicios;3005060
2009;19104;32;;;Otros ingresos procedentes de prestación de servicios;65000
2009;20207;32;;;Otros ingresos procedentes de prestación de servicios;5000
2009;20301;32;;;Otros ingresos procedentes de prestación de servicios;7580430
2009;21207;32;;;Otros ingresos procedentes de prestación de servicios;1452000
2009;21401;32;;;Otros ingresos procedentes de prestación de servicios;28334040
2009;22101;32;;;Otros ingresos procedentes de prestación de servicios;500000
2009;22102;32;;;Otros ingresos procedentes de prestación de servicios;30050
2009;22401;32;;;Otros ingresos procedentes de prestación de servicios;222030
2009;23207;32;;;Otros ingresos procedentes de prestación de servicios;6010
2009;23211;32;;;Otros ingresos procedentes de prestación de servicios;10000
2009;24201;32;;;Otros ingresos procedentes de prestación de servicios;48000
2009;24301;32;;;Otros ingresos procedentes de prestación de servicios;12000
2009;25102;32;;;Otros ingresos procedentes de prestación de servicios;408000
2009;25401;32;;;Otros ingresos procedentes de prestación de servicios;150000
2009;60001;32;;;Otros ingresos procedentes de prestación de servicios;97699530
2009;98001;32;;;Otros ingresos procedentes de prestación de servicios;592140000
2009;98001;320;;;Comisiones por avales y seguros de operaciones financieras;30000000
2009;15302;321;;;Renta de aduanas. Derechos menores;21000
2009;15302;322;;;De la Administración financiera;25267000
2009;25102;322;;;De la Administración financiera;408000
2009;98001;322;;;De la Administración financiera;507140000
2009;15302;322;;01;Administración y cobranza;19067000
2009;98001;322;;02;Compensación por gastos de percepción de recursos propios tradicionales de la Unión Europea;500000000
2009;15302;322;;03;Derivados de costas de procedimientos de apremio;1650000
2009;15302;322;;04;Derivados de la repercusión del coste de fabricación de efectos timbrados;4550000
2009;25102;322;;99;Otros;408000
2009;98001;322;;99;Otros;7140000
2009;22101;324;;;Derechos de alojamiento, restauración y residencia.;500000
2009;60001;327;;;De asistencia sanitaria;87013380
2009;98001;327;;;De asistencia sanitaria;55000000
2009;98001;327;;01;Por Convenios Internacionales y Conciertos;55000000
2009;60001;328;;;De servicios sociales;3703500
2009;13101;329;;;Otros ingresos procedentes de prestación de servicios;150000
2009;14113;329;;;Otros ingresos procedentes de prestación de servicios;2587500
2009;15101;329;;;Otros ingresos procedentes de prestación de servicios;101000
2009;15302;329;;;Otros ingresos procedentes de prestación de servicios;377000
2009;17401;329;;;Otros ingresos procedentes de prestación de servicios;200000
2009;18101;329;;;Otros ingresos procedentes de prestación de servicios;8250
2009;18401;329;;;Otros ingresos procedentes de prestación de servicios;280000
2009;19101;329;;;Otros ingresos procedentes de prestación de servicios;3005060
2009;19104;329;;;Otros ingresos procedentes de prestación de servicios;65000
2009;20207;329;;;Otros ingresos procedentes de prestación de servicios;5000
2009;20301;329;;;Otros ingresos procedentes de prestación de servicios;7580430
2009;21207;329;;;Otros ingresos procedentes de prestación de servicios;1452000
2009;21401;329;;;Otros ingresos procedentes de prestación de servicios;28334040
2009;22102;329;;;Otros ingresos procedentes de prestación de servicios;30050
2009;22401;329;;;Otros ingresos procedentes de prestación de servicios;222030
2009;23207;329;;;Otros ingresos procedentes de prestación de servicios;6010
2009;23211;329;;;Otros ingresos procedentes de prestación de servicios;10000
2009;24201;329;;;Otros ingresos procedentes de prestación de servicios;48000
2009;24301;329;;;Otros ingresos procedentes de prestación de servicios;12000
2009;25401;329;;;Otros ingresos procedentes de prestación de servicios;150000
2009;60001;329;;;Otros ingresos procedentes de prestación de servicios;6982650
2009;15302;329;;00;Servicios ajenos;167000
2009;15302;329;;01;Prestación de otros servicios;210000
2009;20301;329;;01;Cuotas asistencia a ferias;7574190
2009;21401;329;;01;De investigación controlada;25834040
2009;20301;329;;02;Otros servicios;6240
2009;21401;329;;02;De otras prestaciones de servicios;2500000
2009;12401;33;;;Venta de bienes;126210
2009;14104;33;;;Venta de bienes;1203000
2009;14204;33;;;Venta de bienes;6000
2009;14301;33;;;Venta de bienes;135690
2009;15101;33;;;Venta de bienes;198020
2009;15103;33;;;Venta de bienes;330000
2009;15105;33;;;Venta de bienes;191310
2009;15202;33;;;Venta de bienes;7500
2009;15302;33;;;Venta de bienes;525000
2009;16101;33;;;Venta de bienes;9020
2009;17238;33;;;Venta de bienes;73000
2009;18101;33;;;Venta de bienes;2000
2009;19101;33;;;Venta de bienes;12020
2009;19104;33;;;Venta de bienes;410000
2009;19301;33;;;Venta de bienes;10000
2009;20102;33;;;Venta de bienes;814000
2009;20207;33;;;Venta de bienes;6000
2009;20301;33;;;Venta de bienes;454150
2009;21204;33;;;Venta de bienes;5740
2009;21205;33;;;Venta de bienes;5000
2009;21206;33;;;Venta de bienes;13830
2009;21207;33;;;Venta de bienes;24000
2009;21401;33;;;Venta de bienes;1409570
2009;22101;33;;;Venta de bienes;126000
2009;23101;33;;;Venta de bienes;63450
2009;23228;33;;;Venta de bienes;88380
