EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2009;20016;;Dirección General De Industria
2009;20017;;Dirección Gener. De Política De La Pequeña Y Mediana Empresa
2009;20018;;Secretaría General De Energía
2009;20019;;Dirección General De Política Energética Y Minas
2009;20101;;Inst. Para La Reestruct. De La Minería Del Carbón Y D.a.c.m.
2009;20102;;Oficina Española De Patentes Y Marcas
2009;20207;;Centro Español De Metrología
2009;20208;;Instituto De Turismo De España
2009;20301;;Instituto Español De Comercio Exterior
2009;20302;;Consejo De Seguridad Nuclear
2009;21;;Ministerio De Ciencia E Innovación
2009;21001;;Ministerio, Subsecretaría Y Servicios Generales
2009;21002;;Secretaría General Técnica
2009;21003;;Secretaría De Estado De Universidades
2009;21004;;Dirección General De Universidades
2009;21005;;Dirección Gral. De Programas Y Transferencia De Conocimiento
2009;21006;;Secretaría De Estado De Investigación
2009;21007;;Secretaría General De Política Científica Y Tecnológica
2009;21008;;Dirección General De Planificación Y Coordinación
2009;21009;;Dirección General De Cooperación Internacional
2009;21102;;Programas Educativos Europeos
2009;21137;;Universidad Internacional Menéndez Pelayo
2009;21201;;Instituto De Astrofísica De Canarias
2009;21203;;Centro De Invest. Energéticas, Medioambientales Y Tecnológicas
2009;21204;;Instituto Nacional De Investig. Y Tecnología Agraria Y Alimentaria
2009;21205;;Instituto Español De Oceanografía
2009;21206;;Instituto Geológico Y Minero De España
2009;21207;;Instituto De Salud Carlos Iii
2009;21401;;Consejo Superior De Investigaciones Científicas
2009;22;;Ministerio De Administraciones Públicas
2009;22001;;Ministerio, Subsecretaría Y Servicios Generales
2009;22002;;Secretaría De Estado Para La Administración Pública
2009;22003;;Secretaría De Estado De Cooperación Territorial
2009;22101;;Instituto Nacional De Administración Pública
2009;22102;;Mutualidad General De Funcionarios Civiles Del Estado
2009;22401;;A.e. De Evaluación De Políticas Públicas Y Calidad De Los Servicios
2009;23;;Ministerio De Medio Ambiente, Y Medio Rural Y Marino
2009;23001;;Ministerio, Subsecretaría Y Servicios Generales
2009;23002;;Secretaría General Técnica
2009;23004;;Secretaría De Estado De Medio Rural Y Agua
2009;23005;;Dirección General Del Agua
2009;23006;;Dirección General De Sostenibilidad De La Costa Y El Mar
2009;23007;;Secretaría De Estado De Cambio Climático
2009;23008;;Dirección General De Calidad Y Evaluación Ambiental
2009;23009;;Dirección General De Medio Natural Y Política Forestal
2009;23010;;Oficina Española Del Cambio Climático
2009;23011;;Secretaría General De Medio Rural
2009;23012;;Dirección General De Recursos Agrícolas Y Ganaderos
2009;23013;;Dirección General De Servicios
2009;23014;;Dirección General De Industria Y Mercados Alimentarios
2009;23015;;Secretaría General Del Mar
2009;23016;;Dirección General De Ordenación Pesquera
2009;23017;;Dirección General De Recursos Pesqueros Y Acuicultura
2009;23018;;Dirección General De Desarrollo Sostenible Del Medio Rural
2009;23101;;Parques Nacionales
2009;23112;;Agencia Para El Aceite De Oliva
2009;23207;;Entidad Estatal De Seguros Agrarios
2009;23208;;Fondo Reg. Y Org. Del Mercado De Prod. De Pesca Y Cult. Mar.
2009;23211;;Fondo Español De Garantía Agraria
2009;23225;;Confederación Hidrográfica Del Duero
2009;23226;;Confederación Hidrográfica Del Ebro
2009;23228;;Confederación Hidrográfica Del Guadalquivir
2009;23229;;Confederación Hidrográfica Del Guadiana
2009;23230;;Confederación Hidrográfica Del Júcar
2009;23231;;Confederación Hidrográfica Del Miño-Sil
2009;23232;;Confederación Hidrográfica Del Segura
2009;23233;;Confederación Hidrográfica Del Cantábrico
2009;23234;;Confederación Hidrográfica Del Tajo
2009;23236;;Mancomunidad De Los Canales Del Taibilla
2009;23237;;Parque De Maquinaria
2009;23401;;Agencia Estatal De Meteorología
2009;24;;Ministerio De Cultura
2009;24001;;Ministerio, Subsecretaría Y Servicios Generales
2009;24002;;Secretaría General Técnica
2009;24003;;Dirección General De Bellas Artes Y Bienes Culturales
2009;24004;;Dirección General Del Libro, Archivos Y Bibliotecas
2009;24006;;Dirección General De Políticas E Industrias Culturales
2009;24101;;Instituto De La Cinematografía Y De Las Artes Audiovisuales
2009;24102;;Biblioteca Nacional
2009;24103;;Gerencia De Infraestructuras Y Equipamientos De Cultura
2009;24104;;Museo Nacional Centro De Arte Reina Sofía
2009;24201;;Instituto Nacional De Las Artes Escénicas Y De La Música
2009;24301;;Museo Del Prado
2009;25;;Ministerio De La Presidencia
2009;25001;;Presidente Del Gobierno
2009;25002;;Ministerio Y Servicios Generales
2009;25003;;Portavoz Del Gobierno
2009;25101;;Centro De Estudios Políticos Y Constitucionales
2009;25102;;Centro De Investigaciones Sociológicas
2009;25103;;Consejo De Administración Del Patrimonio Nacional
2009;25401;;Agencia Estatal Boletín Oficial Del Estado
2009;26;;Ministerio De Sanidad Y Consumo
2009;26001;;Ministerio Y Subsecretaría
2009;26002;;Secretaría General Técnica
2009;26003;;D. G. Recursos Humanos Y Servicios Económico Presupuestarios
2009;26004;;Dirección General De Consumo
2009;26005;;Dirección General De Terapias Avanzadas Y Trasplantes
2009;26007;;Dirección General De Salud Pública Y Sanidad Exterior
2009;26009;;Dirección General De Farmacia Y Productos Sanitarios
2009;26011;;Secretaría General De Sanidad
2009;26012;;D.g.ordenac. Profes., Cohesión Del Sist.nac. De Salud Y Alta Inspec.
2009;26013;;Agencia De Calidad Del Sistema Nacional De Salud
2009;26014;;Delegación Del Gobierno Para El Plan Nacional Sobre Drogas
2009;26102;;Instituto Nacional Del Consumo
2009;26103;;Agencia Española De Medicamentos Y Productos Sanitarios
2009;26104;;Agencia Española De Seguridad Alimentaria Y Nutrición
2009;26105;;Organización Nacional De Trasplantes
2009;27;;Ministerio De Vivienda
2009;27001;;Ministerio, Subsecretaría Y Servicios Generales
2009;27009;;Dirección General De Arquitectura Y Política De Vivienda
2009;27010;;Dirección General De Urbanismo Y Política De Suelo
2009;28;;Ministerio De Igualdad
2009;28001;;Ministerio, Subsecretaría Y Servicios Generales
2009;28003;;Secretaría General De Políticas De Igualdad
2009;28004;;Delegación Del Gobierno Para La Violencia De Género
2009;28101;;Instituto De La Mujer
2009;28102;;Consejo De La Juventud De España
2009;28201;;Instituto De La Juventud
2009;31;;Gastos De Diversos Ministerios
2009;31002;;D.g. Presupuestos. Gastos De Los Departamentos Ministeriales
2009;31003;;Dirección General Del Patrimonio Del Estado
2009;31004;;Subsecretaría De Hacienda
2009;32;;Entes Territoriales
2009;32001;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. País Vasco
2009;32002;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  Cataluña
2009;32003;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  Galicia
2009;32004;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  Andalucia
2009;32005;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  P. De Asturias
2009;32006;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  Cantabria
2009;32007;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  La Rioja
2009;32008;;D.g. De Coordinación Financiera Con Cc.aa. Y Ee.ll. Región De Murcia
2009;32009;;D.g. De Coordinación Financiera Con Cc.aa. Y Ee.ll. C. Valenciana
2009;32010;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  Aragón
2009;32011;;D. G. De Coordin. Financiera Con Cc. Aa. Y Ee. Ll. Castilla-La Mancha
2009;32012;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Canarias
2009;32014;;D.g. De Coordinación Financiera Con Cc. Aa. Y  Ee. Ll.  Extremadura
2009;32015;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  Illes Balears
2009;32016;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Madrid
2009;32017;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Castilla Y León
2009;32018;;D.g. De Coordinación Financiera Con Cc. Aa. Y  Ee. Ll.  Varias Cc. Aa.
2009;32019;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll.  Melilla
2009;32020;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Ceuta
2009;32023;;D. G. De Coordin. Financiera Con Cc. Aa. Y Ee. Ll. Entidades Locales
2009;33;;Fondos De Compensación Interterritorial
2009;33003;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Galicia
2009;33004;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Andalucía
2009;33005;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. P. De Asturias
2009;33006;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Cantabria
2009;33008;;D.g. De Coordinación Financiera Con Cc.aa. Y Ee.ll. Región De Murcia
2009;33009;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. C. Valenciana
2009;33011;;D. G. De Coordin. Financiera Con Cc. Aa. Y Ee. Ll. Castilla-La Mancha
2009;33012;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Canarias
2009;33014;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Extremadura
2009;33017;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Castilla Y León
2009;33019;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Melilla
2009;33020;;D.g. De Coordinación Financiera Con Cc. Aa. Y Ee. Ll. Ceuta
2009;34;;Relaciones Financieras Con La Unión Europea
2009;34001;;D. G. Fondos Comunitarios. Relaciones Financieras Con La U. E.
2009;35;;Fondo De Contingencia
2009;35001;;Dirección General De Presupuestos. Fondo De Contingencia
2009;60;;Seguridad Social
2009;60001;;Entidades Gestoras
2009;98;;Ingresos Del Estado
2009;98001;;Ingresos Del Estado
